***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [63/300] batch [2/3] loss 0.6196 (0.6036) acc 83.9844 (85.3516) loss_ce 0.5250 (0.5089) loss_constraint 0.0947 (0.0947) eta 0:00:04
epoch [63/300] batch [3/3] loss 0.6057 (0.6043) acc 82.5000 (84.4010) loss_ce 0.5112 (0.5097) loss_constraint 0.0945 (0.0946) eta 0:00:03
epoch [64/300] batch [1/3] loss 0.7547 (0.7547) acc 81.2500 (81.2500) loss_ce 0.6603 (0.6603) loss_constraint 0.0944 (0.0944) eta 0:00:03
epoch [64/300] batch [2/3] loss 0.5807 (0.6677) acc 86.3281 (83.7891) loss_ce 0.4862 (0.5733) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [64/300] batch [3/3] loss 0.6556 (0.6637) acc 81.2500 (82.9427) loss_ce 0.5608 (0.5691) loss_constraint 0.0947 (0.0946) eta 0:00:03
epoch [65/300] batch [1/3] loss 0.5939 (0.5939) acc 84.3750 (84.3750) loss_ce 0.4990 (0.4990) loss_constraint 0.0949 (0.0949) eta 0:00:03
epoch [65/300] batch [2/3] loss 0.6426 (0.6182) acc 87.1094 (85.7422) loss_ce 0.5475 (0.5232) loss_constraint 0.0951 (0.0950) eta 0:00:03
epoch [65/300] batch [3/3] loss 0.6242 (0.6202) acc 83.7500 (85.0781) loss_ce 0.5288 (0.5251) loss_constraint 0.0954 (0.0951) eta 0:00:03
epoch [66/300] batch [1/3] loss 0.6376 (0.6376) acc 82.8125 (82.8125) loss_ce 0.5418 (0.5418) loss_constraint 0.0958 (0.0958) eta 0:00:03
epoch [66/300] batch [2/3] loss 0.6681 (0.6529) acc 82.4219 (82.6172) loss_ce 0.5718 (0.5568) loss_constraint 0.0963 (0.0961) eta 0:00:03
epoch [66/300] batch [3/3] loss 0.6910 (0.6656) acc 85.0000 (83.4115) loss_ce 0.5941 (0.5692) loss_constraint 0.0969 (0.0963) eta 0:00:02
epoch [67/300] batch [1/3] loss 0.7528 (0.7528) acc 82.4219 (82.4219) loss_ce 0.6556 (0.6556) loss_constraint 0.0972 (0.0972) eta 0:00:03
epoch [67/300] batch [2/3] loss 0.6975 (0.7252) acc 82.8125 (82.6172) loss_ce 0.6001 (0.6279) loss_constraint 0.0974 (0.0973) eta 0:00:03
epoch [67/300] batch [3/3] loss 0.5635 (0.6713) acc 91.2500 (85.4948) loss_ce 0.4660 (0.5739) loss_constraint 0.0975 (0.0974) eta 0:00:03
epoch [68/300] batch [1/3] loss 0.5534 (0.5534) acc 85.5469 (85.5469) loss_ce 0.4560 (0.4560) loss_constraint 0.0973 (0.0973) eta 0:00:03
epoch [68/300] batch [2/3] loss 0.6185 (0.5859) acc 85.5469 (85.5469) loss_ce 0.5214 (0.4887) loss_constraint 0.0971 (0.0972) eta 0:00:03
epoch [68/300] batch [3/3] loss 0.5824 (0.5848) acc 85.0000 (85.3646) loss_ce 0.4856 (0.4877) loss_constraint 0.0969 (0.0971) eta 0:00:03
epoch [69/300] batch [1/3] loss 0.6006 (0.6006) acc 85.5469 (85.5469) loss_ce 0.5041 (0.5041) loss_constraint 0.0965 (0.0965) eta 0:00:03
epoch [69/300] batch [2/3] loss 0.7587 (0.6797) acc 81.6406 (83.5938) loss_ce 0.6625 (0.5833) loss_constraint 0.0962 (0.0963) eta 0:00:03
epoch [69/300] batch [3/3] loss 0.4362 (0.5985) acc 93.7500 (86.9792) loss_ce 0.3403 (0.5023) loss_constraint 0.0959 (0.0962) eta 0:00:03
epoch [70/300] batch [1/3] loss 0.4675 (0.4675) acc 90.2344 (90.2344) loss_ce 0.3720 (0.3720) loss_constraint 0.0956 (0.0956) eta 0:00:03
epoch [70/300] batch [2/3] loss 0.6931 (0.5803) acc 83.9844 (87.1094) loss_ce 0.5977 (0.4848) loss_constraint 0.0953 (0.0955) eta 0:00:03
epoch [70/300] batch [3/3] loss 0.6183 (0.5930) acc 82.5000 (85.5729) loss_ce 0.5232 (0.4976) loss_constraint 0.0951 (0.0953) eta 0:00:03
epoch [71/300] batch [1/3] loss 0.5894 (0.5894) acc 85.9375 (85.9375) loss_ce 0.4946 (0.4946) loss_constraint 0.0948 (0.0948) eta 0:00:03
epoch [71/300] batch [2/3] loss 0.5400 (0.5647) acc 85.9375 (85.9375) loss_ce 0.4453 (0.4699) loss_constraint 0.0947 (0.0948) eta 0:00:03
epoch [71/300] batch [3/3] loss 0.6262 (0.5852) acc 90.0000 (87.2917) loss_ce 0.5316 (0.4905) loss_constraint 0.0946 (0.0947) eta 0:00:02
epoch [72/300] batch [1/3] loss 0.6410 (0.6410) acc 81.2500 (81.2500) loss_ce 0.5465 (0.5465) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [72/300] batch [2/3] loss 0.5639 (0.6024) acc 87.5000 (84.3750) loss_ce 0.4694 (0.5079) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [72/300] batch [3/3] loss 0.5799 (0.5949) acc 87.5000 (85.4167) loss_ce 0.4855 (0.5005) loss_constraint 0.0943 (0.0944) eta 0:00:02
epoch [73/300] batch [1/3] loss 0.6150 (0.6150) acc 85.5469 (85.5469) loss_ce 0.5209 (0.5209) loss_constraint 0.0941 (0.0941) eta 0:00:03
epoch [73/300] batch [2/3] loss 0.5823 (0.5987) acc 82.8125 (84.1797) loss_ce 0.4882 (0.5046) loss_constraint 0.0941 (0.0941) eta 0:00:03
epoch [73/300] batch [3/3] loss 0.7252 (0.6408) acc 81.2500 (83.2031) loss_ce 0.6312 (0.5468) loss_constraint 0.0940 (0.0941) eta 0:00:03
epoch [74/300] batch [1/3] loss 0.6592 (0.6592) acc 81.6406 (81.6406) loss_ce 0.5654 (0.5654) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [74/300] batch [2/3] loss 0.5757 (0.6175) acc 85.5469 (83.5938) loss_ce 0.4820 (0.5237) loss_constraint 0.0937 (0.0938) eta 0:00:03
epoch [74/300] batch [3/3] loss 0.6798 (0.6382) acc 86.2500 (84.4792) loss_ce 0.5861 (0.5445) loss_constraint 0.0937 (0.0937) eta 0:00:03
epoch [75/300] batch [1/3] loss 0.5984 (0.5984) acc 85.1562 (85.1562) loss_ce 0.5047 (0.5047) loss_constraint 0.0937 (0.0937) eta 0:00:03
epoch [75/300] batch [2/3] loss 0.6468 (0.6226) acc 83.5938 (84.3750) loss_ce 0.5531 (0.5289) loss_constraint 0.0937 (0.0937) eta 0:00:03
epoch [75/300] batch [3/3] loss 0.9115 (0.7189) acc 78.7500 (82.5000) loss_ce 0.8179 (0.6252) loss_constraint 0.0937 (0.0937) eta 0:00:02
epoch [76/300] batch [1/3] loss 0.7148 (0.7148) acc 83.9844 (83.9844) loss_ce 0.6214 (0.6214) loss_constraint 0.0935 (0.0935) eta 0:00:03
epoch [76/300] batch [2/3] loss 0.6578 (0.6863) acc 85.5469 (84.7656) loss_ce 0.5644 (0.5929) loss_constraint 0.0935 (0.0935) eta 0:00:03
epoch [76/300] batch [3/3] loss 0.5949 (0.6558) acc 85.0000 (84.8438) loss_ce 0.5012 (0.5623) loss_constraint 0.0936 (0.0935) eta 0:00:03
epoch [77/300] batch [1/3] loss 0.6997 (0.6997) acc 83.2031 (83.2031) loss_ce 0.6060 (0.6060) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [77/300] batch [2/3] loss 0.5939 (0.6468) acc 85.9375 (84.5703) loss_ce 0.4998 (0.5529) loss_constraint 0.0940 (0.0939) eta 0:00:03
epoch [77/300] batch [3/3] loss 0.4781 (0.5905) acc 88.7500 (85.9635) loss_ce 0.3839 (0.4966) loss_constraint 0.0942 (0.0940) eta 0:00:02
epoch [78/300] batch [1/3] loss 0.6314 (0.6314) acc 85.1562 (85.1562) loss_ce 0.5370 (0.5370) loss_constraint 0.0943 (0.0943) eta 0:00:03
epoch [78/300] batch [2/3] loss 0.5420 (0.5867) acc 89.4531 (87.3047) loss_ce 0.4476 (0.4923) loss_constraint 0.0944 (0.0944) eta 0:00:03
epoch [78/300] batch [3/3] loss 0.6215 (0.5983) acc 86.2500 (86.9531) loss_ce 0.5270 (0.5039) loss_constraint 0.0945 (0.0944) eta 0:00:03
epoch [79/300] batch [1/3] loss 0.6504 (0.6504) acc 85.9375 (85.9375) loss_ce 0.5558 (0.5558) loss_constraint 0.0947 (0.0947) eta 0:00:03
epoch [79/300] batch [2/3] loss 0.5944 (0.6224) acc 86.3281 (86.1328) loss_ce 0.4996 (0.5277) loss_constraint 0.0948 (0.0947) eta 0:00:03
epoch [79/300] batch [3/3] loss 0.6578 (0.6342) acc 82.5000 (84.9219) loss_ce 0.5631 (0.5395) loss_constraint 0.0946 (0.0947) eta 0:00:03
epoch [80/300] batch [1/3] loss 0.7062 (0.7062) acc 83.5938 (83.5938) loss_ce 0.6116 (0.6116) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [80/300] batch [2/3] loss 0.6287 (0.6674) acc 85.1562 (84.3750) loss_ce 0.5342 (0.5729) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [80/300] batch [3/3] loss 0.7652 (0.7000) acc 77.5000 (82.0833) loss_ce 0.6707 (0.6055) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [81/300] batch [1/3] loss 0.6026 (0.6026) acc 86.7188 (86.7188) loss_ce 0.5078 (0.5078) loss_constraint 0.0947 (0.0947) eta 0:00:03
epoch [81/300] batch [2/3] loss 0.6043 (0.6034) acc 85.9375 (86.3281) loss_ce 0.5095 (0.5086) loss_constraint 0.0948 (0.0948) eta 0:00:03
epoch [81/300] batch [3/3] loss 0.4825 (0.5631) acc 90.0000 (87.5521) loss_ce 0.3876 (0.4683) loss_constraint 0.0949 (0.0948) eta 0:00:02
epoch [82/300] batch [1/3] loss 0.7680 (0.7680) acc 80.8594 (80.8594) loss_ce 0.6732 (0.6732) loss_constraint 0.0949 (0.0949) eta 0:00:03
epoch [82/300] batch [2/3] loss 0.6987 (0.7334) acc 81.2500 (81.0547) loss_ce 0.6040 (0.6386) loss_constraint 0.0948 (0.0948) eta 0:00:03
epoch [82/300] batch [3/3] loss 0.6736 (0.7135) acc 80.0000 (80.7031) loss_ce 0.5790 (0.6187) loss_constraint 0.0946 (0.0947) eta 0:00:02
epoch [83/300] batch [1/3] loss 0.6295 (0.6295) acc 84.3750 (84.3750) loss_ce 0.5353 (0.5353) loss_constraint 0.0942 (0.0942) eta 0:00:03
epoch [83/300] batch [2/3] loss 0.6505 (0.6400) acc 82.8125 (83.5938) loss_ce 0.5567 (0.5460) loss_constraint 0.0939 (0.0940) eta 0:00:03
epoch [83/300] batch [3/3] loss 0.8849 (0.7216) acc 77.5000 (81.5625) loss_ce 0.7913 (0.6277) loss_constraint 0.0936 (0.0939) eta 0:00:03
epoch [84/300] batch [1/3] loss 0.5488 (0.5488) acc 88.2812 (88.2812) loss_ce 0.4553 (0.4553) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [84/300] batch [2/3] loss 0.7158 (0.6323) acc 82.8125 (85.5469) loss_ce 0.6224 (0.5389) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [84/300] batch [3/3] loss 0.4775 (0.5807) acc 90.0000 (87.0312) loss_ce 0.3840 (0.4873) loss_constraint 0.0935 (0.0935) eta 0:00:03
epoch [85/300] batch [1/3] loss 0.6998 (0.6998) acc 82.4219 (82.4219) loss_ce 0.6063 (0.6063) loss_constraint 0.0935 (0.0935) eta 0:00:03
epoch [85/300] batch [2/3] loss 0.5095 (0.6046) acc 88.6719 (85.5469) loss_ce 0.4159 (0.5111) loss_constraint 0.0935 (0.0935) eta 0:00:03
epoch [85/300] batch [3/3] loss 0.5965 (0.6019) acc 88.7500 (86.6146) loss_ce 0.5029 (0.5084) loss_constraint 0.0936 (0.0935) eta 0:00:02
epoch [86/300] batch [1/3] loss 0.5995 (0.5995) acc 85.1562 (85.1562) loss_ce 0.5058 (0.5058) loss_constraint 0.0937 (0.0937) eta 0:00:02
epoch [86/300] batch [2/3] loss 0.7015 (0.6505) acc 81.6406 (83.3984) loss_ce 0.6077 (0.5567) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [86/300] batch [3/3] loss 0.6619 (0.6543) acc 83.7500 (83.5156) loss_ce 0.5680 (0.5605) loss_constraint 0.0939 (0.0938) eta 0:00:02
epoch [87/300] batch [1/3] loss 0.5361 (0.5361) acc 89.8438 (89.8438) loss_ce 0.4419 (0.4419) loss_constraint 0.0943 (0.0943) eta 0:00:03
epoch [87/300] batch [2/3] loss 0.5997 (0.5679) acc 84.7656 (87.3047) loss_ce 0.5052 (0.4735) loss_constraint 0.0945 (0.0944) eta 0:00:03
epoch [87/300] batch [3/3] loss 0.5019 (0.5459) acc 88.7500 (87.7865) loss_ce 0.4073 (0.4514) loss_constraint 0.0946 (0.0944) eta 0:00:02
epoch [88/300] batch [1/3] loss 0.5927 (0.5927) acc 83.9844 (83.9844) loss_ce 0.4981 (0.4981) loss_constraint 0.0946 (0.0946) eta 0:00:02
epoch [88/300] batch [2/3] loss 0.6508 (0.6217) acc 83.5938 (83.7891) loss_ce 0.5563 (0.5272) loss_constraint 0.0945 (0.0945) eta 0:00:02
epoch [88/300] batch [3/3] loss 0.5079 (0.5838) acc 87.5000 (85.0260) loss_ce 0.4137 (0.4893) loss_constraint 0.0943 (0.0944) eta 0:00:02
epoch [89/300] batch [1/3] loss 0.6174 (0.6174) acc 85.9375 (85.9375) loss_ce 0.5234 (0.5234) loss_constraint 0.0940 (0.0940) eta 0:00:02
epoch [89/300] batch [2/3] loss 0.6119 (0.6147) acc 85.5469 (85.7422) loss_ce 0.5181 (0.5207) loss_constraint 0.0939 (0.0940) eta 0:00:02
epoch [89/300] batch [3/3] loss 0.6561 (0.6285) acc 82.5000 (84.6615) loss_ce 0.5625 (0.5346) loss_constraint 0.0936 (0.0938) eta 0:00:03
epoch [90/300] batch [1/3] loss 0.6756 (0.6756) acc 83.9844 (83.9844) loss_ce 0.5821 (0.5821) loss_constraint 0.0935 (0.0935) eta 0:00:04
epoch [90/300] batch [2/3] loss 0.5731 (0.6243) acc 85.9375 (84.9609) loss_ce 0.4796 (0.5309) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [90/300] batch [3/3] loss 0.7445 (0.6644) acc 77.5000 (82.4740) loss_ce 0.6512 (0.5710) loss_constraint 0.0933 (0.0934) eta 0:00:03
epoch [91/300] batch [1/3] loss 0.5803 (0.5803) acc 85.5469 (85.5469) loss_ce 0.4870 (0.4870) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [91/300] batch [2/3] loss 0.6246 (0.6025) acc 83.9844 (84.7656) loss_ce 0.5314 (0.5092) loss_constraint 0.0933 (0.0932) eta 0:00:02
epoch [91/300] batch [3/3] loss 0.5488 (0.5846) acc 90.0000 (86.5104) loss_ce 0.4555 (0.4913) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [92/300] batch [1/3] loss 0.6188 (0.6188) acc 85.5469 (85.5469) loss_ce 0.5256 (0.5256) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [92/300] batch [2/3] loss 0.6142 (0.6165) acc 83.5938 (84.5703) loss_ce 0.5209 (0.5233) loss_constraint 0.0933 (0.0932) eta 0:00:02
epoch [92/300] batch [3/3] loss 0.6226 (0.6185) acc 83.7500 (84.2969) loss_ce 0.5292 (0.5253) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [93/300] batch [1/3] loss 0.6756 (0.6756) acc 82.8125 (82.8125) loss_ce 0.5823 (0.5823) loss_constraint 0.0934 (0.0934) eta 0:00:02
epoch [93/300] batch [2/3] loss 0.6198 (0.6477) acc 85.1562 (83.9844) loss_ce 0.5263 (0.5543) loss_constraint 0.0936 (0.0935) eta 0:00:02
epoch [93/300] batch [3/3] loss 0.4865 (0.5940) acc 91.2500 (86.4062) loss_ce 0.3928 (0.5005) loss_constraint 0.0937 (0.0935) eta 0:00:02
epoch [94/300] batch [1/3] loss 0.6234 (0.6234) acc 87.8906 (87.8906) loss_ce 0.5295 (0.5295) loss_constraint 0.0939 (0.0939) eta 0:00:02
epoch [94/300] batch [2/3] loss 0.5542 (0.5888) acc 86.7188 (87.3047) loss_ce 0.4601 (0.4948) loss_constraint 0.0941 (0.0940) eta 0:00:02
epoch [94/300] batch [3/3] loss 0.6079 (0.5952) acc 88.7500 (87.7865) loss_ce 0.5135 (0.5010) loss_constraint 0.0944 (0.0941) eta 0:00:02
epoch [95/300] batch [1/3] loss 0.6252 (0.6252) acc 85.9375 (85.9375) loss_ce 0.5307 (0.5307) loss_constraint 0.0945 (0.0945) eta 0:00:02
epoch [95/300] batch [2/3] loss 0.6083 (0.6167) acc 87.5000 (86.7188) loss_ce 0.5138 (0.5223) loss_constraint 0.0944 (0.0944) eta 0:00:02
epoch [95/300] batch [3/3] loss 0.9052 (0.7129) acc 78.7500 (84.0625) loss_ce 0.8109 (0.6185) loss_constraint 0.0943 (0.0944) eta 0:00:02
epoch [96/300] batch [1/3] loss 0.5972 (0.5972) acc 85.9375 (85.9375) loss_ce 0.5030 (0.5030) loss_constraint 0.0942 (0.0942) eta 0:00:02
epoch [96/300] batch [2/3] loss 0.6996 (0.6484) acc 79.6875 (82.8125) loss_ce 0.6055 (0.5543) loss_constraint 0.0941 (0.0942) eta 0:00:02
epoch [96/300] batch [3/3] loss 0.6333 (0.6434) acc 82.5000 (82.7083) loss_ce 0.5393 (0.5493) loss_constraint 0.0940 (0.0941) eta 0:00:02
epoch [97/300] batch [1/3] loss 0.6578 (0.6578) acc 84.3750 (84.3750) loss_ce 0.5642 (0.5642) loss_constraint 0.0937 (0.0937) eta 0:00:02
epoch [97/300] batch [2/3] loss 0.6623 (0.6601) acc 84.3750 (84.3750) loss_ce 0.5688 (0.5665) loss_constraint 0.0935 (0.0936) eta 0:00:03
epoch [97/300] batch [3/3] loss 0.5808 (0.6336) acc 86.2500 (85.0000) loss_ce 0.4874 (0.5401) loss_constraint 0.0934 (0.0935) eta 0:00:03
epoch [98/300] batch [1/3] loss 0.5647 (0.5647) acc 86.7188 (86.7188) loss_ce 0.4712 (0.4712) loss_constraint 0.0935 (0.0935) eta 0:00:02
epoch [98/300] batch [2/3] loss 0.5647 (0.5647) acc 85.9375 (86.3281) loss_ce 0.4711 (0.4712) loss_constraint 0.0936 (0.0935) eta 0:00:02
epoch [98/300] batch [3/3] loss 0.6088 (0.5794) acc 86.2500 (86.3021) loss_ce 0.5151 (0.4858) loss_constraint 0.0938 (0.0936) eta 0:00:02
epoch [99/300] batch [1/3] loss 0.5550 (0.5550) acc 89.0625 (89.0625) loss_ce 0.4611 (0.4611) loss_constraint 0.0939 (0.0939) eta 0:00:02
epoch [99/300] batch [2/3] loss 0.5522 (0.5536) acc 87.1094 (88.0859) loss_ce 0.4581 (0.4596) loss_constraint 0.0941 (0.0940) eta 0:00:02
epoch [99/300] batch [3/3] loss 0.6053 (0.5708) acc 88.7500 (88.3073) loss_ce 0.5112 (0.4768) loss_constraint 0.0941 (0.0940) eta 0:00:02
epoch [100/300] batch [1/3] loss 0.6627 (0.6627) acc 85.1562 (85.1562) loss_ce 0.5687 (0.5687) loss_constraint 0.0940 (0.0940) eta 0:00:02
epoch [100/300] batch [2/3] loss 0.6287 (0.6457) acc 83.9844 (84.5703) loss_ce 0.5346 (0.5517) loss_constraint 0.0941 (0.0941) eta 0:00:02
epoch [100/300] batch [3/3] loss 0.5180 (0.6031) acc 87.5000 (85.5469) loss_ce 0.4239 (0.5091) loss_constraint 0.0941 (0.0941) eta 0:00:02
epoch [101/300] batch [1/3] loss 0.7018 (0.7018) acc 83.9844 (83.9844) loss_ce 0.6079 (0.6079) loss_constraint 0.0939 (0.0939) eta 0:00:02
epoch [101/300] batch [2/3] loss 0.6104 (0.6561) acc 84.7656 (84.3750) loss_ce 0.5167 (0.5623) loss_constraint 0.0937 (0.0938) eta 0:00:02
epoch [101/300] batch [3/3] loss 0.7880 (0.7001) acc 77.5000 (82.0833) loss_ce 0.6944 (0.6063) loss_constraint 0.0936 (0.0937) eta 0:00:02
epoch [102/300] batch [1/3] loss 0.6422 (0.6422) acc 84.3750 (84.3750) loss_ce 0.5489 (0.5489) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [102/300] batch [2/3] loss 0.6267 (0.6345) acc 87.1094 (85.7422) loss_ce 0.5336 (0.5413) loss_constraint 0.0931 (0.0932) eta 0:00:02
epoch [102/300] batch [3/3] loss 0.6795 (0.6495) acc 83.7500 (85.0781) loss_ce 0.5866 (0.5564) loss_constraint 0.0929 (0.0931) eta 0:00:02
epoch [103/300] batch [1/3] loss 0.5204 (0.5204) acc 88.2812 (88.2812) loss_ce 0.4274 (0.4274) loss_constraint 0.0929 (0.0929) eta 0:00:02
epoch [103/300] batch [2/3] loss 0.7214 (0.6209) acc 82.4219 (85.3516) loss_ce 0.6283 (0.5279) loss_constraint 0.0930 (0.0930) eta 0:00:02
epoch [103/300] batch [3/3] loss 0.4658 (0.5692) acc 88.7500 (86.4844) loss_ce 0.3727 (0.4762) loss_constraint 0.0931 (0.0930) eta 0:00:02
epoch [104/300] batch [1/3] loss 0.5567 (0.5567) acc 87.1094 (87.1094) loss_ce 0.4635 (0.4635) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [104/300] batch [2/3] loss 0.4947 (0.5257) acc 89.0625 (88.0859) loss_ce 0.4016 (0.4325) loss_constraint 0.0931 (0.0932) eta 0:00:02
epoch [104/300] batch [3/3] loss 0.6633 (0.5716) acc 81.2500 (85.8073) loss_ce 0.5703 (0.4785) loss_constraint 0.0930 (0.0931) eta 0:00:02
epoch [105/300] batch [1/3] loss 0.5017 (0.5017) acc 88.6719 (88.6719) loss_ce 0.4086 (0.4086) loss_constraint 0.0931 (0.0931) eta 0:00:02
epoch [105/300] batch [2/3] loss 0.5965 (0.5491) acc 84.7656 (86.7188) loss_ce 0.5033 (0.4560) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [105/300] batch [3/3] loss 0.5872 (0.5618) acc 83.7500 (85.7292) loss_ce 0.4939 (0.4686) loss_constraint 0.0933 (0.0932) eta 0:00:02
epoch [106/300] batch [1/3] loss 0.6209 (0.6209) acc 87.8906 (87.8906) loss_ce 0.5275 (0.5275) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [106/300] batch [2/3] loss 0.6043 (0.6126) acc 84.3750 (86.1328) loss_ce 0.5109 (0.5192) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [106/300] batch [3/3] loss 0.5888 (0.6047) acc 85.0000 (85.7552) loss_ce 0.4953 (0.5112) loss_constraint 0.0935 (0.0934) eta 0:00:03
epoch [107/300] batch [1/3] loss 0.7030 (0.7030) acc 82.8125 (82.8125) loss_ce 0.6097 (0.6097) loss_constraint 0.0934 (0.0934) eta 0:00:02
epoch [107/300] batch [2/3] loss 0.5755 (0.6393) acc 89.4531 (86.1328) loss_ce 0.4822 (0.5459) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [107/300] batch [3/3] loss 0.5180 (0.5988) acc 91.2500 (87.8385) loss_ce 0.4248 (0.5055) loss_constraint 0.0932 (0.0933) eta 0:00:02
epoch [108/300] batch [1/3] loss 0.5974 (0.5974) acc 87.1094 (87.1094) loss_ce 0.5041 (0.5041) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [108/300] batch [2/3] loss 0.5548 (0.5761) acc 86.7188 (86.9141) loss_ce 0.4616 (0.4829) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [108/300] batch [3/3] loss 0.6830 (0.6117) acc 83.7500 (85.8594) loss_ce 0.5899 (0.5185) loss_constraint 0.0932 (0.0932) eta 0:00:02
epoch [109/300] batch [1/3] loss 0.6100 (0.6100) acc 85.5469 (85.5469) loss_ce 0.5167 (0.5167) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [109/300] batch [2/3] loss 0.7034 (0.6567) acc 82.4219 (83.9844) loss_ce 0.6100 (0.5634) loss_constraint 0.0934 (0.0933) eta 0:00:02
epoch [109/300] batch [3/3] loss 0.6860 (0.6665) acc 85.0000 (84.3229) loss_ce 0.5925 (0.5731) loss_constraint 0.0935 (0.0934) eta 0:00:02
epoch [110/300] batch [1/3] loss 0.6128 (0.6128) acc 85.5469 (85.5469) loss_ce 0.5194 (0.5194) loss_constraint 0.0934 (0.0934) eta 0:00:02
epoch [110/300] batch [2/3] loss 0.5923 (0.6025) acc 84.7656 (85.1562) loss_ce 0.4988 (0.5091) loss_constraint 0.0934 (0.0934) eta 0:00:02
epoch [110/300] batch [3/3] loss 0.4722 (0.5591) acc 87.5000 (85.9375) loss_ce 0.3786 (0.4656) loss_constraint 0.0935 (0.0935) eta 0:00:02
epoch [111/300] batch [1/3] loss 0.6970 (0.6970) acc 82.0312 (82.0312) loss_ce 0.6036 (0.6036) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [111/300] batch [2/3] loss 0.5969 (0.6469) acc 88.2812 (85.1562) loss_ce 0.5036 (0.5536) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [111/300] batch [3/3] loss 0.9009 (0.7316) acc 78.7500 (83.0208) loss_ce 0.8078 (0.6384) loss_constraint 0.0931 (0.0932) eta 0:00:02
epoch [112/300] batch [1/3] loss 0.6529 (0.6529) acc 82.8125 (82.8125) loss_ce 0.5600 (0.5600) loss_constraint 0.0929 (0.0929) eta 0:00:02
epoch [112/300] batch [2/3] loss 0.5714 (0.6121) acc 86.7188 (84.7656) loss_ce 0.4785 (0.5192) loss_constraint 0.0929 (0.0929) eta 0:00:02
epoch [112/300] batch [3/3] loss 0.7667 (0.6637) acc 78.7500 (82.7604) loss_ce 0.6739 (0.5708) loss_constraint 0.0928 (0.0929) eta 0:00:02
epoch [113/300] batch [1/3] loss 0.5407 (0.5407) acc 87.5000 (87.5000) loss_ce 0.4480 (0.4480) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [113/300] batch [2/3] loss 0.6040 (0.5724) acc 84.7656 (86.1328) loss_ce 0.5114 (0.4797) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [113/300] batch [3/3] loss 0.6831 (0.6093) acc 81.2500 (84.5052) loss_ce 0.5905 (0.5166) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [114/300] batch [1/3] loss 0.6749 (0.6749) acc 83.9844 (83.9844) loss_ce 0.5822 (0.5822) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [114/300] batch [2/3] loss 0.6803 (0.6776) acc 83.2031 (83.5938) loss_ce 0.5876 (0.5849) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [114/300] batch [3/3] loss 0.6711 (0.6754) acc 81.2500 (82.8125) loss_ce 0.5784 (0.5827) loss_constraint 0.0927 (0.0927) eta 0:00:02
epoch [115/300] batch [1/3] loss 0.5547 (0.5547) acc 86.7188 (86.7188) loss_ce 0.4618 (0.4618) loss_constraint 0.0929 (0.0929) eta 0:00:02
epoch [115/300] batch [2/3] loss 0.6208 (0.5878) acc 86.7188 (86.7188) loss_ce 0.5277 (0.4948) loss_constraint 0.0931 (0.0930) eta 0:00:02
epoch [115/300] batch [3/3] loss 0.5041 (0.5599) acc 85.0000 (86.1458) loss_ce 0.4108 (0.4668) loss_constraint 0.0933 (0.0931) eta 0:00:02
epoch [116/300] batch [1/3] loss 0.5869 (0.5869) acc 86.7188 (86.7188) loss_ce 0.4936 (0.4936) loss_constraint 0.0933 (0.0933) eta 0:00:02
epoch [116/300] batch [2/3] loss 0.5426 (0.5647) acc 87.8906 (87.3047) loss_ce 0.4493 (0.4714) loss_constraint 0.0933 (0.0933) eta 0:00:02
