***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [154/300] batch [1/1] loss 0.3276 (0.3276) acc 95.0000 (95.0000) loss_ce 0.2482 (0.2482) data_term 0.2482 (0.2482) kl_term 0.0794 (0.0794) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.3061 (0.3061) acc 95.0000 (95.0000) loss_ce 0.2261 (0.2261) data_term 0.2261 (0.2261) kl_term 0.0800 (0.0800) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3146 (0.3146) acc 95.0000 (95.0000) loss_ce 0.2340 (0.2340) data_term 0.2340 (0.2340) kl_term 0.0806 (0.0806) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.3006 (0.3006) acc 96.2500 (96.2500) loss_ce 0.2194 (0.2194) data_term 0.2194 (0.2194) kl_term 0.0812 (0.0812) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.2905 (0.2905) acc 97.5000 (97.5000) loss_ce 0.2087 (0.2087) data_term 0.2087 (0.2087) kl_term 0.0819 (0.0819) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.3316 (0.3316) acc 96.2500 (96.2500) loss_ce 0.2492 (0.2492) data_term 0.2492 (0.2492) kl_term 0.0825 (0.0825) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.2839 (0.2839) acc 96.2500 (96.2500) loss_ce 0.2008 (0.2008) data_term 0.2008 (0.2008) kl_term 0.0831 (0.0831) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.2168 (0.2168) acc 98.7500 (98.7500) loss_ce 0.1332 (0.1332) data_term 0.1332 (0.1332) kl_term 0.0837 (0.0837) eta 0:00:01
epoch [162/300] batch [1/1] loss 0.3255 (0.3255) acc 93.7500 (93.7500) loss_ce 0.2412 (0.2412) data_term 0.2412 (0.2412) kl_term 0.0843 (0.0843) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.2792 (0.2792) acc 95.0000 (95.0000) loss_ce 0.1943 (0.1943) data_term 0.1943 (0.1943) kl_term 0.0849 (0.0849) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.2487 (0.2487) acc 96.2500 (96.2500) loss_ce 0.1632 (0.1632) data_term 0.1632 (0.1632) kl_term 0.0855 (0.0855) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.2925 (0.2925) acc 97.5000 (97.5000) loss_ce 0.2064 (0.2064) data_term 0.2064 (0.2064) kl_term 0.0861 (0.0861) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.3338 (0.3338) acc 92.5000 (92.5000) loss_ce 0.2471 (0.2471) data_term 0.2471 (0.2471) kl_term 0.0867 (0.0867) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.3157 (0.3157) acc 93.7500 (93.7500) loss_ce 0.2284 (0.2284) data_term 0.2284 (0.2284) kl_term 0.0873 (0.0873) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.3059 (0.3059) acc 96.2500 (96.2500) loss_ce 0.2180 (0.2180) data_term 0.2180 (0.2180) kl_term 0.0879 (0.0879) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.3060 (0.3060) acc 96.2500 (96.2500) loss_ce 0.2175 (0.2175) data_term 0.2175 (0.2175) kl_term 0.0885 (0.0885) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.2430 (0.2430) acc 98.7500 (98.7500) loss_ce 0.1539 (0.1539) data_term 0.1539 (0.1539) kl_term 0.0891 (0.0891) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.2911 (0.2911) acc 96.2500 (96.2500) loss_ce 0.2015 (0.2015) data_term 0.2015 (0.2015) kl_term 0.0897 (0.0897) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.3345 (0.3345) acc 92.5000 (92.5000) loss_ce 0.2443 (0.2443) data_term 0.2443 (0.2443) kl_term 0.0902 (0.0902) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.3165 (0.3165) acc 95.0000 (95.0000) loss_ce 0.2257 (0.2257) data_term 0.2257 (0.2257) kl_term 0.0908 (0.0908) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.2973 (0.2973) acc 93.7500 (93.7500) loss_ce 0.2059 (0.2059) data_term 0.2059 (0.2059) kl_term 0.0914 (0.0914) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.3472 (0.3472) acc 93.7500 (93.7500) loss_ce 0.2552 (0.2552) data_term 0.2552 (0.2552) kl_term 0.0920 (0.0920) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.2759 (0.2759) acc 98.7500 (98.7500) loss_ce 0.1833 (0.1833) data_term 0.1833 (0.1833) kl_term 0.0926 (0.0926) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.2547 (0.2547) acc 97.5000 (97.5000) loss_ce 0.1616 (0.1616) data_term 0.1616 (0.1616) kl_term 0.0931 (0.0931) eta 0:00:00
epoch [178/300] batch [1/1] loss 0.4308 (0.4308) acc 91.2500 (91.2500) loss_ce 0.3371 (0.3371) data_term 0.3371 (0.3371) kl_term 0.0937 (0.0937) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.3346 (0.3346) acc 93.7500 (93.7500) loss_ce 0.2403 (0.2403) data_term 0.2403 (0.2403) kl_term 0.0943 (0.0943) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.3025 (0.3025) acc 96.2500 (96.2500) loss_ce 0.2076 (0.2076) data_term 0.2076 (0.2076) kl_term 0.0949 (0.0949) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.2944 (0.2944) acc 98.7500 (98.7500) loss_ce 0.1989 (0.1989) data_term 0.1989 (0.1989) kl_term 0.0955 (0.0955) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.2976 (0.2976) acc 97.5000 (97.5000) loss_ce 0.2016 (0.2016) data_term 0.2016 (0.2016) kl_term 0.0960 (0.0960) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.3321 (0.3321) acc 96.2500 (96.2500) loss_ce 0.2355 (0.2355) data_term 0.2355 (0.2355) kl_term 0.0966 (0.0966) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.2503 (0.2503) acc 97.5000 (97.5000) loss_ce 0.1531 (0.1531) data_term 0.1531 (0.1531) kl_term 0.0972 (0.0972) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.3126 (0.3126) acc 96.2500 (96.2500) loss_ce 0.2148 (0.2148) data_term 0.2148 (0.2148) kl_term 0.0978 (0.0978) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.3008 (0.3008) acc 97.5000 (97.5000) loss_ce 0.2025 (0.2025) data_term 0.2025 (0.2025) kl_term 0.0983 (0.0983) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.2615 (0.2615) acc 97.5000 (97.5000) loss_ce 0.1626 (0.1626) data_term 0.1626 (0.1626) kl_term 0.0989 (0.0989) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.2786 (0.2786) acc 97.5000 (97.5000) loss_ce 0.1791 (0.1791) data_term 0.1791 (0.1791) kl_term 0.0995 (0.0995) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.3507 (0.3507) acc 92.5000 (92.5000) loss_ce 0.2507 (0.2507) data_term 0.2507 (0.2507) kl_term 0.1001 (0.1001) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.3190 (0.3190) acc 92.5000 (92.5000) loss_ce 0.2184 (0.2184) data_term 0.2184 (0.2184) kl_term 0.1006 (0.1006) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.2860 (0.2860) acc 98.7500 (98.7500) loss_ce 0.1848 (0.1848) data_term 0.1848 (0.1848) kl_term 0.1012 (0.1012) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.2683 (0.2683) acc 96.2500 (96.2500) loss_ce 0.1666 (0.1666) data_term 0.1666 (0.1666) kl_term 0.1018 (0.1018) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.3047 (0.3047) acc 96.2500 (96.2500) loss_ce 0.2023 (0.2023) data_term 0.2023 (0.2023) kl_term 0.1023 (0.1023) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.2610 (0.2610) acc 100.0000 (100.0000) loss_ce 0.1581 (0.1581) data_term 0.1581 (0.1581) kl_term 0.1029 (0.1029) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.2463 (0.2463) acc 97.5000 (97.5000) loss_ce 0.1429 (0.1429) data_term 0.1429 (0.1429) kl_term 0.1035 (0.1035) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.3125 (0.3125) acc 97.5000 (97.5000) loss_ce 0.2085 (0.2085) data_term 0.2085 (0.2085) kl_term 0.1040 (0.1040) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.2687 (0.2687) acc 97.5000 (97.5000) loss_ce 0.1641 (0.1641) data_term 0.1641 (0.1641) kl_term 0.1046 (0.1046) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.3492 (0.3492) acc 92.5000 (92.5000) loss_ce 0.2441 (0.2441) data_term 0.2441 (0.2441) kl_term 0.1052 (0.1052) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.3479 (0.3479) acc 96.2500 (96.2500) loss_ce 0.2422 (0.2422) data_term 0.2422 (0.2422) kl_term 0.1057 (0.1057) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.3205 (0.3205) acc 97.5000 (97.5000) loss_ce 0.2142 (0.2142) data_term 0.2142 (0.2142) kl_term 0.1063 (0.1063) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.3485 (0.3485) acc 95.0000 (95.0000) loss_ce 0.2416 (0.2416) data_term 0.2416 (0.2416) kl_term 0.1069 (0.1069) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.2899 (0.2899) acc 97.5000 (97.5000) loss_ce 0.1825 (0.1825) data_term 0.1825 (0.1825) kl_term 0.1074 (0.1074) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.3931 (0.3931) acc 92.5000 (92.5000) loss_ce 0.2852 (0.2852) data_term 0.2852 (0.2852) kl_term 0.1080 (0.1080) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.3055 (0.3055) acc 97.5000 (97.5000) loss_ce 0.1970 (0.1970) data_term 0.1970 (0.1970) kl_term 0.1085 (0.1085) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.3068 (0.3068) acc 97.5000 (97.5000) loss_ce 0.1977 (0.1977) data_term 0.1977 (0.1977) kl_term 0.1091 (0.1091) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2638 (0.2638) acc 97.5000 (97.5000) loss_ce 0.1542 (0.1542) data_term 0.1542 (0.1542) kl_term 0.1096 (0.1096) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.2539 (0.2539) acc 98.7500 (98.7500) loss_ce 0.1438 (0.1438) data_term 0.1438 (0.1438) kl_term 0.1102 (0.1102) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.3548 (0.3548) acc 95.0000 (95.0000) loss_ce 0.2441 (0.2441) data_term 0.2441 (0.2441) kl_term 0.1107 (0.1107) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.2990 (0.2990) acc 97.5000 (97.5000) loss_ce 0.1877 (0.1877) data_term 0.1877 (0.1877) kl_term 0.1113 (0.1113) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.2178 (0.2178) acc 100.0000 (100.0000) loss_ce 0.1060 (0.1060) data_term 0.1060 (0.1060) kl_term 0.1118 (0.1118) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.3098 (0.3098) acc 97.5000 (97.5000) loss_ce 0.1974 (0.1974) data_term 0.1974 (0.1974) kl_term 0.1124 (0.1124) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.3456 (0.3456) acc 96.2500 (96.2500) loss_ce 0.2326 (0.2326) data_term 0.2326 (0.2326) kl_term 0.1129 (0.1129) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.3239 (0.3239) acc 97.5000 (97.5000) loss_ce 0.2104 (0.2104) data_term 0.2104 (0.2104) kl_term 0.1135 (0.1135) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.2579 (0.2579) acc 100.0000 (100.0000) loss_ce 0.1439 (0.1439) data_term 0.1439 (0.1439) kl_term 0.1140 (0.1140) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.2886 (0.2886) acc 97.5000 (97.5000) loss_ce 0.1740 (0.1740) data_term 0.1740 (0.1740) kl_term 0.1146 (0.1146) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.2806 (0.2806) acc 98.7500 (98.7500) loss_ce 0.1655 (0.1655) data_term 0.1655 (0.1655) kl_term 0.1151 (0.1151) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.3006 (0.3006) acc 96.2500 (96.2500) loss_ce 0.1849 (0.1849) data_term 0.1849 (0.1849) kl_term 0.1157 (0.1157) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.3365 (0.3365) acc 93.7500 (93.7500) loss_ce 0.2202 (0.2202) data_term 0.2202 (0.2202) kl_term 0.1162 (0.1162) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.3811 (0.3811) acc 93.7500 (93.7500) loss_ce 0.2643 (0.2643) data_term 0.2643 (0.2643) kl_term 0.1168 (0.1168) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.3388 (0.3388) acc 95.0000 (95.0000) loss_ce 0.2215 (0.2215) data_term 0.2215 (0.2215) kl_term 0.1173 (0.1173) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.3182 (0.3182) acc 93.7500 (93.7500) loss_ce 0.2003 (0.2003) data_term 0.2003 (0.2003) kl_term 0.1179 (0.1179) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.3136 (0.3136) acc 95.0000 (95.0000) loss_ce 0.1951 (0.1951) data_term 0.1951 (0.1951) kl_term 0.1184 (0.1184) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.3657 (0.3657) acc 96.2500 (96.2500) loss_ce 0.2467 (0.2467) data_term 0.2467 (0.2467) kl_term 0.1190 (0.1190) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.3042 (0.3042) acc 96.2500 (96.2500) loss_ce 0.1847 (0.1847) data_term 0.1847 (0.1847) kl_term 0.1195 (0.1195) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.3460 (0.3460) acc 96.2500 (96.2500) loss_ce 0.2259 (0.2259) data_term 0.2259 (0.2259) kl_term 0.1201 (0.1201) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.3096 (0.3096) acc 96.2500 (96.2500) loss_ce 0.1890 (0.1890) data_term 0.1890 (0.1890) kl_term 0.1206 (0.1206) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.3076 (0.3076) acc 97.5000 (97.5000) loss_ce 0.1864 (0.1864) data_term 0.1864 (0.1864) kl_term 0.1212 (0.1212) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.3241 (0.3241) acc 96.2500 (96.2500) loss_ce 0.2024 (0.2024) data_term 0.2024 (0.2024) kl_term 0.1217 (0.1217) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.3141 (0.3141) acc 97.5000 (97.5000) loss_ce 0.1918 (0.1918) data_term 0.1918 (0.1918) kl_term 0.1222 (0.1222) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.3103 (0.3103) acc 97.5000 (97.5000) loss_ce 0.1876 (0.1876) data_term 0.1876 (0.1876) kl_term 0.1228 (0.1228) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.3126 (0.3126) acc 96.2500 (96.2500) loss_ce 0.1893 (0.1893) data_term 0.1893 (0.1893) kl_term 0.1233 (0.1233) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.3047 (0.3047) acc 97.5000 (97.5000) loss_ce 0.1808 (0.1808) data_term 0.1808 (0.1808) kl_term 0.1239 (0.1239) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.3640 (0.3640) acc 96.2500 (96.2500) loss_ce 0.2396 (0.2396) data_term 0.2396 (0.2396) kl_term 0.1244 (0.1244) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.4074 (0.4074) acc 96.2500 (96.2500) loss_ce 0.2824 (0.2824) data_term 0.2824 (0.2824) kl_term 0.1249 (0.1249) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.2902 (0.2902) acc 97.5000 (97.5000) loss_ce 0.1647 (0.1647) data_term 0.1647 (0.1647) kl_term 0.1255 (0.1255) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.3203 (0.3203) acc 97.5000 (97.5000) loss_ce 0.1943 (0.1943) data_term 0.1943 (0.1943) kl_term 0.1260 (0.1260) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.2779 (0.2779) acc 98.7500 (98.7500) loss_ce 0.1513 (0.1513) data_term 0.1513 (0.1513) kl_term 0.1265 (0.1265) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.3191 (0.3191) acc 96.2500 (96.2500) loss_ce 0.1920 (0.1920) data_term 0.1920 (0.1920) kl_term 0.1271 (0.1271) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.3137 (0.3137) acc 96.2500 (96.2500) loss_ce 0.1861 (0.1861) data_term 0.1861 (0.1861) kl_term 0.1276 (0.1276) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.2919 (0.2919) acc 97.5000 (97.5000) loss_ce 0.1637 (0.1637) data_term 0.1637 (0.1637) kl_term 0.1281 (0.1281) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.3304 (0.3304) acc 97.5000 (97.5000) loss_ce 0.2017 (0.2017) data_term 0.2017 (0.2017) kl_term 0.1287 (0.1287) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.3081 (0.3081) acc 97.5000 (97.5000) loss_ce 0.1789 (0.1789) data_term 0.1789 (0.1789) kl_term 0.1292 (0.1292) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.3104 (0.3104) acc 97.5000 (97.5000) loss_ce 0.1807 (0.1807) data_term 0.1807 (0.1807) kl_term 0.1297 (0.1297) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.2714 (0.2714) acc 98.7500 (98.7500) loss_ce 0.1411 (0.1411) data_term 0.1411 (0.1411) kl_term 0.1303 (0.1303) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.3220 (0.3220) acc 98.7500 (98.7500) loss_ce 0.1912 (0.1912) data_term 0.1912 (0.1912) kl_term 0.1308 (0.1308) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.3437 (0.3437) acc 95.0000 (95.0000) loss_ce 0.2124 (0.2124) data_term 0.2124 (0.2124) kl_term 0.1313 (0.1313) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.3443 (0.3443) acc 96.2500 (96.2500) loss_ce 0.2124 (0.2124) data_term 0.2124 (0.2124) kl_term 0.1319 (0.1319) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.3073 (0.3073) acc 100.0000 (100.0000) loss_ce 0.1749 (0.1749) data_term 0.1749 (0.1749) kl_term 0.1324 (0.1324) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.3603 (0.3603) acc 93.7500 (93.7500) loss_ce 0.2274 (0.2274) data_term 0.2274 (0.2274) kl_term 0.1329 (0.1329) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.3577 (0.3577) acc 93.7500 (93.7500) loss_ce 0.2242 (0.2242) data_term 0.2242 (0.2242) kl_term 0.1335 (0.1335) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.3266 (0.3266) acc 97.5000 (97.5000) loss_ce 0.1926 (0.1926) data_term 0.1926 (0.1926) kl_term 0.1340 (0.1340) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.3032 (0.3032) acc 97.5000 (97.5000) loss_ce 0.1687 (0.1687) data_term 0.1687 (0.1687) kl_term 0.1345 (0.1345) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.4046 (0.4046) acc 92.5000 (92.5000) loss_ce 0.2695 (0.2695) data_term 0.2695 (0.2695) kl_term 0.1350 (0.1350) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.2756 (0.2756) acc 98.7500 (98.7500) loss_ce 0.1400 (0.1400) data_term 0.1400 (0.1400) kl_term 0.1356 (0.1356) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.3269 (0.3269) acc 97.5000 (97.5000) loss_ce 0.1908 (0.1908) data_term 0.1908 (0.1908) kl_term 0.1361 (0.1361) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.3877 (0.3877) acc 93.7500 (93.7500) loss_ce 0.2511 (0.2511) data_term 0.2511 (0.2511) kl_term 0.1366 (0.1366) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.3354 (0.3354) acc 97.5000 (97.5000) loss_ce 0.1982 (0.1982) data_term 0.1982 (0.1982) kl_term 0.1372 (0.1372) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.3057 (0.3057) acc 97.5000 (97.5000) loss_ce 0.1681 (0.1681) data_term 0.1681 (0.1681) kl_term 0.1377 (0.1377) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.2824 (0.2824) acc 98.7500 (98.7500) loss_ce 0.1442 (0.1442) data_term 0.1442 (0.1442) kl_term 0.1382 (0.1382) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.3646 (0.3646) acc 93.7500 (93.7500) loss_ce 0.2258 (0.2258) data_term 0.2258 (0.2258) kl_term 0.1388 (0.1388) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.2824 (0.2824) acc 98.7500 (98.7500) loss_ce 0.1431 (0.1431) data_term 0.1431 (0.1431) kl_term 0.1393 (0.1393) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.3216 (0.3216) acc 96.2500 (96.2500) loss_ce 0.1818 (0.1818) data_term 0.1818 (0.1818) kl_term 0.1398 (0.1398) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.3174 (0.3174) acc 97.5000 (97.5000) loss_ce 0.1771 (0.1771) data_term 0.1771 (0.1771) kl_term 0.1403 (0.1403) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.4065 (0.4065) acc 92.5000 (92.5000) loss_ce 0.2656 (0.2656) data_term 0.2656 (0.2656) kl_term 0.1409 (0.1409) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.4003 (0.4003) acc 95.0000 (95.0000) loss_ce 0.2589 (0.2589) data_term 0.2589 (0.2589) kl_term 0.1414 (0.1414) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.3875 (0.3875) acc 93.7500 (93.7500) loss_ce 0.2455 (0.2455) data_term 0.2455 (0.2455) kl_term 0.1419 (0.1419) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.3450 (0.3450) acc 97.5000 (97.5000) loss_ce 0.2025 (0.2025) data_term 0.2025 (0.2025) kl_term 0.1425 (0.1425) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.3022 (0.3022) acc 97.5000 (97.5000) loss_ce 0.1592 (0.1592) data_term 0.1592 (0.1592) kl_term 0.1430 (0.1430) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.3910 (0.3910) acc 92.5000 (92.5000) loss_ce 0.2475 (0.2475) data_term 0.2475 (0.2475) kl_term 0.1435 (0.1435) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.3208 (0.3208) acc 97.5000 (97.5000) loss_ce 0.1767 (0.1767) data_term 0.1767 (0.1767) kl_term 0.1441 (0.1441) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.3267 (0.3267) acc 96.2500 (96.2500) loss_ce 0.1821 (0.1821) data_term 0.1821 (0.1821) kl_term 0.1446 (0.1446) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.3102 (0.3102) acc 100.0000 (100.0000) loss_ce 0.1650 (0.1650) data_term 0.1650 (0.1650) kl_term 0.1451 (0.1451) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.3600 (0.3600) acc 96.2500 (96.2500) loss_ce 0.2143 (0.2143) data_term 0.2143 (0.2143) kl_term 0.1457 (0.1457) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.3077 (0.3077) acc 98.7500 (98.7500) loss_ce 0.1615 (0.1615) data_term 0.1615 (0.1615) kl_term 0.1462 (0.1462) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.3874 (0.3874) acc 95.0000 (95.0000) loss_ce 0.2407 (0.2407) data_term 0.2407 (0.2407) kl_term 0.1467 (0.1467) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.3648 (0.3648) acc 97.5000 (97.5000) loss_ce 0.2176 (0.2176) data_term 0.2176 (0.2176) kl_term 0.1473 (0.1473) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.3028 (0.3028) acc 98.7500 (98.7500) loss_ce 0.1550 (0.1550) data_term 0.1550 (0.1550) kl_term 0.1478 (0.1478) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.3194 (0.3194) acc 97.5000 (97.5000) loss_ce 0.1711 (0.1711) data_term 0.1711 (0.1711) kl_term 0.1483 (0.1483) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.3149 (0.3149) acc 97.5000 (97.5000) loss_ce 0.1661 (0.1661) data_term 0.1661 (0.1661) kl_term 0.1489 (0.1489) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.3018 (0.3018) acc 97.5000 (97.5000) loss_ce 0.1524 (0.1524) data_term 0.1524 (0.1524) kl_term 0.1494 (0.1494) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.3346 (0.3346) acc 98.7500 (98.7500) loss_ce 0.1847 (0.1847) data_term 0.1847 (0.1847) kl_term 0.1499 (0.1499) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.4155 (0.4155) acc 92.5000 (92.5000) loss_ce 0.2651 (0.2651) data_term 0.2651 (0.2651) kl_term 0.1505 (0.1505) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.3611 (0.3611) acc 97.5000 (97.5000) loss_ce 0.2101 (0.2101) data_term 0.2101 (0.2101) kl_term 0.1510 (0.1510) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.3113 (0.3113) acc 98.7500 (98.7500) loss_ce 0.1598 (0.1598) data_term 0.1598 (0.1598) kl_term 0.1515 (0.1515) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.3983 (0.3983) acc 96.2500 (96.2500) loss_ce 0.2462 (0.2462) data_term 0.2462 (0.2462) kl_term 0.1521 (0.1521) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.3048 (0.3048) acc 98.7500 (98.7500) loss_ce 0.1522 (0.1522) data_term 0.1522 (0.1522) kl_term 0.1526 (0.1526) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.3281 (0.3281) acc 96.2500 (96.2500) loss_ce 0.1750 (0.1750) data_term 0.1750 (0.1750) kl_term 0.1531 (0.1531) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.3283 (0.3283) acc 97.5000 (97.5000) loss_ce 0.1747 (0.1747) data_term 0.1747 (0.1747) kl_term 0.1537 (0.1537) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.3296 (0.3296) acc 95.0000 (95.0000) loss_ce 0.1754 (0.1754) data_term 0.1754 (0.1754) kl_term 0.1542 (0.1542) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.2978 (0.2978) acc 100.0000 (100.0000) loss_ce 0.1430 (0.1430) data_term 0.1430 (0.1430) kl_term 0.1547 (0.1547) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.4269 (0.4269) acc 95.0000 (95.0000) loss_ce 0.2717 (0.2717) data_term 0.2717 (0.2717) kl_term 0.1553 (0.1553) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.3813 (0.3813) acc 95.0000 (95.0000) loss_ce 0.2255 (0.2255) data_term 0.2255 (0.2255) kl_term 0.1558 (0.1558) eta 0:00:00
