***************
** Arguments **
***************
dataset_config_file: configs/datasets/ucf101.yaml
epoch [157/300] batch [9/13] loss 0.4532 (0.4317) acc 89.4531 (91.2326) loss_ce 0.3705 (0.3490) data_term 0.3705 (0.3490) kl_term 0.0827 (0.0827) eta 0:00:11
epoch [157/300] batch [10/13] loss 0.4880 (0.4374) acc 90.2344 (91.1328) loss_ce 0.4053 (0.3547) data_term 0.4053 (0.3547) kl_term 0.0827 (0.0827) eta 0:00:11
epoch [157/300] batch [11/13] loss 0.5241 (0.4453) acc 88.6719 (90.9091) loss_ce 0.4413 (0.3625) data_term 0.4413 (0.3625) kl_term 0.0827 (0.0827) eta 0:00:11
epoch [157/300] batch [12/13] loss 0.3804 (0.4399) acc 92.5781 (91.0482) loss_ce 0.2977 (0.3571) data_term 0.2977 (0.3571) kl_term 0.0828 (0.0827) eta 0:00:11
epoch [157/300] batch [13/13] loss 0.3923 (0.4362) acc 95.0000 (91.3522) loss_ce 0.3096 (0.3535) data_term 0.3096 (0.3535) kl_term 0.0828 (0.0827) eta 0:00:11
epoch [158/300] batch [1/13] loss 0.4170 (0.4170) acc 91.7969 (91.7969) loss_ce 0.3336 (0.3336) data_term 0.3336 (0.3336) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [2/13] loss 0.5035 (0.4602) acc 90.6250 (91.2109) loss_ce 0.4202 (0.3769) data_term 0.4202 (0.3769) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [3/13] loss 0.4298 (0.4501) acc 91.4062 (91.2760) loss_ce 0.3465 (0.3668) data_term 0.3465 (0.3668) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [4/13] loss 0.5206 (0.4677) acc 89.8438 (90.9180) loss_ce 0.4373 (0.3844) data_term 0.4373 (0.3844) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [5/13] loss 0.4153 (0.4573) acc 93.3594 (91.4062) loss_ce 0.3320 (0.3739) data_term 0.3320 (0.3739) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [6/13] loss 0.4252 (0.4519) acc 90.6250 (91.2760) loss_ce 0.3418 (0.3686) data_term 0.3418 (0.3686) kl_term 0.0833 (0.0833) eta 0:00:11
epoch [158/300] batch [7/13] loss 0.4530 (0.4521) acc 91.4062 (91.2946) loss_ce 0.3697 (0.3687) data_term 0.3697 (0.3687) kl_term 0.0834 (0.0833) eta 0:00:11
epoch [158/300] batch [8/13] loss 0.4317 (0.4495) acc 92.5781 (91.4551) loss_ce 0.3484 (0.3662) data_term 0.3484 (0.3662) kl_term 0.0834 (0.0833) eta 0:00:11
epoch [158/300] batch [9/13] loss 0.4206 (0.4463) acc 91.7969 (91.4931) loss_ce 0.3372 (0.3630) data_term 0.3372 (0.3630) kl_term 0.0834 (0.0833) eta 0:00:11
epoch [158/300] batch [10/13] loss 0.4293 (0.4446) acc 91.7969 (91.5234) loss_ce 0.3459 (0.3613) data_term 0.3459 (0.3613) kl_term 0.0834 (0.0833) eta 0:00:11
epoch [158/300] batch [11/13] loss 0.3883 (0.4395) acc 93.7500 (91.7259) loss_ce 0.3049 (0.3561) data_term 0.3049 (0.3561) kl_term 0.0834 (0.0833) eta 0:00:11
epoch [158/300] batch [12/13] loss 0.4708 (0.4421) acc 90.6250 (91.6341) loss_ce 0.3874 (0.3587) data_term 0.3874 (0.3587) kl_term 0.0834 (0.0834) eta 0:00:11
epoch [158/300] batch [13/13] loss 0.5107 (0.4474) acc 88.7500 (91.4123) loss_ce 0.4273 (0.3640) data_term 0.4273 (0.3640) kl_term 0.0834 (0.0834) eta 0:00:11
epoch [159/300] batch [1/13] loss 0.4429 (0.4429) acc 90.2344 (90.2344) loss_ce 0.3590 (0.3590) data_term 0.3590 (0.3590) kl_term 0.0839 (0.0839) eta 0:00:11
epoch [159/300] batch [2/13] loss 0.4349 (0.4389) acc 91.4062 (90.8203) loss_ce 0.3509 (0.3550) data_term 0.3509 (0.3550) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [3/13] loss 0.4367 (0.4382) acc 91.7969 (91.1458) loss_ce 0.3527 (0.3542) data_term 0.3527 (0.3542) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [4/13] loss 0.4701 (0.4461) acc 88.6719 (90.5273) loss_ce 0.3861 (0.3622) data_term 0.3861 (0.3622) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [5/13] loss 0.4772 (0.4524) acc 91.0156 (90.6250) loss_ce 0.3932 (0.3684) data_term 0.3932 (0.3684) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [6/13] loss 0.3932 (0.4425) acc 92.5781 (90.9505) loss_ce 0.3092 (0.3585) data_term 0.3092 (0.3585) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [7/13] loss 0.3605 (0.4308) acc 93.7500 (91.3504) loss_ce 0.2765 (0.3468) data_term 0.2765 (0.3468) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [8/13] loss 0.4469 (0.4328) acc 92.5781 (91.5039) loss_ce 0.3629 (0.3488) data_term 0.3629 (0.3488) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [9/13] loss 0.4132 (0.4306) acc 91.4062 (91.4931) loss_ce 0.3292 (0.3466) data_term 0.3292 (0.3466) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [10/13] loss 0.4013 (0.4277) acc 92.9688 (91.6406) loss_ce 0.3173 (0.3437) data_term 0.3173 (0.3437) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [11/13] loss 0.5588 (0.4396) acc 87.5000 (91.2642) loss_ce 0.4748 (0.3556) data_term 0.4748 (0.3556) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [12/13] loss 0.3524 (0.4323) acc 93.7500 (91.4714) loss_ce 0.2684 (0.3483) data_term 0.2684 (0.3483) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [159/300] batch [13/13] loss 0.3263 (0.4242) acc 95.0000 (91.7428) loss_ce 0.2422 (0.3402) data_term 0.2422 (0.3402) kl_term 0.0840 (0.0840) eta 0:00:11
epoch [160/300] batch [1/13] loss 0.4449 (0.4449) acc 91.4062 (91.4062) loss_ce 0.3603 (0.3603) data_term 0.3603 (0.3603) kl_term 0.0846 (0.0846) eta 0:00:10
epoch [160/300] batch [2/13] loss 0.4548 (0.4499) acc 91.7969 (91.6016) loss_ce 0.3702 (0.3653) data_term 0.3702 (0.3653) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [3/13] loss 0.5279 (0.4759) acc 89.4531 (90.8854) loss_ce 0.4433 (0.3913) data_term 0.4433 (0.3913) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [4/13] loss 0.3829 (0.4526) acc 91.7969 (91.1133) loss_ce 0.2983 (0.3680) data_term 0.2983 (0.3680) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [5/13] loss 0.4709 (0.4563) acc 90.2344 (90.9375) loss_ce 0.3863 (0.3717) data_term 0.3863 (0.3717) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [6/13] loss 0.4328 (0.4524) acc 91.0156 (90.9505) loss_ce 0.3482 (0.3678) data_term 0.3482 (0.3678) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [7/13] loss 0.4309 (0.4493) acc 90.6250 (90.9040) loss_ce 0.3463 (0.3647) data_term 0.3463 (0.3647) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [8/13] loss 0.4870 (0.4540) acc 89.0625 (90.6738) loss_ce 0.4023 (0.3694) data_term 0.4023 (0.3694) kl_term 0.0846 (0.0846) eta 0:00:11
epoch [160/300] batch [9/13] loss 0.4135 (0.4495) acc 91.0156 (90.7118) loss_ce 0.3289 (0.3649) data_term 0.3289 (0.3649) kl_term 0.0847 (0.0846) eta 0:00:11
epoch [160/300] batch [10/13] loss 0.5071 (0.4553) acc 90.2344 (90.6641) loss_ce 0.4225 (0.3706) data_term 0.4225 (0.3706) kl_term 0.0847 (0.0846) eta 0:00:11
epoch [160/300] batch [11/13] loss 0.4196 (0.4520) acc 93.3594 (90.9091) loss_ce 0.3349 (0.3674) data_term 0.3349 (0.3674) kl_term 0.0847 (0.0846) eta 0:00:11
epoch [160/300] batch [12/13] loss 0.4684 (0.4534) acc 90.2344 (90.8529) loss_ce 0.3837 (0.3688) data_term 0.3837 (0.3688) kl_term 0.0847 (0.0846) eta 0:00:11
epoch [160/300] batch [13/13] loss 0.4417 (0.4525) acc 90.0000 (90.7873) loss_ce 0.3570 (0.3679) data_term 0.3570 (0.3679) kl_term 0.0847 (0.0846) eta 0:00:10
epoch [161/300] batch [1/13] loss 0.3618 (0.3618) acc 94.1406 (94.1406) loss_ce 0.2766 (0.2766) data_term 0.2766 (0.2766) kl_term 0.0852 (0.0852) eta 0:00:11
epoch [161/300] batch [2/13] loss 0.5138 (0.4378) acc 90.6250 (92.3828) loss_ce 0.4286 (0.3526) data_term 0.4286 (0.3526) kl_term 0.0852 (0.0852) eta 0:00:11
epoch [161/300] batch [3/13] loss 0.5093 (0.4616) acc 87.5000 (90.7552) loss_ce 0.4241 (0.3764) data_term 0.4241 (0.3764) kl_term 0.0852 (0.0852) eta 0:00:11
epoch [161/300] batch [4/13] loss 0.4099 (0.4487) acc 93.3594 (91.4062) loss_ce 0.3247 (0.3635) data_term 0.3247 (0.3635) kl_term 0.0853 (0.0852) eta 0:00:11
epoch [161/300] batch [5/13] loss 0.4251 (0.4440) acc 91.7969 (91.4844) loss_ce 0.3398 (0.3587) data_term 0.3398 (0.3587) kl_term 0.0853 (0.0852) eta 0:00:11
epoch [161/300] batch [6/13] loss 0.3645 (0.4307) acc 93.7500 (91.8620) loss_ce 0.2793 (0.3455) data_term 0.2793 (0.3455) kl_term 0.0853 (0.0853) eta 0:00:11
epoch [161/300] batch [7/13] loss 0.3776 (0.4231) acc 93.7500 (92.1317) loss_ce 0.2923 (0.3379) data_term 0.2923 (0.3379) kl_term 0.0853 (0.0853) eta 0:00:11
epoch [161/300] batch [8/13] loss 0.4411 (0.4254) acc 90.6250 (91.9434) loss_ce 0.3558 (0.3401) data_term 0.3558 (0.3401) kl_term 0.0853 (0.0853) eta 0:00:11
epoch [161/300] batch [9/13] loss 0.4618 (0.4294) acc 91.4062 (91.8837) loss_ce 0.3765 (0.3442) data_term 0.3765 (0.3442) kl_term 0.0853 (0.0853) eta 0:00:10
epoch [161/300] batch [10/13] loss 0.4499 (0.4315) acc 91.7969 (91.8750) loss_ce 0.3646 (0.3462) data_term 0.3646 (0.3462) kl_term 0.0853 (0.0853) eta 0:00:10
epoch [161/300] batch [11/13] loss 0.3780 (0.4266) acc 92.9688 (91.9744) loss_ce 0.2927 (0.3414) data_term 0.2927 (0.3414) kl_term 0.0853 (0.0853) eta 0:00:10
epoch [161/300] batch [12/13] loss 0.4787 (0.4310) acc 90.6250 (91.8620) loss_ce 0.3934 (0.3457) data_term 0.3934 (0.3457) kl_term 0.0853 (0.0853) eta 0:00:10
epoch [161/300] batch [13/13] loss 0.5008 (0.4363) acc 90.6250 (91.7668) loss_ce 0.4155 (0.3511) data_term 0.4155 (0.3511) kl_term 0.0853 (0.0853) eta 0:00:10
epoch [162/300] batch [1/13] loss 0.3803 (0.3803) acc 92.1875 (92.1875) loss_ce 0.2945 (0.2945) data_term 0.2945 (0.2945) kl_term 0.0859 (0.0859) eta 0:00:11
epoch [162/300] batch [2/13] loss 0.5108 (0.4456) acc 91.7969 (91.9922) loss_ce 0.4249 (0.3597) data_term 0.4249 (0.3597) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [3/13] loss 0.4667 (0.4526) acc 91.4062 (91.7969) loss_ce 0.3808 (0.3667) data_term 0.3808 (0.3667) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [4/13] loss 0.3898 (0.4369) acc 91.4062 (91.6992) loss_ce 0.3039 (0.3510) data_term 0.3039 (0.3510) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [5/13] loss 0.4958 (0.4487) acc 89.0625 (91.1719) loss_ce 0.4099 (0.3628) data_term 0.4099 (0.3628) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [6/13] loss 0.4719 (0.4525) acc 89.4531 (90.8854) loss_ce 0.3860 (0.3667) data_term 0.3860 (0.3667) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [7/13] loss 0.4009 (0.4452) acc 93.3594 (91.2388) loss_ce 0.3150 (0.3593) data_term 0.3150 (0.3593) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [8/13] loss 0.4517 (0.4460) acc 91.0156 (91.2109) loss_ce 0.3658 (0.3601) data_term 0.3658 (0.3601) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [9/13] loss 0.4104 (0.4420) acc 92.1875 (91.3194) loss_ce 0.3245 (0.3561) data_term 0.3245 (0.3561) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [10/13] loss 0.3598 (0.4338) acc 92.5781 (91.4453) loss_ce 0.2739 (0.3479) data_term 0.2739 (0.3479) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [11/13] loss 0.3505 (0.4262) acc 94.5312 (91.7259) loss_ce 0.2645 (0.3403) data_term 0.2645 (0.3403) kl_term 0.0859 (0.0859) eta 0:00:10
epoch [162/300] batch [12/13] loss 0.4205 (0.4258) acc 91.7969 (91.7318) loss_ce 0.3346 (0.3398) data_term 0.3346 (0.3398) kl_term 0.0860 (0.0859) eta 0:00:10
epoch [162/300] batch [13/13] loss 0.4485 (0.4275) acc 90.0000 (91.5986) loss_ce 0.3625 (0.3416) data_term 0.3625 (0.3416) kl_term 0.0860 (0.0859) eta 0:00:10
epoch [163/300] batch [1/13] loss 0.3975 (0.3975) acc 92.5781 (92.5781) loss_ce 0.3110 (0.3110) data_term 0.3110 (0.3110) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [2/13] loss 0.3693 (0.3834) acc 91.7969 (92.1875) loss_ce 0.2828 (0.2969) data_term 0.2828 (0.2969) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [3/13] loss 0.5190 (0.4286) acc 89.4531 (91.2760) loss_ce 0.4325 (0.3421) data_term 0.4325 (0.3421) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [4/13] loss 0.4158 (0.4254) acc 93.3594 (91.7969) loss_ce 0.3293 (0.3389) data_term 0.3293 (0.3389) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [5/13] loss 0.3734 (0.4150) acc 93.3594 (92.1094) loss_ce 0.2868 (0.3285) data_term 0.2868 (0.3285) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [6/13] loss 0.4754 (0.4251) acc 89.4531 (91.6667) loss_ce 0.3888 (0.3386) data_term 0.3888 (0.3386) kl_term 0.0865 (0.0865) eta 0:00:10
epoch [163/300] batch [7/13] loss 0.4669 (0.4310) acc 90.6250 (91.5179) loss_ce 0.3803 (0.3445) data_term 0.3803 (0.3445) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [8/13] loss 0.4364 (0.4317) acc 91.0156 (91.4551) loss_ce 0.3498 (0.3452) data_term 0.3498 (0.3452) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [9/13] loss 0.4745 (0.4365) acc 90.6250 (91.3628) loss_ce 0.3879 (0.3499) data_term 0.3879 (0.3499) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [10/13] loss 0.4893 (0.4417) acc 88.2812 (91.0547) loss_ce 0.4027 (0.3552) data_term 0.4027 (0.3552) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [11/13] loss 0.3262 (0.4312) acc 95.7031 (91.4773) loss_ce 0.2396 (0.3447) data_term 0.2396 (0.3447) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [12/13] loss 0.4137 (0.4298) acc 91.7969 (91.5039) loss_ce 0.3271 (0.3432) data_term 0.3271 (0.3432) kl_term 0.0866 (0.0865) eta 0:00:10
epoch [163/300] batch [13/13] loss 0.5001 (0.4352) acc 89.3750 (91.3401) loss_ce 0.4135 (0.3486) data_term 0.4135 (0.3486) kl_term 0.0866 (0.0866) eta 0:00:10
epoch [164/300] batch [1/13] loss 0.3700 (0.3700) acc 94.1406 (94.1406) loss_ce 0.2829 (0.2829) data_term 0.2829 (0.2829) kl_term 0.0871 (0.0871) eta 0:00:10
epoch [164/300] batch [2/13] loss 0.5026 (0.4363) acc 89.4531 (91.7969) loss_ce 0.4155 (0.3492) data_term 0.4155 (0.3492) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [3/13] loss 0.3808 (0.4178) acc 92.1875 (91.9271) loss_ce 0.2936 (0.3307) data_term 0.2936 (0.3307) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [4/13] loss 0.4090 (0.4156) acc 92.5781 (92.0898) loss_ce 0.3218 (0.3285) data_term 0.3218 (0.3285) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [5/13] loss 0.5035 (0.4332) acc 89.8438 (91.6406) loss_ce 0.4164 (0.3460) data_term 0.4164 (0.3460) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [6/13] loss 0.3372 (0.4172) acc 94.1406 (92.0573) loss_ce 0.2500 (0.3300) data_term 0.2500 (0.3300) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [7/13] loss 0.3995 (0.4147) acc 92.5781 (92.1317) loss_ce 0.3123 (0.3275) data_term 0.3123 (0.3275) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [8/13] loss 0.4471 (0.4187) acc 91.7969 (92.0898) loss_ce 0.3599 (0.3316) data_term 0.3599 (0.3316) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [9/13] loss 0.4862 (0.4262) acc 91.0156 (91.9705) loss_ce 0.3990 (0.3391) data_term 0.3990 (0.3391) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [10/13] loss 0.4772 (0.4313) acc 91.0156 (91.8750) loss_ce 0.3900 (0.3441) data_term 0.3900 (0.3441) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [11/13] loss 0.4552 (0.4335) acc 91.7969 (91.8679) loss_ce 0.3680 (0.3463) data_term 0.3680 (0.3463) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [12/13] loss 0.4448 (0.4344) acc 91.4062 (91.8294) loss_ce 0.3575 (0.3472) data_term 0.3575 (0.3472) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [164/300] batch [13/13] loss 0.3875 (0.4308) acc 94.3750 (92.0252) loss_ce 0.3003 (0.3436) data_term 0.3003 (0.3436) kl_term 0.0872 (0.0872) eta 0:00:10
epoch [165/300] batch [1/13] loss 0.4506 (0.4506) acc 91.0156 (91.0156) loss_ce 0.3629 (0.3629) data_term 0.3629 (0.3629) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [2/13] loss 0.5058 (0.4782) acc 88.6719 (89.8438) loss_ce 0.4180 (0.3904) data_term 0.4180 (0.3904) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [3/13] loss 0.4298 (0.4621) acc 91.7969 (90.4948) loss_ce 0.3420 (0.3743) data_term 0.3420 (0.3743) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [4/13] loss 0.4907 (0.4692) acc 92.1875 (90.9180) loss_ce 0.4029 (0.3814) data_term 0.4029 (0.3814) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [5/13] loss 0.4585 (0.4671) acc 91.0156 (90.9375) loss_ce 0.3707 (0.3793) data_term 0.3707 (0.3793) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [6/13] loss 0.4428 (0.4630) acc 91.4062 (91.0156) loss_ce 0.3549 (0.3752) data_term 0.3549 (0.3752) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [7/13] loss 0.4569 (0.4622) acc 91.4062 (91.0714) loss_ce 0.3691 (0.3744) data_term 0.3691 (0.3744) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [8/13] loss 0.3762 (0.4514) acc 94.1406 (91.4551) loss_ce 0.2883 (0.3636) data_term 0.2883 (0.3636) kl_term 0.0878 (0.0878) eta 0:00:10
epoch [165/300] batch [9/13] loss 0.3785 (0.4433) acc 93.3594 (91.6667) loss_ce 0.2907 (0.3555) data_term 0.2907 (0.3555) kl_term 0.0879 (0.0878) eta 0:00:10
epoch [165/300] batch [10/13] loss 0.4248 (0.4415) acc 92.5781 (91.7578) loss_ce 0.3369 (0.3536) data_term 0.3369 (0.3536) kl_term 0.0879 (0.0878) eta 0:00:10
epoch [165/300] batch [11/13] loss 0.3979 (0.4375) acc 92.1875 (91.7969) loss_ce 0.3100 (0.3497) data_term 0.3100 (0.3497) kl_term 0.0879 (0.0878) eta 0:00:10
epoch [165/300] batch [12/13] loss 0.3930 (0.4338) acc 91.4062 (91.7643) loss_ce 0.3051 (0.3460) data_term 0.3051 (0.3460) kl_term 0.0879 (0.0878) eta 0:00:10
epoch [165/300] batch [13/13] loss 0.3986 (0.4311) acc 92.5000 (91.8209) loss_ce 0.3107 (0.3432) data_term 0.3107 (0.3432) kl_term 0.0879 (0.0878) eta 0:00:10
epoch [166/300] batch [1/13] loss 0.4864 (0.4864) acc 89.4531 (89.4531) loss_ce 0.3979 (0.3979) data_term 0.3979 (0.3979) kl_term 0.0884 (0.0884) eta 0:00:10
epoch [166/300] batch [2/13] loss 0.4561 (0.4712) acc 90.6250 (90.0391) loss_ce 0.3676 (0.3828) data_term 0.3676 (0.3828) kl_term 0.0884 (0.0884) eta 0:00:10
epoch [166/300] batch [3/13] loss 0.5135 (0.4853) acc 88.6719 (89.5833) loss_ce 0.4250 (0.3969) data_term 0.4250 (0.3969) kl_term 0.0884 (0.0884) eta 0:00:10
epoch [166/300] batch [4/13] loss 0.4068 (0.4657) acc 91.4062 (90.0391) loss_ce 0.3184 (0.3773) data_term 0.3184 (0.3773) kl_term 0.0884 (0.0884) eta 0:00:10
epoch [166/300] batch [5/13] loss 0.4580 (0.4641) acc 92.1875 (90.4688) loss_ce 0.3695 (0.3757) data_term 0.3695 (0.3757) kl_term 0.0884 (0.0884) eta 0:00:10
epoch [166/300] batch [6/13] loss 0.4357 (0.4594) acc 92.1875 (90.7552) loss_ce 0.3473 (0.3710) data_term 0.3473 (0.3710) kl_term 0.0885 (0.0884) eta 0:00:10
epoch [166/300] batch [7/13] loss 0.4327 (0.4556) acc 91.4062 (90.8482) loss_ce 0.3442 (0.3672) data_term 0.3442 (0.3672) kl_term 0.0885 (0.0884) eta 0:00:10
epoch [166/300] batch [8/13] loss 0.4216 (0.4513) acc 91.4062 (90.9180) loss_ce 0.3331 (0.3629) data_term 0.3331 (0.3629) kl_term 0.0885 (0.0884) eta 0:00:10
epoch [166/300] batch [9/13] loss 0.4849 (0.4551) acc 90.6250 (90.8854) loss_ce 0.3964 (0.3666) data_term 0.3964 (0.3666) kl_term 0.0885 (0.0885) eta 0:00:10
epoch [166/300] batch [10/13] loss 0.5268 (0.4623) acc 87.1094 (90.5078) loss_ce 0.4383 (0.3738) data_term 0.4383 (0.3738) kl_term 0.0885 (0.0885) eta 0:00:10
epoch [166/300] batch [11/13] loss 0.4130 (0.4578) acc 92.9688 (90.7315) loss_ce 0.3246 (0.3693) data_term 0.3246 (0.3693) kl_term 0.0885 (0.0885) eta 0:00:10
epoch [166/300] batch [12/13] loss 0.4255 (0.4551) acc 91.4062 (90.7878) loss_ce 0.3370 (0.3666) data_term 0.3370 (0.3666) kl_term 0.0885 (0.0885) eta 0:00:10
epoch [166/300] batch [13/13] loss 0.4520 (0.4548) acc 91.8750 (90.8714) loss_ce 0.3634 (0.3664) data_term 0.3634 (0.3664) kl_term 0.0885 (0.0885) eta 0:00:10
epoch [167/300] batch [1/13] loss 0.4341 (0.4341) acc 92.5781 (92.5781) loss_ce 0.3450 (0.3450) data_term 0.3450 (0.3450) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [2/13] loss 0.5075 (0.4708) acc 89.0625 (90.8203) loss_ce 0.4184 (0.3817) data_term 0.4184 (0.3817) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [3/13] loss 0.4606 (0.4674) acc 88.6719 (90.1042) loss_ce 0.3716 (0.3783) data_term 0.3716 (0.3783) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [4/13] loss 0.4457 (0.4620) acc 90.2344 (90.1367) loss_ce 0.3566 (0.3729) data_term 0.3566 (0.3729) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [5/13] loss 0.4430 (0.4582) acc 91.7969 (90.4688) loss_ce 0.3539 (0.3691) data_term 0.3539 (0.3691) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [6/13] loss 0.4311 (0.4537) acc 92.9688 (90.8854) loss_ce 0.3420 (0.3646) data_term 0.3420 (0.3646) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [7/13] loss 0.4047 (0.4467) acc 92.9688 (91.1830) loss_ce 0.3156 (0.3576) data_term 0.3156 (0.3576) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [8/13] loss 0.4177 (0.4430) acc 91.0156 (91.1621) loss_ce 0.3286 (0.3540) data_term 0.3286 (0.3540) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [9/13] loss 0.4527 (0.4441) acc 89.8438 (91.0156) loss_ce 0.3636 (0.3550) data_term 0.3636 (0.3550) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [10/13] loss 0.4521 (0.4449) acc 90.6250 (90.9766) loss_ce 0.3630 (0.3558) data_term 0.3630 (0.3558) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [11/13] loss 0.3994 (0.4408) acc 91.7969 (91.0511) loss_ce 0.3102 (0.3517) data_term 0.3102 (0.3517) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [12/13] loss 0.4796 (0.4440) acc 92.5781 (91.1784) loss_ce 0.3904 (0.3549) data_term 0.3904 (0.3549) kl_term 0.0891 (0.0891) eta 0:00:10
epoch [167/300] batch [13/13] loss 0.4567 (0.4450) acc 91.2500 (91.1839) loss_ce 0.3676 (0.3559) data_term 0.3676 (0.3559) kl_term 0.0892 (0.0891) eta 0:00:10
epoch [168/300] batch [1/13] loss 0.5721 (0.5721) acc 87.8906 (87.8906) loss_ce 0.4824 (0.4824) data_term 0.4824 (0.4824) kl_term 0.0897 (0.0897) eta 0:00:10
epoch [168/300] batch [2/13] loss 0.4792 (0.5257) acc 89.8438 (88.8672) loss_ce 0.3895 (0.4360) data_term 0.3895 (0.4360) kl_term 0.0897 (0.0897) eta 0:00:10
epoch [168/300] batch [3/13] loss 0.4053 (0.4856) acc 91.0156 (89.5833) loss_ce 0.3156 (0.3959) data_term 0.3156 (0.3959) kl_term 0.0897 (0.0897) eta 0:00:10
epoch [168/300] batch [4/13] loss 0.4343 (0.4727) acc 92.1875 (90.2344) loss_ce 0.3446 (0.3830) data_term 0.3446 (0.3830) kl_term 0.0897 (0.0897) eta 0:00:10
