***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [178/300] batch [1/1] loss 0.2834 (0.2834) acc 100.0000 (100.0000) loss_ce 0.1263 (0.1263) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.2815 (0.2815) acc 98.9362 (98.9362) loss_ce 0.1244 (0.1244) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.2905 (0.2905) acc 98.9362 (98.9362) loss_ce 0.1334 (0.1334) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.3023 (0.3023) acc 100.0000 (100.0000) loss_ce 0.1452 (0.1452) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.3010 (0.3010) acc 98.9362 (98.9362) loss_ce 0.1440 (0.1440) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.2901 (0.2901) acc 100.0000 (100.0000) loss_ce 0.1331 (0.1331) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.3320 (0.3320) acc 98.9362 (98.9362) loss_ce 0.1751 (0.1751) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.3072 (0.3072) acc 97.8723 (97.8723) loss_ce 0.1503 (0.1503) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.2918 (0.2918) acc 100.0000 (100.0000) loss_ce 0.1349 (0.1349) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.2745 (0.2745) acc 100.0000 (100.0000) loss_ce 0.1178 (0.1178) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.2987 (0.2987) acc 100.0000 (100.0000) loss_ce 0.1420 (0.1420) loss_constraint 0.1567 (0.1567) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.2800 (0.2800) acc 100.0000 (100.0000) loss_ce 0.1234 (0.1234) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.3292 (0.3292) acc 98.9362 (98.9362) loss_ce 0.1726 (0.1726) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.3002 (0.3002) acc 100.0000 (100.0000) loss_ce 0.1436 (0.1436) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.2894 (0.2894) acc 100.0000 (100.0000) loss_ce 0.1329 (0.1329) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.3031 (0.3031) acc 100.0000 (100.0000) loss_ce 0.1466 (0.1466) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.3001 (0.3001) acc 100.0000 (100.0000) loss_ce 0.1435 (0.1435) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.3098 (0.3098) acc 100.0000 (100.0000) loss_ce 0.1532 (0.1532) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.2721 (0.2721) acc 100.0000 (100.0000) loss_ce 0.1155 (0.1155) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.3269 (0.3269) acc 100.0000 (100.0000) loss_ce 0.1703 (0.1703) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.3038 (0.3038) acc 100.0000 (100.0000) loss_ce 0.1472 (0.1472) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.3203 (0.3203) acc 97.8723 (97.8723) loss_ce 0.1637 (0.1637) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.3265 (0.3265) acc 100.0000 (100.0000) loss_ce 0.1698 (0.1698) loss_constraint 0.1566 (0.1566) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.3068 (0.3068) acc 100.0000 (100.0000) loss_ce 0.1502 (0.1502) loss_constraint 0.1567 (0.1567) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.2867 (0.2867) acc 100.0000 (100.0000) loss_ce 0.1300 (0.1300) loss_constraint 0.1567 (0.1567) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.2963 (0.2963) acc 98.9362 (98.9362) loss_ce 0.1396 (0.1396) loss_constraint 0.1567 (0.1567) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.3088 (0.3088) acc 100.0000 (100.0000) loss_ce 0.1520 (0.1520) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.2839 (0.2839) acc 100.0000 (100.0000) loss_ce 0.1271 (0.1271) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2633 (0.2633) acc 100.0000 (100.0000) loss_ce 0.1065 (0.1065) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.2815 (0.2815) acc 100.0000 (100.0000) loss_ce 0.1247 (0.1247) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.3062 (0.3062) acc 98.9362 (98.9362) loss_ce 0.1494 (0.1494) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.3195 (0.3195) acc 98.9362 (98.9362) loss_ce 0.1627 (0.1627) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.2916 (0.2916) acc 98.9362 (98.9362) loss_ce 0.1348 (0.1348) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.3104 (0.3104) acc 98.9362 (98.9362) loss_ce 0.1535 (0.1535) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.3205 (0.3205) acc 100.0000 (100.0000) loss_ce 0.1636 (0.1636) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.2767 (0.2767) acc 100.0000 (100.0000) loss_ce 0.1198 (0.1198) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.2967 (0.2967) acc 100.0000 (100.0000) loss_ce 0.1398 (0.1398) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.3118 (0.3118) acc 98.9362 (98.9362) loss_ce 0.1548 (0.1548) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.2966 (0.2966) acc 100.0000 (100.0000) loss_ce 0.1397 (0.1397) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.3066 (0.3066) acc 100.0000 (100.0000) loss_ce 0.1497 (0.1497) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.2911 (0.2911) acc 100.0000 (100.0000) loss_ce 0.1342 (0.1342) loss_constraint 0.1569 (0.1569) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.2731 (0.2731) acc 100.0000 (100.0000) loss_ce 0.1162 (0.1162) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.2869 (0.2869) acc 98.9362 (98.9362) loss_ce 0.1299 (0.1299) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.2800 (0.2800) acc 100.0000 (100.0000) loss_ce 0.1231 (0.1231) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.3127 (0.3127) acc 98.9362 (98.9362) loss_ce 0.1557 (0.1557) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.2839 (0.2839) acc 100.0000 (100.0000) loss_ce 0.1269 (0.1269) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.3099 (0.3099) acc 98.9362 (98.9362) loss_ce 0.1529 (0.1529) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.3169 (0.3169) acc 98.9362 (98.9362) loss_ce 0.1600 (0.1600) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.2899 (0.2899) acc 100.0000 (100.0000) loss_ce 0.1329 (0.1329) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.2645 (0.2645) acc 100.0000 (100.0000) loss_ce 0.1076 (0.1076) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.3102 (0.3102) acc 100.0000 (100.0000) loss_ce 0.1532 (0.1532) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.2898 (0.2898) acc 100.0000 (100.0000) loss_ce 0.1328 (0.1328) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.2875 (0.2875) acc 100.0000 (100.0000) loss_ce 0.1305 (0.1305) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.2805 (0.2805) acc 100.0000 (100.0000) loss_ce 0.1235 (0.1235) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.2741 (0.2741) acc 100.0000 (100.0000) loss_ce 0.1171 (0.1171) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.2854 (0.2854) acc 100.0000 (100.0000) loss_ce 0.1285 (0.1285) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.3036 (0.3036) acc 100.0000 (100.0000) loss_ce 0.1466 (0.1466) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.2900 (0.2900) acc 100.0000 (100.0000) loss_ce 0.1331 (0.1331) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.2822 (0.2822) acc 100.0000 (100.0000) loss_ce 0.1253 (0.1253) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.3046 (0.3046) acc 98.9362 (98.9362) loss_ce 0.1476 (0.1476) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.3009 (0.3009) acc 100.0000 (100.0000) loss_ce 0.1439 (0.1439) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.2802 (0.2802) acc 100.0000 (100.0000) loss_ce 0.1232 (0.1232) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.2941 (0.2941) acc 100.0000 (100.0000) loss_ce 0.1371 (0.1371) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.3075 (0.3075) acc 98.9362 (98.9362) loss_ce 0.1505 (0.1505) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.2819 (0.2819) acc 100.0000 (100.0000) loss_ce 0.1249 (0.1249) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.3132 (0.3132) acc 100.0000 (100.0000) loss_ce 0.1562 (0.1562) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.2688 (0.2688) acc 100.0000 (100.0000) loss_ce 0.1119 (0.1119) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.2831 (0.2831) acc 100.0000 (100.0000) loss_ce 0.1262 (0.1262) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.3139 (0.3139) acc 100.0000 (100.0000) loss_ce 0.1569 (0.1569) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.2931 (0.2931) acc 100.0000 (100.0000) loss_ce 0.1361 (0.1361) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.2778 (0.2778) acc 100.0000 (100.0000) loss_ce 0.1209 (0.1209) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.2897 (0.2897) acc 100.0000 (100.0000) loss_ce 0.1327 (0.1327) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.3027 (0.3027) acc 100.0000 (100.0000) loss_ce 0.1457 (0.1457) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.3037 (0.3037) acc 97.8723 (97.8723) loss_ce 0.1467 (0.1467) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.3047 (0.3047) acc 100.0000 (100.0000) loss_ce 0.1477 (0.1477) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.3179 (0.3179) acc 98.9362 (98.9362) loss_ce 0.1609 (0.1609) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.2822 (0.2822) acc 100.0000 (100.0000) loss_ce 0.1252 (0.1252) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.3018 (0.3018) acc 100.0000 (100.0000) loss_ce 0.1448 (0.1448) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.2773 (0.2773) acc 100.0000 (100.0000) loss_ce 0.1204 (0.1204) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.2954 (0.2954) acc 100.0000 (100.0000) loss_ce 0.1384 (0.1384) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.2721 (0.2721) acc 100.0000 (100.0000) loss_ce 0.1151 (0.1151) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.2723 (0.2723) acc 100.0000 (100.0000) loss_ce 0.1153 (0.1153) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.3130 (0.3130) acc 100.0000 (100.0000) loss_ce 0.1560 (0.1560) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.2869 (0.2869) acc 100.0000 (100.0000) loss_ce 0.1299 (0.1299) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.2823 (0.2823) acc 100.0000 (100.0000) loss_ce 0.1253 (0.1253) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.2835 (0.2835) acc 100.0000 (100.0000) loss_ce 0.1266 (0.1266) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.3191 (0.3191) acc 100.0000 (100.0000) loss_ce 0.1621 (0.1621) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.3001 (0.3001) acc 100.0000 (100.0000) loss_ce 0.1431 (0.1431) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.2955 (0.2955) acc 100.0000 (100.0000) loss_ce 0.1385 (0.1385) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.2816 (0.2816) acc 100.0000 (100.0000) loss_ce 0.1246 (0.1246) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.2986 (0.2986) acc 98.9362 (98.9362) loss_ce 0.1416 (0.1416) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.2844 (0.2844) acc 100.0000 (100.0000) loss_ce 0.1274 (0.1274) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.2774 (0.2774) acc 100.0000 (100.0000) loss_ce 0.1204 (0.1204) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.2975 (0.2975) acc 100.0000 (100.0000) loss_ce 0.1406 (0.1406) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.2754 (0.2754) acc 100.0000 (100.0000) loss_ce 0.1184 (0.1184) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.2740 (0.2740) acc 100.0000 (100.0000) loss_ce 0.1170 (0.1170) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.3009 (0.3009) acc 100.0000 (100.0000) loss_ce 0.1440 (0.1440) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.3046 (0.3046) acc 98.9362 (98.9362) loss_ce 0.1477 (0.1477) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.3514 (0.3514) acc 97.8723 (97.8723) loss_ce 0.1944 (0.1944) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.3154 (0.3154) acc 98.9362 (98.9362) loss_ce 0.1585 (0.1585) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.2964 (0.2964) acc 100.0000 (100.0000) loss_ce 0.1395 (0.1395) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.2874 (0.2874) acc 100.0000 (100.0000) loss_ce 0.1305 (0.1305) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.2896 (0.2896) acc 100.0000 (100.0000) loss_ce 0.1326 (0.1326) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.3089 (0.3089) acc 100.0000 (100.0000) loss_ce 0.1519 (0.1519) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.2996 (0.2996) acc 100.0000 (100.0000) loss_ce 0.1427 (0.1427) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.2846 (0.2846) acc 100.0000 (100.0000) loss_ce 0.1277 (0.1277) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.2891 (0.2891) acc 100.0000 (100.0000) loss_ce 0.1321 (0.1321) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.3119 (0.3119) acc 100.0000 (100.0000) loss_ce 0.1549 (0.1549) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.2794 (0.2794) acc 100.0000 (100.0000) loss_ce 0.1224 (0.1224) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.3161 (0.3161) acc 100.0000 (100.0000) loss_ce 0.1591 (0.1591) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.2803 (0.2803) acc 100.0000 (100.0000) loss_ce 0.1234 (0.1234) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.2991 (0.2991) acc 100.0000 (100.0000) loss_ce 0.1421 (0.1421) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.2855 (0.2855) acc 100.0000 (100.0000) loss_ce 0.1285 (0.1285) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.3117 (0.3117) acc 100.0000 (100.0000) loss_ce 0.1547 (0.1547) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.3033 (0.3033) acc 98.9362 (98.9362) loss_ce 0.1463 (0.1463) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [293/300] batch [1/1] loss 0.2892 (0.2892) acc 100.0000 (100.0000) loss_ce 0.1322 (0.1322) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.2978 (0.2978) acc 98.9362 (98.9362) loss_ce 0.1408 (0.1408) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.3056 (0.3056) acc 100.0000 (100.0000) loss_ce 0.1486 (0.1486) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.2946 (0.2946) acc 100.0000 (100.0000) loss_ce 0.1376 (0.1376) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.3143 (0.3143) acc 98.9362 (98.9362) loss_ce 0.1574 (0.1574) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.2780 (0.2780) acc 100.0000 (100.0000) loss_ce 0.1211 (0.1211) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.2858 (0.2858) acc 100.0000 (100.0000) loss_ce 0.1288 (0.1288) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.3103 (0.3103) acc 100.0000 (100.0000) loss_ce 0.1533 (0.1533) loss_constraint 0.1570 (0.1570) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 5/158 tensors, 0.18 MB / 328.98 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 1,692
* correct: 961
* accuracy: 56.8%
* error: 43.2%
* macro_f1: 55.4%
=> structured result
* accuracy: 56.7967
* error: 43.2033
* macro_f1: 55.4337
* nll: 1.5889
* brier: 0.5739
* ece: 4.0287
=> temperature scaling: T = 0.997727
* accuracy_calibrated: 56.7967
* error_calibrated: 43.2033
* macro_f1_calibrated: 55.4337
* nll_calibrated: 1.5889
* brier_calibrated: 0.5740
* ece_calibrated: 4.1244
Saved metrics JSON to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/dtd/shots_2/ViT-B-16/seed1/test_calibration_bins_calibrated.csv
Elapsed: 0:00:06
