***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [154/300] batch [1/1] loss 0.3036 (0.3036) acc 95.0000 (95.0000) loss_ce 0.2217 (0.2217) data_term 0.2217 (0.2217) kl_term 0.0819 (0.0819) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.3577 (0.3577) acc 93.7500 (93.7500) loss_ce 0.2752 (0.2752) data_term 0.2752 (0.2752) kl_term 0.0825 (0.0825) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3389 (0.3389) acc 96.2500 (96.2500) loss_ce 0.2557 (0.2557) data_term 0.2557 (0.2557) kl_term 0.0832 (0.0832) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.2875 (0.2875) acc 96.2500 (96.2500) loss_ce 0.2036 (0.2036) data_term 0.2036 (0.2036) kl_term 0.0838 (0.0838) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.2860 (0.2860) acc 96.2500 (96.2500) loss_ce 0.2016 (0.2016) data_term 0.2016 (0.2016) kl_term 0.0845 (0.0845) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.2770 (0.2770) acc 97.5000 (97.5000) loss_ce 0.1918 (0.1918) data_term 0.1918 (0.1918) kl_term 0.0851 (0.0851) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.2878 (0.2878) acc 96.2500 (96.2500) loss_ce 0.2020 (0.2020) data_term 0.2020 (0.2020) kl_term 0.0858 (0.0858) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.3398 (0.3398) acc 96.2500 (96.2500) loss_ce 0.2534 (0.2534) data_term 0.2534 (0.2534) kl_term 0.0864 (0.0864) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.2899 (0.2899) acc 93.7500 (93.7500) loss_ce 0.2029 (0.2029) data_term 0.2029 (0.2029) kl_term 0.0870 (0.0870) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.3814 (0.3814) acc 92.5000 (92.5000) loss_ce 0.2937 (0.2937) data_term 0.2937 (0.2937) kl_term 0.0877 (0.0877) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.3335 (0.3335) acc 96.2500 (96.2500) loss_ce 0.2452 (0.2452) data_term 0.2452 (0.2452) kl_term 0.0883 (0.0883) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.3441 (0.3441) acc 95.0000 (95.0000) loss_ce 0.2552 (0.2552) data_term 0.2552 (0.2552) kl_term 0.0889 (0.0889) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.2653 (0.2653) acc 97.5000 (97.5000) loss_ce 0.1757 (0.1757) data_term 0.1757 (0.1757) kl_term 0.0896 (0.0896) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.3234 (0.3234) acc 93.7500 (93.7500) loss_ce 0.2332 (0.2332) data_term 0.2332 (0.2332) kl_term 0.0902 (0.0902) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.2516 (0.2516) acc 97.5000 (97.5000) loss_ce 0.1608 (0.1608) data_term 0.1608 (0.1608) kl_term 0.0908 (0.0908) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.2900 (0.2900) acc 95.0000 (95.0000) loss_ce 0.1986 (0.1986) data_term 0.1986 (0.1986) kl_term 0.0914 (0.0914) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.3213 (0.3213) acc 95.0000 (95.0000) loss_ce 0.2292 (0.2292) data_term 0.2292 (0.2292) kl_term 0.0921 (0.0921) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.2612 (0.2612) acc 95.0000 (95.0000) loss_ce 0.1685 (0.1685) data_term 0.1685 (0.1685) kl_term 0.0927 (0.0927) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.3403 (0.3403) acc 93.7500 (93.7500) loss_ce 0.2470 (0.2470) data_term 0.2470 (0.2470) kl_term 0.0933 (0.0933) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.2780 (0.2780) acc 98.7500 (98.7500) loss_ce 0.1840 (0.1840) data_term 0.1840 (0.1840) kl_term 0.0939 (0.0939) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.3201 (0.3201) acc 92.5000 (92.5000) loss_ce 0.2256 (0.2256) data_term 0.2256 (0.2256) kl_term 0.0946 (0.0946) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.3768 (0.3768) acc 95.0000 (95.0000) loss_ce 0.2816 (0.2816) data_term 0.2816 (0.2816) kl_term 0.0952 (0.0952) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.2654 (0.2654) acc 98.7500 (98.7500) loss_ce 0.1696 (0.1696) data_term 0.1696 (0.1696) kl_term 0.0958 (0.0958) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.3900 (0.3900) acc 92.5000 (92.5000) loss_ce 0.2936 (0.2936) data_term 0.2936 (0.2936) kl_term 0.0964 (0.0964) eta 0:00:00
epoch [178/300] batch [1/1] loss 0.2844 (0.2844) acc 97.5000 (97.5000) loss_ce 0.1874 (0.1874) data_term 0.1874 (0.1874) kl_term 0.0970 (0.0970) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.2833 (0.2833) acc 100.0000 (100.0000) loss_ce 0.1857 (0.1857) data_term 0.1857 (0.1857) kl_term 0.0976 (0.0976) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.3222 (0.3222) acc 95.0000 (95.0000) loss_ce 0.2239 (0.2239) data_term 0.2239 (0.2239) kl_term 0.0982 (0.0982) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.3072 (0.3072) acc 98.7500 (98.7500) loss_ce 0.2084 (0.2084) data_term 0.2084 (0.2084) kl_term 0.0988 (0.0988) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.2909 (0.2909) acc 96.2500 (96.2500) loss_ce 0.1914 (0.1914) data_term 0.1914 (0.1914) kl_term 0.0995 (0.0995) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.3231 (0.3231) acc 93.7500 (93.7500) loss_ce 0.2230 (0.2230) data_term 0.2230 (0.2230) kl_term 0.1001 (0.1001) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.3792 (0.3792) acc 93.7500 (93.7500) loss_ce 0.2785 (0.2785) data_term 0.2785 (0.2785) kl_term 0.1007 (0.1007) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.2313 (0.2313) acc 97.5000 (97.5000) loss_ce 0.1300 (0.1300) data_term 0.1300 (0.1300) kl_term 0.1013 (0.1013) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.2757 (0.2757) acc 97.5000 (97.5000) loss_ce 0.1738 (0.1738) data_term 0.1738 (0.1738) kl_term 0.1019 (0.1019) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.3158 (0.3158) acc 93.7500 (93.7500) loss_ce 0.2132 (0.2132) data_term 0.2132 (0.2132) kl_term 0.1025 (0.1025) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.2672 (0.2672) acc 97.5000 (97.5000) loss_ce 0.1640 (0.1640) data_term 0.1640 (0.1640) kl_term 0.1031 (0.1031) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.3349 (0.3349) acc 97.5000 (97.5000) loss_ce 0.2311 (0.2311) data_term 0.2311 (0.2311) kl_term 0.1038 (0.1038) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.2753 (0.2753) acc 97.5000 (97.5000) loss_ce 0.1709 (0.1709) data_term 0.1709 (0.1709) kl_term 0.1044 (0.1044) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.3107 (0.3107) acc 96.2500 (96.2500) loss_ce 0.2058 (0.2058) data_term 0.2058 (0.2058) kl_term 0.1050 (0.1050) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.2903 (0.2903) acc 97.5000 (97.5000) loss_ce 0.1848 (0.1848) data_term 0.1848 (0.1848) kl_term 0.1056 (0.1056) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.2970 (0.2970) acc 97.5000 (97.5000) loss_ce 0.1909 (0.1909) data_term 0.1909 (0.1909) kl_term 0.1062 (0.1062) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.3140 (0.3140) acc 96.2500 (96.2500) loss_ce 0.2072 (0.2072) data_term 0.2072 (0.2072) kl_term 0.1068 (0.1068) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.3071 (0.3071) acc 96.2500 (96.2500) loss_ce 0.1998 (0.1998) data_term 0.1998 (0.1998) kl_term 0.1074 (0.1074) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.3662 (0.3662) acc 92.5000 (92.5000) loss_ce 0.2582 (0.2582) data_term 0.2582 (0.2582) kl_term 0.1080 (0.1080) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.3389 (0.3389) acc 95.0000 (95.0000) loss_ce 0.2304 (0.2304) data_term 0.2304 (0.2304) kl_term 0.1085 (0.1085) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.2976 (0.2976) acc 96.2500 (96.2500) loss_ce 0.1885 (0.1885) data_term 0.1885 (0.1885) kl_term 0.1091 (0.1091) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.3221 (0.3221) acc 95.0000 (95.0000) loss_ce 0.2124 (0.2124) data_term 0.2124 (0.2124) kl_term 0.1097 (0.1097) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.2896 (0.2896) acc 96.2500 (96.2500) loss_ce 0.1793 (0.1793) data_term 0.1793 (0.1793) kl_term 0.1103 (0.1103) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.2677 (0.2677) acc 97.5000 (97.5000) loss_ce 0.1568 (0.1568) data_term 0.1568 (0.1568) kl_term 0.1109 (0.1109) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.2942 (0.2942) acc 96.2500 (96.2500) loss_ce 0.1827 (0.1827) data_term 0.1827 (0.1827) kl_term 0.1115 (0.1115) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.3461 (0.3461) acc 95.0000 (95.0000) loss_ce 0.2340 (0.2340) data_term 0.2340 (0.2340) kl_term 0.1121 (0.1121) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.3412 (0.3412) acc 96.2500 (96.2500) loss_ce 0.2285 (0.2285) data_term 0.2285 (0.2285) kl_term 0.1127 (0.1127) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.3254 (0.3254) acc 96.2500 (96.2500) loss_ce 0.2121 (0.2121) data_term 0.2121 (0.2121) kl_term 0.1133 (0.1133) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.3311 (0.3311) acc 95.0000 (95.0000) loss_ce 0.2173 (0.2173) data_term 0.2173 (0.2173) kl_term 0.1138 (0.1138) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.2393 (0.2393) acc 100.0000 (100.0000) loss_ce 0.1249 (0.1249) data_term 0.1249 (0.1249) kl_term 0.1144 (0.1144) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.3089 (0.3089) acc 98.7500 (98.7500) loss_ce 0.1939 (0.1939) data_term 0.1939 (0.1939) kl_term 0.1150 (0.1150) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.2976 (0.2976) acc 98.7500 (98.7500) loss_ce 0.1820 (0.1820) data_term 0.1820 (0.1820) kl_term 0.1156 (0.1156) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.3571 (0.3571) acc 96.2500 (96.2500) loss_ce 0.2410 (0.2410) data_term 0.2410 (0.2410) kl_term 0.1161 (0.1161) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.3337 (0.3337) acc 96.2500 (96.2500) loss_ce 0.2170 (0.2170) data_term 0.2170 (0.2170) kl_term 0.1167 (0.1167) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.3048 (0.3048) acc 95.0000 (95.0000) loss_ce 0.1875 (0.1875) data_term 0.1875 (0.1875) kl_term 0.1173 (0.1173) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.3024 (0.3024) acc 96.2500 (96.2500) loss_ce 0.1845 (0.1845) data_term 0.1845 (0.1845) kl_term 0.1178 (0.1178) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.3332 (0.3332) acc 95.0000 (95.0000) loss_ce 0.2148 (0.2148) data_term 0.2148 (0.2148) kl_term 0.1184 (0.1184) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.2641 (0.2641) acc 100.0000 (100.0000) loss_ce 0.1452 (0.1452) data_term 0.1452 (0.1452) kl_term 0.1190 (0.1190) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.3302 (0.3302) acc 98.7500 (98.7500) loss_ce 0.2107 (0.2107) data_term 0.2107 (0.2107) kl_term 0.1195 (0.1195) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.3916 (0.3916) acc 93.7500 (93.7500) loss_ce 0.2715 (0.2715) data_term 0.2715 (0.2715) kl_term 0.1201 (0.1201) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.3244 (0.3244) acc 98.7500 (98.7500) loss_ce 0.2037 (0.2037) data_term 0.2037 (0.2037) kl_term 0.1207 (0.1207) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.2993 (0.2993) acc 95.0000 (95.0000) loss_ce 0.1781 (0.1781) data_term 0.1781 (0.1781) kl_term 0.1212 (0.1212) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.2806 (0.2806) acc 100.0000 (100.0000) loss_ce 0.1588 (0.1588) data_term 0.1588 (0.1588) kl_term 0.1218 (0.1218) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.2984 (0.2984) acc 98.7500 (98.7500) loss_ce 0.1760 (0.1760) data_term 0.1760 (0.1760) kl_term 0.1224 (0.1224) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.2632 (0.2632) acc 98.7500 (98.7500) loss_ce 0.1402 (0.1402) data_term 0.1402 (0.1402) kl_term 0.1229 (0.1229) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.3550 (0.3550) acc 92.5000 (92.5000) loss_ce 0.2315 (0.2315) data_term 0.2315 (0.2315) kl_term 0.1235 (0.1235) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.3865 (0.3865) acc 92.5000 (92.5000) loss_ce 0.2624 (0.2624) data_term 0.2624 (0.2624) kl_term 0.1240 (0.1240) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.3536 (0.3536) acc 95.0000 (95.0000) loss_ce 0.2290 (0.2290) data_term 0.2290 (0.2290) kl_term 0.1246 (0.1246) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.2991 (0.2991) acc 98.7500 (98.7500) loss_ce 0.1739 (0.1739) data_term 0.1739 (0.1739) kl_term 0.1252 (0.1252) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.3595 (0.3595) acc 95.0000 (95.0000) loss_ce 0.2338 (0.2338) data_term 0.2338 (0.2338) kl_term 0.1257 (0.1257) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.3011 (0.3011) acc 98.7500 (98.7500) loss_ce 0.1748 (0.1748) data_term 0.1748 (0.1748) kl_term 0.1263 (0.1263) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.3083 (0.3083) acc 95.0000 (95.0000) loss_ce 0.1815 (0.1815) data_term 0.1815 (0.1815) kl_term 0.1268 (0.1268) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.3522 (0.3522) acc 96.2500 (96.2500) loss_ce 0.2249 (0.2249) data_term 0.2249 (0.2249) kl_term 0.1274 (0.1274) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.3296 (0.3296) acc 97.5000 (97.5000) loss_ce 0.2017 (0.2017) data_term 0.2017 (0.2017) kl_term 0.1279 (0.1279) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.3182 (0.3182) acc 96.2500 (96.2500) loss_ce 0.1897 (0.1897) data_term 0.1897 (0.1897) kl_term 0.1285 (0.1285) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.3290 (0.3290) acc 95.0000 (95.0000) loss_ce 0.1999 (0.1999) data_term 0.1999 (0.1999) kl_term 0.1290 (0.1290) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.2631 (0.2631) acc 100.0000 (100.0000) loss_ce 0.1335 (0.1335) data_term 0.1335 (0.1335) kl_term 0.1296 (0.1296) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.3376 (0.3376) acc 96.2500 (96.2500) loss_ce 0.2075 (0.2075) data_term 0.2075 (0.2075) kl_term 0.1301 (0.1301) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.3590 (0.3590) acc 96.2500 (96.2500) loss_ce 0.2283 (0.2283) data_term 0.2283 (0.2283) kl_term 0.1307 (0.1307) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.3442 (0.3442) acc 96.2500 (96.2500) loss_ce 0.2129 (0.2129) data_term 0.2129 (0.2129) kl_term 0.1312 (0.1312) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.3492 (0.3492) acc 93.7500 (93.7500) loss_ce 0.2174 (0.2174) data_term 0.2174 (0.2174) kl_term 0.1318 (0.1318) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.3496 (0.3496) acc 96.2500 (96.2500) loss_ce 0.2172 (0.2172) data_term 0.2172 (0.2172) kl_term 0.1323 (0.1323) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.3207 (0.3207) acc 97.5000 (97.5000) loss_ce 0.1878 (0.1878) data_term 0.1878 (0.1878) kl_term 0.1329 (0.1329) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.3214 (0.3214) acc 96.2500 (96.2500) loss_ce 0.1879 (0.1879) data_term 0.1879 (0.1879) kl_term 0.1334 (0.1334) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.3055 (0.3055) acc 97.5000 (97.5000) loss_ce 0.1715 (0.1715) data_term 0.1715 (0.1715) kl_term 0.1340 (0.1340) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.3516 (0.3516) acc 96.2500 (96.2500) loss_ce 0.2171 (0.2171) data_term 0.2171 (0.2171) kl_term 0.1345 (0.1345) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.3739 (0.3739) acc 98.7500 (98.7500) loss_ce 0.2388 (0.2388) data_term 0.2388 (0.2388) kl_term 0.1351 (0.1351) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.3189 (0.3189) acc 98.7500 (98.7500) loss_ce 0.1833 (0.1833) data_term 0.1833 (0.1833) kl_term 0.1356 (0.1356) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.3356 (0.3356) acc 97.5000 (97.5000) loss_ce 0.1995 (0.1995) data_term 0.1995 (0.1995) kl_term 0.1362 (0.1362) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.3486 (0.3486) acc 96.2500 (96.2500) loss_ce 0.2119 (0.2119) data_term 0.2119 (0.2119) kl_term 0.1367 (0.1367) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.3411 (0.3411) acc 95.0000 (95.0000) loss_ce 0.2038 (0.2038) data_term 0.2038 (0.2038) kl_term 0.1373 (0.1373) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.3085 (0.3085) acc 96.2500 (96.2500) loss_ce 0.1706 (0.1706) data_term 0.1706 (0.1706) kl_term 0.1378 (0.1378) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.3897 (0.3897) acc 95.0000 (95.0000) loss_ce 0.2514 (0.2514) data_term 0.2514 (0.2514) kl_term 0.1384 (0.1384) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.3313 (0.3313) acc 93.7500 (93.7500) loss_ce 0.1924 (0.1924) data_term 0.1924 (0.1924) kl_term 0.1389 (0.1389) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.2713 (0.2713) acc 100.0000 (100.0000) loss_ce 0.1318 (0.1318) data_term 0.1318 (0.1318) kl_term 0.1395 (0.1395) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.3218 (0.3218) acc 97.5000 (97.5000) loss_ce 0.1818 (0.1818) data_term 0.1818 (0.1818) kl_term 0.1400 (0.1400) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.3171 (0.3171) acc 96.2500 (96.2500) loss_ce 0.1766 (0.1766) data_term 0.1766 (0.1766) kl_term 0.1405 (0.1405) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.3634 (0.3634) acc 95.0000 (95.0000) loss_ce 0.2223 (0.2223) data_term 0.2223 (0.2223) kl_term 0.1411 (0.1411) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.3860 (0.3860) acc 96.2500 (96.2500) loss_ce 0.2444 (0.2444) data_term 0.2444 (0.2444) kl_term 0.1416 (0.1416) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.3573 (0.3573) acc 97.5000 (97.5000) loss_ce 0.2151 (0.2151) data_term 0.2151 (0.2151) kl_term 0.1422 (0.1422) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.3878 (0.3878) acc 95.0000 (95.0000) loss_ce 0.2451 (0.2451) data_term 0.2451 (0.2451) kl_term 0.1427 (0.1427) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.2717 (0.2717) acc 100.0000 (100.0000) loss_ce 0.1285 (0.1285) data_term 0.1285 (0.1285) kl_term 0.1433 (0.1433) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.3157 (0.3157) acc 97.5000 (97.5000) loss_ce 0.1719 (0.1719) data_term 0.1719 (0.1719) kl_term 0.1438 (0.1438) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.3596 (0.3596) acc 95.0000 (95.0000) loss_ce 0.2153 (0.2153) data_term 0.2153 (0.2153) kl_term 0.1444 (0.1444) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.3391 (0.3391) acc 97.5000 (97.5000) loss_ce 0.1942 (0.1942) data_term 0.1942 (0.1942) kl_term 0.1449 (0.1449) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.3457 (0.3457) acc 95.0000 (95.0000) loss_ce 0.2003 (0.2003) data_term 0.2003 (0.2003) kl_term 0.1455 (0.1455) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.3877 (0.3877) acc 93.7500 (93.7500) loss_ce 0.2417 (0.2417) data_term 0.2417 (0.2417) kl_term 0.1460 (0.1460) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.3096 (0.3096) acc 100.0000 (100.0000) loss_ce 0.1631 (0.1631) data_term 0.1631 (0.1631) kl_term 0.1466 (0.1466) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.3723 (0.3723) acc 95.0000 (95.0000) loss_ce 0.2252 (0.2252) data_term 0.2252 (0.2252) kl_term 0.1471 (0.1471) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.3391 (0.3391) acc 96.2500 (96.2500) loss_ce 0.1914 (0.1914) data_term 0.1914 (0.1914) kl_term 0.1477 (0.1477) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.3600 (0.3600) acc 95.0000 (95.0000) loss_ce 0.2118 (0.2118) data_term 0.2118 (0.2118) kl_term 0.1482 (0.1482) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.3322 (0.3322) acc 96.2500 (96.2500) loss_ce 0.1834 (0.1834) data_term 0.1834 (0.1834) kl_term 0.1488 (0.1488) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.3900 (0.3900) acc 93.7500 (93.7500) loss_ce 0.2407 (0.2407) data_term 0.2407 (0.2407) kl_term 0.1493 (0.1493) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.3450 (0.3450) acc 98.7500 (98.7500) loss_ce 0.1952 (0.1952) data_term 0.1952 (0.1952) kl_term 0.1499 (0.1499) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.3650 (0.3650) acc 96.2500 (96.2500) loss_ce 0.2146 (0.2146) data_term 0.2146 (0.2146) kl_term 0.1504 (0.1504) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.3279 (0.3279) acc 96.2500 (96.2500) loss_ce 0.1769 (0.1769) data_term 0.1769 (0.1769) kl_term 0.1510 (0.1510) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.3585 (0.3585) acc 96.2500 (96.2500) loss_ce 0.2070 (0.2070) data_term 0.2070 (0.2070) kl_term 0.1515 (0.1515) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.3505 (0.3505) acc 97.5000 (97.5000) loss_ce 0.1984 (0.1984) data_term 0.1984 (0.1984) kl_term 0.1521 (0.1521) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.3445 (0.3445) acc 95.0000 (95.0000) loss_ce 0.1919 (0.1919) data_term 0.1919 (0.1919) kl_term 0.1526 (0.1526) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.3750 (0.3750) acc 95.0000 (95.0000) loss_ce 0.2218 (0.2218) data_term 0.2218 (0.2218) kl_term 0.1532 (0.1532) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.3399 (0.3399) acc 97.5000 (97.5000) loss_ce 0.1862 (0.1862) data_term 0.1862 (0.1862) kl_term 0.1537 (0.1537) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.3261 (0.3261) acc 98.7500 (98.7500) loss_ce 0.1718 (0.1718) data_term 0.1718 (0.1718) kl_term 0.1543 (0.1543) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.3564 (0.3564) acc 96.2500 (96.2500) loss_ce 0.2016 (0.2016) data_term 0.2016 (0.2016) kl_term 0.1548 (0.1548) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.2861 (0.2861) acc 97.5000 (97.5000) loss_ce 0.1307 (0.1307) data_term 0.1307 (0.1307) kl_term 0.1554 (0.1554) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.3161 (0.3161) acc 98.7500 (98.7500) loss_ce 0.1602 (0.1602) data_term 0.1602 (0.1602) kl_term 0.1559 (0.1559) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.3694 (0.3694) acc 95.0000 (95.0000) loss_ce 0.2129 (0.2129) data_term 0.2129 (0.2129) kl_term 0.1565 (0.1565) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.4393 (0.4393) acc 92.5000 (92.5000) loss_ce 0.2822 (0.2822) data_term 0.2822 (0.2822) kl_term 0.1571 (0.1571) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.3569 (0.3569) acc 96.2500 (96.2500) loss_ce 0.1993 (0.1993) data_term 0.1993 (0.1993) kl_term 0.1576 (0.1576) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.3468 (0.3468) acc 96.2500 (96.2500) loss_ce 0.1886 (0.1886) data_term 0.1886 (0.1886) kl_term 0.1582 (0.1582) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.3525 (0.3525) acc 96.2500 (96.2500) loss_ce 0.1938 (0.1938) data_term 0.1938 (0.1938) kl_term 0.1587 (0.1587) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.4035 (0.4035) acc 95.0000 (95.0000) loss_ce 0.2442 (0.2442) data_term 0.2442 (0.2442) kl_term 0.1593 (0.1593) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.3780 (0.3780) acc 96.2500 (96.2500) loss_ce 0.2182 (0.2182) data_term 0.2182 (0.2182) kl_term 0.1598 (0.1598) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.3178 (0.3178) acc 95.0000 (95.0000) loss_ce 0.1574 (0.1574) data_term 0.1574 (0.1574) kl_term 0.1604 (0.1604) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.3898 (0.3898) acc 95.0000 (95.0000) loss_ce 0.2289 (0.2289) data_term 0.2289 (0.2289) kl_term 0.1609 (0.1609) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.3512 (0.3512) acc 100.0000 (100.0000) loss_ce 0.1897 (0.1897) data_term 0.1897 (0.1897) kl_term 0.1615 (0.1615) eta 0:00:00
