***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [154/300] batch [1/1] loss 0.2210 (0.2210) acc 100.0000 (100.0000) loss_ce 0.1317 (0.1317) data_term 0.1317 (0.1317) kl_term 0.0893 (0.0893) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.3243 (0.3243) acc 97.5000 (97.5000) loss_ce 0.2344 (0.2344) data_term 0.2344 (0.2344) kl_term 0.0899 (0.0899) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3270 (0.3270) acc 95.0000 (95.0000) loss_ce 0.2363 (0.2363) data_term 0.2363 (0.2363) kl_term 0.0906 (0.0906) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.2577 (0.2577) acc 97.5000 (97.5000) loss_ce 0.1664 (0.1664) data_term 0.1664 (0.1664) kl_term 0.0914 (0.0914) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.2888 (0.2888) acc 100.0000 (100.0000) loss_ce 0.1967 (0.1967) data_term 0.1967 (0.1967) kl_term 0.0921 (0.0921) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.2622 (0.2622) acc 97.5000 (97.5000) loss_ce 0.1694 (0.1694) data_term 0.1694 (0.1694) kl_term 0.0928 (0.0928) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.3424 (0.3424) acc 97.5000 (97.5000) loss_ce 0.2489 (0.2489) data_term 0.2489 (0.2489) kl_term 0.0935 (0.0935) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.3037 (0.3037) acc 95.0000 (95.0000) loss_ce 0.2095 (0.2095) data_term 0.2095 (0.2095) kl_term 0.0942 (0.0942) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.2389 (0.2389) acc 100.0000 (100.0000) loss_ce 0.1441 (0.1441) data_term 0.1441 (0.1441) kl_term 0.0949 (0.0949) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.2553 (0.2553) acc 100.0000 (100.0000) loss_ce 0.1598 (0.1598) data_term 0.1598 (0.1598) kl_term 0.0956 (0.0956) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.2793 (0.2793) acc 97.5000 (97.5000) loss_ce 0.1831 (0.1831) data_term 0.1831 (0.1831) kl_term 0.0962 (0.0962) eta 0:00:01
epoch [165/300] batch [1/1] loss 0.3177 (0.3177) acc 95.0000 (95.0000) loss_ce 0.2208 (0.2208) data_term 0.2208 (0.2208) kl_term 0.0969 (0.0969) eta 0:00:01
epoch [166/300] batch [1/1] loss 0.3279 (0.3279) acc 95.0000 (95.0000) loss_ce 0.2303 (0.2303) data_term 0.2303 (0.2303) kl_term 0.0976 (0.0976) eta 0:00:01
epoch [167/300] batch [1/1] loss 0.4520 (0.4520) acc 90.0000 (90.0000) loss_ce 0.3537 (0.3537) data_term 0.3537 (0.3537) kl_term 0.0983 (0.0983) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.3276 (0.3276) acc 95.0000 (95.0000) loss_ce 0.2286 (0.2286) data_term 0.2286 (0.2286) kl_term 0.0989 (0.0989) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.4477 (0.4477) acc 92.5000 (92.5000) loss_ce 0.3481 (0.3481) data_term 0.3481 (0.3481) kl_term 0.0996 (0.0996) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.3199 (0.3199) acc 97.5000 (97.5000) loss_ce 0.2196 (0.2196) data_term 0.2196 (0.2196) kl_term 0.1003 (0.1003) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.2273 (0.2273) acc 100.0000 (100.0000) loss_ce 0.1263 (0.1263) data_term 0.1263 (0.1263) kl_term 0.1010 (0.1010) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.2209 (0.2209) acc 100.0000 (100.0000) loss_ce 0.1192 (0.1192) data_term 0.1192 (0.1192) kl_term 0.1016 (0.1016) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.3407 (0.3407) acc 95.0000 (95.0000) loss_ce 0.2384 (0.2384) data_term 0.2384 (0.2384) kl_term 0.1023 (0.1023) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.3252 (0.3252) acc 97.5000 (97.5000) loss_ce 0.2222 (0.2222) data_term 0.2222 (0.2222) kl_term 0.1030 (0.1030) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.2703 (0.2703) acc 97.5000 (97.5000) loss_ce 0.1666 (0.1666) data_term 0.1666 (0.1666) kl_term 0.1037 (0.1037) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.3453 (0.3453) acc 95.0000 (95.0000) loss_ce 0.2410 (0.2410) data_term 0.2410 (0.2410) kl_term 0.1043 (0.1043) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.3180 (0.3180) acc 95.0000 (95.0000) loss_ce 0.2130 (0.2130) data_term 0.2130 (0.2130) kl_term 0.1050 (0.1050) eta 0:00:00
epoch [178/300] batch [1/1] loss 0.2775 (0.2775) acc 100.0000 (100.0000) loss_ce 0.1718 (0.1718) data_term 0.1718 (0.1718) kl_term 0.1057 (0.1057) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.2955 (0.2955) acc 97.5000 (97.5000) loss_ce 0.1892 (0.1892) data_term 0.1892 (0.1892) kl_term 0.1064 (0.1064) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.3431 (0.3431) acc 97.5000 (97.5000) loss_ce 0.2360 (0.2360) data_term 0.2360 (0.2360) kl_term 0.1070 (0.1070) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.2921 (0.2921) acc 97.5000 (97.5000) loss_ce 0.1844 (0.1844) data_term 0.1844 (0.1844) kl_term 0.1077 (0.1077) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.4025 (0.4025) acc 92.5000 (92.5000) loss_ce 0.2942 (0.2942) data_term 0.2942 (0.2942) kl_term 0.1084 (0.1084) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.3007 (0.3007) acc 97.5000 (97.5000) loss_ce 0.1917 (0.1917) data_term 0.1917 (0.1917) kl_term 0.1090 (0.1090) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.3432 (0.3432) acc 97.5000 (97.5000) loss_ce 0.2335 (0.2335) data_term 0.2335 (0.2335) kl_term 0.1097 (0.1097) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.2884 (0.2884) acc 100.0000 (100.0000) loss_ce 0.1780 (0.1780) data_term 0.1780 (0.1780) kl_term 0.1103 (0.1103) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.4904 (0.4904) acc 90.0000 (90.0000) loss_ce 0.3794 (0.3794) data_term 0.3794 (0.3794) kl_term 0.1110 (0.1110) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.3027 (0.3027) acc 95.0000 (95.0000) loss_ce 0.1911 (0.1911) data_term 0.1911 (0.1911) kl_term 0.1116 (0.1116) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.3081 (0.3081) acc 97.5000 (97.5000) loss_ce 0.1958 (0.1958) data_term 0.1958 (0.1958) kl_term 0.1123 (0.1123) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.2894 (0.2894) acc 97.5000 (97.5000) loss_ce 0.1765 (0.1765) data_term 0.1765 (0.1765) kl_term 0.1129 (0.1129) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.2769 (0.2769) acc 97.5000 (97.5000) loss_ce 0.1633 (0.1633) data_term 0.1633 (0.1633) kl_term 0.1136 (0.1136) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.2696 (0.2696) acc 97.5000 (97.5000) loss_ce 0.1553 (0.1553) data_term 0.1553 (0.1553) kl_term 0.1142 (0.1142) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.3137 (0.3137) acc 97.5000 (97.5000) loss_ce 0.1988 (0.1988) data_term 0.1988 (0.1988) kl_term 0.1149 (0.1149) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.2704 (0.2704) acc 97.5000 (97.5000) loss_ce 0.1549 (0.1549) data_term 0.1549 (0.1549) kl_term 0.1156 (0.1156) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.3451 (0.3451) acc 95.0000 (95.0000) loss_ce 0.2288 (0.2288) data_term 0.2288 (0.2288) kl_term 0.1162 (0.1162) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.3300 (0.3300) acc 95.0000 (95.0000) loss_ce 0.2132 (0.2132) data_term 0.2132 (0.2132) kl_term 0.1169 (0.1169) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.3137 (0.3137) acc 95.0000 (95.0000) loss_ce 0.1961 (0.1961) data_term 0.1961 (0.1961) kl_term 0.1175 (0.1175) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.2468 (0.2468) acc 100.0000 (100.0000) loss_ce 0.1286 (0.1286) data_term 0.1286 (0.1286) kl_term 0.1181 (0.1181) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.3090 (0.3090) acc 97.5000 (97.5000) loss_ce 0.1902 (0.1902) data_term 0.1902 (0.1902) kl_term 0.1188 (0.1188) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.3447 (0.3447) acc 97.5000 (97.5000) loss_ce 0.2253 (0.2253) data_term 0.2253 (0.2253) kl_term 0.1194 (0.1194) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.2504 (0.2504) acc 100.0000 (100.0000) loss_ce 0.1304 (0.1304) data_term 0.1304 (0.1304) kl_term 0.1200 (0.1200) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.3121 (0.3121) acc 95.0000 (95.0000) loss_ce 0.1914 (0.1914) data_term 0.1914 (0.1914) kl_term 0.1206 (0.1206) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.4021 (0.4021) acc 90.0000 (90.0000) loss_ce 0.2808 (0.2808) data_term 0.2808 (0.2808) kl_term 0.1213 (0.1213) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.2913 (0.2913) acc 97.5000 (97.5000) loss_ce 0.1694 (0.1694) data_term 0.1694 (0.1694) kl_term 0.1219 (0.1219) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.2940 (0.2940) acc 100.0000 (100.0000) loss_ce 0.1715 (0.1715) data_term 0.1715 (0.1715) kl_term 0.1225 (0.1225) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.3151 (0.3151) acc 97.5000 (97.5000) loss_ce 0.1920 (0.1920) data_term 0.1920 (0.1920) kl_term 0.1231 (0.1231) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2627 (0.2627) acc 100.0000 (100.0000) loss_ce 0.1389 (0.1389) data_term 0.1389 (0.1389) kl_term 0.1238 (0.1238) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.4061 (0.4061) acc 95.0000 (95.0000) loss_ce 0.2817 (0.2817) data_term 0.2817 (0.2817) kl_term 0.1244 (0.1244) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.3800 (0.3800) acc 95.0000 (95.0000) loss_ce 0.2550 (0.2550) data_term 0.2550 (0.2550) kl_term 0.1250 (0.1250) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.3133 (0.3133) acc 97.5000 (97.5000) loss_ce 0.1877 (0.1877) data_term 0.1877 (0.1877) kl_term 0.1256 (0.1256) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.2859 (0.2859) acc 100.0000 (100.0000) loss_ce 0.1596 (0.1596) data_term 0.1596 (0.1596) kl_term 0.1263 (0.1263) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.3138 (0.3138) acc 100.0000 (100.0000) loss_ce 0.1869 (0.1869) data_term 0.1869 (0.1869) kl_term 0.1269 (0.1269) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.3773 (0.3773) acc 92.5000 (92.5000) loss_ce 0.2497 (0.2497) data_term 0.2497 (0.2497) kl_term 0.1275 (0.1275) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.3181 (0.3181) acc 97.5000 (97.5000) loss_ce 0.1899 (0.1899) data_term 0.1899 (0.1899) kl_term 0.1282 (0.1282) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.2906 (0.2906) acc 100.0000 (100.0000) loss_ce 0.1618 (0.1618) data_term 0.1618 (0.1618) kl_term 0.1288 (0.1288) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.3081 (0.3081) acc 100.0000 (100.0000) loss_ce 0.1787 (0.1787) data_term 0.1787 (0.1787) kl_term 0.1294 (0.1294) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.2834 (0.2834) acc 97.5000 (97.5000) loss_ce 0.1533 (0.1533) data_term 0.1533 (0.1533) kl_term 0.1301 (0.1301) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.2652 (0.2652) acc 100.0000 (100.0000) loss_ce 0.1345 (0.1345) data_term 0.1345 (0.1345) kl_term 0.1307 (0.1307) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.2641 (0.2641) acc 100.0000 (100.0000) loss_ce 0.1328 (0.1328) data_term 0.1328 (0.1328) kl_term 0.1313 (0.1313) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.3007 (0.3007) acc 97.5000 (97.5000) loss_ce 0.1688 (0.1688) data_term 0.1688 (0.1688) kl_term 0.1319 (0.1319) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.2953 (0.2953) acc 100.0000 (100.0000) loss_ce 0.1627 (0.1627) data_term 0.1627 (0.1627) kl_term 0.1325 (0.1325) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.3234 (0.3234) acc 95.0000 (95.0000) loss_ce 0.1903 (0.1903) data_term 0.1903 (0.1903) kl_term 0.1332 (0.1332) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.2848 (0.2848) acc 100.0000 (100.0000) loss_ce 0.1510 (0.1510) data_term 0.1510 (0.1510) kl_term 0.1338 (0.1338) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.2815 (0.2815) acc 100.0000 (100.0000) loss_ce 0.1471 (0.1471) data_term 0.1471 (0.1471) kl_term 0.1344 (0.1344) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.2797 (0.2797) acc 97.5000 (97.5000) loss_ce 0.1447 (0.1447) data_term 0.1447 (0.1447) kl_term 0.1350 (0.1350) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.2484 (0.2484) acc 100.0000 (100.0000) loss_ce 0.1128 (0.1128) data_term 0.1128 (0.1128) kl_term 0.1356 (0.1356) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.3564 (0.3564) acc 95.0000 (95.0000) loss_ce 0.2202 (0.2202) data_term 0.2202 (0.2202) kl_term 0.1362 (0.1362) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.2565 (0.2565) acc 100.0000 (100.0000) loss_ce 0.1197 (0.1197) data_term 0.1197 (0.1197) kl_term 0.1368 (0.1368) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.2405 (0.2405) acc 100.0000 (100.0000) loss_ce 0.1031 (0.1031) data_term 0.1031 (0.1031) kl_term 0.1374 (0.1374) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.2800 (0.2800) acc 100.0000 (100.0000) loss_ce 0.1419 (0.1419) data_term 0.1419 (0.1419) kl_term 0.1380 (0.1380) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.2811 (0.2811) acc 100.0000 (100.0000) loss_ce 0.1425 (0.1425) data_term 0.1425 (0.1425) kl_term 0.1386 (0.1386) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.2541 (0.2541) acc 100.0000 (100.0000) loss_ce 0.1149 (0.1149) data_term 0.1149 (0.1149) kl_term 0.1392 (0.1392) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.2766 (0.2766) acc 100.0000 (100.0000) loss_ce 0.1368 (0.1368) data_term 0.1368 (0.1368) kl_term 0.1398 (0.1398) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.2715 (0.2715) acc 100.0000 (100.0000) loss_ce 0.1311 (0.1311) data_term 0.1311 (0.1311) kl_term 0.1404 (0.1404) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.2979 (0.2979) acc 97.5000 (97.5000) loss_ce 0.1569 (0.1569) data_term 0.1569 (0.1569) kl_term 0.1410 (0.1410) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.3111 (0.3111) acc 100.0000 (100.0000) loss_ce 0.1694 (0.1694) data_term 0.1694 (0.1694) kl_term 0.1416 (0.1416) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.3982 (0.3982) acc 95.0000 (95.0000) loss_ce 0.2559 (0.2559) data_term 0.2559 (0.2559) kl_term 0.1422 (0.1422) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.3169 (0.3169) acc 97.5000 (97.5000) loss_ce 0.1741 (0.1741) data_term 0.1741 (0.1741) kl_term 0.1428 (0.1428) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.2505 (0.2505) acc 97.5000 (97.5000) loss_ce 0.1071 (0.1071) data_term 0.1071 (0.1071) kl_term 0.1434 (0.1434) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.3075 (0.3075) acc 100.0000 (100.0000) loss_ce 0.1635 (0.1635) data_term 0.1635 (0.1635) kl_term 0.1440 (0.1440) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.4030 (0.4030) acc 97.5000 (97.5000) loss_ce 0.2584 (0.2584) data_term 0.2584 (0.2584) kl_term 0.1446 (0.1446) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.2828 (0.2828) acc 100.0000 (100.0000) loss_ce 0.1376 (0.1376) data_term 0.1376 (0.1376) kl_term 0.1452 (0.1452) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.3617 (0.3617) acc 100.0000 (100.0000) loss_ce 0.2159 (0.2159) data_term 0.2159 (0.2159) kl_term 0.1458 (0.1458) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.3227 (0.3227) acc 95.0000 (95.0000) loss_ce 0.1763 (0.1763) data_term 0.1763 (0.1763) kl_term 0.1464 (0.1464) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.4332 (0.4332) acc 92.5000 (92.5000) loss_ce 0.2862 (0.2862) data_term 0.2862 (0.2862) kl_term 0.1470 (0.1470) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.2881 (0.2881) acc 100.0000 (100.0000) loss_ce 0.1405 (0.1405) data_term 0.1405 (0.1405) kl_term 0.1476 (0.1476) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.4062 (0.4062) acc 92.5000 (92.5000) loss_ce 0.2580 (0.2580) data_term 0.2580 (0.2580) kl_term 0.1482 (0.1482) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.3676 (0.3676) acc 97.5000 (97.5000) loss_ce 0.2188 (0.2188) data_term 0.2188 (0.2188) kl_term 0.1488 (0.1488) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.3674 (0.3674) acc 97.5000 (97.5000) loss_ce 0.2180 (0.2180) data_term 0.2180 (0.2180) kl_term 0.1494 (0.1494) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.3467 (0.3467) acc 95.0000 (95.0000) loss_ce 0.1967 (0.1967) data_term 0.1967 (0.1967) kl_term 0.1500 (0.1500) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.4011 (0.4011) acc 92.5000 (92.5000) loss_ce 0.2505 (0.2505) data_term 0.2505 (0.2505) kl_term 0.1506 (0.1506) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.2911 (0.2911) acc 97.5000 (97.5000) loss_ce 0.1398 (0.1398) data_term 0.1398 (0.1398) kl_term 0.1512 (0.1512) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.2763 (0.2763) acc 97.5000 (97.5000) loss_ce 0.1245 (0.1245) data_term 0.1245 (0.1245) kl_term 0.1518 (0.1518) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.3614 (0.3614) acc 97.5000 (97.5000) loss_ce 0.2090 (0.2090) data_term 0.2090 (0.2090) kl_term 0.1524 (0.1524) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.3772 (0.3772) acc 95.0000 (95.0000) loss_ce 0.2242 (0.2242) data_term 0.2242 (0.2242) kl_term 0.1530 (0.1530) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.3859 (0.3859) acc 95.0000 (95.0000) loss_ce 0.2323 (0.2323) data_term 0.2323 (0.2323) kl_term 0.1536 (0.1536) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.3158 (0.3158) acc 97.5000 (97.5000) loss_ce 0.1616 (0.1616) data_term 0.1616 (0.1616) kl_term 0.1542 (0.1542) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.3621 (0.3621) acc 97.5000 (97.5000) loss_ce 0.2072 (0.2072) data_term 0.2072 (0.2072) kl_term 0.1548 (0.1548) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.3028 (0.3028) acc 100.0000 (100.0000) loss_ce 0.1474 (0.1474) data_term 0.1474 (0.1474) kl_term 0.1554 (0.1554) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.4248 (0.4248) acc 92.5000 (92.5000) loss_ce 0.2687 (0.2687) data_term 0.2687 (0.2687) kl_term 0.1560 (0.1560) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.3166 (0.3166) acc 97.5000 (97.5000) loss_ce 0.1600 (0.1600) data_term 0.1600 (0.1600) kl_term 0.1566 (0.1566) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.3307 (0.3307) acc 97.5000 (97.5000) loss_ce 0.1734 (0.1734) data_term 0.1734 (0.1734) kl_term 0.1572 (0.1572) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.3522 (0.3522) acc 97.5000 (97.5000) loss_ce 0.1944 (0.1944) data_term 0.1944 (0.1944) kl_term 0.1578 (0.1578) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.3399 (0.3399) acc 100.0000 (100.0000) loss_ce 0.1814 (0.1814) data_term 0.1814 (0.1814) kl_term 0.1584 (0.1584) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.3754 (0.3754) acc 97.5000 (97.5000) loss_ce 0.2164 (0.2164) data_term 0.2164 (0.2164) kl_term 0.1590 (0.1590) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.4497 (0.4497) acc 92.5000 (92.5000) loss_ce 0.2900 (0.2900) data_term 0.2900 (0.2900) kl_term 0.1596 (0.1596) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.4783 (0.4783) acc 92.5000 (92.5000) loss_ce 0.3181 (0.3181) data_term 0.3181 (0.3181) kl_term 0.1602 (0.1602) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.3538 (0.3538) acc 100.0000 (100.0000) loss_ce 0.1930 (0.1930) data_term 0.1930 (0.1930) kl_term 0.1608 (0.1608) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.3632 (0.3632) acc 100.0000 (100.0000) loss_ce 0.2017 (0.2017) data_term 0.2017 (0.2017) kl_term 0.1614 (0.1614) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.3637 (0.3637) acc 95.0000 (95.0000) loss_ce 0.2017 (0.2017) data_term 0.2017 (0.2017) kl_term 0.1620 (0.1620) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.4265 (0.4265) acc 97.5000 (97.5000) loss_ce 0.2639 (0.2639) data_term 0.2639 (0.2639) kl_term 0.1626 (0.1626) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.2810 (0.2810) acc 100.0000 (100.0000) loss_ce 0.1178 (0.1178) data_term 0.1178 (0.1178) kl_term 0.1632 (0.1632) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.2953 (0.2953) acc 97.5000 (97.5000) loss_ce 0.1315 (0.1315) data_term 0.1315 (0.1315) kl_term 0.1638 (0.1638) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.3057 (0.3057) acc 97.5000 (97.5000) loss_ce 0.1413 (0.1413) data_term 0.1413 (0.1413) kl_term 0.1644 (0.1644) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.4011 (0.4011) acc 92.5000 (92.5000) loss_ce 0.2360 (0.2360) data_term 0.2360 (0.2360) kl_term 0.1650 (0.1650) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.4135 (0.4135) acc 95.0000 (95.0000) loss_ce 0.2479 (0.2479) data_term 0.2479 (0.2479) kl_term 0.1656 (0.1656) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.2888 (0.2888) acc 100.0000 (100.0000) loss_ce 0.1225 (0.1225) data_term 0.1225 (0.1225) kl_term 0.1662 (0.1662) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.4008 (0.4008) acc 97.5000 (97.5000) loss_ce 0.2340 (0.2340) data_term 0.2340 (0.2340) kl_term 0.1668 (0.1668) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.4703 (0.4703) acc 92.5000 (92.5000) loss_ce 0.3028 (0.3028) data_term 0.3028 (0.3028) kl_term 0.1674 (0.1674) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.3707 (0.3707) acc 97.5000 (97.5000) loss_ce 0.2027 (0.2027) data_term 0.2027 (0.2027) kl_term 0.1680 (0.1680) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.3573 (0.3573) acc 97.5000 (97.5000) loss_ce 0.1886 (0.1886) data_term 0.1886 (0.1886) kl_term 0.1686 (0.1686) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.2485 (0.2485) acc 100.0000 (100.0000) loss_ce 0.0793 (0.0793) data_term 0.0793 (0.0793) kl_term 0.1692 (0.1692) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.3447 (0.3447) acc 97.5000 (97.5000) loss_ce 0.1749 (0.1749) data_term 0.1749 (0.1749) kl_term 0.1698 (0.1698) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.4042 (0.4042) acc 95.0000 (95.0000) loss_ce 0.2338 (0.2338) data_term 0.2338 (0.2338) kl_term 0.1705 (0.1705) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.3063 (0.3063) acc 100.0000 (100.0000) loss_ce 0.1353 (0.1353) data_term 0.1353 (0.1353) kl_term 0.1711 (0.1711) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.3650 (0.3650) acc 97.5000 (97.5000) loss_ce 0.1934 (0.1934) data_term 0.1934 (0.1934) kl_term 0.1717 (0.1717) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.2808 (0.2808) acc 100.0000 (100.0000) loss_ce 0.1086 (0.1086) data_term 0.1086 (0.1086) kl_term 0.1723 (0.1723) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.3275 (0.3275) acc 97.5000 (97.5000) loss_ce 0.1547 (0.1547) data_term 0.1547 (0.1547) kl_term 0.1729 (0.1729) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.3493 (0.3493) acc 95.0000 (95.0000) loss_ce 0.1758 (0.1758) data_term 0.1758 (0.1758) kl_term 0.1735 (0.1735) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.3351 (0.3351) acc 97.5000 (97.5000) loss_ce 0.1610 (0.1610) data_term 0.1610 (0.1610) kl_term 0.1741 (0.1741) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.4502 (0.4502) acc 95.0000 (95.0000) loss_ce 0.2756 (0.2756) data_term 0.2756 (0.2756) kl_term 0.1747 (0.1747) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.3897 (0.3897) acc 95.0000 (95.0000) loss_ce 0.2144 (0.2144) data_term 0.2144 (0.2144) kl_term 0.1753 (0.1753) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.3434 (0.3434) acc 100.0000 (100.0000) loss_ce 0.1675 (0.1675) data_term 0.1675 (0.1675) kl_term 0.1759 (0.1759) eta 0:00:00
