***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [178/300] batch [1/1] loss 0.2890 (0.2890) acc 94.5946 (94.5946) loss_ce 0.2004 (0.2004) loss_constraint 0.0885 (0.0885) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.2013 (0.2013) acc 97.2973 (97.2973) loss_ce 0.1127 (0.1127) loss_constraint 0.0886 (0.0886) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.1500 (0.1500) acc 100.0000 (100.0000) loss_ce 0.0615 (0.0615) loss_constraint 0.0885 (0.0885) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.1959 (0.1959) acc 100.0000 (100.0000) loss_ce 0.1074 (0.1074) loss_constraint 0.0884 (0.0884) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.2368 (0.2368) acc 97.2973 (97.2973) loss_ce 0.1485 (0.1485) loss_constraint 0.0883 (0.0883) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.1617 (0.1617) acc 100.0000 (100.0000) loss_ce 0.0737 (0.0737) loss_constraint 0.0881 (0.0881) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.3090 (0.3090) acc 94.5946 (94.5946) loss_ce 0.2212 (0.2212) loss_constraint 0.0878 (0.0878) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.1790 (0.1790) acc 100.0000 (100.0000) loss_ce 0.0914 (0.0914) loss_constraint 0.0876 (0.0876) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.1901 (0.1901) acc 100.0000 (100.0000) loss_ce 0.1027 (0.1027) loss_constraint 0.0874 (0.0874) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.2121 (0.2121) acc 97.2973 (97.2973) loss_ce 0.1249 (0.1249) loss_constraint 0.0872 (0.0872) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.1961 (0.1961) acc 97.2973 (97.2973) loss_ce 0.1091 (0.1091) loss_constraint 0.0870 (0.0870) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.2179 (0.2179) acc 97.2973 (97.2973) loss_ce 0.1311 (0.1311) loss_constraint 0.0868 (0.0868) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.2784 (0.2784) acc 97.2973 (97.2973) loss_ce 0.1918 (0.1918) loss_constraint 0.0866 (0.0866) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.2910 (0.2910) acc 94.5946 (94.5946) loss_ce 0.2045 (0.2045) loss_constraint 0.0865 (0.0865) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.3361 (0.3361) acc 94.5946 (94.5946) loss_ce 0.2497 (0.2497) loss_constraint 0.0864 (0.0864) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.1964 (0.1964) acc 97.2973 (97.2973) loss_ce 0.1101 (0.1101) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.2005 (0.2005) acc 94.5946 (94.5946) loss_ce 0.1142 (0.1142) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.2145 (0.2145) acc 97.2973 (97.2973) loss_ce 0.1283 (0.1283) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.2065 (0.2065) acc 97.2973 (97.2973) loss_ce 0.1203 (0.1203) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.2876 (0.2876) acc 94.5946 (94.5946) loss_ce 0.2014 (0.2014) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.3197 (0.3197) acc 94.5946 (94.5946) loss_ce 0.2336 (0.2336) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.1490 (0.1490) acc 100.0000 (100.0000) loss_ce 0.0629 (0.0629) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.4007 (0.4007) acc 94.5946 (94.5946) loss_ce 0.3146 (0.3146) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.2481 (0.2481) acc 97.2973 (97.2973) loss_ce 0.1620 (0.1620) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.3797 (0.3797) acc 94.5946 (94.5946) loss_ce 0.2935 (0.2935) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.1395 (0.1395) acc 100.0000 (100.0000) loss_ce 0.0532 (0.0532) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.1417 (0.1417) acc 100.0000 (100.0000) loss_ce 0.0553 (0.0553) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.1541 (0.1541) acc 100.0000 (100.0000) loss_ce 0.0678 (0.0678) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2079 (0.2079) acc 100.0000 (100.0000) loss_ce 0.1216 (0.1216) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.2265 (0.2265) acc 97.2973 (97.2973) loss_ce 0.1402 (0.1402) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.4186 (0.4186) acc 91.8919 (91.8919) loss_ce 0.3324 (0.3324) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.1484 (0.1484) acc 100.0000 (100.0000) loss_ce 0.0620 (0.0620) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.3049 (0.3049) acc 97.2973 (97.2973) loss_ce 0.2185 (0.2185) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.1586 (0.1586) acc 100.0000 (100.0000) loss_ce 0.0722 (0.0722) loss_constraint 0.0864 (0.0864) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.1745 (0.1745) acc 100.0000 (100.0000) loss_ce 0.0880 (0.0880) loss_constraint 0.0864 (0.0864) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.1543 (0.1543) acc 100.0000 (100.0000) loss_ce 0.0679 (0.0679) loss_constraint 0.0864 (0.0864) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.1609 (0.1609) acc 100.0000 (100.0000) loss_ce 0.0745 (0.0745) loss_constraint 0.0864 (0.0864) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.1796 (0.1796) acc 97.2973 (97.2973) loss_ce 0.0933 (0.0933) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.3038 (0.3038) acc 97.2973 (97.2973) loss_ce 0.2176 (0.2176) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.2079 (0.2079) acc 100.0000 (100.0000) loss_ce 0.1217 (0.1217) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.1919 (0.1919) acc 97.2973 (97.2973) loss_ce 0.1056 (0.1056) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.2514 (0.2514) acc 97.2973 (97.2973) loss_ce 0.1651 (0.1651) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.1850 (0.1850) acc 100.0000 (100.0000) loss_ce 0.0987 (0.0987) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.2234 (0.2234) acc 100.0000 (100.0000) loss_ce 0.1371 (0.1371) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.1620 (0.1620) acc 100.0000 (100.0000) loss_ce 0.0757 (0.0757) loss_constraint 0.0863 (0.0863) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.1842 (0.1842) acc 100.0000 (100.0000) loss_ce 0.0979 (0.0979) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.1988 (0.1988) acc 100.0000 (100.0000) loss_ce 0.1126 (0.1126) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.1728 (0.1728) acc 100.0000 (100.0000) loss_ce 0.0866 (0.0866) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.2650 (0.2650) acc 97.2973 (97.2973) loss_ce 0.1789 (0.1789) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.1970 (0.1970) acc 100.0000 (100.0000) loss_ce 0.1109 (0.1109) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.2098 (0.2098) acc 100.0000 (100.0000) loss_ce 0.1237 (0.1237) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.2002 (0.2002) acc 100.0000 (100.0000) loss_ce 0.1141 (0.1141) loss_constraint 0.0861 (0.0861) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.1369 (0.1369) acc 100.0000 (100.0000) loss_ce 0.0509 (0.0509) loss_constraint 0.0860 (0.0860) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.2010 (0.2010) acc 100.0000 (100.0000) loss_ce 0.1151 (0.1151) loss_constraint 0.0859 (0.0859) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.2258 (0.2258) acc 97.2973 (97.2973) loss_ce 0.1400 (0.1400) loss_constraint 0.0858 (0.0858) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.2044 (0.2044) acc 97.2973 (97.2973) loss_ce 0.1186 (0.1186) loss_constraint 0.0858 (0.0858) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.1719 (0.1719) acc 100.0000 (100.0000) loss_ce 0.0863 (0.0863) loss_constraint 0.0857 (0.0857) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.1761 (0.1761) acc 100.0000 (100.0000) loss_ce 0.0906 (0.0906) loss_constraint 0.0856 (0.0856) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.1426 (0.1426) acc 100.0000 (100.0000) loss_ce 0.0571 (0.0571) loss_constraint 0.0854 (0.0854) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.3162 (0.3162) acc 91.8919 (91.8919) loss_ce 0.2309 (0.2309) loss_constraint 0.0853 (0.0853) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.2324 (0.2324) acc 94.5946 (94.5946) loss_ce 0.1472 (0.1472) loss_constraint 0.0852 (0.0852) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.2564 (0.2564) acc 97.2973 (97.2973) loss_ce 0.1713 (0.1713) loss_constraint 0.0851 (0.0851) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.2588 (0.2588) acc 100.0000 (100.0000) loss_ce 0.1737 (0.1737) loss_constraint 0.0850 (0.0850) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.2037 (0.2037) acc 100.0000 (100.0000) loss_ce 0.1187 (0.1187) loss_constraint 0.0850 (0.0850) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.2929 (0.2929) acc 97.2973 (97.2973) loss_ce 0.2080 (0.2080) loss_constraint 0.0850 (0.0850) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.1490 (0.1490) acc 100.0000 (100.0000) loss_ce 0.0640 (0.0640) loss_constraint 0.0849 (0.0849) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.2359 (0.2359) acc 100.0000 (100.0000) loss_ce 0.1510 (0.1510) loss_constraint 0.0849 (0.0849) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.2933 (0.2933) acc 97.2973 (97.2973) loss_ce 0.2085 (0.2085) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.1720 (0.1720) acc 97.2973 (97.2973) loss_ce 0.0872 (0.0872) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.2346 (0.2346) acc 97.2973 (97.2973) loss_ce 0.1498 (0.1498) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.3045 (0.3045) acc 97.2973 (97.2973) loss_ce 0.2197 (0.2197) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.1853 (0.1853) acc 100.0000 (100.0000) loss_ce 0.1005 (0.1005) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.2303 (0.2303) acc 97.2973 (97.2973) loss_ce 0.1455 (0.1455) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.1642 (0.1642) acc 97.2973 (97.2973) loss_ce 0.0794 (0.0794) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.1554 (0.1554) acc 100.0000 (100.0000) loss_ce 0.0706 (0.0706) loss_constraint 0.0848 (0.0848) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.1563 (0.1563) acc 100.0000 (100.0000) loss_ce 0.0716 (0.0716) loss_constraint 0.0847 (0.0847) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.1813 (0.1813) acc 100.0000 (100.0000) loss_ce 0.0966 (0.0966) loss_constraint 0.0847 (0.0847) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.2195 (0.2195) acc 100.0000 (100.0000) loss_ce 0.1349 (0.1349) loss_constraint 0.0846 (0.0846) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.1989 (0.1989) acc 97.2973 (97.2973) loss_ce 0.1143 (0.1143) loss_constraint 0.0846 (0.0846) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.1700 (0.1700) acc 100.0000 (100.0000) loss_ce 0.0855 (0.0855) loss_constraint 0.0845 (0.0845) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.2162 (0.2162) acc 100.0000 (100.0000) loss_ce 0.1317 (0.1317) loss_constraint 0.0845 (0.0845) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.1767 (0.1767) acc 100.0000 (100.0000) loss_ce 0.0923 (0.0923) loss_constraint 0.0844 (0.0844) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.1677 (0.1677) acc 100.0000 (100.0000) loss_ce 0.0833 (0.0833) loss_constraint 0.0843 (0.0843) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.1970 (0.1970) acc 100.0000 (100.0000) loss_ce 0.1128 (0.1128) loss_constraint 0.0843 (0.0843) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.2983 (0.2983) acc 94.5946 (94.5946) loss_ce 0.2141 (0.2141) loss_constraint 0.0842 (0.0842) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.2240 (0.2240) acc 97.2973 (97.2973) loss_ce 0.1398 (0.1398) loss_constraint 0.0842 (0.0842) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.2050 (0.2050) acc 97.2973 (97.2973) loss_ce 0.1209 (0.1209) loss_constraint 0.0841 (0.0841) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.2299 (0.2299) acc 100.0000 (100.0000) loss_ce 0.1458 (0.1458) loss_constraint 0.0841 (0.0841) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.2337 (0.2337) acc 94.5946 (94.5946) loss_ce 0.1497 (0.1497) loss_constraint 0.0841 (0.0841) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.1836 (0.1836) acc 100.0000 (100.0000) loss_ce 0.0995 (0.0995) loss_constraint 0.0840 (0.0840) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.1654 (0.1654) acc 100.0000 (100.0000) loss_ce 0.0814 (0.0814) loss_constraint 0.0840 (0.0840) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.2144 (0.2144) acc 97.2973 (97.2973) loss_ce 0.1304 (0.1304) loss_constraint 0.0840 (0.0840) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.2946 (0.2946) acc 94.5946 (94.5946) loss_ce 0.2106 (0.2106) loss_constraint 0.0839 (0.0839) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.2780 (0.2780) acc 94.5946 (94.5946) loss_ce 0.1941 (0.1941) loss_constraint 0.0839 (0.0839) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.1497 (0.1497) acc 100.0000 (100.0000) loss_ce 0.0658 (0.0658) loss_constraint 0.0839 (0.0839) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.1705 (0.1705) acc 100.0000 (100.0000) loss_ce 0.0866 (0.0866) loss_constraint 0.0839 (0.0839) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.2462 (0.2462) acc 97.2973 (97.2973) loss_ce 0.1623 (0.1623) loss_constraint 0.0839 (0.0839) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.2991 (0.2991) acc 97.2973 (97.2973) loss_ce 0.2153 (0.2153) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.2289 (0.2289) acc 100.0000 (100.0000) loss_ce 0.1450 (0.1450) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.2508 (0.2508) acc 97.2973 (97.2973) loss_ce 0.1670 (0.1670) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.1772 (0.1772) acc 100.0000 (100.0000) loss_ce 0.0934 (0.0934) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.1937 (0.1937) acc 100.0000 (100.0000) loss_ce 0.1099 (0.1099) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.1207 (0.1207) acc 100.0000 (100.0000) loss_ce 0.0369 (0.0369) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.1554 (0.1554) acc 100.0000 (100.0000) loss_ce 0.0717 (0.0717) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.1846 (0.1846) acc 100.0000 (100.0000) loss_ce 0.1008 (0.1008) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.1818 (0.1818) acc 100.0000 (100.0000) loss_ce 0.0981 (0.0981) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.2180 (0.2180) acc 97.2973 (97.2973) loss_ce 0.1342 (0.1342) loss_constraint 0.0838 (0.0838) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.1653 (0.1653) acc 100.0000 (100.0000) loss_ce 0.0815 (0.0815) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.2296 (0.2296) acc 97.2973 (97.2973) loss_ce 0.1458 (0.1458) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.2800 (0.2800) acc 97.2973 (97.2973) loss_ce 0.1962 (0.1962) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.2059 (0.2059) acc 100.0000 (100.0000) loss_ce 0.1222 (0.1222) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.2104 (0.2104) acc 97.2973 (97.2973) loss_ce 0.1267 (0.1267) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.2165 (0.2165) acc 100.0000 (100.0000) loss_ce 0.1328 (0.1328) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.1942 (0.1942) acc 100.0000 (100.0000) loss_ce 0.1105 (0.1105) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.2484 (0.2484) acc 97.2973 (97.2973) loss_ce 0.1647 (0.1647) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [293/300] batch [1/1] loss 0.2251 (0.2251) acc 100.0000 (100.0000) loss_ce 0.1414 (0.1414) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.2488 (0.2488) acc 100.0000 (100.0000) loss_ce 0.1650 (0.1650) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.2280 (0.2280) acc 100.0000 (100.0000) loss_ce 0.1443 (0.1443) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.2057 (0.2057) acc 97.2973 (97.2973) loss_ce 0.1220 (0.1220) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.2081 (0.2081) acc 97.2973 (97.2973) loss_ce 0.1244 (0.1244) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.1649 (0.1649) acc 100.0000 (100.0000) loss_ce 0.0812 (0.0812) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.2222 (0.2222) acc 97.2973 (97.2973) loss_ce 0.1385 (0.1385) loss_constraint 0.0837 (0.0837) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.2595 (0.2595) acc 97.2973 (97.2973) loss_ce 0.1758 (0.1758) loss_constraint 0.0837 (0.0837) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 5/158 tensors, 0.14 MB / 328.94 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 3,669
* correct: 3,318
* accuracy: 90.4%
* error: 9.6%
* macro_f1: 90.2%
=> structured result
* accuracy: 90.4334
* error: 9.5666
* macro_f1: 90.1870
* nll: 0.3047
* brier: 0.1491
* ece: 4.1526
=> temperature scaling: T = 0.437325
* accuracy_calibrated: 90.4334
* error_calibrated: 9.5666
* macro_f1_calibrated: 90.1870
* nll_calibrated: 0.3616
* brier_calibrated: 0.1539
* ece_calibrated: 4.9815
Saved metrics JSON to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/oxford_pets/shots_1/ViT-B-16/seed3/test_calibration_bins_calibrated.csv
Elapsed: 0:00:11
