***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [77/300] batch [2/2] loss 0.5237 (0.4832) acc 87.5000 (87.5000) loss_ce 0.4793 (0.4389) data_term 0.4793 (0.4389) kl_term 0.0444 (0.0443) eta 0:00:01
epoch [78/300] batch [1/2] loss 0.4048 (0.4048) acc 87.1094 (87.1094) loss_ce 0.3596 (0.3596) data_term 0.3596 (0.3596) kl_term 0.0451 (0.0451) eta 0:00:01
epoch [78/300] batch [2/2] loss 0.4801 (0.4424) acc 81.2500 (84.1797) loss_ce 0.4348 (0.3972) data_term 0.4348 (0.3972) kl_term 0.0453 (0.0452) eta 0:00:01
epoch [79/300] batch [1/2] loss 0.4453 (0.4453) acc 88.2812 (88.2812) loss_ce 0.3992 (0.3992) data_term 0.3992 (0.3992) kl_term 0.0460 (0.0460) eta 0:00:01
epoch [79/300] batch [2/2] loss 0.5455 (0.4954) acc 76.5625 (82.4219) loss_ce 0.4993 (0.4492) data_term 0.4993 (0.4492) kl_term 0.0462 (0.0461) eta 0:00:01
epoch [80/300] batch [1/2] loss 0.4261 (0.4261) acc 86.7188 (86.7188) loss_ce 0.3792 (0.3792) data_term 0.3792 (0.3792) kl_term 0.0470 (0.0470) eta 0:00:01
epoch [80/300] batch [2/2] loss 0.4649 (0.4455) acc 87.5000 (87.1094) loss_ce 0.4178 (0.3985) data_term 0.4178 (0.3985) kl_term 0.0471 (0.0470) eta 0:00:01
epoch [81/300] batch [1/2] loss 0.4845 (0.4845) acc 87.1094 (87.1094) loss_ce 0.4366 (0.4366) data_term 0.4366 (0.4366) kl_term 0.0479 (0.0479) eta 0:00:01
epoch [81/300] batch [2/2] loss 0.5224 (0.5034) acc 82.8125 (84.9609) loss_ce 0.4744 (0.4555) data_term 0.4744 (0.4555) kl_term 0.0480 (0.0480) eta 0:00:01
epoch [82/300] batch [1/2] loss 0.4835 (0.4835) acc 87.5000 (87.5000) loss_ce 0.4347 (0.4347) data_term 0.4347 (0.4347) kl_term 0.0488 (0.0488) eta 0:00:01
epoch [82/300] batch [2/2] loss 0.4698 (0.4767) acc 82.8125 (85.1562) loss_ce 0.4209 (0.4278) data_term 0.4209 (0.4278) kl_term 0.0489 (0.0489) eta 0:00:01
epoch [83/300] batch [1/2] loss 0.4580 (0.4580) acc 87.1094 (87.1094) loss_ce 0.4083 (0.4083) data_term 0.4083 (0.4083) kl_term 0.0497 (0.0497) eta 0:00:01
epoch [83/300] batch [2/2] loss 0.5124 (0.4852) acc 81.2500 (84.1797) loss_ce 0.4625 (0.4354) data_term 0.4625 (0.4354) kl_term 0.0498 (0.0498) eta 0:00:01
epoch [84/300] batch [1/2] loss 0.3931 (0.3931) acc 88.6719 (88.6719) loss_ce 0.3425 (0.3425) data_term 0.3425 (0.3425) kl_term 0.0506 (0.0506) eta 0:00:01
epoch [84/300] batch [2/2] loss 0.5416 (0.4673) acc 81.2500 (84.9609) loss_ce 0.4909 (0.4167) data_term 0.4909 (0.4167) kl_term 0.0508 (0.0507) eta 0:00:01
epoch [85/300] batch [1/2] loss 0.4503 (0.4503) acc 88.6719 (88.6719) loss_ce 0.3988 (0.3988) data_term 0.3988 (0.3988) kl_term 0.0515 (0.0515) eta 0:00:01
epoch [85/300] batch [2/2] loss 0.5118 (0.4811) acc 81.2500 (84.9609) loss_ce 0.4601 (0.4294) data_term 0.4601 (0.4294) kl_term 0.0517 (0.0516) eta 0:00:01
epoch [86/300] batch [1/2] loss 0.4849 (0.4849) acc 87.8906 (87.8906) loss_ce 0.4325 (0.4325) data_term 0.4325 (0.4325) kl_term 0.0524 (0.0524) eta 0:00:01
epoch [86/300] batch [2/2] loss 0.4052 (0.4450) acc 92.1875 (90.0391) loss_ce 0.3526 (0.3925) data_term 0.3526 (0.3925) kl_term 0.0526 (0.0525) eta 0:00:01
epoch [87/300] batch [1/2] loss 0.3736 (0.3736) acc 88.2812 (88.2812) loss_ce 0.3203 (0.3203) data_term 0.3203 (0.3203) kl_term 0.0533 (0.0533) eta 0:00:01
epoch [87/300] batch [2/2] loss 0.4573 (0.4155) acc 89.0625 (88.6719) loss_ce 0.4038 (0.3621) data_term 0.4038 (0.3621) kl_term 0.0535 (0.0534) eta 0:00:01
epoch [88/300] batch [1/2] loss 0.4662 (0.4662) acc 86.7188 (86.7188) loss_ce 0.4119 (0.4119) data_term 0.4119 (0.4119) kl_term 0.0542 (0.0542) eta 0:00:01
epoch [88/300] batch [2/2] loss 0.3644 (0.4153) acc 90.6250 (88.6719) loss_ce 0.3100 (0.3610) data_term 0.3100 (0.3610) kl_term 0.0544 (0.0543) eta 0:00:01
epoch [89/300] batch [1/2] loss 0.4352 (0.4352) acc 87.5000 (87.5000) loss_ce 0.3800 (0.3800) data_term 0.3800 (0.3800) kl_term 0.0552 (0.0552) eta 0:00:01
epoch [89/300] batch [2/2] loss 0.4673 (0.4513) acc 84.3750 (85.9375) loss_ce 0.4120 (0.3960) data_term 0.4120 (0.3960) kl_term 0.0553 (0.0552) eta 0:00:01
epoch [90/300] batch [1/2] loss 0.4407 (0.4407) acc 89.4531 (89.4531) loss_ce 0.3846 (0.3846) data_term 0.3846 (0.3846) kl_term 0.0561 (0.0561) eta 0:00:01
epoch [90/300] batch [2/2] loss 0.4312 (0.4360) acc 87.5000 (88.4766) loss_ce 0.3750 (0.3798) data_term 0.3750 (0.3798) kl_term 0.0562 (0.0562) eta 0:00:01
epoch [91/300] batch [1/2] loss 0.4477 (0.4477) acc 86.3281 (86.3281) loss_ce 0.3907 (0.3907) data_term 0.3907 (0.3907) kl_term 0.0570 (0.0570) eta 0:00:01
epoch [91/300] batch [2/2] loss 0.4475 (0.4476) acc 85.9375 (86.1328) loss_ce 0.3903 (0.3905) data_term 0.3903 (0.3905) kl_term 0.0572 (0.0571) eta 0:00:01
epoch [92/300] batch [1/2] loss 0.4727 (0.4727) acc 85.1562 (85.1562) loss_ce 0.4147 (0.4147) data_term 0.4147 (0.4147) kl_term 0.0580 (0.0580) eta 0:00:01
epoch [92/300] batch [2/2] loss 0.5204 (0.4966) acc 90.6250 (87.8906) loss_ce 0.4623 (0.4385) data_term 0.4623 (0.4385) kl_term 0.0581 (0.0580) eta 0:00:01
epoch [93/300] batch [1/2] loss 0.4355 (0.4355) acc 90.2344 (90.2344) loss_ce 0.3766 (0.3766) data_term 0.3766 (0.3766) kl_term 0.0589 (0.0589) eta 0:00:01
epoch [93/300] batch [2/2] loss 0.4242 (0.4299) acc 90.6250 (90.4297) loss_ce 0.3651 (0.3709) data_term 0.3651 (0.3709) kl_term 0.0591 (0.0590) eta 0:00:01
epoch [94/300] batch [1/2] loss 0.4611 (0.4611) acc 88.2812 (88.2812) loss_ce 0.4013 (0.4013) data_term 0.4013 (0.4013) kl_term 0.0598 (0.0598) eta 0:00:01
epoch [94/300] batch [2/2] loss 0.5893 (0.5252) acc 79.6875 (83.9844) loss_ce 0.5293 (0.4653) data_term 0.5293 (0.4653) kl_term 0.0600 (0.0599) eta 0:00:01
epoch [95/300] batch [1/2] loss 0.4724 (0.4724) acc 86.3281 (86.3281) loss_ce 0.4117 (0.4117) data_term 0.4117 (0.4117) kl_term 0.0608 (0.0608) eta 0:00:01
epoch [95/300] batch [2/2] loss 0.3664 (0.4194) acc 85.9375 (86.1328) loss_ce 0.3055 (0.3586) data_term 0.3055 (0.3586) kl_term 0.0609 (0.0608) eta 0:00:01
epoch [96/300] batch [1/2] loss 0.4515 (0.4515) acc 87.5000 (87.5000) loss_ce 0.3898 (0.3898) data_term 0.3898 (0.3898) kl_term 0.0617 (0.0617) eta 0:00:01
epoch [96/300] batch [2/2] loss 0.5621 (0.5068) acc 85.9375 (86.7188) loss_ce 0.5002 (0.4450) data_term 0.5002 (0.4450) kl_term 0.0618 (0.0618) eta 0:00:01
epoch [97/300] batch [1/2] loss 0.4431 (0.4431) acc 85.9375 (85.9375) loss_ce 0.3805 (0.3805) data_term 0.3805 (0.3805) kl_term 0.0626 (0.0626) eta 0:00:01
epoch [97/300] batch [2/2] loss 0.4742 (0.4587) acc 89.0625 (87.5000) loss_ce 0.4115 (0.3960) data_term 0.4115 (0.3960) kl_term 0.0628 (0.0627) eta 0:00:01
epoch [98/300] batch [1/2] loss 0.4421 (0.4421) acc 88.6719 (88.6719) loss_ce 0.3785 (0.3785) data_term 0.3785 (0.3785) kl_term 0.0635 (0.0635) eta 0:00:01
epoch [98/300] batch [2/2] loss 0.5768 (0.5094) acc 85.9375 (87.3047) loss_ce 0.5131 (0.4458) data_term 0.5131 (0.4458) kl_term 0.0637 (0.0636) eta 0:00:01
epoch [99/300] batch [1/2] loss 0.4721 (0.4721) acc 85.9375 (85.9375) loss_ce 0.4077 (0.4077) data_term 0.4077 (0.4077) kl_term 0.0644 (0.0644) eta 0:00:01
epoch [99/300] batch [2/2] loss 0.3817 (0.4269) acc 89.0625 (87.5000) loss_ce 0.3171 (0.3624) data_term 0.3171 (0.3624) kl_term 0.0646 (0.0645) eta 0:00:01
epoch [100/300] batch [1/2] loss 0.4032 (0.4032) acc 90.6250 (90.6250) loss_ce 0.3378 (0.3378) data_term 0.3378 (0.3378) kl_term 0.0653 (0.0653) eta 0:00:01
epoch [100/300] batch [2/2] loss 0.5871 (0.4951) acc 81.2500 (85.9375) loss_ce 0.5217 (0.4298) data_term 0.5217 (0.4298) kl_term 0.0654 (0.0654) eta 0:00:01
epoch [101/300] batch [1/2] loss 0.4903 (0.4903) acc 83.9844 (83.9844) loss_ce 0.4241 (0.4241) data_term 0.4241 (0.4241) kl_term 0.0662 (0.0662) eta 0:00:01
epoch [101/300] batch [2/2] loss 0.4054 (0.4478) acc 90.6250 (87.3047) loss_ce 0.3391 (0.3816) data_term 0.3391 (0.3816) kl_term 0.0663 (0.0663) eta 0:00:01
epoch [102/300] batch [1/2] loss 0.4601 (0.4601) acc 85.9375 (85.9375) loss_ce 0.3930 (0.3930) data_term 0.3930 (0.3930) kl_term 0.0671 (0.0671) eta 0:00:01
epoch [102/300] batch [2/2] loss 0.3899 (0.4250) acc 92.1875 (89.0625) loss_ce 0.3226 (0.3578) data_term 0.3226 (0.3578) kl_term 0.0672 (0.0672) eta 0:00:01
epoch [103/300] batch [1/2] loss 0.4552 (0.4552) acc 88.2812 (88.2812) loss_ce 0.3872 (0.3872) data_term 0.3872 (0.3872) kl_term 0.0680 (0.0680) eta 0:00:01
epoch [103/300] batch [2/2] loss 0.3924 (0.4238) acc 90.6250 (89.4531) loss_ce 0.3243 (0.3557) data_term 0.3243 (0.3557) kl_term 0.0681 (0.0681) eta 0:00:01
epoch [104/300] batch [1/2] loss 0.4610 (0.4610) acc 88.6719 (88.6719) loss_ce 0.3921 (0.3921) data_term 0.3921 (0.3921) kl_term 0.0689 (0.0689) eta 0:00:01
epoch [104/300] batch [2/2] loss 0.3922 (0.4266) acc 93.7500 (91.2109) loss_ce 0.3233 (0.3577) data_term 0.3233 (0.3577) kl_term 0.0690 (0.0689) eta 0:00:01
epoch [105/300] batch [1/2] loss 0.4226 (0.4226) acc 89.4531 (89.4531) loss_ce 0.3529 (0.3529) data_term 0.3529 (0.3529) kl_term 0.0698 (0.0698) eta 0:00:01
epoch [105/300] batch [2/2] loss 0.5706 (0.4966) acc 84.3750 (86.9141) loss_ce 0.5008 (0.4268) data_term 0.5008 (0.4268) kl_term 0.0699 (0.0698) eta 0:00:01
epoch [106/300] batch [1/2] loss 0.4043 (0.4043) acc 90.6250 (90.6250) loss_ce 0.3337 (0.3337) data_term 0.3337 (0.3337) kl_term 0.0706 (0.0706) eta 0:00:01
epoch [106/300] batch [2/2] loss 0.4644 (0.4344) acc 87.5000 (89.0625) loss_ce 0.3937 (0.3637) data_term 0.3937 (0.3637) kl_term 0.0708 (0.0707) eta 0:00:01
epoch [107/300] batch [1/2] loss 0.4324 (0.4324) acc 89.8438 (89.8438) loss_ce 0.3609 (0.3609) data_term 0.3609 (0.3609) kl_term 0.0716 (0.0716) eta 0:00:01
epoch [107/300] batch [2/2] loss 0.5482 (0.4903) acc 89.0625 (89.4531) loss_ce 0.4765 (0.4187) data_term 0.4765 (0.4187) kl_term 0.0717 (0.0716) eta 0:00:01
epoch [108/300] batch [1/2] loss 0.4138 (0.4138) acc 91.7969 (91.7969) loss_ce 0.3413 (0.3413) data_term 0.3413 (0.3413) kl_term 0.0725 (0.0725) eta 0:00:01
epoch [108/300] batch [2/2] loss 0.5354 (0.4746) acc 81.2500 (86.5234) loss_ce 0.4628 (0.4021) data_term 0.4628 (0.4021) kl_term 0.0726 (0.0725) eta 0:00:01
epoch [109/300] batch [1/2] loss 0.4391 (0.4391) acc 90.2344 (90.2344) loss_ce 0.3657 (0.3657) data_term 0.3657 (0.3657) kl_term 0.0734 (0.0734) eta 0:00:01
epoch [109/300] batch [2/2] loss 0.4658 (0.4525) acc 92.1875 (91.2109) loss_ce 0.3924 (0.3791) data_term 0.3924 (0.3791) kl_term 0.0735 (0.0734) eta 0:00:01
epoch [110/300] batch [1/2] loss 0.4652 (0.4652) acc 88.2812 (88.2812) loss_ce 0.3909 (0.3909) data_term 0.3909 (0.3909) kl_term 0.0743 (0.0743) eta 0:00:01
epoch [110/300] batch [2/2] loss 0.5880 (0.5266) acc 79.6875 (83.9844) loss_ce 0.5136 (0.4523) data_term 0.5136 (0.4523) kl_term 0.0744 (0.0743) eta 0:00:01
epoch [111/300] batch [1/2] loss 0.3997 (0.3997) acc 91.7969 (91.7969) loss_ce 0.3245 (0.3245) data_term 0.3245 (0.3245) kl_term 0.0752 (0.0752) eta 0:00:01
epoch [111/300] batch [2/2] loss 0.3243 (0.3620) acc 90.6250 (91.2109) loss_ce 0.2490 (0.2868) data_term 0.2490 (0.2868) kl_term 0.0753 (0.0752) eta 0:00:01
epoch [112/300] batch [1/2] loss 0.4684 (0.4684) acc 88.6719 (88.6719) loss_ce 0.3923 (0.3923) data_term 0.3923 (0.3923) kl_term 0.0761 (0.0761) eta 0:00:01
epoch [112/300] batch [2/2] loss 0.5590 (0.5137) acc 84.3750 (86.5234) loss_ce 0.4828 (0.4376) data_term 0.4828 (0.4376) kl_term 0.0762 (0.0761) eta 0:00:01
epoch [113/300] batch [1/2] loss 0.4804 (0.4804) acc 85.9375 (85.9375) loss_ce 0.4035 (0.4035) data_term 0.4035 (0.4035) kl_term 0.0770 (0.0770) eta 0:00:01
epoch [113/300] batch [2/2] loss 0.3771 (0.4287) acc 92.1875 (89.0625) loss_ce 0.3000 (0.3517) data_term 0.3000 (0.3517) kl_term 0.0771 (0.0770) eta 0:00:01
epoch [114/300] batch [1/2] loss 0.4121 (0.4121) acc 90.6250 (90.6250) loss_ce 0.3343 (0.3343) data_term 0.3343 (0.3343) kl_term 0.0779 (0.0779) eta 0:00:01
epoch [114/300] batch [2/2] loss 0.4810 (0.4465) acc 87.5000 (89.0625) loss_ce 0.4030 (0.3686) data_term 0.4030 (0.3686) kl_term 0.0780 (0.0779) eta 0:00:01
epoch [115/300] batch [1/2] loss 0.4724 (0.4724) acc 89.0625 (89.0625) loss_ce 0.3937 (0.3937) data_term 0.3937 (0.3937) kl_term 0.0788 (0.0788) eta 0:00:01
epoch [115/300] batch [2/2] loss 0.5498 (0.5111) acc 84.3750 (86.7188) loss_ce 0.4710 (0.4323) data_term 0.4710 (0.4323) kl_term 0.0788 (0.0788) eta 0:00:01
epoch [116/300] batch [1/2] loss 0.4693 (0.4693) acc 89.8438 (89.8438) loss_ce 0.3897 (0.3897) data_term 0.3897 (0.3897) kl_term 0.0796 (0.0796) eta 0:00:01
epoch [116/300] batch [2/2] loss 0.3564 (0.4128) acc 90.6250 (90.2344) loss_ce 0.2767 (0.3332) data_term 0.2767 (0.3332) kl_term 0.0797 (0.0797) eta 0:00:01
epoch [117/300] batch [1/2] loss 0.4211 (0.4211) acc 90.6250 (90.6250) loss_ce 0.3406 (0.3406) data_term 0.3406 (0.3406) kl_term 0.0805 (0.0805) eta 0:00:01
epoch [117/300] batch [2/2] loss 0.5896 (0.5054) acc 81.2500 (85.9375) loss_ce 0.5090 (0.4248) data_term 0.5090 (0.4248) kl_term 0.0806 (0.0805) eta 0:00:01
epoch [118/300] batch [1/2] loss 0.4555 (0.4555) acc 89.0625 (89.0625) loss_ce 0.3742 (0.3742) data_term 0.3742 (0.3742) kl_term 0.0814 (0.0814) eta 0:00:01
epoch [118/300] batch [2/2] loss 0.4776 (0.4666) acc 92.1875 (90.6250) loss_ce 0.3962 (0.3852) data_term 0.3962 (0.3852) kl_term 0.0815 (0.0814) eta 0:00:01
epoch [119/300] batch [1/2] loss 0.4694 (0.4694) acc 86.7188 (86.7188) loss_ce 0.3871 (0.3871) data_term 0.3871 (0.3871) kl_term 0.0823 (0.0823) eta 0:00:01
epoch [119/300] batch [2/2] loss 0.3652 (0.4173) acc 93.7500 (90.2344) loss_ce 0.2828 (0.3349) data_term 0.2828 (0.3349) kl_term 0.0824 (0.0823) eta 0:00:01
epoch [120/300] batch [1/2] loss 0.4936 (0.4936) acc 85.5469 (85.5469) loss_ce 0.4104 (0.4104) data_term 0.4104 (0.4104) kl_term 0.0831 (0.0831) eta 0:00:01
epoch [120/300] batch [2/2] loss 0.4822 (0.4879) acc 87.5000 (86.5234) loss_ce 0.3990 (0.4047) data_term 0.3990 (0.4047) kl_term 0.0832 (0.0832) eta 0:00:01
epoch [121/300] batch [1/2] loss 0.4098 (0.4098) acc 90.6250 (90.6250) loss_ce 0.3258 (0.3258) data_term 0.3258 (0.3258) kl_term 0.0840 (0.0840) eta 0:00:01
epoch [121/300] batch [2/2] loss 0.3955 (0.4026) acc 90.6250 (90.6250) loss_ce 0.3114 (0.3186) data_term 0.3114 (0.3186) kl_term 0.0841 (0.0840) eta 0:00:01
epoch [122/300] batch [1/2] loss 0.5063 (0.5063) acc 85.1562 (85.1562) loss_ce 0.4214 (0.4214) data_term 0.4214 (0.4214) kl_term 0.0849 (0.0849) eta 0:00:01
epoch [122/300] batch [2/2] loss 0.3669 (0.4366) acc 90.6250 (87.8906) loss_ce 0.2819 (0.3517) data_term 0.2819 (0.3517) kl_term 0.0850 (0.0849) eta 0:00:01
epoch [123/300] batch [1/2] loss 0.4414 (0.4414) acc 89.4531 (89.4531) loss_ce 0.3556 (0.3556) data_term 0.3556 (0.3556) kl_term 0.0858 (0.0858) eta 0:00:01
epoch [123/300] batch [2/2] loss 0.4978 (0.4696) acc 89.0625 (89.2578) loss_ce 0.4119 (0.3837) data_term 0.4119 (0.3837) kl_term 0.0859 (0.0858) eta 0:00:01
epoch [124/300] batch [1/2] loss 0.4761 (0.4761) acc 89.0625 (89.0625) loss_ce 0.3895 (0.3895) data_term 0.3895 (0.3895) kl_term 0.0867 (0.0867) eta 0:00:01
epoch [124/300] batch [2/2] loss 0.5536 (0.5148) acc 85.9375 (87.5000) loss_ce 0.4669 (0.4282) data_term 0.4669 (0.4282) kl_term 0.0867 (0.0867) eta 0:00:01
epoch [125/300] batch [1/2] loss 0.4367 (0.4367) acc 91.0156 (91.0156) loss_ce 0.3492 (0.3492) data_term 0.3492 (0.3492) kl_term 0.0875 (0.0875) eta 0:00:01
epoch [125/300] batch [2/2] loss 0.3656 (0.4012) acc 93.7500 (92.3828) loss_ce 0.2780 (0.3136) data_term 0.2780 (0.3136) kl_term 0.0876 (0.0876) eta 0:00:01
epoch [126/300] batch [1/2] loss 0.4037 (0.4037) acc 92.1875 (92.1875) loss_ce 0.3153 (0.3153) data_term 0.3153 (0.3153) kl_term 0.0884 (0.0884) eta 0:00:01
epoch [126/300] batch [2/2] loss 0.6215 (0.5126) acc 79.6875 (85.9375) loss_ce 0.5331 (0.4242) data_term 0.5331 (0.4242) kl_term 0.0884 (0.0884) eta 0:00:02
epoch [127/300] batch [1/2] loss 0.4125 (0.4125) acc 91.7969 (91.7969) loss_ce 0.3233 (0.3233) data_term 0.3233 (0.3233) kl_term 0.0892 (0.0892) eta 0:00:02
epoch [127/300] batch [2/2] loss 0.4072 (0.4099) acc 90.6250 (91.2109) loss_ce 0.3180 (0.3206) data_term 0.3180 (0.3206) kl_term 0.0893 (0.0893) eta 0:00:02
epoch [128/300] batch [1/2] loss 0.4507 (0.4507) acc 90.6250 (90.6250) loss_ce 0.3607 (0.3607) data_term 0.3607 (0.3607) kl_term 0.0901 (0.0901) eta 0:00:02
epoch [128/300] batch [2/2] loss 0.4215 (0.4361) acc 90.6250 (90.6250) loss_ce 0.3314 (0.3460) data_term 0.3314 (0.3460) kl_term 0.0901 (0.0901) eta 0:00:02
epoch [129/300] batch [1/2] loss 0.4551 (0.4551) acc 89.4531 (89.4531) loss_ce 0.3642 (0.3642) data_term 0.3642 (0.3642) kl_term 0.0909 (0.0909) eta 0:00:02
epoch [129/300] batch [2/2] loss 0.4161 (0.4356) acc 87.5000 (88.4766) loss_ce 0.3251 (0.3447) data_term 0.3251 (0.3447) kl_term 0.0910 (0.0910) eta 0:00:01
epoch [130/300] batch [1/2] loss 0.4328 (0.4328) acc 91.7969 (91.7969) loss_ce 0.3410 (0.3410) data_term 0.3410 (0.3410) kl_term 0.0918 (0.0918) eta 0:00:02
epoch [130/300] batch [2/2] loss 0.5409 (0.4869) acc 87.5000 (89.6484) loss_ce 0.4491 (0.3950) data_term 0.4491 (0.3950) kl_term 0.0919 (0.0918) eta 0:00:01
epoch [131/300] batch [1/2] loss 0.4465 (0.4465) acc 89.8438 (89.8438) loss_ce 0.3538 (0.3538) data_term 0.3538 (0.3538) kl_term 0.0927 (0.0927) eta 0:00:01
epoch [131/300] batch [2/2] loss 0.4605 (0.4535) acc 87.5000 (88.6719) loss_ce 0.3678 (0.3608) data_term 0.3678 (0.3608) kl_term 0.0927 (0.0927) eta 0:00:01
epoch [132/300] batch [1/2] loss 0.4191 (0.4191) acc 89.4531 (89.4531) loss_ce 0.3256 (0.3256) data_term 0.3256 (0.3256) kl_term 0.0935 (0.0935) eta 0:00:01
epoch [132/300] batch [2/2] loss 0.4267 (0.4229) acc 93.7500 (91.6016) loss_ce 0.3331 (0.3293) data_term 0.3331 (0.3293) kl_term 0.0936 (0.0935) eta 0:00:01
epoch [133/300] batch [1/2] loss 0.4997 (0.4997) acc 88.2812 (88.2812) loss_ce 0.4054 (0.4054) data_term 0.4054 (0.4054) kl_term 0.0944 (0.0944) eta 0:00:02
epoch [133/300] batch [2/2] loss 0.4140 (0.4569) acc 89.0625 (88.6719) loss_ce 0.3196 (0.3625) data_term 0.3196 (0.3625) kl_term 0.0944 (0.0944) eta 0:00:02
epoch [134/300] batch [1/2] loss 0.4698 (0.4698) acc 89.0625 (89.0625) loss_ce 0.3746 (0.3746) data_term 0.3746 (0.3746) kl_term 0.0952 (0.0952) eta 0:00:01
epoch [134/300] batch [2/2] loss 0.4618 (0.4658) acc 90.6250 (89.8438) loss_ce 0.3666 (0.3706) data_term 0.3666 (0.3706) kl_term 0.0953 (0.0952) eta 0:00:01
epoch [135/300] batch [1/2] loss 0.4982 (0.4982) acc 88.2812 (88.2812) loss_ce 0.4022 (0.4022) data_term 0.4022 (0.4022) kl_term 0.0960 (0.0960) eta 0:00:01
epoch [135/300] batch [2/2] loss 0.5127 (0.5055) acc 82.8125 (85.5469) loss_ce 0.4166 (0.4094) data_term 0.4166 (0.4094) kl_term 0.0961 (0.0961) eta 0:00:01
epoch [136/300] batch [1/2] loss 0.4085 (0.4085) acc 92.5781 (92.5781) loss_ce 0.3116 (0.3116) data_term 0.3116 (0.3116) kl_term 0.0969 (0.0969) eta 0:00:01
epoch [136/300] batch [2/2] loss 0.3884 (0.3985) acc 93.7500 (93.1641) loss_ce 0.2915 (0.3016) data_term 0.2915 (0.3016) kl_term 0.0969 (0.0969) eta 0:00:01
epoch [137/300] batch [1/2] loss 0.4379 (0.4379) acc 89.4531 (89.4531) loss_ce 0.3402 (0.3402) data_term 0.3402 (0.3402) kl_term 0.0977 (0.0977) eta 0:00:01
epoch [137/300] batch [2/2] loss 0.4504 (0.4441) acc 90.6250 (90.0391) loss_ce 0.3527 (0.3464) data_term 0.3527 (0.3464) kl_term 0.0978 (0.0977) eta 0:00:01
epoch [138/300] batch [1/2] loss 0.4411 (0.4411) acc 91.4062 (91.4062) loss_ce 0.3426 (0.3426) data_term 0.3426 (0.3426) kl_term 0.0985 (0.0985) eta 0:00:01
epoch [138/300] batch [2/2] loss 0.3218 (0.3814) acc 95.3125 (93.3594) loss_ce 0.2232 (0.2829) data_term 0.2232 (0.2829) kl_term 0.0985 (0.0985) eta 0:00:01
epoch [139/300] batch [1/2] loss 0.4320 (0.4320) acc 89.8438 (89.8438) loss_ce 0.3327 (0.3327) data_term 0.3327 (0.3327) kl_term 0.0993 (0.0993) eta 0:00:01
epoch [139/300] batch [2/2] loss 0.3786 (0.4053) acc 89.0625 (89.4531) loss_ce 0.2793 (0.3060) data_term 0.2793 (0.3060) kl_term 0.0993 (0.0993) eta 0:00:01
epoch [140/300] batch [1/2] loss 0.4549 (0.4549) acc 91.0156 (91.0156) loss_ce 0.3548 (0.3548) data_term 0.3548 (0.3548) kl_term 0.1001 (0.1001) eta 0:00:01
epoch [140/300] batch [2/2] loss 0.4528 (0.4538) acc 90.6250 (90.8203) loss_ce 0.3526 (0.3537) data_term 0.3526 (0.3537) kl_term 0.1002 (0.1001) eta 0:00:01
epoch [141/300] batch [1/2] loss 0.3935 (0.3935) acc 91.4062 (91.4062) loss_ce 0.2926 (0.2926) data_term 0.2926 (0.2926) kl_term 0.1009 (0.1009) eta 0:00:01
epoch [141/300] batch [2/2] loss 0.3610 (0.3772) acc 92.1875 (91.7969) loss_ce 0.2600 (0.2763) data_term 0.2600 (0.2763) kl_term 0.1010 (0.1010) eta 0:00:01
epoch [142/300] batch [1/2] loss 0.4487 (0.4487) acc 91.4062 (91.4062) loss_ce 0.3469 (0.3469) data_term 0.3469 (0.3469) kl_term 0.1017 (0.1017) eta 0:00:01
epoch [142/300] batch [2/2] loss 0.3778 (0.4132) acc 95.3125 (93.3594) loss_ce 0.2760 (0.3115) data_term 0.2760 (0.3115) kl_term 0.1018 (0.1018) eta 0:00:01
epoch [143/300] batch [1/2] loss 0.4509 (0.4509) acc 89.4531 (89.4531) loss_ce 0.3484 (0.3484) data_term 0.3484 (0.3484) kl_term 0.1025 (0.1025) eta 0:00:01
epoch [143/300] batch [2/2] loss 0.3381 (0.3945) acc 98.4375 (93.9453) loss_ce 0.2355 (0.2919) data_term 0.2355 (0.2919) kl_term 0.1026 (0.1026) eta 0:00:01
epoch [144/300] batch [1/2] loss 0.4533 (0.4533) acc 89.4531 (89.4531) loss_ce 0.3499 (0.3499) data_term 0.3499 (0.3499) kl_term 0.1034 (0.1034) eta 0:00:01
epoch [144/300] batch [2/2] loss 0.4099 (0.4316) acc 93.7500 (91.6016) loss_ce 0.3065 (0.3282) data_term 0.3065 (0.3282) kl_term 0.1034 (0.1034) eta 0:00:01
epoch [145/300] batch [1/2] loss 0.5220 (0.5220) acc 86.7188 (86.7188) loss_ce 0.4179 (0.4179) data_term 0.4179 (0.4179) kl_term 0.1042 (0.1042) eta 0:00:01
epoch [145/300] batch [2/2] loss 0.4149 (0.4685) acc 87.5000 (87.1094) loss_ce 0.3107 (0.3643) data_term 0.3107 (0.3643) kl_term 0.1042 (0.1042) eta 0:00:01
epoch [146/300] batch [1/2] loss 0.4568 (0.4568) acc 90.2344 (90.2344) loss_ce 0.3518 (0.3518) data_term 0.3518 (0.3518) kl_term 0.1050 (0.1050) eta 0:00:01
epoch [146/300] batch [2/2] loss 0.3063 (0.3816) acc 95.3125 (92.7734) loss_ce 0.2013 (0.2765) data_term 0.2013 (0.2765) kl_term 0.1050 (0.1050) eta 0:00:01
