***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [155/300] batch [1/1] loss 0.1336 (0.1336) acc 100.0000 (100.0000) loss_ce 0.1121 (0.1121) data_term 0.1121 (0.1121) kl_term 0.0215 (0.0215) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.2028 (0.2028) acc 98.0000 (98.0000) loss_ce 0.1811 (0.1811) data_term 0.1811 (0.1811) kl_term 0.0217 (0.0217) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.1570 (0.1570) acc 100.0000 (100.0000) loss_ce 0.1351 (0.1351) data_term 0.1351 (0.1351) kl_term 0.0219 (0.0219) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.1458 (0.1458) acc 100.0000 (100.0000) loss_ce 0.1237 (0.1237) data_term 0.1237 (0.1237) kl_term 0.0221 (0.0221) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.1655 (0.1655) acc 99.0000 (99.0000) loss_ce 0.1433 (0.1433) data_term 0.1433 (0.1433) kl_term 0.0222 (0.0222) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.1320 (0.1320) acc 100.0000 (100.0000) loss_ce 0.1096 (0.1096) data_term 0.1096 (0.1096) kl_term 0.0224 (0.0224) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.2304 (0.2304) acc 98.0000 (98.0000) loss_ce 0.2078 (0.2078) data_term 0.2078 (0.2078) kl_term 0.0226 (0.0226) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.1712 (0.1712) acc 100.0000 (100.0000) loss_ce 0.1484 (0.1484) data_term 0.1484 (0.1484) kl_term 0.0228 (0.0228) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.1649 (0.1649) acc 100.0000 (100.0000) loss_ce 0.1419 (0.1419) data_term 0.1419 (0.1419) kl_term 0.0229 (0.0229) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.1470 (0.1470) acc 99.0000 (99.0000) loss_ce 0.1239 (0.1239) data_term 0.1239 (0.1239) kl_term 0.0231 (0.0231) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.1893 (0.1893) acc 98.0000 (98.0000) loss_ce 0.1659 (0.1659) data_term 0.1659 (0.1659) kl_term 0.0233 (0.0233) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.2210 (0.2210) acc 99.0000 (99.0000) loss_ce 0.1976 (0.1976) data_term 0.1976 (0.1976) kl_term 0.0235 (0.0235) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.1430 (0.1430) acc 100.0000 (100.0000) loss_ce 0.1193 (0.1193) data_term 0.1193 (0.1193) kl_term 0.0237 (0.0237) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.1618 (0.1618) acc 99.0000 (99.0000) loss_ce 0.1380 (0.1380) data_term 0.1380 (0.1380) kl_term 0.0238 (0.0238) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.1863 (0.1863) acc 99.0000 (99.0000) loss_ce 0.1623 (0.1623) data_term 0.1623 (0.1623) kl_term 0.0240 (0.0240) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.2057 (0.2057) acc 99.0000 (99.0000) loss_ce 0.1815 (0.1815) data_term 0.1815 (0.1815) kl_term 0.0242 (0.0242) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.1861 (0.1861) acc 99.0000 (99.0000) loss_ce 0.1618 (0.1618) data_term 0.1618 (0.1618) kl_term 0.0244 (0.0244) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.1779 (0.1779) acc 99.0000 (99.0000) loss_ce 0.1533 (0.1533) data_term 0.1533 (0.1533) kl_term 0.0246 (0.0246) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.1326 (0.1326) acc 100.0000 (100.0000) loss_ce 0.1078 (0.1078) data_term 0.1078 (0.1078) kl_term 0.0247 (0.0247) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.2003 (0.2003) acc 98.0000 (98.0000) loss_ce 0.1754 (0.1754) data_term 0.1754 (0.1754) kl_term 0.0249 (0.0249) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.2064 (0.2064) acc 99.0000 (99.0000) loss_ce 0.1813 (0.1813) data_term 0.1813 (0.1813) kl_term 0.0251 (0.0251) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.1955 (0.1955) acc 99.0000 (99.0000) loss_ce 0.1702 (0.1702) data_term 0.1702 (0.1702) kl_term 0.0253 (0.0253) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.1378 (0.1378) acc 100.0000 (100.0000) loss_ce 0.1124 (0.1124) data_term 0.1124 (0.1124) kl_term 0.0254 (0.0254) eta 0:00:00
epoch [178/300] batch [1/1] loss 0.1907 (0.1907) acc 99.0000 (99.0000) loss_ce 0.1651 (0.1651) data_term 0.1651 (0.1651) kl_term 0.0256 (0.0256) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.1429 (0.1429) acc 100.0000 (100.0000) loss_ce 0.1171 (0.1171) data_term 0.1171 (0.1171) kl_term 0.0258 (0.0258) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.1891 (0.1891) acc 97.0000 (97.0000) loss_ce 0.1631 (0.1631) data_term 0.1631 (0.1631) kl_term 0.0260 (0.0260) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.1798 (0.1798) acc 100.0000 (100.0000) loss_ce 0.1537 (0.1537) data_term 0.1537 (0.1537) kl_term 0.0261 (0.0261) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.1695 (0.1695) acc 99.0000 (99.0000) loss_ce 0.1432 (0.1432) data_term 0.1432 (0.1432) kl_term 0.0263 (0.0263) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.1614 (0.1614) acc 99.0000 (99.0000) loss_ce 0.1349 (0.1349) data_term 0.1349 (0.1349) kl_term 0.0265 (0.0265) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.1960 (0.1960) acc 99.0000 (99.0000) loss_ce 0.1694 (0.1694) data_term 0.1694 (0.1694) kl_term 0.0267 (0.0267) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.2010 (0.2010) acc 98.0000 (98.0000) loss_ce 0.1741 (0.1741) data_term 0.1741 (0.1741) kl_term 0.0268 (0.0268) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.2677 (0.2677) acc 97.0000 (97.0000) loss_ce 0.2407 (0.2407) data_term 0.2407 (0.2407) kl_term 0.0270 (0.0270) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.1740 (0.1740) acc 99.0000 (99.0000) loss_ce 0.1468 (0.1468) data_term 0.1468 (0.1468) kl_term 0.0272 (0.0272) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.2059 (0.2059) acc 98.0000 (98.0000) loss_ce 0.1785 (0.1785) data_term 0.1785 (0.1785) kl_term 0.0274 (0.0274) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.1771 (0.1771) acc 99.0000 (99.0000) loss_ce 0.1496 (0.1496) data_term 0.1496 (0.1496) kl_term 0.0275 (0.0275) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.1632 (0.1632) acc 98.0000 (98.0000) loss_ce 0.1355 (0.1355) data_term 0.1355 (0.1355) kl_term 0.0277 (0.0277) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.1395 (0.1395) acc 99.0000 (99.0000) loss_ce 0.1116 (0.1116) data_term 0.1116 (0.1116) kl_term 0.0279 (0.0279) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.1824 (0.1824) acc 99.0000 (99.0000) loss_ce 0.1544 (0.1544) data_term 0.1544 (0.1544) kl_term 0.0281 (0.0281) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.1182 (0.1182) acc 100.0000 (100.0000) loss_ce 0.0900 (0.0900) data_term 0.0900 (0.0900) kl_term 0.0282 (0.0282) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.2412 (0.2412) acc 98.0000 (98.0000) loss_ce 0.2128 (0.2128) data_term 0.2128 (0.2128) kl_term 0.0284 (0.0284) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.1636 (0.1636) acc 99.0000 (99.0000) loss_ce 0.1350 (0.1350) data_term 0.1350 (0.1350) kl_term 0.0286 (0.0286) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.1351 (0.1351) acc 98.0000 (98.0000) loss_ce 0.1064 (0.1064) data_term 0.1064 (0.1064) kl_term 0.0288 (0.0288) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.1852 (0.1852) acc 99.0000 (99.0000) loss_ce 0.1563 (0.1563) data_term 0.1563 (0.1563) kl_term 0.0289 (0.0289) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.2099 (0.2099) acc 97.0000 (97.0000) loss_ce 0.1808 (0.1808) data_term 0.1808 (0.1808) kl_term 0.0291 (0.0291) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.1791 (0.1791) acc 99.0000 (99.0000) loss_ce 0.1498 (0.1498) data_term 0.1498 (0.1498) kl_term 0.0293 (0.0293) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.2442 (0.2442) acc 96.0000 (96.0000) loss_ce 0.2147 (0.2147) data_term 0.2147 (0.2147) kl_term 0.0294 (0.0294) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.1720 (0.1720) acc 100.0000 (100.0000) loss_ce 0.1424 (0.1424) data_term 0.1424 (0.1424) kl_term 0.0296 (0.0296) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.1651 (0.1651) acc 99.0000 (99.0000) loss_ce 0.1353 (0.1353) data_term 0.1353 (0.1353) kl_term 0.0298 (0.0298) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.1483 (0.1483) acc 99.0000 (99.0000) loss_ce 0.1183 (0.1183) data_term 0.1183 (0.1183) kl_term 0.0300 (0.0300) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.1257 (0.1257) acc 100.0000 (100.0000) loss_ce 0.0955 (0.0955) data_term 0.0955 (0.0955) kl_term 0.0301 (0.0301) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.2086 (0.2086) acc 97.0000 (97.0000) loss_ce 0.1783 (0.1783) data_term 0.1783 (0.1783) kl_term 0.0303 (0.0303) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2289 (0.2289) acc 98.0000 (98.0000) loss_ce 0.1984 (0.1984) data_term 0.1984 (0.1984) kl_term 0.0305 (0.0305) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.2016 (0.2016) acc 97.0000 (97.0000) loss_ce 0.1709 (0.1709) data_term 0.1709 (0.1709) kl_term 0.0306 (0.0306) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.2116 (0.2116) acc 96.0000 (96.0000) loss_ce 0.1808 (0.1808) data_term 0.1808 (0.1808) kl_term 0.0308 (0.0308) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.1863 (0.1863) acc 99.0000 (99.0000) loss_ce 0.1553 (0.1553) data_term 0.1553 (0.1553) kl_term 0.0310 (0.0310) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.2278 (0.2278) acc 99.0000 (99.0000) loss_ce 0.1967 (0.1967) data_term 0.1967 (0.1967) kl_term 0.0311 (0.0311) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.1815 (0.1815) acc 99.0000 (99.0000) loss_ce 0.1502 (0.1502) data_term 0.1502 (0.1502) kl_term 0.0313 (0.0313) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.1612 (0.1612) acc 99.0000 (99.0000) loss_ce 0.1297 (0.1297) data_term 0.1297 (0.1297) kl_term 0.0315 (0.0315) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.1837 (0.1837) acc 100.0000 (100.0000) loss_ce 0.1521 (0.1521) data_term 0.1521 (0.1521) kl_term 0.0317 (0.0317) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.1317 (0.1317) acc 100.0000 (100.0000) loss_ce 0.0999 (0.0999) data_term 0.0999 (0.0999) kl_term 0.0318 (0.0318) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.1740 (0.1740) acc 99.0000 (99.0000) loss_ce 0.1420 (0.1420) data_term 0.1420 (0.1420) kl_term 0.0320 (0.0320) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.1844 (0.1844) acc 99.0000 (99.0000) loss_ce 0.1522 (0.1522) data_term 0.1522 (0.1522) kl_term 0.0322 (0.0322) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.1495 (0.1495) acc 100.0000 (100.0000) loss_ce 0.1172 (0.1172) data_term 0.1172 (0.1172) kl_term 0.0323 (0.0323) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.1564 (0.1564) acc 99.0000 (99.0000) loss_ce 0.1239 (0.1239) data_term 0.1239 (0.1239) kl_term 0.0325 (0.0325) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.2221 (0.2221) acc 98.0000 (98.0000) loss_ce 0.1895 (0.1895) data_term 0.1895 (0.1895) kl_term 0.0327 (0.0327) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.1540 (0.1540) acc 100.0000 (100.0000) loss_ce 0.1211 (0.1211) data_term 0.1211 (0.1211) kl_term 0.0328 (0.0328) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.1426 (0.1426) acc 100.0000 (100.0000) loss_ce 0.1096 (0.1096) data_term 0.1096 (0.1096) kl_term 0.0330 (0.0330) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.2163 (0.2163) acc 98.0000 (98.0000) loss_ce 0.1832 (0.1832) data_term 0.1832 (0.1832) kl_term 0.0332 (0.0332) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.1700 (0.1700) acc 99.0000 (99.0000) loss_ce 0.1366 (0.1366) data_term 0.1366 (0.1366) kl_term 0.0333 (0.0333) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.1501 (0.1501) acc 100.0000 (100.0000) loss_ce 0.1167 (0.1167) data_term 0.1167 (0.1167) kl_term 0.0335 (0.0335) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.2254 (0.2254) acc 98.0000 (98.0000) loss_ce 0.1918 (0.1918) data_term 0.1918 (0.1918) kl_term 0.0336 (0.0336) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.1580 (0.1580) acc 99.0000 (99.0000) loss_ce 0.1242 (0.1242) data_term 0.1242 (0.1242) kl_term 0.0338 (0.0338) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.1512 (0.1512) acc 98.0000 (98.0000) loss_ce 0.1172 (0.1172) data_term 0.1172 (0.1172) kl_term 0.0340 (0.0340) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.1607 (0.1607) acc 100.0000 (100.0000) loss_ce 0.1266 (0.1266) data_term 0.1266 (0.1266) kl_term 0.0341 (0.0341) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.1868 (0.1868) acc 99.0000 (99.0000) loss_ce 0.1525 (0.1525) data_term 0.1525 (0.1525) kl_term 0.0343 (0.0343) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.1353 (0.1353) acc 100.0000 (100.0000) loss_ce 0.1008 (0.1008) data_term 0.1008 (0.1008) kl_term 0.0345 (0.0345) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.1592 (0.1592) acc 98.0000 (98.0000) loss_ce 0.1246 (0.1246) data_term 0.1246 (0.1246) kl_term 0.0346 (0.0346) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.1794 (0.1794) acc 99.0000 (99.0000) loss_ce 0.1446 (0.1446) data_term 0.1446 (0.1446) kl_term 0.0348 (0.0348) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.2181 (0.2181) acc 98.0000 (98.0000) loss_ce 0.1831 (0.1831) data_term 0.1831 (0.1831) kl_term 0.0350 (0.0350) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.1880 (0.1880) acc 98.0000 (98.0000) loss_ce 0.1529 (0.1529) data_term 0.1529 (0.1529) kl_term 0.0351 (0.0351) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.1804 (0.1804) acc 99.0000 (99.0000) loss_ce 0.1451 (0.1451) data_term 0.1451 (0.1451) kl_term 0.0353 (0.0353) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.2362 (0.2362) acc 97.0000 (97.0000) loss_ce 0.2007 (0.2007) data_term 0.2007 (0.2007) kl_term 0.0354 (0.0354) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.2211 (0.2211) acc 99.0000 (99.0000) loss_ce 0.1855 (0.1855) data_term 0.1855 (0.1855) kl_term 0.0356 (0.0356) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.1748 (0.1748) acc 100.0000 (100.0000) loss_ce 0.1390 (0.1390) data_term 0.1390 (0.1390) kl_term 0.0358 (0.0358) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.1352 (0.1352) acc 100.0000 (100.0000) loss_ce 0.0993 (0.0993) data_term 0.0993 (0.0993) kl_term 0.0359 (0.0359) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.1668 (0.1668) acc 99.0000 (99.0000) loss_ce 0.1307 (0.1307) data_term 0.1307 (0.1307) kl_term 0.0361 (0.0361) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.2085 (0.2085) acc 99.0000 (99.0000) loss_ce 0.1722 (0.1722) data_term 0.1722 (0.1722) kl_term 0.0363 (0.0363) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.2119 (0.2119) acc 98.0000 (98.0000) loss_ce 0.1755 (0.1755) data_term 0.1755 (0.1755) kl_term 0.0364 (0.0364) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.1722 (0.1722) acc 99.0000 (99.0000) loss_ce 0.1356 (0.1356) data_term 0.1356 (0.1356) kl_term 0.0366 (0.0366) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.1548 (0.1548) acc 99.0000 (99.0000) loss_ce 0.1181 (0.1181) data_term 0.1181 (0.1181) kl_term 0.0367 (0.0367) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.1349 (0.1349) acc 100.0000 (100.0000) loss_ce 0.0980 (0.0980) data_term 0.0980 (0.0980) kl_term 0.0369 (0.0369) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.1711 (0.1711) acc 99.0000 (99.0000) loss_ce 0.1341 (0.1341) data_term 0.1341 (0.1341) kl_term 0.0371 (0.0371) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.2127 (0.2127) acc 97.0000 (97.0000) loss_ce 0.1755 (0.1755) data_term 0.1755 (0.1755) kl_term 0.0372 (0.0372) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.1619 (0.1619) acc 100.0000 (100.0000) loss_ce 0.1245 (0.1245) data_term 0.1245 (0.1245) kl_term 0.0374 (0.0374) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.1770 (0.1770) acc 99.0000 (99.0000) loss_ce 0.1395 (0.1395) data_term 0.1395 (0.1395) kl_term 0.0375 (0.0375) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.1414 (0.1414) acc 100.0000 (100.0000) loss_ce 0.1038 (0.1038) data_term 0.1038 (0.1038) kl_term 0.0377 (0.0377) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.1598 (0.1598) acc 100.0000 (100.0000) loss_ce 0.1219 (0.1219) data_term 0.1219 (0.1219) kl_term 0.0378 (0.0378) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.1397 (0.1397) acc 100.0000 (100.0000) loss_ce 0.1017 (0.1017) data_term 0.1017 (0.1017) kl_term 0.0380 (0.0380) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.1910 (0.1910) acc 99.0000 (99.0000) loss_ce 0.1528 (0.1528) data_term 0.1528 (0.1528) kl_term 0.0382 (0.0382) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.1593 (0.1593) acc 98.0000 (98.0000) loss_ce 0.1210 (0.1210) data_term 0.1210 (0.1210) kl_term 0.0383 (0.0383) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.2124 (0.2124) acc 99.0000 (99.0000) loss_ce 0.1739 (0.1739) data_term 0.1739 (0.1739) kl_term 0.0385 (0.0385) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.1952 (0.1952) acc 99.0000 (99.0000) loss_ce 0.1566 (0.1566) data_term 0.1566 (0.1566) kl_term 0.0386 (0.0386) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.1776 (0.1776) acc 99.0000 (99.0000) loss_ce 0.1388 (0.1388) data_term 0.1388 (0.1388) kl_term 0.0388 (0.0388) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.1380 (0.1380) acc 100.0000 (100.0000) loss_ce 0.0990 (0.0990) data_term 0.0990 (0.0990) kl_term 0.0390 (0.0390) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.2073 (0.2073) acc 98.0000 (98.0000) loss_ce 0.1682 (0.1682) data_term 0.1682 (0.1682) kl_term 0.0391 (0.0391) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.1455 (0.1455) acc 100.0000 (100.0000) loss_ce 0.1063 (0.1063) data_term 0.1063 (0.1063) kl_term 0.0393 (0.0393) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.2648 (0.2648) acc 98.0000 (98.0000) loss_ce 0.2253 (0.2253) data_term 0.2253 (0.2253) kl_term 0.0394 (0.0394) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.1757 (0.1757) acc 100.0000 (100.0000) loss_ce 0.1361 (0.1361) data_term 0.1361 (0.1361) kl_term 0.0396 (0.0396) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.1284 (0.1284) acc 100.0000 (100.0000) loss_ce 0.0886 (0.0886) data_term 0.0886 (0.0886) kl_term 0.0397 (0.0397) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.1986 (0.1986) acc 100.0000 (100.0000) loss_ce 0.1587 (0.1587) data_term 0.1587 (0.1587) kl_term 0.0399 (0.0399) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.2003 (0.2003) acc 98.0000 (98.0000) loss_ce 0.1603 (0.1603) data_term 0.1603 (0.1603) kl_term 0.0400 (0.0400) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.1534 (0.1534) acc 99.0000 (99.0000) loss_ce 0.1132 (0.1132) data_term 0.1132 (0.1132) kl_term 0.0402 (0.0402) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.1831 (0.1831) acc 99.0000 (99.0000) loss_ce 0.1427 (0.1427) data_term 0.1427 (0.1427) kl_term 0.0404 (0.0404) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.1845 (0.1845) acc 100.0000 (100.0000) loss_ce 0.1440 (0.1440) data_term 0.1440 (0.1440) kl_term 0.0405 (0.0405) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.1277 (0.1277) acc 100.0000 (100.0000) loss_ce 0.0871 (0.0871) data_term 0.0871 (0.0871) kl_term 0.0407 (0.0407) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.2030 (0.2030) acc 98.0000 (98.0000) loss_ce 0.1621 (0.1621) data_term 0.1621 (0.1621) kl_term 0.0408 (0.0408) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.1870 (0.1870) acc 99.0000 (99.0000) loss_ce 0.1461 (0.1461) data_term 0.1461 (0.1461) kl_term 0.0410 (0.0410) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.2152 (0.2152) acc 99.0000 (99.0000) loss_ce 0.1741 (0.1741) data_term 0.1741 (0.1741) kl_term 0.0411 (0.0411) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.1493 (0.1493) acc 99.0000 (99.0000) loss_ce 0.1080 (0.1080) data_term 0.1080 (0.1080) kl_term 0.0413 (0.0413) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.1629 (0.1629) acc 100.0000 (100.0000) loss_ce 0.1215 (0.1215) data_term 0.1215 (0.1215) kl_term 0.0414 (0.0414) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.1901 (0.1901) acc 99.0000 (99.0000) loss_ce 0.1485 (0.1485) data_term 0.1485 (0.1485) kl_term 0.0416 (0.0416) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.1892 (0.1892) acc 99.0000 (99.0000) loss_ce 0.1475 (0.1475) data_term 0.1475 (0.1475) kl_term 0.0417 (0.0417) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.1559 (0.1559) acc 100.0000 (100.0000) loss_ce 0.1140 (0.1140) data_term 0.1140 (0.1140) kl_term 0.0419 (0.0419) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.1873 (0.1873) acc 98.0000 (98.0000) loss_ce 0.1453 (0.1453) data_term 0.1453 (0.1453) kl_term 0.0420 (0.0420) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.2338 (0.2338) acc 98.0000 (98.0000) loss_ce 0.1916 (0.1916) data_term 0.1916 (0.1916) kl_term 0.0422 (0.0422) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.1493 (0.1493) acc 100.0000 (100.0000) loss_ce 0.1069 (0.1069) data_term 0.1069 (0.1069) kl_term 0.0424 (0.0424) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.1985 (0.1985) acc 100.0000 (100.0000) loss_ce 0.1560 (0.1560) data_term 0.1560 (0.1560) kl_term 0.0425 (0.0425) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.1475 (0.1475) acc 100.0000 (100.0000) loss_ce 0.1048 (0.1048) data_term 0.1048 (0.1048) kl_term 0.0427 (0.0427) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.2642 (0.2642) acc 97.0000 (97.0000) loss_ce 0.2214 (0.2214) data_term 0.2214 (0.2214) kl_term 0.0428 (0.0428) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.1420 (0.1420) acc 100.0000 (100.0000) loss_ce 0.0990 (0.0990) data_term 0.0990 (0.0990) kl_term 0.0430 (0.0430) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.1736 (0.1736) acc 100.0000 (100.0000) loss_ce 0.1305 (0.1305) data_term 0.1305 (0.1305) kl_term 0.0431 (0.0431) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.1446 (0.1446) acc 99.0000 (99.0000) loss_ce 0.1014 (0.1014) data_term 0.1014 (0.1014) kl_term 0.0433 (0.0433) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.2230 (0.2230) acc 97.0000 (97.0000) loss_ce 0.1796 (0.1796) data_term 0.1796 (0.1796) kl_term 0.0434 (0.0434) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.1785 (0.1785) acc 99.0000 (99.0000) loss_ce 0.1349 (0.1349) data_term 0.1349 (0.1349) kl_term 0.0436 (0.0436) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.2045 (0.2045) acc 98.0000 (98.0000) loss_ce 0.1608 (0.1608) data_term 0.1608 (0.1608) kl_term 0.0437 (0.0437) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.2306 (0.2306) acc 97.0000 (97.0000) loss_ce 0.1867 (0.1867) data_term 0.1867 (0.1867) kl_term 0.0439 (0.0439) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.1603 (0.1603) acc 100.0000 (100.0000) loss_ce 0.1162 (0.1162) data_term 0.1162 (0.1162) kl_term 0.0440 (0.0440) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.1469 (0.1469) acc 100.0000 (100.0000) loss_ce 0.1027 (0.1027) data_term 0.1027 (0.1027) kl_term 0.0442 (0.0442) eta 0:00:00
epoch [293/300] batch [1/1] loss 0.1866 (0.1866) acc 99.0000 (99.0000) loss_ce 0.1422 (0.1422) data_term 0.1422 (0.1422) kl_term 0.0443 (0.0443) eta 0:00:00
