***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [178/300] batch [1/1] loss 0.9496 (0.9496) acc 83.7500 (83.7500) loss_ce 0.7089 (0.7089) loss_constraint 0.2407 (0.2407) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.8844 (0.8844) acc 87.5000 (87.5000) loss_ce 0.6438 (0.6438) loss_constraint 0.2406 (0.2406) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.9005 (0.9005) acc 84.3750 (84.3750) loss_ce 0.6599 (0.6599) loss_constraint 0.2406 (0.2406) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.9109 (0.9109) acc 85.0000 (85.0000) loss_ce 0.6702 (0.6702) loss_constraint 0.2407 (0.2407) eta 0:00:00
epoch [182/300] batch [1/1] loss 1.0259 (1.0259) acc 78.1250 (78.1250) loss_ce 0.7852 (0.7852) loss_constraint 0.2407 (0.2407) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.9477 (0.9477) acc 85.0000 (85.0000) loss_ce 0.7069 (0.7069) loss_constraint 0.2408 (0.2408) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.9702 (0.9702) acc 81.2500 (81.2500) loss_ce 0.7293 (0.7293) loss_constraint 0.2409 (0.2409) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.9430 (0.9430) acc 84.3750 (84.3750) loss_ce 0.7021 (0.7021) loss_constraint 0.2409 (0.2409) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.9666 (0.9666) acc 80.6250 (80.6250) loss_ce 0.7257 (0.7257) loss_constraint 0.2409 (0.2409) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.9326 (0.9326) acc 85.0000 (85.0000) loss_ce 0.6916 (0.6916) loss_constraint 0.2410 (0.2410) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.9643 (0.9643) acc 81.2500 (81.2500) loss_ce 0.7233 (0.7233) loss_constraint 0.2411 (0.2411) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.9120 (0.9120) acc 82.5000 (82.5000) loss_ce 0.6709 (0.6709) loss_constraint 0.2411 (0.2411) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.9306 (0.9306) acc 81.8750 (81.8750) loss_ce 0.6895 (0.6895) loss_constraint 0.2411 (0.2411) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.9450 (0.9450) acc 81.8750 (81.8750) loss_ce 0.7040 (0.7040) loss_constraint 0.2410 (0.2410) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.9775 (0.9775) acc 80.6250 (80.6250) loss_ce 0.7365 (0.7365) loss_constraint 0.2410 (0.2410) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.8789 (0.8789) acc 85.6250 (85.6250) loss_ce 0.6380 (0.6380) loss_constraint 0.2409 (0.2409) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.9758 (0.9758) acc 78.7500 (78.7500) loss_ce 0.7350 (0.7350) loss_constraint 0.2407 (0.2407) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.9692 (0.9692) acc 80.0000 (80.0000) loss_ce 0.7285 (0.7285) loss_constraint 0.2407 (0.2407) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.9205 (0.9205) acc 83.7500 (83.7500) loss_ce 0.6799 (0.6799) loss_constraint 0.2406 (0.2406) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.9025 (0.9025) acc 84.3750 (84.3750) loss_ce 0.6619 (0.6619) loss_constraint 0.2405 (0.2405) eta 0:00:00
epoch [198/300] batch [1/1] loss 1.0506 (1.0506) acc 78.1250 (78.1250) loss_ce 0.8102 (0.8102) loss_constraint 0.2404 (0.2404) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.8960 (0.8960) acc 84.3750 (84.3750) loss_ce 0.6556 (0.6556) loss_constraint 0.2404 (0.2404) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.9111 (0.9111) acc 82.5000 (82.5000) loss_ce 0.6708 (0.6708) loss_constraint 0.2403 (0.2403) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.9199 (0.9199) acc 84.3750 (84.3750) loss_ce 0.6796 (0.6796) loss_constraint 0.2403 (0.2403) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.8794 (0.8794) acc 84.3750 (84.3750) loss_ce 0.6392 (0.6392) loss_constraint 0.2402 (0.2402) eta 0:00:00
epoch [203/300] batch [1/1] loss 1.0235 (1.0235) acc 76.2500 (76.2500) loss_ce 0.7834 (0.7834) loss_constraint 0.2401 (0.2401) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.9552 (0.9552) acc 80.0000 (80.0000) loss_ce 0.7151 (0.7151) loss_constraint 0.2400 (0.2400) eta 0:00:00
epoch [205/300] batch [1/1] loss 1.0039 (1.0039) acc 75.6250 (75.6250) loss_ce 0.7640 (0.7640) loss_constraint 0.2399 (0.2399) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.9834 (0.9834) acc 79.3750 (79.3750) loss_ce 0.7435 (0.7435) loss_constraint 0.2399 (0.2399) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.9510 (0.9510) acc 82.5000 (82.5000) loss_ce 0.7111 (0.7111) loss_constraint 0.2399 (0.2399) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.9534 (0.9534) acc 83.1250 (83.1250) loss_ce 0.7135 (0.7135) loss_constraint 0.2399 (0.2399) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.9432 (0.9432) acc 83.1250 (83.1250) loss_ce 0.7033 (0.7033) loss_constraint 0.2398 (0.2398) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.8677 (0.8677) acc 86.8750 (86.8750) loss_ce 0.6279 (0.6279) loss_constraint 0.2398 (0.2398) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.8974 (0.8974) acc 82.5000 (82.5000) loss_ce 0.6576 (0.6576) loss_constraint 0.2398 (0.2398) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.8966 (0.8966) acc 85.0000 (85.0000) loss_ce 0.6568 (0.6568) loss_constraint 0.2397 (0.2397) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.9252 (0.9252) acc 81.8750 (81.8750) loss_ce 0.6855 (0.6855) loss_constraint 0.2397 (0.2397) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.8850 (0.8850) acc 83.1250 (83.1250) loss_ce 0.6454 (0.6454) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.9326 (0.9326) acc 80.6250 (80.6250) loss_ce 0.6930 (0.6930) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.8890 (0.8890) acc 88.1250 (88.1250) loss_ce 0.6494 (0.6494) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.8934 (0.8934) acc 83.1250 (83.1250) loss_ce 0.6538 (0.6538) loss_constraint 0.2397 (0.2397) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.9723 (0.9723) acc 78.7500 (78.7500) loss_ce 0.7327 (0.7327) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.9469 (0.9469) acc 81.8750 (81.8750) loss_ce 0.7073 (0.7073) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.9290 (0.9290) acc 79.3750 (79.3750) loss_ce 0.6894 (0.6894) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.9131 (0.9131) acc 84.3750 (84.3750) loss_ce 0.6735 (0.6735) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.8975 (0.8975) acc 87.5000 (87.5000) loss_ce 0.6579 (0.6579) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.9128 (0.9128) acc 81.8750 (81.8750) loss_ce 0.6732 (0.6732) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.9362 (0.9362) acc 80.0000 (80.0000) loss_ce 0.6966 (0.6966) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.9159 (0.9159) acc 82.5000 (82.5000) loss_ce 0.6764 (0.6764) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.8978 (0.8978) acc 83.7500 (83.7500) loss_ce 0.6582 (0.6582) loss_constraint 0.2396 (0.2396) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.9291 (0.9291) acc 83.7500 (83.7500) loss_ce 0.6895 (0.6895) loss_constraint 0.2395 (0.2395) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.9125 (0.9125) acc 83.7500 (83.7500) loss_ce 0.6731 (0.6731) loss_constraint 0.2395 (0.2395) eta 0:00:00
epoch [229/300] batch [1/1] loss 1.0067 (1.0067) acc 78.1250 (78.1250) loss_ce 0.7672 (0.7672) loss_constraint 0.2395 (0.2395) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.9658 (0.9658) acc 79.3750 (79.3750) loss_ce 0.7264 (0.7264) loss_constraint 0.2394 (0.2394) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.8868 (0.8868) acc 85.0000 (85.0000) loss_ce 0.6475 (0.6475) loss_constraint 0.2393 (0.2393) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.9095 (0.9095) acc 82.5000 (82.5000) loss_ce 0.6703 (0.6703) loss_constraint 0.2392 (0.2392) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.9001 (0.9001) acc 83.1250 (83.1250) loss_ce 0.6609 (0.6609) loss_constraint 0.2392 (0.2392) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.9587 (0.9587) acc 78.1250 (78.1250) loss_ce 0.7195 (0.7195) loss_constraint 0.2392 (0.2392) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.9108 (0.9108) acc 81.2500 (81.2500) loss_ce 0.6716 (0.6716) loss_constraint 0.2391 (0.2391) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.9145 (0.9145) acc 80.0000 (80.0000) loss_ce 0.6755 (0.6755) loss_constraint 0.2390 (0.2390) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.9063 (0.9063) acc 83.1250 (83.1250) loss_ce 0.6673 (0.6673) loss_constraint 0.2390 (0.2390) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.9565 (0.9565) acc 81.2500 (81.2500) loss_ce 0.7177 (0.7177) loss_constraint 0.2388 (0.2388) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.9623 (0.9623) acc 82.5000 (82.5000) loss_ce 0.7236 (0.7236) loss_constraint 0.2387 (0.2387) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.8619 (0.8619) acc 84.3750 (84.3750) loss_ce 0.6232 (0.6232) loss_constraint 0.2387 (0.2387) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.9697 (0.9697) acc 73.7500 (73.7500) loss_ce 0.7311 (0.7311) loss_constraint 0.2386 (0.2386) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.9355 (0.9355) acc 83.7500 (83.7500) loss_ce 0.6970 (0.6970) loss_constraint 0.2385 (0.2385) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.9368 (0.9368) acc 81.2500 (81.2500) loss_ce 0.6983 (0.6983) loss_constraint 0.2384 (0.2384) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.8990 (0.8990) acc 80.6250 (80.6250) loss_ce 0.6606 (0.6606) loss_constraint 0.2384 (0.2384) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.9030 (0.9030) acc 85.0000 (85.0000) loss_ce 0.6647 (0.6647) loss_constraint 0.2383 (0.2383) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.8850 (0.8850) acc 84.3750 (84.3750) loss_ce 0.6467 (0.6467) loss_constraint 0.2383 (0.2383) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.9301 (0.9301) acc 81.2500 (81.2500) loss_ce 0.6919 (0.6919) loss_constraint 0.2382 (0.2382) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.9069 (0.9069) acc 84.3750 (84.3750) loss_ce 0.6688 (0.6688) loss_constraint 0.2382 (0.2382) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.9090 (0.9090) acc 83.1250 (83.1250) loss_ce 0.6709 (0.6709) loss_constraint 0.2382 (0.2382) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.9341 (0.9341) acc 83.7500 (83.7500) loss_ce 0.6960 (0.6960) loss_constraint 0.2381 (0.2381) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.9862 (0.9862) acc 80.0000 (80.0000) loss_ce 0.7481 (0.7481) loss_constraint 0.2381 (0.2381) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.9184 (0.9184) acc 85.0000 (85.0000) loss_ce 0.6803 (0.6803) loss_constraint 0.2381 (0.2381) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.9671 (0.9671) acc 81.8750 (81.8750) loss_ce 0.7291 (0.7291) loss_constraint 0.2381 (0.2381) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.9808 (0.9808) acc 82.5000 (82.5000) loss_ce 0.7428 (0.7428) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.9440 (0.9440) acc 79.3750 (79.3750) loss_ce 0.7059 (0.7059) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.8805 (0.8805) acc 85.0000 (85.0000) loss_ce 0.6425 (0.6425) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.8535 (0.8535) acc 88.7500 (88.7500) loss_ce 0.6155 (0.6155) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.9380 (0.9380) acc 80.6250 (80.6250) loss_ce 0.7000 (0.7000) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.9389 (0.9389) acc 83.7500 (83.7500) loss_ce 0.7009 (0.7009) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.9077 (0.9077) acc 83.7500 (83.7500) loss_ce 0.6697 (0.6697) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.9554 (0.9554) acc 80.0000 (80.0000) loss_ce 0.7174 (0.7174) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.8201 (0.8201) acc 87.5000 (87.5000) loss_ce 0.5821 (0.5821) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.9415 (0.9415) acc 83.7500 (83.7500) loss_ce 0.7035 (0.7035) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.8928 (0.8928) acc 81.8750 (81.8750) loss_ce 0.6548 (0.6548) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.9901 (0.9901) acc 81.8750 (81.8750) loss_ce 0.7521 (0.7521) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.9301 (0.9301) acc 79.3750 (79.3750) loss_ce 0.6921 (0.6921) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.8866 (0.8866) acc 84.3750 (84.3750) loss_ce 0.6486 (0.6486) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.9320 (0.9320) acc 82.5000 (82.5000) loss_ce 0.6941 (0.6941) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.8824 (0.8824) acc 86.2500 (86.2500) loss_ce 0.6445 (0.6445) loss_constraint 0.2380 (0.2380) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.9310 (0.9310) acc 81.2500 (81.2500) loss_ce 0.6931 (0.6931) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.8925 (0.8925) acc 84.3750 (84.3750) loss_ce 0.6546 (0.6546) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.8804 (0.8804) acc 85.0000 (85.0000) loss_ce 0.6424 (0.6424) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.9154 (0.9154) acc 84.3750 (84.3750) loss_ce 0.6775 (0.6775) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.9086 (0.9086) acc 83.7500 (83.7500) loss_ce 0.6707 (0.6707) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.8997 (0.8997) acc 83.7500 (83.7500) loss_ce 0.6619 (0.6619) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.9153 (0.9153) acc 83.7500 (83.7500) loss_ce 0.6775 (0.6775) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.9294 (0.9294) acc 81.2500 (81.2500) loss_ce 0.6915 (0.6915) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.9645 (0.9645) acc 77.5000 (77.5000) loss_ce 0.7267 (0.7267) loss_constraint 0.2379 (0.2379) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.9140 (0.9140) acc 83.7500 (83.7500) loss_ce 0.6761 (0.6761) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.9369 (0.9369) acc 81.2500 (81.2500) loss_ce 0.6991 (0.6991) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.9101 (0.9101) acc 84.3750 (84.3750) loss_ce 0.6722 (0.6722) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.8586 (0.8586) acc 85.6250 (85.6250) loss_ce 0.6208 (0.6208) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.9731 (0.9731) acc 78.7500 (78.7500) loss_ce 0.7353 (0.7353) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.9223 (0.9223) acc 81.2500 (81.2500) loss_ce 0.6845 (0.6845) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.8819 (0.8819) acc 84.3750 (84.3750) loss_ce 0.6441 (0.6441) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.9486 (0.9486) acc 80.0000 (80.0000) loss_ce 0.7108 (0.7108) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.9279 (0.9279) acc 84.3750 (84.3750) loss_ce 0.6901 (0.6901) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.9016 (0.9016) acc 85.0000 (85.0000) loss_ce 0.6638 (0.6638) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.8881 (0.8881) acc 86.2500 (86.2500) loss_ce 0.6502 (0.6502) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.8838 (0.8838) acc 86.8750 (86.8750) loss_ce 0.6460 (0.6460) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.9163 (0.9163) acc 81.8750 (81.8750) loss_ce 0.6785 (0.6785) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.8751 (0.8751) acc 86.2500 (86.2500) loss_ce 0.6373 (0.6373) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [293/300] batch [1/1] loss 0.9468 (0.9468) acc 80.6250 (80.6250) loss_ce 0.7090 (0.7090) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [294/300] batch [1/1] loss 0.9443 (0.9443) acc 83.1250 (83.1250) loss_ce 0.7065 (0.7065) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [295/300] batch [1/1] loss 0.9388 (0.9388) acc 80.6250 (80.6250) loss_ce 0.7010 (0.7010) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [296/300] batch [1/1] loss 0.8744 (0.8744) acc 86.8750 (86.8750) loss_ce 0.6366 (0.6366) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [297/300] batch [1/1] loss 0.9428 (0.9428) acc 81.8750 (81.8750) loss_ce 0.7050 (0.7050) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [298/300] batch [1/1] loss 0.9819 (0.9819) acc 80.0000 (80.0000) loss_ce 0.7441 (0.7441) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [299/300] batch [1/1] loss 0.8719 (0.8719) acc 83.7500 (83.7500) loss_ce 0.6341 (0.6341) loss_constraint 0.2378 (0.2378) eta 0:00:00
epoch [300/300] batch [1/1] loss 0.9383 (0.9383) acc 80.6250 (80.6250) loss_ce 0.7005 (0.7005) loss_constraint 0.2378 (0.2378) eta 0:00:00
[LightweightCheckpoint] filtered state_dict: 5/158 tensors, 0.04 MB / 328.84 MB
[LightweightCheckpoint] saved to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/refactor_model/model.pth.tar-300
Finish training
Deploy the last-epoch model
Evaluate on the *test* set
=> result
* total: 8,100
* correct: 6,702
* accuracy: 82.7%
* error: 17.3%
* macro_f1: 82.7%
=> structured result
* accuracy: 82.7407
* error: 17.2593
* macro_f1: 82.7224
* nll: 0.6282
* brier: 0.2903
* ece: 14.0208
=> temperature scaling: T = 0.403638
* accuracy_calibrated: 82.7407
* error_calibrated: 17.2593
* macro_f1_calibrated: 82.7224
* nll_calibrated: 0.6290
* brier_calibrated: 0.2646
* ece_calibrated: 6.3548
Saved metrics JSON to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/test_metrics.json
Saved metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/test_metrics.csv
Saved calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/test_calibration_bins.csv
Saved calibrated metrics CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/test_metrics_calibrated.csv
Saved calibrated calibration bins CSV to output_refactor/ClipAdapters/CLAP/FS/fewshot_train/eurosat/shots_16/ViT-B-16/seed2/test_calibration_bins_calibrated.csv
Elapsed: 0:00:12
