***************
** Arguments **
***************
dataset_config_file: configs/datasets/stanford_cars.yaml
epoch [148/300] batch [11/13] loss 0.5224 (0.5184) acc 90.2344 (91.0156) loss_ce 0.4693 (0.4653) data_term 0.4693 (0.4653) kl_term 0.0531 (0.0531) eta 0:00:08
epoch [148/300] batch [12/13] loss 0.4075 (0.5091) acc 93.7500 (91.2435) loss_ce 0.3544 (0.4561) data_term 0.3544 (0.4561) kl_term 0.0531 (0.0531) eta 0:00:08
epoch [148/300] batch [13/13] loss 0.5624 (0.5132) acc 89.0625 (91.0757) loss_ce 0.5093 (0.4602) data_term 0.5093 (0.4602) kl_term 0.0531 (0.0531) eta 0:00:08
epoch [149/300] batch [1/13] loss 0.5207 (0.5207) acc 89.4531 (89.4531) loss_ce 0.4672 (0.4672) data_term 0.4672 (0.4672) kl_term 0.0535 (0.0535) eta 0:00:08
epoch [149/300] batch [2/13] loss 0.4532 (0.4869) acc 92.9688 (91.2109) loss_ce 0.3997 (0.4334) data_term 0.3997 (0.4334) kl_term 0.0535 (0.0535) eta 0:00:08
epoch [149/300] batch [3/13] loss 0.4917 (0.4885) acc 88.2812 (90.2344) loss_ce 0.4381 (0.4350) data_term 0.4381 (0.4350) kl_term 0.0535 (0.0535) eta 0:00:08
epoch [149/300] batch [4/13] loss 0.5354 (0.5002) acc 90.6250 (90.3320) loss_ce 0.4819 (0.4467) data_term 0.4819 (0.4467) kl_term 0.0536 (0.0535) eta 0:00:08
epoch [149/300] batch [5/13] loss 0.4421 (0.4886) acc 92.5781 (90.7812) loss_ce 0.3885 (0.4351) data_term 0.3885 (0.4351) kl_term 0.0536 (0.0535) eta 0:00:08
epoch [149/300] batch [6/13] loss 0.5177 (0.4935) acc 89.8438 (90.6250) loss_ce 0.4641 (0.4399) data_term 0.4641 (0.4399) kl_term 0.0536 (0.0535) eta 0:00:08
epoch [149/300] batch [7/13] loss 0.5104 (0.4959) acc 91.4062 (90.7366) loss_ce 0.4568 (0.4423) data_term 0.4568 (0.4423) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [8/13] loss 0.5683 (0.5049) acc 90.6250 (90.7227) loss_ce 0.5147 (0.4514) data_term 0.5147 (0.4514) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [9/13] loss 0.5215 (0.5068) acc 90.2344 (90.6684) loss_ce 0.4679 (0.4532) data_term 0.4679 (0.4532) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [10/13] loss 0.5300 (0.5091) acc 89.8438 (90.5859) loss_ce 0.4764 (0.4555) data_term 0.4764 (0.4555) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [11/13] loss 0.5949 (0.5169) acc 90.6250 (90.5895) loss_ce 0.5413 (0.4633) data_term 0.5413 (0.4633) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [12/13] loss 0.5413 (0.5189) acc 90.2344 (90.5599) loss_ce 0.4876 (0.4653) data_term 0.4876 (0.4653) kl_term 0.0536 (0.0536) eta 0:00:08
epoch [149/300] batch [13/13] loss 0.3825 (0.5084) acc 93.7500 (90.8053) loss_ce 0.3289 (0.4548) data_term 0.3289 (0.4548) kl_term 0.0537 (0.0536) eta 0:00:07
epoch [150/300] batch [1/13] loss 0.5294 (0.5294) acc 91.0156 (91.0156) loss_ce 0.4754 (0.4754) data_term 0.4754 (0.4754) kl_term 0.0540 (0.0540) eta 0:00:07
epoch [150/300] batch [2/13] loss 0.5706 (0.5500) acc 89.0625 (90.0391) loss_ce 0.5166 (0.4960) data_term 0.5166 (0.4960) kl_term 0.0540 (0.0540) eta 0:00:07
epoch [150/300] batch [3/13] loss 0.6029 (0.5677) acc 87.5000 (89.1927) loss_ce 0.5488 (0.5136) data_term 0.5488 (0.5136) kl_term 0.0541 (0.0540) eta 0:00:07
epoch [150/300] batch [4/13] loss 0.5208 (0.5559) acc 91.0156 (89.6484) loss_ce 0.4667 (0.5019) data_term 0.4667 (0.5019) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [5/13] loss 0.6219 (0.5691) acc 86.3281 (88.9844) loss_ce 0.5678 (0.5151) data_term 0.5678 (0.5151) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [6/13] loss 0.4875 (0.5555) acc 91.4062 (89.3880) loss_ce 0.4334 (0.5015) data_term 0.4334 (0.5015) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [7/13] loss 0.5353 (0.5526) acc 89.8438 (89.4531) loss_ce 0.4812 (0.4986) data_term 0.4812 (0.4986) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [8/13] loss 0.4878 (0.5445) acc 92.1875 (89.7949) loss_ce 0.4337 (0.4905) data_term 0.4337 (0.4905) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [9/13] loss 0.5089 (0.5406) acc 90.6250 (89.8872) loss_ce 0.4548 (0.4865) data_term 0.4548 (0.4865) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [10/13] loss 0.4768 (0.5342) acc 89.4531 (89.8438) loss_ce 0.4227 (0.4801) data_term 0.4227 (0.4801) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [11/13] loss 0.5017 (0.5312) acc 91.7969 (90.0213) loss_ce 0.4475 (0.4772) data_term 0.4475 (0.4772) kl_term 0.0541 (0.0541) eta 0:00:07
epoch [150/300] batch [12/13] loss 0.5516 (0.5329) acc 89.4531 (89.9740) loss_ce 0.4975 (0.4788) data_term 0.4975 (0.4788) kl_term 0.0542 (0.0541) eta 0:00:07
epoch [150/300] batch [13/13] loss 0.5640 (0.5353) acc 87.5000 (89.7837) loss_ce 0.5098 (0.4812) data_term 0.5098 (0.4812) kl_term 0.0542 (0.0541) eta 0:00:07
epoch [151/300] batch [1/13] loss 0.5946 (0.5946) acc 87.1094 (87.1094) loss_ce 0.5401 (0.5401) data_term 0.5401 (0.5401) kl_term 0.0545 (0.0545) eta 0:00:07
epoch [151/300] batch [2/13] loss 0.5253 (0.5600) acc 90.6250 (88.8672) loss_ce 0.4708 (0.5054) data_term 0.4708 (0.5054) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [3/13] loss 0.4680 (0.5293) acc 91.4062 (89.7135) loss_ce 0.4134 (0.4748) data_term 0.4134 (0.4748) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [4/13] loss 0.5017 (0.5224) acc 90.2344 (89.8438) loss_ce 0.4472 (0.4679) data_term 0.4472 (0.4679) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [5/13] loss 0.5084 (0.5196) acc 89.8438 (89.8438) loss_ce 0.4538 (0.4650) data_term 0.4538 (0.4650) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [6/13] loss 0.5551 (0.5255) acc 89.8438 (89.8438) loss_ce 0.5005 (0.4709) data_term 0.5005 (0.4709) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [7/13] loss 0.4256 (0.5112) acc 92.1875 (90.1786) loss_ce 0.3710 (0.4567) data_term 0.3710 (0.4567) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [8/13] loss 0.4876 (0.5083) acc 92.1875 (90.4297) loss_ce 0.4330 (0.4537) data_term 0.4330 (0.4537) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [9/13] loss 0.4737 (0.5045) acc 89.8438 (90.3646) loss_ce 0.4191 (0.4499) data_term 0.4191 (0.4499) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [10/13] loss 0.5045 (0.5045) acc 91.0156 (90.4297) loss_ce 0.4499 (0.4499) data_term 0.4499 (0.4499) kl_term 0.0546 (0.0546) eta 0:00:07
epoch [151/300] batch [11/13] loss 0.6666 (0.5192) acc 87.5000 (90.1634) loss_ce 0.6120 (0.4646) data_term 0.6120 (0.4646) kl_term 0.0547 (0.0546) eta 0:00:07
epoch [151/300] batch [12/13] loss 0.5369 (0.5207) acc 91.0156 (90.2344) loss_ce 0.4822 (0.4661) data_term 0.4822 (0.4661) kl_term 0.0547 (0.0546) eta 0:00:07
epoch [151/300] batch [13/13] loss 0.4165 (0.5127) acc 90.6250 (90.2644) loss_ce 0.3619 (0.4581) data_term 0.3619 (0.4581) kl_term 0.0547 (0.0546) eta 0:00:07
epoch [152/300] batch [1/13] loss 0.5297 (0.5297) acc 90.2344 (90.2344) loss_ce 0.4747 (0.4747) data_term 0.4747 (0.4747) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [2/13] loss 0.5602 (0.5449) acc 89.0625 (89.6484) loss_ce 0.5051 (0.4899) data_term 0.5051 (0.4899) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [3/13] loss 0.4904 (0.5268) acc 89.8438 (89.7135) loss_ce 0.4353 (0.4717) data_term 0.4353 (0.4717) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [4/13] loss 0.4614 (0.5104) acc 92.9688 (90.5273) loss_ce 0.4063 (0.4554) data_term 0.4063 (0.4554) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [5/13] loss 0.4551 (0.4994) acc 92.1875 (90.8594) loss_ce 0.4000 (0.4443) data_term 0.4000 (0.4443) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [6/13] loss 0.4980 (0.4992) acc 92.1875 (91.0807) loss_ce 0.4429 (0.4441) data_term 0.4429 (0.4441) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [7/13] loss 0.5134 (0.5012) acc 93.3594 (91.4062) loss_ce 0.4582 (0.4461) data_term 0.4582 (0.4461) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [8/13] loss 0.5992 (0.5134) acc 87.5000 (90.9180) loss_ce 0.5440 (0.4583) data_term 0.5440 (0.4583) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [9/13] loss 0.5219 (0.5144) acc 89.0625 (90.7118) loss_ce 0.4668 (0.4593) data_term 0.4668 (0.4593) kl_term 0.0551 (0.0551) eta 0:00:07
epoch [152/300] batch [10/13] loss 0.4434 (0.5073) acc 92.5781 (90.8984) loss_ce 0.3882 (0.4522) data_term 0.3882 (0.4522) kl_term 0.0552 (0.0551) eta 0:00:09
epoch [152/300] batch [11/13] loss 0.4832 (0.5051) acc 91.4062 (90.9446) loss_ce 0.4281 (0.4500) data_term 0.4281 (0.4500) kl_term 0.0552 (0.0551) eta 0:00:11
epoch [152/300] batch [12/13] loss 0.5014 (0.5048) acc 91.7969 (91.0156) loss_ce 0.4463 (0.4497) data_term 0.4463 (0.4497) kl_term 0.0552 (0.0551) eta 0:00:11
epoch [152/300] batch [13/13] loss 0.7618 (0.5246) acc 81.2500 (90.2644) loss_ce 0.7066 (0.4694) data_term 0.7066 (0.4694) kl_term 0.0552 (0.0551) eta 0:00:11
epoch [153/300] batch [1/13] loss 0.5592 (0.5592) acc 87.1094 (87.1094) loss_ce 0.5037 (0.5037) data_term 0.5037 (0.5037) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [2/13] loss 0.5092 (0.5342) acc 92.5781 (89.8438) loss_ce 0.4536 (0.4786) data_term 0.4536 (0.4786) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [3/13] loss 0.5303 (0.5329) acc 89.8438 (89.8438) loss_ce 0.4748 (0.4773) data_term 0.4748 (0.4773) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [4/13] loss 0.5080 (0.5267) acc 89.0625 (89.6484) loss_ce 0.4524 (0.4711) data_term 0.4524 (0.4711) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [5/13] loss 0.4279 (0.5069) acc 93.3594 (90.3906) loss_ce 0.3723 (0.4513) data_term 0.3723 (0.4513) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [6/13] loss 0.4524 (0.4978) acc 92.5781 (90.7552) loss_ce 0.3968 (0.4422) data_term 0.3968 (0.4422) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [7/13] loss 0.5140 (0.5001) acc 92.1875 (90.9598) loss_ce 0.4584 (0.4446) data_term 0.4584 (0.4446) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [8/13] loss 0.4876 (0.4986) acc 92.1875 (91.1133) loss_ce 0.4320 (0.4430) data_term 0.4320 (0.4430) kl_term 0.0556 (0.0556) eta 0:00:12
epoch [153/300] batch [9/13] loss 0.3878 (0.4863) acc 93.3594 (91.3628) loss_ce 0.3322 (0.4307) data_term 0.3322 (0.4307) kl_term 0.0557 (0.0556) eta 0:00:12
epoch [153/300] batch [10/13] loss 0.4069 (0.4783) acc 92.5781 (91.4844) loss_ce 0.3513 (0.4227) data_term 0.3513 (0.4227) kl_term 0.0557 (0.0556) eta 0:00:12
epoch [153/300] batch [11/13] loss 0.5206 (0.4822) acc 88.6719 (91.2287) loss_ce 0.4649 (0.4266) data_term 0.4649 (0.4266) kl_term 0.0557 (0.0556) eta 0:00:12
epoch [153/300] batch [12/13] loss 0.4652 (0.4808) acc 91.4062 (91.2435) loss_ce 0.4095 (0.4251) data_term 0.4095 (0.4251) kl_term 0.0557 (0.0556) eta 0:00:12
epoch [153/300] batch [13/13] loss 0.4241 (0.4764) acc 93.7500 (91.4363) loss_ce 0.3684 (0.4208) data_term 0.3684 (0.4208) kl_term 0.0557 (0.0556) eta 0:00:12
epoch [154/300] batch [1/13] loss 0.5126 (0.5126) acc 91.0156 (91.0156) loss_ce 0.4565 (0.4565) data_term 0.4565 (0.4565) kl_term 0.0561 (0.0561) eta 0:00:13
epoch [154/300] batch [2/13] loss 0.4515 (0.4821) acc 92.5781 (91.7969) loss_ce 0.3954 (0.4260) data_term 0.3954 (0.4260) kl_term 0.0561 (0.0561) eta 0:00:13
epoch [154/300] batch [3/13] loss 0.5381 (0.5007) acc 88.6719 (90.7552) loss_ce 0.4820 (0.4446) data_term 0.4820 (0.4446) kl_term 0.0561 (0.0561) eta 0:00:12
epoch [154/300] batch [4/13] loss 0.5671 (0.5173) acc 89.4531 (90.4297) loss_ce 0.5109 (0.4612) data_term 0.5109 (0.4612) kl_term 0.0561 (0.0561) eta 0:00:12
epoch [154/300] batch [5/13] loss 0.5136 (0.5166) acc 92.1875 (90.7812) loss_ce 0.4575 (0.4605) data_term 0.4575 (0.4605) kl_term 0.0561 (0.0561) eta 0:00:12
epoch [154/300] batch [6/13] loss 0.5045 (0.5146) acc 92.1875 (91.0156) loss_ce 0.4484 (0.4585) data_term 0.4484 (0.4585) kl_term 0.0561 (0.0561) eta 0:00:12
epoch [154/300] batch [7/13] loss 0.3946 (0.4974) acc 94.1406 (91.4621) loss_ce 0.3384 (0.4413) data_term 0.3384 (0.4413) kl_term 0.0561 (0.0561) eta 0:00:12
epoch [154/300] batch [8/13] loss 0.6067 (0.5111) acc 88.6719 (91.1133) loss_ce 0.5505 (0.4550) data_term 0.5505 (0.4550) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [154/300] batch [9/13] loss 0.5009 (0.5099) acc 91.7969 (91.1892) loss_ce 0.4447 (0.4538) data_term 0.4447 (0.4538) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [154/300] batch [10/13] loss 0.5175 (0.5107) acc 90.6250 (91.1328) loss_ce 0.4613 (0.4546) data_term 0.4613 (0.4546) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [154/300] batch [11/13] loss 0.5070 (0.5104) acc 91.7969 (91.1932) loss_ce 0.4508 (0.4542) data_term 0.4508 (0.4542) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [154/300] batch [12/13] loss 0.4892 (0.5086) acc 89.0625 (91.0156) loss_ce 0.4330 (0.4525) data_term 0.4330 (0.4525) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [154/300] batch [13/13] loss 0.5525 (0.5120) acc 87.5000 (90.7452) loss_ce 0.4963 (0.4558) data_term 0.4963 (0.4558) kl_term 0.0562 (0.0561) eta 0:00:12
epoch [155/300] batch [1/13] loss 0.4834 (0.4834) acc 93.7500 (93.7500) loss_ce 0.4268 (0.4268) data_term 0.4268 (0.4268) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [2/13] loss 0.5226 (0.5030) acc 91.0156 (92.3828) loss_ce 0.4660 (0.4464) data_term 0.4660 (0.4464) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [3/13] loss 0.6069 (0.5376) acc 88.6719 (91.1458) loss_ce 0.5503 (0.4810) data_term 0.5503 (0.4810) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [4/13] loss 0.4805 (0.5233) acc 91.7969 (91.3086) loss_ce 0.4238 (0.4667) data_term 0.4238 (0.4667) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [5/13] loss 0.5327 (0.5252) acc 91.0156 (91.2500) loss_ce 0.4761 (0.4686) data_term 0.4761 (0.4686) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [6/13] loss 0.5483 (0.5290) acc 89.0625 (90.8854) loss_ce 0.4916 (0.4724) data_term 0.4916 (0.4724) kl_term 0.0566 (0.0566) eta 0:00:13
epoch [155/300] batch [7/13] loss 0.5544 (0.5327) acc 90.6250 (90.8482) loss_ce 0.4977 (0.4760) data_term 0.4977 (0.4760) kl_term 0.0567 (0.0566) eta 0:00:13
epoch [155/300] batch [8/13] loss 0.5904 (0.5399) acc 89.4531 (90.6738) loss_ce 0.5337 (0.4832) data_term 0.5337 (0.4832) kl_term 0.0567 (0.0566) eta 0:00:13
epoch [155/300] batch [9/13] loss 0.5369 (0.5396) acc 91.4062 (90.7552) loss_ce 0.4802 (0.4829) data_term 0.4802 (0.4829) kl_term 0.0567 (0.0566) eta 0:00:13
epoch [155/300] batch [10/13] loss 0.4518 (0.5308) acc 91.4062 (90.8203) loss_ce 0.3951 (0.4741) data_term 0.3951 (0.4741) kl_term 0.0567 (0.0566) eta 0:00:13
epoch [155/300] batch [11/13] loss 0.5293 (0.5306) acc 89.4531 (90.6960) loss_ce 0.4726 (0.4740) data_term 0.4726 (0.4740) kl_term 0.0567 (0.0566) eta 0:00:13
epoch [155/300] batch [12/13] loss 0.4984 (0.5280) acc 91.4062 (90.7552) loss_ce 0.4417 (0.4713) data_term 0.4417 (0.4713) kl_term 0.0567 (0.0567) eta 0:00:13
epoch [155/300] batch [13/13] loss 0.5654 (0.5308) acc 89.0625 (90.6250) loss_ce 0.5087 (0.4742) data_term 0.5087 (0.4742) kl_term 0.0567 (0.0567) eta 0:00:13
epoch [156/300] batch [1/13] loss 0.4629 (0.4629) acc 92.5781 (92.5781) loss_ce 0.4058 (0.4058) data_term 0.4058 (0.4058) kl_term 0.0571 (0.0571) eta 0:00:13
epoch [156/300] batch [2/13] loss 0.5192 (0.4910) acc 90.2344 (91.4062) loss_ce 0.4621 (0.4339) data_term 0.4621 (0.4339) kl_term 0.0571 (0.0571) eta 0:00:13
epoch [156/300] batch [3/13] loss 0.5452 (0.5091) acc 90.2344 (91.0156) loss_ce 0.4880 (0.4520) data_term 0.4880 (0.4520) kl_term 0.0571 (0.0571) eta 0:00:13
epoch [156/300] batch [4/13] loss 0.4427 (0.4925) acc 92.9688 (91.5039) loss_ce 0.3856 (0.4354) data_term 0.3856 (0.4354) kl_term 0.0571 (0.0571) eta 0:00:13
epoch [156/300] batch [5/13] loss 0.4336 (0.4807) acc 92.5781 (91.7188) loss_ce 0.3764 (0.4236) data_term 0.3764 (0.4236) kl_term 0.0572 (0.0571) eta 0:00:13
epoch [156/300] batch [6/13] loss 0.4928 (0.4827) acc 92.5781 (91.8620) loss_ce 0.4356 (0.4256) data_term 0.4356 (0.4256) kl_term 0.0572 (0.0571) eta 0:00:13
epoch [156/300] batch [7/13] loss 0.4885 (0.4835) acc 90.6250 (91.6853) loss_ce 0.4313 (0.4264) data_term 0.4313 (0.4264) kl_term 0.0572 (0.0571) eta 0:00:13
epoch [156/300] batch [8/13] loss 0.6397 (0.5031) acc 88.6719 (91.3086) loss_ce 0.5825 (0.4459) data_term 0.5825 (0.4459) kl_term 0.0572 (0.0571) eta 0:00:13
epoch [156/300] batch [9/13] loss 0.5562 (0.5090) acc 87.8906 (90.9288) loss_ce 0.4990 (0.4518) data_term 0.4990 (0.4518) kl_term 0.0572 (0.0572) eta 0:00:13
epoch [156/300] batch [10/13] loss 0.5508 (0.5131) acc 88.6719 (90.7031) loss_ce 0.4936 (0.4560) data_term 0.4936 (0.4560) kl_term 0.0572 (0.0572) eta 0:00:13
epoch [156/300] batch [11/13] loss 0.4960 (0.5116) acc 91.7969 (90.8026) loss_ce 0.4388 (0.4544) data_term 0.4388 (0.4544) kl_term 0.0572 (0.0572) eta 0:00:13
epoch [156/300] batch [12/13] loss 0.4956 (0.5103) acc 92.9688 (90.9831) loss_ce 0.4384 (0.4531) data_term 0.4384 (0.4531) kl_term 0.0572 (0.0572) eta 0:00:13
epoch [156/300] batch [13/13] loss 0.4945 (0.5090) acc 92.1875 (91.0757) loss_ce 0.4373 (0.4519) data_term 0.4373 (0.4519) kl_term 0.0572 (0.0572) eta 0:00:13
epoch [157/300] batch [1/13] loss 0.4791 (0.4791) acc 93.3594 (93.3594) loss_ce 0.4215 (0.4215) data_term 0.4215 (0.4215) kl_term 0.0576 (0.0576) eta 0:00:13
epoch [157/300] batch [2/13] loss 0.5361 (0.5076) acc 89.4531 (91.4062) loss_ce 0.4785 (0.4500) data_term 0.4785 (0.4500) kl_term 0.0576 (0.0576) eta 0:00:13
epoch [157/300] batch [3/13] loss 0.4751 (0.4968) acc 94.1406 (92.3177) loss_ce 0.4174 (0.4391) data_term 0.4174 (0.4391) kl_term 0.0576 (0.0576) eta 0:00:13
epoch [157/300] batch [4/13] loss 0.4857 (0.4940) acc 91.0156 (91.9922) loss_ce 0.4281 (0.4364) data_term 0.4281 (0.4364) kl_term 0.0577 (0.0576) eta 0:00:13
epoch [157/300] batch [5/13] loss 0.5473 (0.5047) acc 88.6719 (91.3281) loss_ce 0.4896 (0.4470) data_term 0.4896 (0.4470) kl_term 0.0577 (0.0576) eta 0:00:13
epoch [157/300] batch [6/13] loss 0.4927 (0.5027) acc 90.6250 (91.2109) loss_ce 0.4350 (0.4450) data_term 0.4350 (0.4450) kl_term 0.0577 (0.0577) eta 0:00:13
epoch [157/300] batch [7/13] loss 0.5211 (0.5053) acc 89.8438 (91.0156) loss_ce 0.4634 (0.4476) data_term 0.4634 (0.4476) kl_term 0.0577 (0.0577) eta 0:00:13
epoch [157/300] batch [8/13] loss 0.5666 (0.5130) acc 89.0625 (90.7715) loss_ce 0.5089 (0.4553) data_term 0.5089 (0.4553) kl_term 0.0577 (0.0577) eta 0:00:13
epoch [157/300] batch [9/13] loss 0.4326 (0.5040) acc 92.9688 (91.0156) loss_ce 0.3748 (0.4464) data_term 0.3748 (0.4464) kl_term 0.0577 (0.0577) eta 0:00:12
epoch [157/300] batch [10/13] loss 0.5614 (0.5098) acc 91.0156 (91.0156) loss_ce 0.5037 (0.4521) data_term 0.5037 (0.4521) kl_term 0.0577 (0.0577) eta 0:00:12
epoch [157/300] batch [11/13] loss 0.4528 (0.5046) acc 92.5781 (91.1577) loss_ce 0.3951 (0.4469) data_term 0.3951 (0.4469) kl_term 0.0577 (0.0577) eta 0:00:12
epoch [157/300] batch [12/13] loss 0.6579 (0.5174) acc 87.5000 (90.8529) loss_ce 0.6001 (0.4597) data_term 0.6001 (0.4597) kl_term 0.0578 (0.0577) eta 0:00:12
epoch [157/300] batch [13/13] loss 0.8812 (0.5454) acc 82.8125 (90.2344) loss_ce 0.8235 (0.4877) data_term 0.8235 (0.4877) kl_term 0.0578 (0.0577) eta 0:00:12
epoch [158/300] batch [1/13] loss 0.5107 (0.5107) acc 91.7969 (91.7969) loss_ce 0.4526 (0.4526) data_term 0.4526 (0.4526) kl_term 0.0581 (0.0581) eta 0:00:13
epoch [158/300] batch [2/13] loss 0.5305 (0.5206) acc 90.2344 (91.0156) loss_ce 0.4723 (0.4624) data_term 0.4723 (0.4624) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [3/13] loss 0.5218 (0.5210) acc 89.8438 (90.6250) loss_ce 0.4636 (0.4628) data_term 0.4636 (0.4628) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [4/13] loss 0.5290 (0.5230) acc 88.6719 (90.1367) loss_ce 0.4708 (0.4648) data_term 0.4708 (0.4648) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [5/13] loss 0.3941 (0.4972) acc 94.5312 (91.0156) loss_ce 0.3359 (0.4390) data_term 0.3359 (0.4390) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [6/13] loss 0.4788 (0.4941) acc 90.6250 (90.9505) loss_ce 0.4206 (0.4360) data_term 0.4206 (0.4360) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [7/13] loss 0.6026 (0.5096) acc 87.8906 (90.5134) loss_ce 0.5444 (0.4515) data_term 0.5444 (0.4515) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [8/13] loss 0.5239 (0.5114) acc 91.7969 (90.6738) loss_ce 0.4657 (0.4532) data_term 0.4657 (0.4532) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [9/13] loss 0.4520 (0.5048) acc 92.1875 (90.8420) loss_ce 0.3938 (0.4466) data_term 0.3938 (0.4466) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [10/13] loss 0.4338 (0.4977) acc 94.9219 (91.2500) loss_ce 0.3755 (0.4395) data_term 0.3755 (0.4395) kl_term 0.0582 (0.0582) eta 0:00:13
epoch [158/300] batch [11/13] loss 0.5633 (0.5037) acc 86.7188 (90.8381) loss_ce 0.5051 (0.4455) data_term 0.5051 (0.4455) kl_term 0.0583 (0.0582) eta 0:00:13
epoch [158/300] batch [12/13] loss 0.5298 (0.5059) acc 89.8438 (90.7552) loss_ce 0.4715 (0.4476) data_term 0.4715 (0.4476) kl_term 0.0583 (0.0582) eta 0:00:13
epoch [158/300] batch [13/13] loss 0.4740 (0.5034) acc 93.7500 (90.9856) loss_ce 0.4157 (0.4452) data_term 0.4157 (0.4452) kl_term 0.0583 (0.0582) eta 0:00:12
epoch [159/300] batch [1/13] loss 0.4652 (0.4652) acc 91.7969 (91.7969) loss_ce 0.4065 (0.4065) data_term 0.4065 (0.4065) kl_term 0.0587 (0.0587) eta 0:00:17
epoch [159/300] batch [2/13] loss 0.4741 (0.4696) acc 92.1875 (91.9922) loss_ce 0.4154 (0.4110) data_term 0.4154 (0.4110) kl_term 0.0587 (0.0587) eta 0:00:15
epoch [159/300] batch [3/13] loss 0.5271 (0.4888) acc 89.4531 (91.1458) loss_ce 0.4684 (0.4301) data_term 0.4684 (0.4301) kl_term 0.0587 (0.0587) eta 0:00:14
epoch [159/300] batch [4/13] loss 0.5413 (0.5019) acc 89.4531 (90.7227) loss_ce 0.4826 (0.4432) data_term 0.4826 (0.4432) kl_term 0.0587 (0.0587) eta 0:00:14
epoch [159/300] batch [5/13] loss 0.5877 (0.5191) acc 87.1094 (90.0000) loss_ce 0.5290 (0.4604) data_term 0.5290 (0.4604) kl_term 0.0587 (0.0587) eta 0:00:13
epoch [159/300] batch [6/13] loss 0.5922 (0.5313) acc 88.6719 (89.7786) loss_ce 0.5335 (0.4726) data_term 0.5335 (0.4726) kl_term 0.0587 (0.0587) eta 0:00:13
