***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [77/300] batch [2/2] loss 0.6914 (0.7545) acc 93.0555 (89.3012) loss_ce 0.6788 (0.7420) data_term 0.6788 (0.7420) kl_term 0.0126 (0.0126) eta 0:00:02
epoch [78/300] batch [1/2] loss 0.8094 (0.8094) acc 87.5000 (87.5000) loss_ce 0.7966 (0.7966) data_term 0.7966 (0.7966) kl_term 0.0128 (0.0128) eta 0:00:02
epoch [78/300] batch [2/2] loss 0.6382 (0.7238) acc 92.3611 (89.9306) loss_ce 0.6253 (0.7109) data_term 0.6253 (0.7109) kl_term 0.0129 (0.0129) eta 0:00:02
epoch [79/300] batch [1/2] loss 0.8086 (0.8086) acc 87.5000 (87.5000) loss_ce 0.7954 (0.7954) data_term 0.7954 (0.7954) kl_term 0.0132 (0.0132) eta 0:00:02
epoch [79/300] batch [2/2] loss 0.6526 (0.7306) acc 92.3611 (89.9306) loss_ce 0.6394 (0.7174) data_term 0.6394 (0.7174) kl_term 0.0132 (0.0132) eta 0:00:02
epoch [80/300] batch [1/2] loss 0.7791 (0.7791) acc 88.2812 (88.2812) loss_ce 0.7656 (0.7656) data_term 0.7656 (0.7656) kl_term 0.0135 (0.0135) eta 0:00:02
epoch [80/300] batch [2/2] loss 0.7857 (0.7824) acc 85.4167 (86.8490) loss_ce 0.7721 (0.7688) data_term 0.7721 (0.7688) kl_term 0.0136 (0.0135) eta 0:00:02
epoch [81/300] batch [1/2] loss 0.7129 (0.7129) acc 89.0625 (89.0625) loss_ce 0.6991 (0.6991) data_term 0.6991 (0.6991) kl_term 0.0138 (0.0138) eta 0:00:02
epoch [81/300] batch [2/2] loss 0.7179 (0.7154) acc 90.2778 (89.6701) loss_ce 0.7040 (0.7016) data_term 0.7040 (0.7016) kl_term 0.0139 (0.0138) eta 0:00:02
epoch [82/300] batch [1/2] loss 0.6631 (0.6631) acc 91.4062 (91.4062) loss_ce 0.6490 (0.6490) data_term 0.6490 (0.6490) kl_term 0.0141 (0.0141) eta 0:00:02
epoch [82/300] batch [2/2] loss 0.6404 (0.6518) acc 90.9722 (91.1892) loss_ce 0.6262 (0.6376) data_term 0.6262 (0.6376) kl_term 0.0142 (0.0142) eta 0:00:02
epoch [83/300] batch [1/2] loss 0.7698 (0.7698) acc 88.2812 (88.2812) loss_ce 0.7554 (0.7554) data_term 0.7554 (0.7554) kl_term 0.0145 (0.0145) eta 0:00:02
epoch [83/300] batch [2/2] loss 0.7368 (0.7533) acc 86.8055 (87.5434) loss_ce 0.7223 (0.7388) data_term 0.7223 (0.7388) kl_term 0.0145 (0.0145) eta 0:00:02
epoch [84/300] batch [1/2] loss 0.6640 (0.6640) acc 89.0625 (89.0625) loss_ce 0.6492 (0.6492) data_term 0.6492 (0.6492) kl_term 0.0148 (0.0148) eta 0:00:02
epoch [84/300] batch [2/2] loss 0.6383 (0.6511) acc 94.4444 (91.7535) loss_ce 0.6235 (0.6363) data_term 0.6235 (0.6363) kl_term 0.0149 (0.0148) eta 0:00:02
epoch [85/300] batch [1/2] loss 0.6817 (0.6817) acc 90.6250 (90.6250) loss_ce 0.6666 (0.6666) data_term 0.6666 (0.6666) kl_term 0.0151 (0.0151) eta 0:00:02
epoch [85/300] batch [2/2] loss 0.6816 (0.6817) acc 91.6667 (91.1458) loss_ce 0.6664 (0.6665) data_term 0.6664 (0.6665) kl_term 0.0152 (0.0152) eta 0:00:02
epoch [86/300] batch [1/2] loss 0.7059 (0.7059) acc 89.4531 (89.4531) loss_ce 0.6905 (0.6905) data_term 0.6905 (0.6905) kl_term 0.0155 (0.0155) eta 0:00:02
epoch [86/300] batch [2/2] loss 0.7429 (0.7244) acc 90.2778 (89.8654) loss_ce 0.7274 (0.7089) data_term 0.7274 (0.7089) kl_term 0.0155 (0.0155) eta 0:00:02
epoch [87/300] batch [1/2] loss 0.6965 (0.6965) acc 90.6250 (90.6250) loss_ce 0.6807 (0.6807) data_term 0.6807 (0.6807) kl_term 0.0158 (0.0158) eta 0:00:02
epoch [87/300] batch [2/2] loss 0.6370 (0.6668) acc 93.7500 (92.1875) loss_ce 0.6212 (0.6509) data_term 0.6212 (0.6509) kl_term 0.0159 (0.0158) eta 0:00:01
epoch [88/300] batch [1/2] loss 0.6253 (0.6253) acc 91.7969 (91.7969) loss_ce 0.6092 (0.6092) data_term 0.6092 (0.6092) kl_term 0.0161 (0.0161) eta 0:00:02
epoch [88/300] batch [2/2] loss 0.7385 (0.6819) acc 88.8889 (90.3429) loss_ce 0.7223 (0.6657) data_term 0.7223 (0.6657) kl_term 0.0162 (0.0162) eta 0:00:01
epoch [89/300] batch [1/2] loss 0.6489 (0.6489) acc 91.4062 (91.4062) loss_ce 0.6324 (0.6324) data_term 0.6324 (0.6324) kl_term 0.0165 (0.0165) eta 0:00:02
epoch [89/300] batch [2/2] loss 0.6964 (0.6726) acc 88.8889 (90.1476) loss_ce 0.6798 (0.6561) data_term 0.6798 (0.6561) kl_term 0.0165 (0.0165) eta 0:00:01
epoch [90/300] batch [1/2] loss 0.6426 (0.6426) acc 87.8906 (87.8906) loss_ce 0.6258 (0.6258) data_term 0.6258 (0.6258) kl_term 0.0168 (0.0168) eta 0:00:02
epoch [90/300] batch [2/2] loss 0.7088 (0.6757) acc 92.3611 (90.1259) loss_ce 0.6919 (0.6588) data_term 0.6919 (0.6588) kl_term 0.0169 (0.0169) eta 0:00:01
epoch [91/300] batch [1/2] loss 0.5825 (0.5825) acc 92.9688 (92.9688) loss_ce 0.5653 (0.5653) data_term 0.5653 (0.5653) kl_term 0.0172 (0.0172) eta 0:00:02
epoch [91/300] batch [2/2] loss 0.7706 (0.6766) acc 87.5000 (90.2344) loss_ce 0.7534 (0.6594) data_term 0.7534 (0.6594) kl_term 0.0172 (0.0172) eta 0:00:01
epoch [92/300] batch [1/2] loss 0.6823 (0.6823) acc 90.2344 (90.2344) loss_ce 0.6648 (0.6648) data_term 0.6648 (0.6648) kl_term 0.0175 (0.0175) eta 0:00:02
epoch [92/300] batch [2/2] loss 0.6440 (0.6631) acc 90.9722 (90.6033) loss_ce 0.6264 (0.6456) data_term 0.6264 (0.6456) kl_term 0.0176 (0.0175) eta 0:00:01
epoch [93/300] batch [1/2] loss 0.6197 (0.6197) acc 92.9688 (92.9688) loss_ce 0.6018 (0.6018) data_term 0.6018 (0.6018) kl_term 0.0178 (0.0178) eta 0:00:01
epoch [93/300] batch [2/2] loss 0.7203 (0.6700) acc 87.5000 (90.2344) loss_ce 0.7024 (0.6521) data_term 0.7024 (0.6521) kl_term 0.0179 (0.0179) eta 0:00:01
epoch [94/300] batch [1/2] loss 0.6599 (0.6599) acc 91.7969 (91.7969) loss_ce 0.6417 (0.6417) data_term 0.6417 (0.6417) kl_term 0.0182 (0.0182) eta 0:00:01
epoch [94/300] batch [2/2] loss 0.6848 (0.6723) acc 88.8889 (90.3429) loss_ce 0.6665 (0.6541) data_term 0.6665 (0.6541) kl_term 0.0183 (0.0182) eta 0:00:01
epoch [95/300] batch [1/2] loss 0.6888 (0.6888) acc 89.8438 (89.8438) loss_ce 0.6702 (0.6702) data_term 0.6702 (0.6702) kl_term 0.0185 (0.0185) eta 0:00:02
epoch [95/300] batch [2/2] loss 0.5491 (0.6189) acc 94.4444 (92.1441) loss_ce 0.5305 (0.6004) data_term 0.5305 (0.6004) kl_term 0.0186 (0.0186) eta 0:00:01
epoch [96/300] batch [1/2] loss 0.6839 (0.6839) acc 86.3281 (86.3281) loss_ce 0.6650 (0.6650) data_term 0.6650 (0.6650) kl_term 0.0189 (0.0189) eta 0:00:01
epoch [96/300] batch [2/2] loss 0.5748 (0.6293) acc 92.3611 (89.3446) loss_ce 0.5558 (0.6104) data_term 0.5558 (0.6104) kl_term 0.0190 (0.0189) eta 0:00:01
epoch [97/300] batch [1/2] loss 0.5716 (0.5716) acc 92.9688 (92.9688) loss_ce 0.5524 (0.5524) data_term 0.5524 (0.5524) kl_term 0.0193 (0.0193) eta 0:00:01
epoch [97/300] batch [2/2] loss 0.5673 (0.5694) acc 93.7500 (93.3594) loss_ce 0.5479 (0.5501) data_term 0.5479 (0.5501) kl_term 0.0193 (0.0193) eta 0:00:01
epoch [98/300] batch [1/2] loss 0.6346 (0.6346) acc 92.1875 (92.1875) loss_ce 0.6150 (0.6150) data_term 0.6150 (0.6150) kl_term 0.0196 (0.0196) eta 0:00:01
epoch [98/300] batch [2/2] loss 0.6292 (0.6319) acc 91.6667 (91.9271) loss_ce 0.6095 (0.6123) data_term 0.6095 (0.6123) kl_term 0.0197 (0.0197) eta 0:00:01
epoch [99/300] batch [1/2] loss 0.6219 (0.6219) acc 89.0625 (89.0625) loss_ce 0.6019 (0.6019) data_term 0.6019 (0.6019) kl_term 0.0200 (0.0200) eta 0:00:01
epoch [99/300] batch [2/2] loss 0.6073 (0.6146) acc 92.3611 (90.7118) loss_ce 0.5873 (0.5946) data_term 0.5873 (0.5946) kl_term 0.0200 (0.0200) eta 0:00:01
epoch [100/300] batch [1/2] loss 0.6414 (0.6414) acc 91.4062 (91.4062) loss_ce 0.6210 (0.6210) data_term 0.6210 (0.6210) kl_term 0.0203 (0.0203) eta 0:00:01
epoch [100/300] batch [2/2] loss 0.8010 (0.7212) acc 86.8055 (89.1059) loss_ce 0.7806 (0.7008) data_term 0.7806 (0.7008) kl_term 0.0204 (0.0204) eta 0:00:01
epoch [101/300] batch [1/2] loss 0.6351 (0.6351) acc 89.4531 (89.4531) loss_ce 0.6144 (0.6144) data_term 0.6144 (0.6144) kl_term 0.0207 (0.0207) eta 0:00:01
epoch [101/300] batch [2/2] loss 0.5445 (0.5898) acc 90.9722 (90.2127) loss_ce 0.5238 (0.5691) data_term 0.5238 (0.5691) kl_term 0.0208 (0.0207) eta 0:00:01
epoch [102/300] batch [1/2] loss 0.5433 (0.5433) acc 94.1406 (94.1406) loss_ce 0.5223 (0.5223) data_term 0.5223 (0.5223) kl_term 0.0210 (0.0210) eta 0:00:01
epoch [102/300] batch [2/2] loss 0.5941 (0.5687) acc 93.0555 (93.5981) loss_ce 0.5730 (0.5476) data_term 0.5730 (0.5476) kl_term 0.0211 (0.0211) eta 0:00:01
epoch [103/300] batch [1/2] loss 0.6559 (0.6559) acc 89.8438 (89.8438) loss_ce 0.6345 (0.6345) data_term 0.6345 (0.6345) kl_term 0.0214 (0.0214) eta 0:00:03
epoch [103/300] batch [2/2] loss 0.6504 (0.6532) acc 90.9722 (90.4080) loss_ce 0.6289 (0.6317) data_term 0.6289 (0.6317) kl_term 0.0215 (0.0214) eta 0:00:02
epoch [104/300] batch [1/2] loss 0.6141 (0.6141) acc 91.4062 (91.4062) loss_ce 0.5923 (0.5923) data_term 0.5923 (0.5923) kl_term 0.0218 (0.0218) eta 0:00:03
epoch [104/300] batch [2/2] loss 0.4743 (0.5442) acc 95.1389 (93.2726) loss_ce 0.4524 (0.5224) data_term 0.4524 (0.5224) kl_term 0.0218 (0.0218) eta 0:00:04
epoch [105/300] batch [1/2] loss 0.5058 (0.5058) acc 93.7500 (93.7500) loss_ce 0.4837 (0.4837) data_term 0.4837 (0.4837) kl_term 0.0221 (0.0221) eta 0:00:05
epoch [105/300] batch [2/2] loss 0.6841 (0.5950) acc 90.9722 (92.3611) loss_ce 0.6619 (0.5728) data_term 0.6619 (0.5728) kl_term 0.0222 (0.0222) eta 0:00:05
epoch [106/300] batch [1/2] loss 0.6649 (0.6649) acc 89.0625 (89.0625) loss_ce 0.6424 (0.6424) data_term 0.6424 (0.6424) kl_term 0.0225 (0.0225) eta 0:00:05
epoch [106/300] batch [2/2] loss 0.5644 (0.6146) acc 93.7500 (91.4062) loss_ce 0.5418 (0.5921) data_term 0.5418 (0.5921) kl_term 0.0226 (0.0225) eta 0:00:05
epoch [107/300] batch [1/2] loss 0.6134 (0.6134) acc 92.1875 (92.1875) loss_ce 0.5905 (0.5905) data_term 0.5905 (0.5905) kl_term 0.0228 (0.0228) eta 0:00:05
epoch [107/300] batch [2/2] loss 0.5043 (0.5588) acc 93.7500 (92.9688) loss_ce 0.4814 (0.5359) data_term 0.4814 (0.5359) kl_term 0.0229 (0.0229) eta 0:00:05
epoch [108/300] batch [1/2] loss 0.6158 (0.6158) acc 90.6250 (90.6250) loss_ce 0.5926 (0.5926) data_term 0.5926 (0.5926) kl_term 0.0232 (0.0232) eta 0:00:05
epoch [108/300] batch [2/2] loss 0.5008 (0.5583) acc 96.5278 (93.5764) loss_ce 0.4775 (0.5350) data_term 0.4775 (0.5350) kl_term 0.0233 (0.0232) eta 0:00:05
epoch [109/300] batch [1/2] loss 0.6477 (0.6477) acc 91.4062 (91.4062) loss_ce 0.6242 (0.6242) data_term 0.6242 (0.6242) kl_term 0.0236 (0.0236) eta 0:00:05
epoch [109/300] batch [2/2] loss 0.5661 (0.6069) acc 92.3611 (91.8837) loss_ce 0.5425 (0.5833) data_term 0.5425 (0.5833) kl_term 0.0236 (0.0236) eta 0:00:05
epoch [110/300] batch [1/2] loss 0.7159 (0.7159) acc 89.8438 (89.8438) loss_ce 0.6920 (0.6920) data_term 0.6920 (0.6920) kl_term 0.0239 (0.0239) eta 0:00:05
epoch [110/300] batch [2/2] loss 0.5698 (0.6428) acc 92.3611 (91.1024) loss_ce 0.5458 (0.6189) data_term 0.5458 (0.6189) kl_term 0.0240 (0.0240) eta 0:00:05
epoch [111/300] batch [1/2] loss 0.6916 (0.6916) acc 89.4531 (89.4531) loss_ce 0.6673 (0.6673) data_term 0.6673 (0.6673) kl_term 0.0243 (0.0243) eta 0:00:05
epoch [111/300] batch [2/2] loss 0.5375 (0.6145) acc 94.4444 (91.9488) loss_ce 0.5132 (0.5902) data_term 0.5132 (0.5902) kl_term 0.0244 (0.0243) eta 0:00:05
epoch [112/300] batch [1/2] loss 0.5995 (0.5995) acc 91.7969 (91.7969) loss_ce 0.5749 (0.5749) data_term 0.5749 (0.5749) kl_term 0.0247 (0.0247) eta 0:00:05
epoch [112/300] batch [2/2] loss 0.5814 (0.5904) acc 93.7500 (92.7734) loss_ce 0.5566 (0.5657) data_term 0.5566 (0.5657) kl_term 0.0247 (0.0247) eta 0:00:03
epoch [113/300] batch [1/2] loss 0.6080 (0.6080) acc 90.2344 (90.2344) loss_ce 0.5830 (0.5830) data_term 0.5830 (0.5830) kl_term 0.0250 (0.0250) eta 0:00:01
epoch [113/300] batch [2/2] loss 0.5229 (0.5654) acc 95.1389 (92.6866) loss_ce 0.4978 (0.5404) data_term 0.4978 (0.5404) kl_term 0.0251 (0.0251) eta 0:00:01
epoch [114/300] batch [1/2] loss 0.6392 (0.6392) acc 90.6250 (90.6250) loss_ce 0.6138 (0.6138) data_term 0.6138 (0.6138) kl_term 0.0254 (0.0254) eta 0:00:01
epoch [114/300] batch [2/2] loss 0.6770 (0.6581) acc 89.5833 (90.1042) loss_ce 0.6515 (0.6326) data_term 0.6515 (0.6326) kl_term 0.0255 (0.0254) eta 0:00:01
epoch [115/300] batch [1/2] loss 0.6213 (0.6213) acc 92.1875 (92.1875) loss_ce 0.5955 (0.5955) data_term 0.5955 (0.5955) kl_term 0.0258 (0.0258) eta 0:00:01
epoch [115/300] batch [2/2] loss 0.5702 (0.5958) acc 90.2778 (91.2326) loss_ce 0.5444 (0.5700) data_term 0.5444 (0.5700) kl_term 0.0258 (0.0258) eta 0:00:01
epoch [116/300] batch [1/2] loss 0.5749 (0.5749) acc 93.3594 (93.3594) loss_ce 0.5487 (0.5487) data_term 0.5487 (0.5487) kl_term 0.0261 (0.0261) eta 0:00:01
epoch [116/300] batch [2/2] loss 0.6073 (0.5911) acc 93.0555 (93.2075) loss_ce 0.5810 (0.5649) data_term 0.5810 (0.5649) kl_term 0.0262 (0.0262) eta 0:00:01
epoch [117/300] batch [1/2] loss 0.5167 (0.5167) acc 93.3594 (93.3594) loss_ce 0.4902 (0.4902) data_term 0.4902 (0.4902) kl_term 0.0265 (0.0265) eta 0:00:01
epoch [117/300] batch [2/2] loss 0.5454 (0.5310) acc 93.7500 (93.5547) loss_ce 0.5188 (0.5045) data_term 0.5188 (0.5045) kl_term 0.0266 (0.0266) eta 0:00:01
epoch [118/300] batch [1/2] loss 0.5137 (0.5137) acc 93.3594 (93.3594) loss_ce 0.4868 (0.4868) data_term 0.4868 (0.4868) kl_term 0.0269 (0.0269) eta 0:00:01
epoch [118/300] batch [2/2] loss 0.6142 (0.5640) acc 91.6667 (92.5130) loss_ce 0.5873 (0.5370) data_term 0.5873 (0.5370) kl_term 0.0270 (0.0269) eta 0:00:01
epoch [119/300] batch [1/2] loss 0.5591 (0.5591) acc 92.1875 (92.1875) loss_ce 0.5318 (0.5318) data_term 0.5318 (0.5318) kl_term 0.0273 (0.0273) eta 0:00:01
epoch [119/300] batch [2/2] loss 0.4613 (0.5102) acc 96.5278 (94.3576) loss_ce 0.4340 (0.4829) data_term 0.4340 (0.4829) kl_term 0.0273 (0.0273) eta 0:00:01
epoch [120/300] batch [1/2] loss 0.6237 (0.6237) acc 91.0156 (91.0156) loss_ce 0.5960 (0.5960) data_term 0.5960 (0.5960) kl_term 0.0276 (0.0276) eta 0:00:01
epoch [120/300] batch [2/2] loss 0.5916 (0.6077) acc 90.9722 (90.9939) loss_ce 0.5639 (0.5800) data_term 0.5639 (0.5800) kl_term 0.0277 (0.0277) eta 0:00:01
epoch [121/300] batch [1/2] loss 0.5360 (0.5360) acc 94.1406 (94.1406) loss_ce 0.5080 (0.5080) data_term 0.5080 (0.5080) kl_term 0.0280 (0.0280) eta 0:00:01
epoch [121/300] batch [2/2] loss 0.7015 (0.6188) acc 88.8889 (91.5148) loss_ce 0.6734 (0.5907) data_term 0.6734 (0.5907) kl_term 0.0281 (0.0281) eta 0:00:01
epoch [122/300] batch [1/2] loss 0.5166 (0.5166) acc 94.5312 (94.5312) loss_ce 0.4882 (0.4882) data_term 0.4882 (0.4882) kl_term 0.0284 (0.0284) eta 0:00:01
epoch [122/300] batch [2/2] loss 0.5436 (0.5301) acc 95.1389 (94.8351) loss_ce 0.5151 (0.5017) data_term 0.5151 (0.5017) kl_term 0.0285 (0.0284) eta 0:00:01
epoch [123/300] batch [1/2] loss 0.5115 (0.5115) acc 93.3594 (93.3594) loss_ce 0.4827 (0.4827) data_term 0.4827 (0.4827) kl_term 0.0288 (0.0288) eta 0:00:04
epoch [123/300] batch [2/2] loss 0.5918 (0.5517) acc 93.7500 (93.5547) loss_ce 0.5630 (0.5228) data_term 0.5630 (0.5228) kl_term 0.0289 (0.0288) eta 0:00:04
epoch [124/300] batch [1/2] loss 0.5632 (0.5632) acc 91.0156 (91.0156) loss_ce 0.5341 (0.5341) data_term 0.5341 (0.5341) kl_term 0.0292 (0.0292) eta 0:00:05
epoch [124/300] batch [2/2] loss 0.4890 (0.5261) acc 94.4444 (92.7300) loss_ce 0.4598 (0.4969) data_term 0.4598 (0.4969) kl_term 0.0292 (0.0292) eta 0:00:05
epoch [125/300] batch [1/2] loss 0.5103 (0.5103) acc 96.4844 (96.4844) loss_ce 0.4807 (0.4807) data_term 0.4807 (0.4807) kl_term 0.0296 (0.0296) eta 0:00:05
epoch [125/300] batch [2/2] loss 0.5887 (0.5495) acc 93.0555 (94.7700) loss_ce 0.5591 (0.5199) data_term 0.5591 (0.5199) kl_term 0.0296 (0.0296) eta 0:00:05
epoch [126/300] batch [1/2] loss 0.5712 (0.5712) acc 94.5312 (94.5312) loss_ce 0.5412 (0.5412) data_term 0.5412 (0.5412) kl_term 0.0299 (0.0299) eta 0:00:05
epoch [126/300] batch [2/2] loss 0.5670 (0.5691) acc 93.0555 (93.7934) loss_ce 0.5370 (0.5391) data_term 0.5370 (0.5391) kl_term 0.0300 (0.0300) eta 0:00:05
epoch [127/300] batch [1/2] loss 0.5509 (0.5509) acc 95.3125 (95.3125) loss_ce 0.5206 (0.5206) data_term 0.5206 (0.5206) kl_term 0.0303 (0.0303) eta 0:00:05
epoch [127/300] batch [2/2] loss 0.4935 (0.5222) acc 93.0555 (94.1840) loss_ce 0.4631 (0.4918) data_term 0.4631 (0.4918) kl_term 0.0304 (0.0304) eta 0:00:05
epoch [128/300] batch [1/2] loss 0.5611 (0.5611) acc 92.5781 (92.5781) loss_ce 0.5304 (0.5304) data_term 0.5304 (0.5304) kl_term 0.0307 (0.0307) eta 0:00:05
epoch [128/300] batch [2/2] loss 0.5761 (0.5686) acc 92.3611 (92.4696) loss_ce 0.5454 (0.5379) data_term 0.5454 (0.5379) kl_term 0.0308 (0.0307) eta 0:00:05
epoch [129/300] batch [1/2] loss 0.5162 (0.5162) acc 94.5312 (94.5312) loss_ce 0.4852 (0.4852) data_term 0.4852 (0.4852) kl_term 0.0311 (0.0311) eta 0:00:05
epoch [129/300] batch [2/2] loss 0.5376 (0.5269) acc 93.0555 (93.7934) loss_ce 0.5064 (0.4958) data_term 0.5064 (0.4958) kl_term 0.0312 (0.0311) eta 0:00:04
epoch [130/300] batch [1/2] loss 0.5377 (0.5377) acc 93.7500 (93.7500) loss_ce 0.5063 (0.5063) data_term 0.5063 (0.5063) kl_term 0.0315 (0.0315) eta 0:00:05
epoch [130/300] batch [2/2] loss 0.4685 (0.5031) acc 95.8333 (94.7917) loss_ce 0.4370 (0.4716) data_term 0.4370 (0.4716) kl_term 0.0315 (0.0315) eta 0:00:04
epoch [131/300] batch [1/2] loss 0.5534 (0.5534) acc 91.4062 (91.4062) loss_ce 0.5215 (0.5215) data_term 0.5215 (0.5215) kl_term 0.0319 (0.0319) eta 0:00:04
epoch [131/300] batch [2/2] loss 0.4734 (0.5134) acc 94.4444 (92.9253) loss_ce 0.4414 (0.4815) data_term 0.4414 (0.4815) kl_term 0.0319 (0.0319) eta 0:00:03
epoch [132/300] batch [1/2] loss 0.5617 (0.5617) acc 94.5312 (94.5312) loss_ce 0.5295 (0.5295) data_term 0.5295 (0.5295) kl_term 0.0322 (0.0322) eta 0:00:05
epoch [132/300] batch [2/2] loss 0.5163 (0.5390) acc 93.0555 (93.7934) loss_ce 0.4840 (0.5068) data_term 0.4840 (0.5068) kl_term 0.0323 (0.0323) eta 0:00:04
epoch [133/300] batch [1/2] loss 0.5677 (0.5677) acc 92.9688 (92.9688) loss_ce 0.5350 (0.5350) data_term 0.5350 (0.5350) kl_term 0.0326 (0.0326) eta 0:00:05
epoch [133/300] batch [2/2] loss 0.5152 (0.5414) acc 93.0555 (93.0121) loss_ce 0.4825 (0.5087) data_term 0.4825 (0.5087) kl_term 0.0327 (0.0327) eta 0:00:04
epoch [134/300] batch [1/2] loss 0.5843 (0.5843) acc 91.0156 (91.0156) loss_ce 0.5513 (0.5513) data_term 0.5513 (0.5513) kl_term 0.0330 (0.0330) eta 0:00:05
epoch [134/300] batch [2/2] loss 0.6003 (0.5923) acc 95.1389 (93.0773) loss_ce 0.5672 (0.5593) data_term 0.5672 (0.5593) kl_term 0.0331 (0.0330) eta 0:00:04
epoch [135/300] batch [1/2] loss 0.5840 (0.5840) acc 92.9688 (92.9688) loss_ce 0.5506 (0.5506) data_term 0.5506 (0.5506) kl_term 0.0334 (0.0334) eta 0:00:05
epoch [135/300] batch [2/2] loss 0.5832 (0.5836) acc 91.6667 (92.3177) loss_ce 0.5497 (0.5501) data_term 0.5497 (0.5501) kl_term 0.0335 (0.0334) eta 0:00:04
epoch [136/300] batch [1/2] loss 0.5902 (0.5902) acc 92.1875 (92.1875) loss_ce 0.5564 (0.5564) data_term 0.5564 (0.5564) kl_term 0.0338 (0.0338) eta 0:00:05
epoch [136/300] batch [2/2] loss 0.5071 (0.5487) acc 94.4444 (93.3160) loss_ce 0.4733 (0.5149) data_term 0.4733 (0.5149) kl_term 0.0339 (0.0338) eta 0:00:04
epoch [137/300] batch [1/2] loss 0.5032 (0.5032) acc 94.9219 (94.9219) loss_ce 0.4690 (0.4690) data_term 0.4690 (0.4690) kl_term 0.0342 (0.0342) eta 0:00:05
epoch [137/300] batch [2/2] loss 0.6074 (0.5553) acc 90.9722 (92.9470) loss_ce 0.5732 (0.5211) data_term 0.5732 (0.5211) kl_term 0.0342 (0.0342) eta 0:00:04
epoch [138/300] batch [1/2] loss 0.5402 (0.5402) acc 94.5312 (94.5312) loss_ce 0.5057 (0.5057) data_term 0.5057 (0.5057) kl_term 0.0346 (0.0346) eta 0:00:04
epoch [138/300] batch [2/2] loss 0.5212 (0.5307) acc 93.7500 (94.1406) loss_ce 0.4866 (0.4961) data_term 0.4866 (0.4961) kl_term 0.0346 (0.0346) eta 0:00:04
epoch [139/300] batch [1/2] loss 0.5132 (0.5132) acc 93.3594 (93.3594) loss_ce 0.4782 (0.4782) data_term 0.4782 (0.4782) kl_term 0.0349 (0.0349) eta 0:00:04
epoch [139/300] batch [2/2] loss 0.5149 (0.5140) acc 95.8333 (94.5964) loss_ce 0.4799 (0.4791) data_term 0.4799 (0.4791) kl_term 0.0350 (0.0350) eta 0:00:04
epoch [140/300] batch [1/2] loss 0.5417 (0.5417) acc 92.5781 (92.5781) loss_ce 0.5064 (0.5064) data_term 0.5064 (0.5064) kl_term 0.0353 (0.0353) eta 0:00:03
epoch [140/300] batch [2/2] loss 0.4905 (0.5161) acc 93.0555 (92.8168) loss_ce 0.4551 (0.4807) data_term 0.4551 (0.4807) kl_term 0.0354 (0.0354) eta 0:00:03
epoch [141/300] batch [1/2] loss 0.5667 (0.5667) acc 94.5312 (94.5312) loss_ce 0.5310 (0.5310) data_term 0.5310 (0.5310) kl_term 0.0357 (0.0357) eta 0:00:04
epoch [141/300] batch [2/2] loss 0.4410 (0.5039) acc 97.2222 (95.8767) loss_ce 0.4052 (0.4681) data_term 0.4052 (0.4681) kl_term 0.0358 (0.0358) eta 0:00:04
epoch [142/300] batch [1/2] loss 0.5199 (0.5199) acc 94.5312 (94.5312) loss_ce 0.4838 (0.4838) data_term 0.4838 (0.4838) kl_term 0.0361 (0.0361) eta 0:00:04
epoch [142/300] batch [2/2] loss 0.4605 (0.4902) acc 96.5278 (95.5295) loss_ce 0.4243 (0.4540) data_term 0.4243 (0.4540) kl_term 0.0362 (0.0361) eta 0:00:04
epoch [143/300] batch [1/2] loss 0.5053 (0.5053) acc 94.5312 (94.5312) loss_ce 0.4688 (0.4688) data_term 0.4688 (0.4688) kl_term 0.0365 (0.0365) eta 0:00:04
epoch [143/300] batch [2/2] loss 0.5959 (0.5506) acc 92.3611 (93.4462) loss_ce 0.5594 (0.5141) data_term 0.5594 (0.5141) kl_term 0.0366 (0.0365) eta 0:00:04
epoch [144/300] batch [1/2] loss 0.5122 (0.5122) acc 92.9688 (92.9688) loss_ce 0.4753 (0.4753) data_term 0.4753 (0.4753) kl_term 0.0369 (0.0369) eta 0:00:04
epoch [144/300] batch [2/2] loss 0.5308 (0.5215) acc 93.7500 (93.3594) loss_ce 0.4938 (0.4846) data_term 0.4938 (0.4846) kl_term 0.0369 (0.0369) eta 0:00:04
epoch [145/300] batch [1/2] loss 0.5109 (0.5109) acc 94.9219 (94.9219) loss_ce 0.4736 (0.4736) data_term 0.4736 (0.4736) kl_term 0.0373 (0.0373) eta 0:00:04
epoch [145/300] batch [2/2] loss 0.5833 (0.5471) acc 92.3611 (93.6415) loss_ce 0.5460 (0.5098) data_term 0.5460 (0.5098) kl_term 0.0373 (0.0373) eta 0:00:04
epoch [146/300] batch [1/2] loss 0.5430 (0.5430) acc 92.9688 (92.9688) loss_ce 0.5054 (0.5054) data_term 0.5054 (0.5054) kl_term 0.0377 (0.0377) eta 0:00:04
epoch [146/300] batch [2/2] loss 0.4773 (0.5102) acc 97.2222 (95.0955) loss_ce 0.4396 (0.4725) data_term 0.4396 (0.4725) kl_term 0.0377 (0.0377) eta 0:00:04
