sample_id,label,MMRL_pred,Bayes_pred,case_type,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c01.jpg,0,0,0,both_correct,0.99164635,0.99895585,0.048832744,0.0082702665,0.0016259339,0.007638146,0.014620208
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c02.jpg,0,0,0,both_correct,0.99057686,0.98672557,0.053585336,0.07063443,0.00017358304,0.0007007631,0.0077528786
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c03.jpg,0,0,0,both_correct,0.9965289,0.9995547,0.025444759,0.004353443,0.00071231846,0.003516112,0.006051542
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c04.jpg,0,0,0,both_correct,0.9897037,0.9997037,0.061701253,0.002870787,0.0030157769,0.018009365,0.019999988
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c05.jpg,0,0,0,both_correct,0.9925666,0.99989223,0.047642346,0.0011682983,0.002342632,0.015736502,0.014651527
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c06.jpg,0,0,0,both_correct,0.96975976,0.98470277,0.13620076,0.07922939,0.0012851611,0.005256583,0.02988814
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c01.jpg,0,0,0,both_correct,0.9074923,0.85166466,0.3130893,0.4233218,0.0037875744,0.015278693,0.1122899
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c02.jpg,0,0,0,both_correct,0.83174515,0.7969407,0.4544884,0.508117,0.0010283403,0.004127694,0.06961241
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c03.jpg,0,0,1,MMRL_correct_Bayes_wrong,0.5512657,0.5013151,0.7061071,0.8360512,0.009972719,0.0524904,0.164701
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c04.jpg,0,0,0,both_correct,0.91128075,0.96377885,0.29996917,0.15625255,0.0060690474,0.025036585,0.10503841
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c05.jpg,0,0,0,both_correct,0.87339354,0.75744486,0.38477573,0.55852205,0.011398381,0.04626416,0.23228644
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c06.jpg,0,0,0,both_correct,0.8814254,0.7468275,0.3645914,0.5669332,0.015252441,0.06221602,0.2691974
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c07.jpg,0,0,0,both_correct,0.81748617,0.87445796,0.476063,0.37859806,0.003132144,0.012591559,0.113960646
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c01.jpg,0,0,1,MMRL_correct_Bayes_wrong,0.6473239,0.4907178,0.6966237,0.78794086,0.0141653875,0.05763248,0.3182072
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c02.jpg,0,0,0,both_correct,0.99034613,0.99232036,0.055616807,0.047419354,0.00015237044,0.0006354991,0.004735847
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c03.jpg,0,0,0,both_correct,0.9873017,0.9918934,0.07048965,0.04901193,0.0002654828,0.0010713479,0.009239086
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c04.jpg,0,0,0,both_correct,0.9944094,0.99272925,0.03628915,0.045046173,9.888127e-05,0.00042544492,0.00361478
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c05.jpg,0,0,0,both_correct,0.99004656,0.99400866,0.057935014,0.040556327,0.00047994556,0.0019697628,0.0093549285
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c06.jpg,0,0,0,both_correct,0.9952501,0.9974389,0.03105794,0.018427452,0.00017315165,0.0007043246,0.0044132615
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c07.jpg,0,0,0,both_correct,0.9252769,0.9610165,0.26801133,0.17374593,0.0036126485,0.014894173,0.07434233
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c01.jpg,0,0,0,both_correct,0.9989299,0.99953735,0.008980028,0.004261746,6.703702e-05,0.00027896382,0.0012237991
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c02.jpg,0,0,0,both_correct,0.999582,0.99965274,0.003943041,0.003269711,1.7325812e-05,7.5461176e-05,0.0001900525
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c03.jpg,0,0,0,both_correct,0.97977626,0.99930954,0.107550584,0.0066076247,0.005978721,0.037632402,0.039066896
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c04.jpg,0,0,0,both_correct,0.99899966,0.99977213,0.008450807,0.0022176984,0.0001370002,0.00061854,0.0015450814
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c05.jpg,0,0,0,both_correct,0.9990336,0.99923337,0.008115244,0.0065550692,1.0101477e-05,4.1297604e-05,0.0004088582
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c06.jpg,0,0,0,both_correct,0.9998235,0.9999641,0.0018624373,0.00045229186,2.8960509e-05,0.00013331608,0.00028279924
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c07.jpg,0,0,0,both_correct,0.9986582,0.9998221,0.011236119,0.0018020764,0.00026844005,0.0013800449,0.0023280503
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c01.jpg,0,0,0,both_correct,0.96397865,0.910753,0.18667814,0.37708795,0.006450396,0.02700195,0.10645145
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c02.jpg,0,0,0,both_correct,0.98553747,0.9755206,0.08666043,0.1374416,0.0009915024,0.004127667,0.020034352
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c03.jpg,0,0,0,both_correct,0.9937143,0.9905708,0.038773365,0.053729445,0.00017849193,0.0007216623,0.0064315964
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c04.jpg,0,0,0,both_correct,0.9960466,0.9942561,0.026338559,0.03564552,9.9733996e-05,0.00040339906,0.003710064
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c05.jpg,0,0,0,both_correct,0.99790156,0.99826497,0.015831819,0.013192683,2.3960898e-05,0.000100997844,0.0007410165
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c06.jpg,0,0,0,both_correct,0.9894789,0.9965565,0.06344515,0.02501409,0.00095925306,0.004043771,0.014163666
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c07.jpg,0,0,0,both_correct,0.96993273,0.98353404,0.153817,0.09119849,0.0012356074,0.0051547135,0.027238814
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c01.jpg,1,19,1,MMRL_wrong_Bayes_correct,0.76342493,0.5755108,0.6700907,0.74296725,0.07204572,0.29888317,0.72662604
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c02.jpg,1,1,1,both_correct,0.8738282,0.90425515,0.53425074,0.37648308,0.01020249,0.0469347,0.096106805
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c03.jpg,1,1,1,both_correct,0.6467116,0.6724514,1.1467885,0.8922632,0.031138677,0.14692633,0.2411867
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c04.jpg,1,19,19,both_wrong,0.6756207,0.8184291,0.69934726,0.48945355,0.0145284105,0.0600041,0.28562972
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c05.jpg,1,1,1,both_correct,0.99507844,0.99633163,0.035577875,0.026323315,0.0003359184,0.0014968808,0.0035049445
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c01.jpg,1,1,1,both_correct,0.9287109,0.762032,0.32959837,0.73814267,0.034344345,0.14925396,0.3498991
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c02.jpg,1,1,1,both_correct,0.94580823,0.9584527,0.23416708,0.19730136,0.0009760937,0.0039418912,0.031175258
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c03.jpg,1,1,1,both_correct,0.97219354,0.96359766,0.15749197,0.19162798,0.0023596496,0.009847669,0.02950665
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c04.jpg,1,1,1,both_correct,0.98679763,0.9882918,0.07901955,0.076395236,0.0009825045,0.0041010613,0.0108956
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c01.jpg,1,19,1,MMRL_wrong_Bayes_correct,0.55982256,0.62746066,0.81985545,0.7954342,0.024732836,0.100125626,0.43761203
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c02.jpg,1,1,1,both_correct,0.96191293,0.9732039,0.19268353,0.1376683,0.0012164847,0.0054586716,0.023923004
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c03.jpg,1,1,1,both_correct,0.9041253,0.92937875,0.3868896,0.32076403,0.0033281757,0.014354851,0.06850602
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c04.jpg,1,1,1,both_correct,0.59425265,0.69918454,1.2773541,1.170886,0.046802208,0.20386705,0.39459625
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c01.jpg,1,0,0,both_wrong,0.5117757,0.55454904,0.73059916,0.8447195,0.014080243,0.07770916,0.1642241
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c02.jpg,1,1,1,both_correct,0.97752404,0.9977865,0.11161741,0.016464766,0.004920555,0.024019048,0.040525082
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c03.jpg,1,1,1,both_correct,0.95422304,0.9505996,0.19022393,0.20538178,0.00018077208,0.0007853082,0.0074377675
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c04.jpg,1,1,1,both_correct,0.861777,0.9783257,0.40510735,0.106533036,0.025742088,0.11647921,0.23350671
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c05.jpg,1,1,1,both_correct,0.85083306,0.959478,0.45707637,0.20276496,0.02540517,0.113274485,0.234995
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c01.jpg,1,1,1,both_correct,0.8618793,0.9200281,0.5350483,0.3540744,0.009258728,0.039077125,0.14044182
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c02.jpg,1,1,1,both_correct,0.82172084,0.9004135,0.58637434,0.43026316,0.03974152,0.18956882,0.26433232
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c03.jpg,1,1,1,both_correct,0.934448,0.98796684,0.3004013,0.07658749,0.010713383,0.048252746,0.107037574
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c04.jpg,1,1,1,both_correct,0.66566837,0.8910922,0.8285749,0.40868354,0.039162315,0.16413195,0.45086893
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c05.jpg,1,19,1,MMRL_wrong_Bayes_correct,0.704857,0.60949713,0.6872439,0.7082738,0.056745097,0.23201555,0.660997
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c01.jpg,1,1,1,both_correct,0.56026936,0.70747405,0.915284,0.6878228,0.0145603735,0.06114024,0.29526654
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c02.jpg,1,1,1,both_correct,0.8838314,0.6825123,0.41288665,0.6664269,0.0354975,0.14825158,0.42023733
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c03.jpg,1,1,1,both_correct,0.81938106,0.827074,0.5242887,0.5032377,0.0004010048,0.002111515,0.017359849
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c04.jpg,1,1,1,both_correct,0.99619186,0.9972947,0.027264498,0.019734737,9.482802e-05,0.0004171011,0.0023105515
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c05.jpg,1,1,1,both_correct,0.99721694,0.9950433,0.021395305,0.033172075,0.00034648017,0.0014725304,0.005255594
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c01.jpg,1,1,1,both_correct,0.8963272,0.95654905,0.35045773,0.18475282,0.0071026147,0.02988209,0.12078867
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c02.jpg,1,1,1,both_correct,0.9463187,0.9582447,0.27416962,0.21963699,0.0023413072,0.009655407,0.0408801
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c03.jpg,1,1,1,both_correct,0.95965606,0.97070384,0.18242612,0.13380043,0.0011033303,0.0070092324,0.022095574
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c04.jpg,1,1,1,both_correct,0.89830476,0.93144536,0.3442898,0.2615441,0.00217199,0.008894125,0.068211466
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c01.jpg,2,42,42,both_wrong,0.6580829,0.9705917,0.7841648,0.14164649,0.09287889,0.45664066,0.6250179
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c02.jpg,2,2,2,both_correct,0.9733472,0.9742502,0.13794778,0.138059,0.0014802972,0.0062021995,0.017100224
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c03.jpg,2,2,2,both_correct,0.9605446,0.76868916,0.17650963,0.56530344,0.043412097,0.19372359,0.38430187
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c04.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.847208,0.69014716,0.47587624,0.6534738,0.16576257,0.7158826,1.0957599
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c05.jpg,2,2,2,both_correct,0.8354952,0.9868815,0.50933295,0.081246234,0.050904606,0.29277274,0.3149428
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c06.jpg,2,2,2,both_correct,0.97566766,0.99748176,0.14268908,0.021757064,0.005401614,0.027228782,0.043631304
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c07.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.66304356,0.9600642,0.8289233,0.18207277,0.2808532,1.3957409,1.3511388
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c01.jpg,2,2,2,both_correct,0.7797654,0.94845194,0.73369753,0.21889138,0.035071764,0.16845532,0.3373732
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c02.jpg,2,2,2,both_correct,0.99403375,0.9994154,0.04626489,0.0059485617,0.0014498079,0.00823914,0.010763171
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c03.jpg,2,2,2,both_correct,0.99909604,0.99987924,0.00889603,0.0014124806,0.0002031907,0.0011384739,0.0015918727
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c04.jpg,2,2,2,both_correct,0.9987197,0.9995609,0.012538345,0.004694868,0.00022935808,0.0012032238,0.0018640037
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c05.jpg,2,2,2,both_correct,0.998733,0.9997929,0.012402941,0.0023731904,0.00026513246,0.0013747623,0.0021445851
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c06.jpg,2,2,2,both_correct,0.99199355,0.9973947,0.05855898,0.021570057,0.0012621703,0.0063927993,0.01152561
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c07.jpg,2,2,2,both_correct,0.9987214,0.999941,0.012135891,0.0007511727,0.00035444828,0.0020841989,0.0024391892
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c01.jpg,2,2,2,both_correct,0.7972435,0.78008664,0.8283618,0.5954971,0.09356813,0.49200004,0.37671268
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c02.jpg,2,2,2,both_correct,0.9962804,0.9989864,0.027923675,0.008891221,0.00047722424,0.0021767667,0.005490785
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c03.jpg,2,2,2,both_correct,0.9992017,0.9997495,0.007991622,0.0026033733,0.00012747025,0.00064643135,0.0011046845
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c04.jpg,2,2,2,both_correct,0.9939341,0.99959093,0.046282377,0.0041677942,0.0015005565,0.007957258,0.0113138
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c05.jpg,2,2,2,both_correct,0.99849117,0.99855655,0.013398158,0.01211955,4.954155e-05,0.00024463897,0.0005289519
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c01.jpg,2,2,2,both_correct,0.9971103,0.99972147,0.025389327,0.003009932,0.0006910063,0.0038439007,0.005222417
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c02.jpg,2,2,2,both_correct,0.9744974,0.9956327,0.15891615,0.035908647,0.0044721477,0.020872919,0.042293247
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c03.jpg,2,2,2,both_correct,0.99766684,0.99788374,0.021364165,0.017747255,0.00043930375,0.0020439741,0.0027831742
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c04.jpg,2,2,2,both_correct,0.9958429,0.9969523,0.03548066,0.02627348,0.00065313623,0.0031813383,0.004697104
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c05.jpg,2,2,2,both_correct,0.9856835,0.9927683,0.092440955,0.052318383,0.0012440858,0.0054008313,0.016783549
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c01.jpg,2,2,2,both_correct,0.9963804,0.9995889,0.03312221,0.00439202,0.00084598834,0.005252826,0.006419365
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c02.jpg,2,17,42,both_wrong,0.8176707,0.2861228,1.0028934,1.8875743,0.33341724,1.9769547,1.4365872
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c03.jpg,2,10,17,both_wrong,0.4925983,0.41012877,1.428228,1.8281391,0.13633327,0.767847,0.73413336
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c04.jpg,2,80,80,both_wrong,0.6360301,0.8733544,0.96320075,0.46355045,0.054786183,0.24932906,0.47467583
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c05.jpg,2,2,2,both_correct,0.89717543,0.9694928,0.43161622,0.15866978,0.012653612,0.058905847,0.14658888
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c01.jpg,2,55,55,both_wrong,0.9174976,0.71069455,0.4926018,1.1039469,0.0591966,0.2850464,0.45534956
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c02.jpg,2,2,2,both_correct,0.9969694,0.99995625,0.025534315,0.0005605838,0.00095637375,0.0066034677,0.005973704
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c03.jpg,2,2,2,both_correct,0.9658143,0.9883286,0.18526818,0.07116796,0.0037076937,0.017742867,0.045028705
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c04.jpg,2,2,2,both_correct,0.9993748,0.9999281,0.006624704,0.00084201066,0.00013621683,0.0007748547,0.001106628
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c05.jpg,2,2,2,both_correct,0.97871095,0.9943322,0.15244877,0.043384876,0.003361789,0.020579997,0.031242568
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c06.jpg,2,2,2,both_correct,0.9989274,0.9999505,0.010471972,0.00064317347,0.00029847128,0.0017916528,0.0020470615
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c01.jpg,2,2,2,both_correct,0.9858496,0.9830292,0.108173504,0.10964877,0.005560925,0.034023948,0.025321042
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c02.jpg,2,2,2,both_correct,0.99735594,0.999841,0.02148811,0.0019321574,0.0007578665,0.0050636204,0.004984274
