sample_id,label,MMRL_pred,Bayes_pred,case_type,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c01.jpg,0,0,0,both_correct,0.96397865,0.9196122,0.18667814,0.33839545,0.005332209,0.022243686,0.08873297
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c02.jpg,0,0,0,both_correct,0.98553747,0.97422194,0.08666043,0.14243707,0.000953123,0.0039190277,0.022631368
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c03.jpg,0,0,0,both_correct,0.9937143,0.9888954,0.038773365,0.06142828,0.00036107196,0.0014656247,0.0097672455
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c04.jpg,0,0,0,both_correct,0.9960466,0.99283785,0.026338559,0.04282407,0.00025584502,0.001040346,0.006538732
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c05.jpg,0,0,0,both_correct,0.99790156,0.9974139,0.015831819,0.01845082,4.1283383e-05,0.00016958668,0.0012565475
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c06.jpg,0,0,0,both_correct,0.9894789,0.99562967,0.06344515,0.03016106,0.0006641153,0.0027441303,0.012308034
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c07.jpg,0,0,0,both_correct,0.96993273,0.9782752,0.153817,0.11230405,0.00074848847,0.0031885016,0.016721413
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c01.jpg,1,19,19,both_wrong,0.76342493,0.57725,0.6700907,0.7331353,0.02601811,0.10739066,0.4057413
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c02.jpg,1,1,1,both_correct,0.8738282,0.86894447,0.53425074,0.47162884,0.009785165,0.041661587,0.09424729
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c03.jpg,1,1,1,both_correct,0.6467116,0.65628517,1.1467885,0.947867,0.01977012,0.08488077,0.20183346
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c04.jpg,1,19,19,both_wrong,0.6756207,0.8280707,0.69934726,0.4725474,0.016663484,0.068914175,0.3049045
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c05.jpg,1,1,1,both_correct,0.99507844,0.9942162,0.035577875,0.03877762,0.0003514046,0.0014569636,0.004557381
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c01.jpg,1,1,1,both_correct,0.9287109,0.7955559,0.32959837,0.6615824,0.023650311,0.09979584,0.28108272
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c02.jpg,1,1,1,both_correct,0.94580823,0.9514728,0.23416708,0.2197186,0.00022906397,0.0009213212,0.014532791
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c03.jpg,1,1,1,both_correct,0.97219354,0.96362734,0.15749197,0.19435373,0.0012058546,0.004907603,0.025406202
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c04.jpg,1,1,1,both_correct,0.98679763,0.98600405,0.07901955,0.08791608,0.0011356431,0.004720773,0.011398508
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c01.jpg,1,19,1,MMRL_wrong_Bayes_correct,0.55982256,0.62084955,0.81985545,0.76893204,0.022212842,0.08996372,0.41566354
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c02.jpg,1,1,1,both_correct,0.96191293,0.97051346,0.19268353,0.14517158,0.0009627817,0.0044918405,0.01754564
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c03.jpg,1,1,1,both_correct,0.9041253,0.9215901,0.3868896,0.3218952,0.0009594003,0.004762626,0.034967106
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c04.jpg,1,1,1,both_correct,0.59425265,0.720436,1.2773541,1.0295198,0.039661728,0.17395806,0.37513733
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c01.jpg,1,0,0,both_wrong,0.5117757,0.54401004,0.73059916,0.77773166,0.0052806297,0.025585094,0.09595944
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c02.jpg,1,1,1,both_correct,0.97752404,0.99656016,0.11161741,0.024236573,0.0040179323,0.018499644,0.03807228
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c03.jpg,1,1,1,both_correct,0.95422304,0.9488094,0.19022393,0.21189442,0.00026651402,0.0011523843,0.010981496
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c04.jpg,1,1,1,both_correct,0.861777,0.96810853,0.40510735,0.14310643,0.01955618,0.08463368,0.21289982
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c05.jpg,1,1,1,both_correct,0.85083306,0.96443266,0.45707637,0.17693725,0.023757324,0.10497379,0.23437172
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c01.jpg,1,1,1,both_correct,0.8618793,0.92798114,0.5350483,0.32235038,0.006684903,0.028075833,0.13223739
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c02.jpg,1,1,1,both_correct,0.82172084,0.91372555,0.58637434,0.38113293,0.03813543,0.1839762,0.266179
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c03.jpg,1,1,1,both_correct,0.934448,0.9775073,0.3004013,0.12589218,0.005972793,0.025411759,0.08611855
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c04.jpg,1,1,1,both_correct,0.66566837,0.8301746,0.8285749,0.5293449,0.01929978,0.07921099,0.32901335
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c05.jpg,1,19,19,both_wrong,0.704857,0.54420066,0.6872439,0.7239973,0.016920561,0.06858763,0.34311017
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c01.jpg,1,1,1,both_correct,0.56026936,0.70742345,0.915284,0.70956534,0.013133197,0.053699672,0.29526132
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c02.jpg,1,1,1,both_correct,0.8838314,0.66812736,0.41288665,0.6792776,0.038824733,0.16249473,0.4458025
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c03.jpg,1,1,1,both_correct,0.81938106,0.7851389,0.5242887,0.55799776,0.0014517241,0.0062536662,0.07437374
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c04.jpg,1,1,1,both_correct,0.99619186,0.99631387,0.027264498,0.02561445,4.7613426e-05,0.0002120478,0.0006286997
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c05.jpg,1,1,1,both_correct,0.99721694,0.9958134,0.021395305,0.02876264,0.00020139272,0.0008395496,0.003632618
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c01.jpg,1,1,1,both_correct,0.8963272,0.9455039,0.35045773,0.21828428,0.004441601,0.01852165,0.09835352
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c02.jpg,1,1,1,both_correct,0.9463187,0.96848464,0.27416962,0.17560142,0.004033072,0.01705658,0.055268016
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c03.jpg,1,1,1,both_correct,0.95965606,0.9625484,0.18242612,0.16214664,0.0007424704,0.004613431,0.0058207177
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c04.jpg,1,1,1,both_correct,0.89830476,0.9176493,0.3442898,0.2993424,0.0010496437,0.004426089,0.041444182
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c01.jpg,2,42,42,both_wrong,0.6580829,0.9705145,0.7841648,0.14561854,0.09308633,0.4561433,0.6248661
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c02.jpg,2,2,2,both_correct,0.9733472,0.970492,0.13794778,0.15306324,0.0034042965,0.014608847,0.028533781
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c03.jpg,2,2,2,both_correct,0.9605446,0.6807873,0.17650963,0.64520276,0.0750051,0.34652114,0.56009716
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c04.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.847208,0.6999785,0.47587624,0.63753855,0.17101362,0.73969656,1.1154226
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c05.jpg,2,2,2,both_correct,0.8354952,0.9906465,0.50933295,0.060605958,0.047538918,0.26037902,0.31129086
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c06.jpg,2,2,2,both_correct,0.97566766,0.9968395,0.14268908,0.026245914,0.004845029,0.023151109,0.042345405
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c07.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.66304356,0.9587264,0.8289233,0.18228447,0.27889135,1.378651,1.3484626
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c01.jpg,2,2,2,both_correct,0.7797654,0.9380027,0.73369753,0.25388706,0.030287236,0.14497021,0.31647456
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c02.jpg,2,2,2,both_correct,0.99403375,0.9988312,0.04626489,0.011136751,0.0012234743,0.006762389,0.009609587
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c03.jpg,2,2,2,both_correct,0.99909604,0.9998616,0.00889603,0.0016155561,0.00019052008,0.0010349989,0.0015535472
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c04.jpg,2,2,2,both_correct,0.9987197,0.99930835,0.012538345,0.0070288684,0.00018463864,0.00093117094,0.0014781249
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c05.jpg,2,2,2,both_correct,0.998733,0.99980575,0.012402941,0.0022615215,0.00026074462,0.0013277148,0.0021585182
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c06.jpg,2,2,2,both_correct,0.99199355,0.9961222,0.05855898,0.0308145,0.00094616495,0.0044369213,0.009280791
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c07.jpg,2,2,2,both_correct,0.9987214,0.9999131,0.012135891,0.0010730365,0.00032696794,0.0018045537,0.0023833099
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c01.jpg,2,2,2,both_correct,0.7972435,0.835681,0.8283618,0.519974,0.07494929,0.38910043,0.3387077
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c02.jpg,2,2,2,both_correct,0.9962804,0.9988299,0.027923675,0.010288483,0.00045287024,0.0020853193,0.0053080223
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c03.jpg,2,2,2,both_correct,0.9992017,0.9995864,0.007991622,0.0040170187,0.00011825444,0.0005786349,0.0009862756
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c04.jpg,2,2,2,both_correct,0.9939341,0.9994497,0.046282377,0.005445202,0.0013891964,0.0072707543,0.011031098
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g03_c05.jpg,2,2,2,both_correct,0.99849117,0.9991392,0.013398158,0.0079542585,7.5284785e-05,0.0003478828,0.0013635099
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c01.jpg,2,2,2,both_correct,0.9971103,0.9995969,0.025389327,0.0042257295,0.000624602,0.0033658661,0.004973091
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c02.jpg,2,2,2,both_correct,0.9744974,0.99526125,0.15891615,0.03875547,0.0046559665,0.02220603,0.04153973
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c03.jpg,2,2,2,both_correct,0.99766684,0.99634415,0.021364165,0.028321706,0.0006816905,0.0031508072,0.004896141
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c04.jpg,2,2,2,both_correct,0.9958429,0.9959105,0.03548066,0.033456933,0.00091073744,0.0046328492,0.0045480495
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g04_c05.jpg,2,2,2,both_correct,0.9856835,0.9876368,0.092440955,0.08271847,0.00082433195,0.0036255526,0.009531113
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c01.jpg,2,2,2,both_correct,0.9963804,0.99951744,0.03312221,0.0051671965,0.0008200138,0.005099628,0.006292414
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c02.jpg,2,17,42,both_wrong,0.8176707,0.4098548,1.0028934,1.8376878,0.38751686,2.1746137,1.5584835
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c03.jpg,2,10,10,both_wrong,0.4925983,0.5924182,1.428228,1.5060034,0.06301782,0.33118272,0.48621827
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c04.jpg,2,80,80,both_wrong,0.6360301,0.85269475,0.96320075,0.49782887,0.058631152,0.27722865,0.43339172
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g05_c05.jpg,2,2,2,both_correct,0.89717543,0.97235096,0.43161622,0.15059476,0.013680078,0.06281571,0.15158804
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c01.jpg,2,55,55,both_wrong,0.9174976,0.85422665,0.4926018,0.72199285,0.014730147,0.06520088,0.16177867
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c02.jpg,2,2,2,both_correct,0.9969694,0.99992216,0.025534315,0.0009600235,0.0009051385,0.0057071364,0.0059055374
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c03.jpg,2,2,2,both_correct,0.9658143,0.9827047,0.18526818,0.096372575,0.0023315183,0.01067266,0.03380344
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c04.jpg,2,2,2,both_correct,0.9993748,0.99986947,0.006624704,0.0014873948,0.00010308035,0.0005307429,0.000989313
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c05.jpg,2,2,2,both_correct,0.97871095,0.98523617,0.15244877,0.09805491,0.0024719588,0.01358045,0.021961654
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g06_c06.jpg,2,2,2,both_correct,0.9989274,0.999892,0.010471972,0.0013076164,0.00024449924,0.0012808314,0.0019327169
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c01.jpg,2,2,2,both_correct,0.9858496,0.98419446,0.108173504,0.1048593,0.0051012943,0.0311421,0.022703428
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g07_c02.jpg,2,2,2,both_correct,0.99735594,0.9997534,0.02148811,0.0028785465,0.0006669548,0.0037959218,0.004811394
