***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [75/300] batch [3/3] loss 0.7862 (0.7758) acc 84.5833 (82.8819) loss_ce 0.7862 (0.7758) eta 0:00:02
epoch [76/300] batch [1/3] loss 0.7458 (0.7458) acc 85.5469 (85.5469) loss_ce 0.7458 (0.7458) eta 0:00:02
epoch [76/300] batch [2/3] loss 0.7536 (0.7497) acc 84.3750 (84.9609) loss_ce 0.7536 (0.7497) eta 0:00:02
epoch [76/300] batch [3/3] loss 0.7367 (0.7453) acc 82.5000 (84.1406) loss_ce 0.7367 (0.7453) eta 0:00:02
epoch [77/300] batch [1/3] loss 0.7361 (0.7361) acc 86.3281 (86.3281) loss_ce 0.7361 (0.7361) eta 0:00:02
epoch [77/300] batch [2/3] loss 0.8117 (0.7739) acc 82.0312 (84.1797) loss_ce 0.8117 (0.7739) eta 0:00:02
epoch [77/300] batch [3/3] loss 0.7005 (0.7495) acc 85.8333 (84.7309) loss_ce 0.7005 (0.7495) eta 0:00:02
epoch [78/300] batch [1/3] loss 0.7799 (0.7799) acc 82.0312 (82.0312) loss_ce 0.7799 (0.7799) eta 0:00:02
epoch [78/300] batch [2/3] loss 0.8210 (0.8004) acc 81.2500 (81.6406) loss_ce 0.8210 (0.8004) eta 0:00:02
epoch [78/300] batch [3/3] loss 0.7044 (0.7684) acc 85.0000 (82.7604) loss_ce 0.7044 (0.7684) eta 0:00:02
epoch [79/300] batch [1/3] loss 0.8153 (0.8153) acc 81.2500 (81.2500) loss_ce 0.8153 (0.8153) eta 0:00:02
epoch [79/300] batch [2/3] loss 0.6941 (0.7547) acc 85.5469 (83.3984) loss_ce 0.6941 (0.7547) eta 0:00:02
epoch [79/300] batch [3/3] loss 0.6833 (0.7309) acc 84.1667 (83.6545) loss_ce 0.6833 (0.7309) eta 0:00:02
epoch [80/300] batch [1/3] loss 0.7550 (0.7550) acc 83.5938 (83.5938) loss_ce 0.7550 (0.7550) eta 0:00:02
epoch [80/300] batch [2/3] loss 0.7128 (0.7339) acc 83.5938 (83.5938) loss_ce 0.7128 (0.7339) eta 0:00:02
epoch [80/300] batch [3/3] loss 0.7695 (0.7458) acc 84.5833 (83.9236) loss_ce 0.7695 (0.7458) eta 0:00:02
epoch [81/300] batch [1/3] loss 0.7734 (0.7734) acc 82.4219 (82.4219) loss_ce 0.7734 (0.7734) eta 0:00:02
epoch [81/300] batch [2/3] loss 0.7454 (0.7594) acc 84.3750 (83.3984) loss_ce 0.7454 (0.7594) eta 0:00:02
epoch [81/300] batch [3/3] loss 0.7619 (0.7602) acc 84.5833 (83.7934) loss_ce 0.7619 (0.7602) eta 0:00:02
epoch [82/300] batch [1/3] loss 0.6669 (0.6669) acc 85.1562 (85.1562) loss_ce 0.6669 (0.6669) eta 0:00:02
epoch [82/300] batch [2/3] loss 0.7182 (0.6925) acc 84.3750 (84.7656) loss_ce 0.7182 (0.6925) eta 0:00:02
epoch [82/300] batch [3/3] loss 0.8320 (0.7390) acc 81.2500 (83.5938) loss_ce 0.8320 (0.7390) eta 0:00:02
epoch [83/300] batch [1/3] loss 0.7047 (0.7047) acc 85.5469 (85.5469) loss_ce 0.7047 (0.7047) eta 0:00:02
epoch [83/300] batch [2/3] loss 0.8113 (0.7580) acc 80.8594 (83.2031) loss_ce 0.8113 (0.7580) eta 0:00:02
epoch [83/300] batch [3/3] loss 0.7273 (0.7478) acc 84.1667 (83.5243) loss_ce 0.7273 (0.7478) eta 0:00:02
epoch [84/300] batch [1/3] loss 0.7808 (0.7808) acc 80.0781 (80.0781) loss_ce 0.7808 (0.7808) eta 0:00:02
epoch [84/300] batch [2/3] loss 0.7710 (0.7759) acc 82.0312 (81.0547) loss_ce 0.7710 (0.7759) eta 0:00:02
epoch [84/300] batch [3/3] loss 0.7049 (0.7522) acc 83.7500 (81.9531) loss_ce 0.7049 (0.7522) eta 0:00:02
epoch [85/300] batch [1/3] loss 0.7069 (0.7069) acc 83.9844 (83.9844) loss_ce 0.7069 (0.7069) eta 0:00:02
epoch [85/300] batch [2/3] loss 0.7688 (0.7378) acc 81.2500 (82.6172) loss_ce 0.7688 (0.7378) eta 0:00:02
epoch [85/300] batch [3/3] loss 0.7343 (0.7366) acc 82.0833 (82.4392) loss_ce 0.7343 (0.7366) eta 0:00:02
epoch [86/300] batch [1/3] loss 0.7004 (0.7004) acc 85.9375 (85.9375) loss_ce 0.7004 (0.7004) eta 0:00:02
epoch [86/300] batch [2/3] loss 0.6771 (0.6888) acc 85.1562 (85.5469) loss_ce 0.6771 (0.6888) eta 0:00:02
epoch [86/300] batch [3/3] loss 0.7182 (0.6986) acc 85.4167 (85.5035) loss_ce 0.7182 (0.6986) eta 0:00:02
epoch [87/300] batch [1/3] loss 0.7049 (0.7049) acc 83.2031 (83.2031) loss_ce 0.7049 (0.7049) eta 0:00:02
epoch [87/300] batch [2/3] loss 0.7066 (0.7058) acc 84.3750 (83.7891) loss_ce 0.7066 (0.7058) eta 0:00:02
epoch [87/300] batch [3/3] loss 0.7824 (0.7313) acc 79.1667 (82.2483) loss_ce 0.7824 (0.7313) eta 0:00:02
epoch [88/300] batch [1/3] loss 0.6870 (0.6870) acc 83.9844 (83.9844) loss_ce 0.6870 (0.6870) eta 0:00:02
epoch [88/300] batch [2/3] loss 0.6876 (0.6873) acc 88.6719 (86.3281) loss_ce 0.6876 (0.6873) eta 0:00:02
epoch [88/300] batch [3/3] loss 0.7153 (0.6966) acc 86.6667 (86.4410) loss_ce 0.7153 (0.6966) eta 0:00:02
epoch [89/300] batch [1/3] loss 0.6909 (0.6909) acc 83.9844 (83.9844) loss_ce 0.6909 (0.6909) eta 0:00:02
epoch [89/300] batch [2/3] loss 0.7129 (0.7019) acc 85.5469 (84.7656) loss_ce 0.7129 (0.7019) eta 0:00:02
epoch [89/300] batch [3/3] loss 0.6969 (0.7002) acc 85.8333 (85.1215) loss_ce 0.6969 (0.7002) eta 0:00:02
epoch [90/300] batch [1/3] loss 0.6615 (0.6615) acc 86.7188 (86.7188) loss_ce 0.6615 (0.6615) eta 0:00:02
epoch [90/300] batch [2/3] loss 0.6669 (0.6642) acc 87.5000 (87.1094) loss_ce 0.6669 (0.6642) eta 0:00:02
epoch [90/300] batch [3/3] loss 0.7636 (0.6974) acc 81.2500 (85.1562) loss_ce 0.7636 (0.6974) eta 0:00:02
epoch [91/300] batch [1/3] loss 0.6521 (0.6521) acc 85.5469 (85.5469) loss_ce 0.6521 (0.6521) eta 0:00:02
epoch [91/300] batch [2/3] loss 0.8063 (0.7292) acc 81.2500 (83.3984) loss_ce 0.8063 (0.7292) eta 0:00:02
epoch [91/300] batch [3/3] loss 0.6621 (0.7068) acc 86.6667 (84.4878) loss_ce 0.6621 (0.7068) eta 0:00:02
epoch [92/300] batch [1/3] loss 0.7070 (0.7070) acc 82.8125 (82.8125) loss_ce 0.7070 (0.7070) eta 0:00:01
epoch [92/300] batch [2/3] loss 0.6861 (0.6966) acc 84.3750 (83.5938) loss_ce 0.6861 (0.6966) eta 0:00:01
epoch [92/300] batch [3/3] loss 0.7172 (0.7034) acc 84.5833 (83.9236) loss_ce 0.7172 (0.7034) eta 0:00:01
epoch [93/300] batch [1/3] loss 0.6659 (0.6659) acc 85.1562 (85.1562) loss_ce 0.6659 (0.6659) eta 0:00:01
epoch [93/300] batch [2/3] loss 0.7567 (0.7113) acc 82.4219 (83.7891) loss_ce 0.7567 (0.7113) eta 0:00:01
epoch [93/300] batch [3/3] loss 0.6589 (0.6938) acc 87.0833 (84.8872) loss_ce 0.6589 (0.6938) eta 0:00:01
epoch [94/300] batch [1/3] loss 0.6430 (0.6430) acc 86.3281 (86.3281) loss_ce 0.6430 (0.6430) eta 0:00:01
epoch [94/300] batch [2/3] loss 0.7039 (0.6734) acc 83.2031 (84.7656) loss_ce 0.7039 (0.6734) eta 0:00:01
epoch [94/300] batch [3/3] loss 0.7133 (0.6867) acc 85.0000 (84.8438) loss_ce 0.7133 (0.6867) eta 0:00:01
epoch [95/300] batch [1/3] loss 0.7323 (0.7323) acc 85.9375 (85.9375) loss_ce 0.7323 (0.7323) eta 0:00:01
epoch [95/300] batch [2/3] loss 0.6873 (0.7098) acc 86.3281 (86.1328) loss_ce 0.6873 (0.7098) eta 0:00:01
epoch [95/300] batch [3/3] loss 0.7153 (0.7117) acc 83.7500 (85.3385) loss_ce 0.7153 (0.7117) eta 0:00:01
epoch [96/300] batch [1/3] loss 0.6603 (0.6603) acc 84.7656 (84.7656) loss_ce 0.6603 (0.6603) eta 0:00:01
epoch [96/300] batch [2/3] loss 0.7271 (0.6937) acc 83.2031 (83.9844) loss_ce 0.7271 (0.6937) eta 0:00:01
epoch [96/300] batch [3/3] loss 0.7060 (0.6978) acc 84.1667 (84.0451) loss_ce 0.7060 (0.6978) eta 0:00:01
epoch [97/300] batch [1/3] loss 0.6405 (0.6405) acc 85.9375 (85.9375) loss_ce 0.6405 (0.6405) eta 0:00:01
epoch [97/300] batch [2/3] loss 0.7434 (0.6920) acc 83.9844 (84.9609) loss_ce 0.7434 (0.6920) eta 0:00:01
epoch [97/300] batch [3/3] loss 0.6978 (0.6939) acc 83.3333 (84.4184) loss_ce 0.6978 (0.6939) eta 0:00:01
epoch [98/300] batch [1/3] loss 0.6398 (0.6398) acc 87.5000 (87.5000) loss_ce 0.6398 (0.6398) eta 0:00:01
epoch [98/300] batch [2/3] loss 0.6893 (0.6646) acc 81.6406 (84.5703) loss_ce 0.6893 (0.6646) eta 0:00:01
epoch [98/300] batch [3/3] loss 0.7107 (0.6799) acc 83.7500 (84.2969) loss_ce 0.7107 (0.6799) eta 0:00:01
epoch [99/300] batch [1/3] loss 0.5955 (0.5955) acc 88.2812 (88.2812) loss_ce 0.5955 (0.5955) eta 0:00:01
epoch [99/300] batch [2/3] loss 0.7232 (0.6594) acc 83.5938 (85.9375) loss_ce 0.7232 (0.6594) eta 0:00:01
epoch [99/300] batch [3/3] loss 0.7100 (0.6762) acc 82.9167 (84.9306) loss_ce 0.7100 (0.6762) eta 0:00:01
epoch [100/300] batch [1/3] loss 0.6664 (0.6664) acc 83.9844 (83.9844) loss_ce 0.6664 (0.6664) eta 0:00:01
epoch [100/300] batch [2/3] loss 0.5967 (0.6316) acc 89.0625 (86.5234) loss_ce 0.5967 (0.6316) eta 0:00:01
epoch [100/300] batch [3/3] loss 0.6424 (0.6352) acc 87.9167 (86.9878) loss_ce 0.6424 (0.6352) eta 0:00:01
epoch [101/300] batch [1/3] loss 0.6941 (0.6941) acc 81.6406 (81.6406) loss_ce 0.6941 (0.6941) eta 0:00:01
epoch [101/300] batch [2/3] loss 0.6686 (0.6814) acc 85.1562 (83.3984) loss_ce 0.6686 (0.6814) eta 0:00:01
epoch [101/300] batch [3/3] loss 0.6529 (0.6719) acc 86.6667 (84.4878) loss_ce 0.6529 (0.6719) eta 0:00:01
epoch [102/300] batch [1/3] loss 0.6191 (0.6191) acc 85.1562 (85.1562) loss_ce 0.6191 (0.6191) eta 0:00:01
epoch [102/300] batch [2/3] loss 0.6369 (0.6280) acc 85.5469 (85.3516) loss_ce 0.6369 (0.6280) eta 0:00:01
epoch [102/300] batch [3/3] loss 0.7407 (0.6656) acc 83.7500 (84.8177) loss_ce 0.7407 (0.6656) eta 0:00:01
epoch [103/300] batch [1/3] loss 0.7191 (0.7191) acc 83.5938 (83.5938) loss_ce 0.7191 (0.7191) eta 0:00:01
epoch [103/300] batch [2/3] loss 0.6451 (0.6821) acc 87.5000 (85.5469) loss_ce 0.6451 (0.6821) eta 0:00:01
epoch [103/300] batch [3/3] loss 0.6778 (0.6807) acc 84.1667 (85.0868) loss_ce 0.6778 (0.6807) eta 0:00:01
epoch [104/300] batch [1/3] loss 0.7059 (0.7059) acc 85.1562 (85.1562) loss_ce 0.7059 (0.7059) eta 0:00:01
epoch [104/300] batch [2/3] loss 0.6819 (0.6939) acc 84.3750 (84.7656) loss_ce 0.6819 (0.6939) eta 0:00:01
epoch [104/300] batch [3/3] loss 0.6548 (0.6809) acc 87.0833 (85.5382) loss_ce 0.6548 (0.6809) eta 0:00:01
epoch [105/300] batch [1/3] loss 0.6667 (0.6667) acc 85.1562 (85.1562) loss_ce 0.6667 (0.6667) eta 0:00:01
epoch [105/300] batch [2/3] loss 0.6876 (0.6771) acc 83.9844 (84.5703) loss_ce 0.6876 (0.6771) eta 0:00:01
epoch [105/300] batch [3/3] loss 0.6536 (0.6693) acc 88.7500 (85.9635) loss_ce 0.6536 (0.6693) eta 0:00:01
epoch [106/300] batch [1/3] loss 0.6514 (0.6514) acc 87.8906 (87.8906) loss_ce 0.6514 (0.6514) eta 0:00:01
epoch [106/300] batch [2/3] loss 0.7115 (0.6814) acc 85.1562 (86.5234) loss_ce 0.7115 (0.6814) eta 0:00:01
epoch [106/300] batch [3/3] loss 0.6830 (0.6819) acc 84.5833 (85.8767) loss_ce 0.6830 (0.6819) eta 0:00:01
epoch [107/300] batch [1/3] loss 0.7051 (0.7051) acc 83.2031 (83.2031) loss_ce 0.7051 (0.7051) eta 0:00:01
epoch [107/300] batch [2/3] loss 0.6381 (0.6716) acc 88.2812 (85.7422) loss_ce 0.6381 (0.6716) eta 0:00:01
epoch [107/300] batch [3/3] loss 0.6341 (0.6591) acc 88.3333 (86.6059) loss_ce 0.6341 (0.6591) eta 0:00:01
epoch [108/300] batch [1/3] loss 0.6205 (0.6205) acc 83.9844 (83.9844) loss_ce 0.6205 (0.6205) eta 0:00:01
epoch [108/300] batch [2/3] loss 0.6622 (0.6413) acc 83.9844 (83.9844) loss_ce 0.6622 (0.6413) eta 0:00:01
epoch [108/300] batch [3/3] loss 0.6227 (0.6351) acc 88.7500 (85.5729) loss_ce 0.6227 (0.6351) eta 0:00:01
epoch [109/300] batch [1/3] loss 0.6932 (0.6932) acc 83.2031 (83.2031) loss_ce 0.6932 (0.6932) eta 0:00:01
epoch [109/300] batch [2/3] loss 0.6789 (0.6860) acc 85.5469 (84.3750) loss_ce 0.6789 (0.6860) eta 0:00:01
epoch [109/300] batch [3/3] loss 0.5916 (0.6546) acc 88.3333 (85.6944) loss_ce 0.5916 (0.6546) eta 0:00:01
epoch [110/300] batch [1/3] loss 0.6175 (0.6175) acc 87.5000 (87.5000) loss_ce 0.6175 (0.6175) eta 0:00:01
epoch [110/300] batch [2/3] loss 0.6957 (0.6566) acc 83.2031 (85.3516) loss_ce 0.6957 (0.6566) eta 0:00:01
epoch [110/300] batch [3/3] loss 0.6379 (0.6504) acc 86.2500 (85.6510) loss_ce 0.6379 (0.6504) eta 0:00:01
epoch [111/300] batch [1/3] loss 0.6368 (0.6368) acc 85.9375 (85.9375) loss_ce 0.6368 (0.6368) eta 0:00:01
epoch [111/300] batch [2/3] loss 0.6141 (0.6255) acc 87.1094 (86.5234) loss_ce 0.6141 (0.6255) eta 0:00:01
epoch [111/300] batch [3/3] loss 0.6348 (0.6286) acc 85.8333 (86.2934) loss_ce 0.6348 (0.6286) eta 0:00:01
epoch [112/300] batch [1/3] loss 0.6776 (0.6776) acc 83.2031 (83.2031) loss_ce 0.6776 (0.6776) eta 0:00:01
epoch [112/300] batch [2/3] loss 0.6527 (0.6651) acc 85.1562 (84.1797) loss_ce 0.6527 (0.6651) eta 0:00:01
epoch [112/300] batch [3/3] loss 0.6392 (0.6565) acc 86.6667 (85.0087) loss_ce 0.6392 (0.6565) eta 0:00:01
epoch [113/300] batch [1/3] loss 0.6759 (0.6759) acc 83.9844 (83.9844) loss_ce 0.6759 (0.6759) eta 0:00:01
epoch [113/300] batch [2/3] loss 0.7134 (0.6947) acc 85.1562 (84.5703) loss_ce 0.7134 (0.6947) eta 0:00:01
epoch [113/300] batch [3/3] loss 0.5734 (0.6542) acc 89.5833 (86.2413) loss_ce 0.5734 (0.6542) eta 0:00:01
epoch [114/300] batch [1/3] loss 0.6349 (0.6349) acc 85.9375 (85.9375) loss_ce 0.6349 (0.6349) eta 0:00:01
epoch [114/300] batch [2/3] loss 0.6615 (0.6482) acc 86.3281 (86.1328) loss_ce 0.6615 (0.6482) eta 0:00:01
epoch [114/300] batch [3/3] loss 0.6026 (0.6330) acc 87.0833 (86.4497) loss_ce 0.6026 (0.6330) eta 0:00:01
epoch [115/300] batch [1/3] loss 0.5643 (0.5643) acc 87.5000 (87.5000) loss_ce 0.5643 (0.5643) eta 0:00:01
epoch [115/300] batch [2/3] loss 0.6382 (0.6012) acc 86.3281 (86.9141) loss_ce 0.6382 (0.6012) eta 0:00:01
epoch [115/300] batch [3/3] loss 0.5956 (0.5994) acc 86.2500 (86.6927) loss_ce 0.5956 (0.5994) eta 0:00:01
epoch [116/300] batch [1/3] loss 0.6076 (0.6076) acc 87.5000 (87.5000) loss_ce 0.6076 (0.6076) eta 0:00:01
epoch [116/300] batch [2/3] loss 0.6314 (0.6195) acc 88.2812 (87.8906) loss_ce 0.6314 (0.6195) eta 0:00:01
epoch [116/300] batch [3/3] loss 0.5998 (0.6129) acc 87.0833 (87.6215) loss_ce 0.5998 (0.6129) eta 0:00:01
epoch [117/300] batch [1/3] loss 0.5997 (0.5997) acc 86.7188 (86.7188) loss_ce 0.5997 (0.5997) eta 0:00:01
epoch [117/300] batch [2/3] loss 0.6071 (0.6034) acc 85.9375 (86.3281) loss_ce 0.6071 (0.6034) eta 0:00:01
epoch [117/300] batch [3/3] loss 0.6357 (0.6142) acc 87.0833 (86.5799) loss_ce 0.6357 (0.6142) eta 0:00:01
epoch [118/300] batch [1/3] loss 0.6070 (0.6070) acc 87.1094 (87.1094) loss_ce 0.6070 (0.6070) eta 0:00:01
epoch [118/300] batch [2/3] loss 0.6117 (0.6094) acc 88.6719 (87.8906) loss_ce 0.6117 (0.6094) eta 0:00:01
epoch [118/300] batch [3/3] loss 0.7083 (0.6423) acc 81.6667 (85.8160) loss_ce 0.7083 (0.6423) eta 0:00:01
epoch [119/300] batch [1/3] loss 0.5538 (0.5538) acc 90.2344 (90.2344) loss_ce 0.5538 (0.5538) eta 0:00:01
epoch [119/300] batch [2/3] loss 0.6502 (0.6020) acc 85.9375 (88.0859) loss_ce 0.6502 (0.6020) eta 0:00:01
epoch [119/300] batch [3/3] loss 0.6222 (0.6087) acc 85.8333 (87.3351) loss_ce 0.6222 (0.6087) eta 0:00:01
epoch [120/300] batch [1/3] loss 0.6795 (0.6795) acc 87.5000 (87.5000) loss_ce 0.6795 (0.6795) eta 0:00:01
epoch [120/300] batch [2/3] loss 0.6465 (0.6630) acc 86.7188 (87.1094) loss_ce 0.6465 (0.6630) eta 0:00:01
epoch [120/300] batch [3/3] loss 0.5431 (0.6230) acc 89.5833 (87.9340) loss_ce 0.5431 (0.6230) eta 0:00:01
epoch [121/300] batch [1/3] loss 0.6653 (0.6653) acc 83.9844 (83.9844) loss_ce 0.6653 (0.6653) eta 0:00:01
epoch [121/300] batch [2/3] loss 0.6438 (0.6546) acc 83.5938 (83.7891) loss_ce 0.6438 (0.6546) eta 0:00:01
epoch [121/300] batch [3/3] loss 0.5690 (0.6260) acc 88.3333 (85.3038) loss_ce 0.5690 (0.6260) eta 0:00:01
epoch [122/300] batch [1/3] loss 0.6683 (0.6683) acc 85.9375 (85.9375) loss_ce 0.6683 (0.6683) eta 0:00:01
epoch [122/300] batch [2/3] loss 0.6380 (0.6532) acc 85.1562 (85.5469) loss_ce 0.6380 (0.6532) eta 0:00:01
epoch [122/300] batch [3/3] loss 0.5885 (0.6316) acc 87.9167 (86.3368) loss_ce 0.5885 (0.6316) eta 0:00:01
epoch [123/300] batch [1/3] loss 0.6292 (0.6292) acc 85.5469 (85.5469) loss_ce 0.6292 (0.6292) eta 0:00:01
epoch [123/300] batch [2/3] loss 0.6206 (0.6249) acc 86.7188 (86.1328) loss_ce 0.6206 (0.6249) eta 0:00:01
epoch [123/300] batch [3/3] loss 0.5579 (0.6026) acc 87.9167 (86.7274) loss_ce 0.5579 (0.6026) eta 0:00:01
epoch [124/300] batch [1/3] loss 0.5991 (0.5991) acc 90.6250 (90.6250) loss_ce 0.5991 (0.5991) eta 0:00:01
epoch [124/300] batch [2/3] loss 0.6317 (0.6154) acc 85.1562 (87.8906) loss_ce 0.6317 (0.6154) eta 0:00:01
epoch [124/300] batch [3/3] loss 0.6249 (0.6186) acc 85.0000 (86.9271) loss_ce 0.6249 (0.6186) eta 0:00:01
epoch [125/300] batch [1/3] loss 0.6636 (0.6636) acc 85.5469 (85.5469) loss_ce 0.6636 (0.6636) eta 0:00:01
epoch [125/300] batch [2/3] loss 0.5732 (0.6184) acc 87.8906 (86.7188) loss_ce 0.5732 (0.6184) eta 0:00:01
epoch [125/300] batch [3/3] loss 0.5596 (0.5988) acc 89.5833 (87.6736) loss_ce 0.5596 (0.5988) eta 0:00:01
epoch [126/300] batch [1/3] loss 0.6326 (0.6326) acc 85.9375 (85.9375) loss_ce 0.6326 (0.6326) eta 0:00:01
epoch [126/300] batch [2/3] loss 0.6368 (0.6347) acc 85.9375 (85.9375) loss_ce 0.6368 (0.6347) eta 0:00:01
epoch [126/300] batch [3/3] loss 0.5352 (0.6015) acc 88.7500 (86.8750) loss_ce 0.5352 (0.6015) eta 0:00:01
epoch [127/300] batch [1/3] loss 0.6050 (0.6050) acc 87.1094 (87.1094) loss_ce 0.6050 (0.6050) eta 0:00:01
epoch [127/300] batch [2/3] loss 0.6064 (0.6057) acc 88.2812 (87.6953) loss_ce 0.6064 (0.6057) eta 0:00:01
epoch [127/300] batch [3/3] loss 0.6387 (0.6167) acc 85.4167 (86.9358) loss_ce 0.6387 (0.6167) eta 0:00:01
epoch [128/300] batch [1/3] loss 0.6588 (0.6588) acc 84.7656 (84.7656) loss_ce 0.6588 (0.6588) eta 0:00:01
epoch [128/300] batch [2/3] loss 0.5696 (0.6142) acc 89.4531 (87.1094) loss_ce 0.5696 (0.6142) eta 0:00:01
epoch [128/300] batch [3/3] loss 0.6316 (0.6200) acc 87.5000 (87.2396) loss_ce 0.6316 (0.6200) eta 0:00:01
epoch [129/300] batch [1/3] loss 0.5454 (0.5454) acc 88.2812 (88.2812) loss_ce 0.5454 (0.5454) eta 0:00:01
epoch [129/300] batch [2/3] loss 0.6827 (0.6141) acc 84.7656 (86.5234) loss_ce 0.6827 (0.6141) eta 0:00:01
epoch [129/300] batch [3/3] loss 0.5768 (0.6016) acc 85.4167 (86.1545) loss_ce 0.5768 (0.6016) eta 0:00:01
epoch [130/300] batch [1/3] loss 0.6321 (0.6321) acc 85.9375 (85.9375) loss_ce 0.6321 (0.6321) eta 0:00:01
epoch [130/300] batch [2/3] loss 0.5339 (0.5830) acc 89.4531 (87.6953) loss_ce 0.5339 (0.5830) eta 0:00:01
epoch [130/300] batch [3/3] loss 0.6449 (0.6036) acc 85.4167 (86.9358) loss_ce 0.6449 (0.6036) eta 0:00:01
epoch [131/300] batch [1/3] loss 0.5867 (0.5867) acc 87.5000 (87.5000) loss_ce 0.5867 (0.5867) eta 0:00:01
epoch [131/300] batch [2/3] loss 0.6024 (0.5946) acc 87.8906 (87.6953) loss_ce 0.6024 (0.5946) eta 0:00:01
epoch [131/300] batch [3/3] loss 0.6266 (0.6052) acc 86.2500 (87.2135) loss_ce 0.6266 (0.6052) eta 0:00:01
epoch [132/300] batch [1/3] loss 0.5497 (0.5497) acc 88.2812 (88.2812) loss_ce 0.5497 (0.5497) eta 0:00:01
epoch [132/300] batch [2/3] loss 0.6574 (0.6035) acc 85.1562 (86.7188) loss_ce 0.6574 (0.6035) eta 0:00:01
epoch [132/300] batch [3/3] loss 0.5990 (0.6020) acc 88.3333 (87.2569) loss_ce 0.5990 (0.6020) eta 0:00:01
epoch [133/300] batch [1/3] loss 0.5422 (0.5422) acc 90.2344 (90.2344) loss_ce 0.5422 (0.5422) eta 0:00:01
epoch [133/300] batch [2/3] loss 0.6174 (0.5798) acc 87.1094 (88.6719) loss_ce 0.6174 (0.5798) eta 0:00:01
epoch [133/300] batch [3/3] loss 0.5804 (0.5800) acc 87.5000 (88.2812) loss_ce 0.5804 (0.5800) eta 0:00:01
epoch [134/300] batch [1/3] loss 0.6081 (0.6081) acc 84.3750 (84.3750) loss_ce 0.6081 (0.6081) eta 0:00:01
epoch [134/300] batch [2/3] loss 0.5774 (0.5927) acc 89.8438 (87.1094) loss_ce 0.5774 (0.5927) eta 0:00:01
epoch [134/300] batch [3/3] loss 0.6213 (0.6023) acc 85.4167 (86.5451) loss_ce 0.6213 (0.6023) eta 0:00:01
epoch [135/300] batch [1/3] loss 0.5453 (0.5453) acc 89.0625 (89.0625) loss_ce 0.5453 (0.5453) eta 0:00:01
epoch [135/300] batch [2/3] loss 0.5759 (0.5606) acc 87.1094 (88.0859) loss_ce 0.5759 (0.5606) eta 0:00:01
epoch [135/300] batch [3/3] loss 0.6673 (0.5961) acc 85.8333 (87.3351) loss_ce 0.6673 (0.5961) eta 0:00:01
epoch [136/300] batch [1/3] loss 0.6119 (0.6119) acc 84.7656 (84.7656) loss_ce 0.6119 (0.6119) eta 0:00:01
epoch [136/300] batch [2/3] loss 0.5850 (0.5985) acc 89.4531 (87.1094) loss_ce 0.5850 (0.5985) eta 0:00:01
epoch [136/300] batch [3/3] loss 0.6318 (0.6096) acc 87.9167 (87.3785) loss_ce 0.6318 (0.6096) eta 0:00:01
epoch [137/300] batch [1/3] loss 0.6316 (0.6316) acc 84.7656 (84.7656) loss_ce 0.6316 (0.6316) eta 0:00:01
epoch [137/300] batch [2/3] loss 0.5503 (0.5910) acc 86.7188 (85.7422) loss_ce 0.5503 (0.5910) eta 0:00:01
epoch [137/300] batch [3/3] loss 0.5137 (0.5652) acc 90.0000 (87.1615) loss_ce 0.5137 (0.5652) eta 0:00:01
epoch [138/300] batch [1/3] loss 0.5825 (0.5825) acc 85.1562 (85.1562) loss_ce 0.5825 (0.5825) eta 0:00:01
epoch [138/300] batch [2/3] loss 0.4963 (0.5394) acc 91.4062 (88.2812) loss_ce 0.4963 (0.5394) eta 0:00:01
epoch [138/300] batch [3/3] loss 0.7264 (0.6018) acc 82.0833 (86.2153) loss_ce 0.7264 (0.6018) eta 0:00:01
epoch [139/300] batch [1/3] loss 0.5279 (0.5279) acc 88.2812 (88.2812) loss_ce 0.5279 (0.5279) eta 0:00:01
epoch [139/300] batch [2/3] loss 0.5995 (0.5637) acc 87.8906 (88.0859) loss_ce 0.5995 (0.5637) eta 0:00:01
epoch [139/300] batch [3/3] loss 0.6070 (0.5781) acc 86.6667 (87.6128) loss_ce 0.6070 (0.5781) eta 0:00:01
epoch [140/300] batch [1/3] loss 0.5432 (0.5432) acc 90.2344 (90.2344) loss_ce 0.5432 (0.5432) eta 0:00:01
epoch [140/300] batch [2/3] loss 0.6082 (0.5757) acc 85.9375 (88.0859) loss_ce 0.6082 (0.5757) eta 0:00:01
epoch [140/300] batch [3/3] loss 0.5983 (0.5832) acc 86.2500 (87.4740) loss_ce 0.5983 (0.5832) eta 0:00:01
epoch [141/300] batch [1/3] loss 0.5535 (0.5535) acc 90.2344 (90.2344) loss_ce 0.5535 (0.5535) eta 0:00:01
epoch [141/300] batch [2/3] loss 0.5882 (0.5709) acc 86.7188 (88.4766) loss_ce 0.5882 (0.5709) eta 0:00:01
epoch [141/300] batch [3/3] loss 0.5932 (0.5783) acc 88.3333 (88.4288) loss_ce 0.5932 (0.5783) eta 0:00:01
epoch [142/300] batch [1/3] loss 0.6217 (0.6217) acc 84.3750 (84.3750) loss_ce 0.6217 (0.6217) eta 0:00:01
epoch [142/300] batch [2/3] loss 0.5079 (0.5648) acc 89.8438 (87.1094) loss_ce 0.5079 (0.5648) eta 0:00:01
epoch [142/300] batch [3/3] loss 0.6044 (0.5780) acc 85.4167 (86.5451) loss_ce 0.6044 (0.5780) eta 0:00:01
