sample_index,path,y,y_name,pred_text,pred_support,pred_final,pred_text_name,pred_support_name,pred_final_name,correct_text,correct_support,correct_final,error_text,error_support,error_final,js_text_support,one_minus_cos_text_support,top1_disagree_text_support,margin_conflict_text_support,msp_text,entropy_text,margin_text,energy_text,msp_support,entropy_support,margin_support,energy_support,msp_final,entropy_final,margin_final,energy_final,one_minus_msp_text,neg_margin_text,one_minus_msp_support,neg_margin_support,one_minus_msp_final,neg_margin_final,support_density_maxsim,support_density_topk_mean,support_density_top5_mean,ignorance_score,conflict_aware_confidence,conflict_aware_error_score,top3_text,top3_support,top3_final
11,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0047.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.10327387667283344,0.0071213944137410445,0,0.0,0.7234195821886427,1.5203570222009146,0.6560991143605528,-24.913776,0.5307659,2.7648284053612855,0.5106815104735075,1.1920929e-07,0.6270927765786652,2.2458665904539328,0.5900698772055809,-2.9802322e-08,0.27658041781135734,-0.6560991143605528,0.4692341,-0.5106815104735075,0.37290722342133475,-0.5900698772055809,0.8056241,0.74988574,0.7886001,-0.74988574,0.4135488248829041,0.5864511751170959,face:0.7234; cougar_face:0.0673; ant:0.0169,face:0.5308; lobster:0.0201; wheelchair:0.0139,face:0.6271; cougar_face:0.0370; lobster:0.0123
12,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0091.jpg,0,face,20,0,0,cellphone,face,face,0,1,1,1,0,0,0.32799914863863505,0.6581045216465162,1,0.671293326666518,0.16368137707415645,3.2873887081409827,0.014926952105530578,-26.19713,0.5973805,2.3911451345628203,0.5748333179901638,-1.1920929e-07,0.34112280009724505,3.167266069990537,0.256830414621774,-1.1920929e-07,0.8363186229258436,-0.014926952105530578,0.40261948,-0.5748333179901638,0.658877199902755,-0.256830414621774,0.9379213,0.8655792,0.9311757,-0.8655792,0.12921339020215392,0.8707866097978461,cellphone:0.1637; menorah:0.1488; face:0.0849,face:0.5974; stop_sign:0.0225; gerenuk:0.0205,face:0.3411; cellphone:0.0843; menorah:0.0755
13,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0283.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.19902772470583663,0.04259403173049503,0,0.0,0.5604822165683097,2.213958089077152,0.4981531208300624,-25.531498,0.24109633,3.992225292754596,0.22309945010129795,-0.0,0.40078928694033306,3.3021194156217115,0.36627306431345463,-0.0,0.43951778343169035,-0.4981531208300624,0.7589037,-0.22309945010129795,0.5992107130596669,-0.36627306431345463,0.8094576,0.7532135,0.79122514,-0.7532135,0.20088292723809856,0.7991170727619015,face:0.5605; cougar_face:0.0623; crocodile_head:0.0342,face:0.2411; octopus:0.0180; flamingo_head:0.0157,face:0.4008; cougar_face:0.0345; crocodile_head:0.0220
14,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0060.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.10951285715955261,0.009142725274980723,0,0.0,0.6518080606337044,1.848648644302239,0.5867174833767541,-25.986795,0.45998895,3.113703005098004,0.4422211372780379,-1.1920929e-07,0.5558984957697213,2.5906886818596746,0.5203123464058834,-0.0,0.34819193936629556,-0.5867174833767541,0.54001105,-0.4422211372780379,0.4441015042302787,-0.5203123464058834,0.81990033,0.7849186,0.81525546,-0.7849186,0.3592086615536994,0.6407913384463007,face:0.6518; cougar_face:0.0651; crocodile_head:0.0362,face:0.4600; wheelchair:0.0178; dalmatian:0.0136,face:0.5559; cougar_face:0.0356; crocodile_head:0.0226
15,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0078.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.2547540857302041,0.27886945026593224,0,0.0,0.3723499758083305,2.0141812242881465,0.018375567161186768,-25.543938,0.36077014,3.501875605323236,0.3289039128040647,1.1920929e-07,0.3665600494532614,3.0127825005358946,0.18724202932858985,-0.0,0.6276500241916695,-0.018375567161186768,0.6392299,-0.3289039128040647,0.6334399505467385,-0.18724202932858985,0.88423455,0.7921112,0.86586934,-0.7921112,0.16121242709218173,0.8387875729078182,face:0.3723; cougar_face:0.3540; cougar_body:0.0374,face:0.3608; octopus:0.0319; dalmatian:0.0189,face:0.3666; cougar_face:0.1793; snoopy:0.0208
16,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0006.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.17437369932267044,0.19955253237420134,0,0.0,0.20346769846239268,3.309393153030828,0.10682511178748215,-27.779903,0.17325532,4.182202199336453,0.14862978393692305,-0.0,0.18836150669337046,3.9201713755063117,0.13567051559477752,1.1920929e-07,0.7965323015376073,-0.10682511178748215,0.8267447,-0.14862978393692305,0.8116384933066295,-0.13567051559477752,0.7922215,0.74872786,0.7824822,-0.74872786,0.10062753181335145,0.8993724681866485,face:0.2035; cougar_face:0.0966; camera:0.0946,face:0.1733; anchor:0.0246; accordion:0.0229,face:0.1884; cougar_face:0.0527; camera:0.0512
17,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0331.jpg,0,face,62,0,0,menorah,face,face,0,1,1,1,0,0,0.25560548445386755,0.6551452112736871,1,0.4958980052124829,0.32750936937565045,2.9597027607338844,0.22406660917236199,-22.843441,0.27943295,3.840461514325463,0.2567189067588727,1.1920929e-07,0.19143785893860785,3.6556876219835415,0.023882393433879462,-0.0,0.6724906306243496,-0.22406660917236199,0.72056705,-0.2567189067588727,0.8085621410613921,-0.023882393433879462,0.78551453,0.72316706,0.7722182,-0.72316706,0.08403667886837826,0.9159633211316217,menorah:0.3275; face:0.1034; brain:0.0548,face:0.2794; brain:0.0227; octopus:0.0166,face:0.1914; menorah:0.1676; brain:0.0387
18,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0017.jpg,0,face,24,0,0,cougar_face,face,face,0,1,1,1,0,0,0.26634803370701005,0.39671940576131803,1,0.3811057127727551,0.40951450565267555,2.091751472385554,0.10939368635404595,-28.67367,0.2802531,3.8302496983988332,0.25755237167354067,-0.0,0.2901869705381155,3.2273486190992045,0.08115917003233167,-0.0,0.5904854943473244,-0.10939368635404595,0.7197469,-0.25755237167354067,0.7098130294618845,-0.08115917003233167,0.81013036,0.7781919,0.8049496,-0.7781919,0.12445081765711043,0.8755491823428896,cougar_face:0.4095; face:0.3001; platypus:0.0371,face:0.2803; dalmatian:0.0227; anchor:0.0175,face:0.2902; cougar_face:0.2090; platypus:0.0233
19,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0290.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.10911243165829262,0.024401385167600376,0,0.0,0.4644918473623591,2.6116193794554103,0.39738232073534707,-27.734735,0.55507356,2.688499129849424,0.5423566095407168,1.7881393e-07,0.5097826991230454,2.75917168631071,0.47339569426319894,-1.1920929e-07,0.5355081526376408,-0.39738232073534707,0.44492644,-0.5423566095407168,0.4902173008769546,-0.47339569426319894,0.9189616,0.8094703,0.91475046,-0.8094703,0.3298364264343681,0.6701635735656319,face:0.4645; joshua_tree:0.0671; platypus:0.0594,face:0.5551; emu:0.0127; wheelchair:0.0104,face:0.5098; joshua_tree:0.0364; platypus:0.0318
20,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0036.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.15821249567452708,0.07584392073631108,0,0.0,0.46277983570611486,2.264694684778405,0.2970495597657728,-26.609097,0.6426232,2.153638991819472,0.6070607229962698,-1.1920929e-07,0.5527015030162028,2.367379333973466,0.46777394869406924,5.9604645e-08,0.5372201642938852,-0.2970495597657728,0.3573768,-0.6070607229962698,0.4472984969837972,-0.46777394869406924,0.9439441,0.81459665,0.9337346,-0.81459665,0.3085886225020966,0.6914113774979034,face:0.4628; cougar_face:0.1657; garfield:0.0864,face:0.6426; lobster:0.0356; yin_yang:0.0320,face:0.5527; cougar_face:0.0849; garfield:0.0448
21,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0410.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.05722994658263943,0.0024826074353992977,0,0.0,0.773374538873719,1.2032009656921254,0.6900238771368865,-26.154194,0.6812051,1.9645662246013103,0.641119782264208,-2.9802322e-08,0.7272897967794044,1.641113541729357,0.6655718297005472,-5.9604645e-08,0.226625461126281,-0.6900238771368865,0.3187949,-0.641119782264208,0.2727102032205956,-0.6655718297005472,0.9218719,0.76825774,0.9196993,-0.76825774,0.5654783250874332,0.43452167491256677,face:0.7734; cougar_face:0.0834; cellphone:0.0154,face:0.6812; cougar_face:0.0401; chandelier:0.0224,face:0.7273; cougar_face:0.0617; chandelier:0.0124
22,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0219.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.1682305954418897,0.0681309350775493,0,0.0,0.4092016226986265,2.536845931434336,0.31336717209677345,-25.714384,0.65768534,2.063344546314634,0.621500036496671,5.9604645e-08,0.5334434982252139,2.468325834316375,0.4837338440514833,-0.0,0.5907983773013735,-0.31336717209677345,0.34231466,-0.621500036496671,0.46655650177478614,-0.4837338440514833,0.9423911,0.8195479,0.9215172,-0.8195479,0.28973339251458063,0.7102666074854194,face:0.4092; cougar_face:0.0958; flamingo_head:0.0951,face:0.6577; ant:0.0362; dolphin:0.0311,face:0.5334; flamingo_head:0.0497; cougar_face:0.0494
23,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0404.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.0555818583212488,0.0009631313972207067,0,0.0,0.8838569416549732,0.6437267376654812,0.8241512632780914,-25.679602,0.72588074,1.7386830567375813,0.6908702758947991,-1.1920929e-07,0.8048688194494269,1.2467867555227798,0.7575107695864451,1.3411045e-07,0.1161430583450268,-0.8241512632780914,0.27411926,-0.6908702758947991,0.1951311805505731,-0.7575107695864451,0.9440188,0.79356885,0.9348671,-0.79356885,0.6298325121634902,0.37016748783650977,face:0.8839; cougar_face:0.0597; panda:0.0048,face:0.7259; cougar_face:0.0350; chandelier:0.0184,face:0.8049; cougar_face:0.0474; chandelier:0.0095
24,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0344.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.17473950497710528,0.07300214183594689,0,0.0,0.3749088438965656,2.821383911998611,0.2771576357111547,-25.70228,0.23344101,4.011094579474179,0.21500048684651152,-0.0,0.3041749183650457,3.5909787507135,0.25180156496428224,1.1920929e-07,0.6250911561034345,-0.2771576357111547,0.766559,-0.21500048684651152,0.6958250816349543,-0.25180156496428224,0.8328835,0.7807676,0.820521,-0.7807676,0.16233939273823253,0.8376606072617675,face:0.3749; cougar_face:0.0978; crocodile_head:0.0671,face:0.2334; octopus:0.0184; dalmatian:0.0174,face:0.3042; cougar_face:0.0524; crocodile_head:0.0392
25,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0143.jpg,0,face,36,0,0,emu,face,face,0,1,1,1,0,0,0.32325347232287316,0.6280867917673507,1,0.8129865250646159,0.24710680514689132,3.0441534606632485,0.1032288732451273,-25.869907,0.6854625,1.9689384046056737,0.6630607298380481,1.4901161e-07,0.4009160342088197,2.8297994049573347,0.2757559956399085,-5.9604645e-08,0.7528931948531087,-0.1032288732451273,0.31453753,-0.6630607298380481,0.5990839657911803,-0.2757559956399085,0.919108,0.8536755,0.9185735,-0.8536755,0.1532397032853075,0.8467602967146926,emu:0.2471; tick:0.1439; face:0.1164,face:0.6855; trilobite:0.0224; binocular:0.0175,face:0.4009; emu:0.1252; tick:0.0727
26,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0195.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.15917624688005233,0.0500422433954234,0,0.0,0.47693130169510173,2.2832532073144804,0.3724429849702949,-25.972889,0.79892355,1.344905542737299,0.7767368125854924,-7.4505806e-08,0.6379274354455842,1.973255621905942,0.5841877667113222,-5.9604645e-08,0.5230686983048982,-0.3724429849702949,0.20107645,-0.7767368125854924,0.36207256455441583,-0.5841877667113222,0.94273925,0.8625965,0.9366846,-0.8625965,0.3552169393086962,0.6447830606913039,face:0.4769; flamingo_head:0.1045; cougar_face:0.0973,face:0.7989; chandelier:0.0222; car_side:0.0112,face:0.6379; flamingo_head:0.0537; cougar_face:0.0497
27,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0189.jpg,0,face,24,0,0,cougar_face,face,face,0,1,1,1,0,0,0.2991977605306098,0.35890802913166164,1,0.5272288868828389,0.5059620629656629,1.1428588461239058,0.08191313780851256,-27.83075,0.45124286,2.9819416893411086,0.4030034394479602,5.9604645e-08,0.4376458947233363,2.3615980282631175,0.18170130563290687,5.9604645e-08,0.49403793703433707,-0.08191313780851256,0.54875714,-0.4030034394479602,0.5623541052766636,-0.18170130563290687,0.94397444,0.8426912,0.94193935,-0.8426912,0.17533968672381525,0.8246603132761847,cougar_face:0.5060; face:0.4240; cougar_body:0.0155,face:0.4512; octopus:0.0482; umbrella:0.0321,face:0.4376; cougar_face:0.2559; octopus:0.0242
28,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0014.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.13596514837738172,0.06718473664312186,0,0.0,0.3220622956267069,3.1027690164008312,0.23101264261757418,-25.719952,0.38957635,3.4255918023931287,0.372574430814481,-0.0,0.35581933376134395,3.400145557774361,0.3070852535005705,-0.0,0.677937704373293,-0.23101264261757418,0.6104237,-0.372574430814481,0.644180666238656,-0.3070852535005705,0.8263321,0.7872877,0.81652707,-0.7872877,0.2118191934370886,0.7881808065629115,face:0.3221; cougar_face:0.0910; wild_cat:0.0475,face:0.3896; anchor:0.0170; stop_sign:0.0134,face:0.3558; cougar_face:0.0487; wild_cat:0.0264
29,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0407.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.061571645698071706,0.0027582287537197825,0,0.0,0.738892874513356,1.4899301085700125,0.7061884755393614,-24.8688,0.7548336,1.527236217397732,0.7215334897967998,5.9604645e-08,0.7468632294246117,1.570154808681944,0.716122306538203,2.9802322e-08,0.26110712548664405,-0.7061884755393614,0.24516642,-0.7215334897967998,0.2531367705753883,-0.716122306538203,0.89626,0.7263401,0.88572645,-0.7263401,0.5710582486350259,0.42894175136497414,face:0.7389; cougar_face:0.0327; cellphone:0.0244,face:0.7548; chandelier:0.0333; cougar_face:0.0288,face:0.7469; cougar_face:0.0307; chandelier:0.0184
30,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0100.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.278746134000767,0.32469202511671635,0,0.0,0.20656618784115247,3.038596835309086,0.05284299952118815,-24.986143,0.6930687,1.8467843682692002,0.6672104253881079,-8.940697e-08,0.4498174244406091,2.7214367357899096,0.3718583025173706,5.9604645e-08,0.7934338121588476,-0.05284299952118815,0.30693132,-0.6672104253881079,0.5501825755593909,-0.3718583025173706,0.92831254,0.8405305,0.9232849,-0.8405305,0.18791480181013367,0.8120851981898664,face:0.2066; menorah:0.1537; stapler:0.1336,face:0.6931; gerenuk:0.0259; dalmatian:0.0220,face:0.4498; menorah:0.0780; stapler:0.0681
31,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0098.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.19697872504757147,0.10729163000968,0,0.0,0.26146194209726736,3.332271388064589,0.20258465174496734,-25.517553,0.61802113,2.272669425798272,0.5944349364346155,-2.9802322e-08,0.4397414912546784,2.999449131979002,0.40853474840078285,-0.0,0.7385380579027326,-0.20258465174496734,0.38197887,-0.5944349364346155,0.5602585087453216,-0.40853474840078285,0.9270415,0.85539234,0.92459106,-0.85539234,0.22154410980184516,0.7784558901981549,face:0.2615; scissors:0.0589; brain:0.0573,face:0.6180; gerenuk:0.0236; ibis:0.0211,face:0.4397; brain:0.0312; scissors:0.0308
32,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0397.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.08964416329742794,0.010418644860424764,0,0.0,0.5485849542381221,2.347956385781946,0.488528842748758,-25.791183,0.5495252,2.696896721242169,0.5352359021001285,1.1920929e-07,0.5490550676396408,2.6120707168094857,0.516717558539356,1.1920929e-07,0.45141504576187785,-0.488528842748758,0.4504748,-0.5352359021001285,0.45094493236035915,-0.516717558539356,0.8459683,0.8041587,0.8345791,-0.8041587,0.37912386107765667,0.6208761389223434,face:0.5486; cougar_face:0.0601; brain:0.0363,face:0.5495; dalmatian:0.0143; wheelchair:0.0134,face:0.5491; cougar_face:0.0323; brain:0.0232
33,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0249.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.11327504591852444,0.026748162478882898,0,0.0,0.3964346250295502,2.900004941442073,0.34930287547777394,-24.915424,0.4612749,3.0908045308194434,0.4438005463187233,1.1920929e-07,0.4288547634473021,3.108679782049283,0.39802827203515284,5.9604645e-08,0.6035653749704498,-0.34930287547777394,0.53872514,-0.4438005463187233,0.5711452365526979,-0.39802827203515284,0.861245,0.7726798,0.8474542,-0.7726798,0.2737880141010895,0.7262119858989105,face:0.3964; buddha:0.0471; flamingo_head:0.0458,face:0.4613; ketch:0.0175; dalmatian:0.0169,face:0.4289; flamingo_head:0.0308; buddha:0.0257
