sample_index,path,y,y_name,pred_text,pred_support,pred_final,pred_text_name,pred_support_name,pred_final_name,correct_text,correct_support,correct_final,error_text,error_support,error_final,js_text_support,one_minus_cos_text_support,top1_disagree_text_support,margin_conflict_text_support,msp_text,entropy_text,margin_text,energy_text,msp_support,entropy_support,margin_support,energy_support,msp_final,entropy_final,margin_final,energy_final,one_minus_msp_text,neg_margin_text,one_minus_msp_support,neg_margin_support,one_minus_msp_final,neg_margin_final,support_density_maxsim,support_density_topk_mean,support_density_top5_mean,ignorance_score,conflict_aware_confidence,conflict_aware_error_score,top3_text,top3_support,top3_final
10,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0024.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.23888367407999733,0.1803888197503326,0,0.0,0.3629573331477726,2.4490556943992963,0.18750120987474017,-27.870989,0.27867404,3.680026584561814,0.23362076527133807,-0.0,0.3208156817214388,3.3034248135605524,0.2288816980445199,-0.0,0.6370426668522273,-0.18750120987474017,0.721326,-0.23362076527133807,0.6791843182785612,-0.2288816980445199,0.93953305,0.8096706,0.9250711,-0.8096706,0.14619622495365925,0.8538037750463408,face:0.3630; cougar_face:0.1755; garfield:0.1452,face:0.2787; butterfly:0.0451; brain:0.0360,face:0.3208; cougar_face:0.0919; garfield:0.0756
11,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0047.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.15486665540801098,0.015432641578306594,0,0.0,0.7234195821886427,1.5203570222009146,0.6560991143605528,-24.913776,0.3940882,3.3511683025030603,0.3733026181032579,-0.0,0.5587538984140774,2.590629317759998,0.5212267006545056,5.9604645e-08,0.27658041781135734,-0.6560991143605528,0.6059118,-0.3733026181032579,0.4412461015859226,-0.5212267006545056,0.8056241,0.74988574,0.7886001,-0.74988574,0.314909214432472,0.685090785567528,face:0.7234; cougar_face:0.0673; ant:0.0169,face:0.3941; brain:0.0208; butterfly:0.0182,face:0.5588; cougar_face:0.0375; brain:0.0134
12,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0091.jpg,0,face,20,0,0,cellphone,face,face,0,1,1,1,0,0,0.2897100865319195,0.6308347138961841,1,0.5070929997427297,0.16368137707415645,3.2873887081409827,0.014926952105530578,-26.19713,0.44285288,2.9943282560693074,0.4019378106269023,5.9604645e-08,0.26385901358719477,3.430568568637064,0.1747302511598798,-0.0,0.8363186229258436,-0.014926952105530578,0.55714715,-0.4019378106269023,0.7361409864128052,-0.1747302511598798,0.9379213,0.8655792,0.9311757,-0.8655792,0.10776131464059453,0.8922386853594054,cellphone:0.1637; menorah:0.1488; face:0.0849,face:0.4429; motorbike:0.0409; accordion:0.0391,face:0.2639; cellphone:0.0891; menorah:0.0756
13,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0283.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.22730825665030718,0.07789882940880022,0,0.0,0.5604822165683097,2.213958089077152,0.4981531208300624,-25.531498,0.1803123,4.205520085455482,0.161992689994993,-0.0,0.3703972623880507,3.437047343916624,0.33494801128632723,-5.9604645e-08,0.43951778343169035,-0.4981531208300624,0.8196877,-0.161992689994993,0.6296027376119493,-0.33494801128632723,0.8094576,0.7532135,0.79122514,-0.7532135,0.1733630261636483,0.8266369738363517,face:0.5605; cougar_face:0.0623; crocodile_head:0.0342,face:0.1803; trilobite:0.0183; pigeon:0.0144,face:0.3704; cougar_face:0.0354; crocodile_head:0.0218
14,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0060.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.15338316353378473,0.018914397079883627,0,0.0,0.6518080606337044,1.848648644302239,0.5867174833767541,-25.986795,0.33128417,3.6439306123972455,0.3128544822146414,-0.0,0.49154610826435907,2.8996727918835266,0.4538738731769682,-0.0,0.34819193936629556,-0.5867174833767541,0.66871583,-0.3128544822146414,0.5084538917356409,-0.4538738731769682,0.81990033,0.7849186,0.81525546,-0.7849186,0.2781944127439254,0.7218055872560746,face:0.6518; cougar_face:0.0651; crocodile_head:0.0362,face:0.3313; butterfly:0.0184; brain:0.0182,face:0.4915; cougar_face:0.0377; crocodile_head:0.0232
15,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0078.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.2630338440625201,0.27666284378548756,0,0.0,0.3723499758083305,2.0141812242881465,0.018375567161186768,-25.543938,0.29340476,3.789383230094253,0.27269811771796854,-0.0,0.33287735903636556,3.1648160712537194,0.15237535095499685,1.1920929e-07,0.6276500241916695,-0.018375567161186768,0.70659524,-0.27269811771796854,0.6671226409636344,-0.15237535095499685,0.88423455,0.7921112,0.86586934,-0.7921112,0.1437810057752148,0.8562189942247852,face:0.3723; cougar_face:0.3540; cougar_body:0.0374,face:0.2934; trilobite:0.0207; pigeon:0.0181,face:0.3329; cougar_face:0.1805; cougar_body:0.0241
16,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0006.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.18320110995563854,0.20846156910675306,0,0.0,0.20346769846239268,3.309393153030828,0.10682511178748215,-27.779903,0.13178667,4.3307390549040745,0.11051423258433136,-0.0,0.16762718284842779,4.00326721392309,0.1141234270428774,-0.0,0.7965323015376073,-0.10682511178748215,0.8682133,-0.11051423258433136,0.8323728171515722,-0.1141234270428774,0.7922215,0.74872786,0.7824822,-0.74872786,0.08748783784464154,0.9125121621553585,face:0.2035; cougar_face:0.0966; camera:0.0946,face:0.1318; accordion:0.0213; anchor:0.0212,face:0.1676; cougar_face:0.0535; camera:0.0516
17,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0331.jpg,0,face,62,0,62,menorah,face,menorah,0,1,0,1,0,1,0.2481592296791161,0.6281647370185232,1,0.4296218113621324,0.32750936937565045,2.9597027607338844,0.22406660917236199,-22.843441,0.21665588,4.082586927531912,0.19568060935338955,-0.0,0.16930502700342243,3.7693040738120143,0.009255703491295814,-1.1920929e-07,0.6724906306243496,-0.22406660917236199,0.78334415,-0.19568060935338955,0.8306949729965776,-0.009255703491295814,0.78551453,0.72316706,0.7722182,-0.72316706,0.07555574706099237,0.9244442529390077,menorah:0.3275; face:0.1034; brain:0.0548,face:0.2167; brain:0.0210; trilobite:0.0161,menorah:0.1693; face:0.1600; brain:0.0379
18,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0017.jpg,0,face,24,0,0,cougar_face,face,face,0,1,1,1,0,0,0.27783626911100756,0.3929920599914001,1,0.3060892597075797,0.40951450565267555,2.091751472385554,0.10939368635404595,-28.67367,0.20767608,4.10478444251534,0.18866282220920336,-1.1920929e-07,0.25389844945422874,3.376104226561455,0.04365094349974394,-1.1920929e-07,0.5904854943473244,-0.10939368635404595,0.79232395,-0.18866282220920336,0.7461015505457713,-0.04365094349974394,0.81013036,0.7781919,0.8049496,-0.7781919,0.10627006188818407,0.8937299381118159,cougar_face:0.4095; face:0.3001; platypus:0.0371,face:0.2077; dalmatian:0.0190; anchor:0.0163,face:0.2539; cougar_face:0.2102; platypus:0.0249
19,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0290.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.14858237053009343,0.038922273715075395,0,0.0,0.4644918473623591,2.6116193794554103,0.39738232073534707,-27.734735,0.39190403,3.2891633513399032,0.3406741986168415,5.9604645e-08,0.42819794292970303,3.0989737359277503,0.39202117167638395,-1.7881393e-07,0.5355081526376408,-0.39738232073534707,0.608096,-0.3406741986168415,0.571802057070297,-0.39202117167638395,0.9189616,0.8094703,0.91475046,-0.8094703,0.24567963220775463,0.7543203677922454,face:0.4645; joshua_tree:0.0671; platypus:0.0594,face:0.3919; kangaroo:0.0512; ketch:0.0364,face:0.4282; joshua_tree:0.0362; platypus:0.0326
20,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0036.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.2070341518988906,0.1026872088174321,0,0.0,0.46277983570611486,2.264694684778405,0.2970495597657728,-26.609097,0.40080127,2.9738428178685026,0.34560412577242094,5.9604645e-08,0.43179055366311486,2.8263029032223455,0.3459830973602735,5.9604645e-08,0.5372201642938852,-0.2970495597657728,0.5991987,-0.34560412577242094,0.5682094463368852,-0.3459830973602735,0.9439441,0.81459665,0.9337346,-0.81459665,0.21216428727109557,0.7878357127289044,face:0.4628; cougar_face:0.1657; garfield:0.0864,face:0.4008; brain:0.0552; butterfly:0.0530,face:0.4318; cougar_face:0.0858; garfield:0.0453
21,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0410.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.13094147945621942,0.016118204481591958,0,0.0,0.773374538873719,1.2032009656921254,0.6900238771368865,-26.154194,0.55195415,2.4665552884969486,0.504574866147025,-5.9604645e-08,0.6626643267700439,1.965819606550756,0.6195745681096934,5.9604645e-08,0.226625461126281,-0.6900238771368865,0.44804585,-0.504574866147025,0.33733567322995606,-0.6195745681096934,0.9218719,0.76825774,0.9196993,-0.76825774,0.40047220907991893,0.5995277909200811,face:0.7734; cougar_face:0.0834; cellphone:0.0154,face:0.5520; brain:0.0474; barrel:0.0406,face:0.6627; cougar_face:0.0431; brain:0.0263
22,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0219.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.16600777611410933,0.06697042859580116,0,0.0,0.4092016226986265,2.536845931434336,0.31336717209677345,-25.714384,0.53823674,2.6414975008280646,0.5085252053459598,-1.1920929e-07,0.4737191590468488,2.75517949224531,0.422190257864677,5.9604645e-08,0.5907983773013735,-0.31336717209677345,0.46176326,-0.5085252053459598,0.5262808409531512,-0.422190257864677,0.9423911,0.8195479,0.9215172,-0.8195479,0.25885742870072714,0.7411425712992729,face:0.4092; cougar_face:0.0958; flamingo_head:0.0951,face:0.5382; crocodile_head:0.0297; butterfly:0.0287,face:0.4737; cougar_face:0.0515; flamingo_head:0.0498
23,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0404.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.13382366831705267,0.01131899371208056,0,0.0,0.8838569416549732,0.6437267376654812,0.8241512632780914,-25.679602,0.59021366,2.27982686184911,0.5442789246149882,1.1920929e-07,0.7370353077663838,1.595600468074348,0.705904083252991,-5.9604645e-08,0.1161430583450268,-0.8241512632780914,0.40978634,-0.5442789246149882,0.2629646922336162,-0.705904083252991,0.9440188,0.79356885,0.9348671,-0.79356885,0.44157163060491955,0.5584283693950804,face:0.8839; cougar_face:0.0597; panda:0.0048,face:0.5902; brain:0.0459; strawberry:0.0404,face:0.7370; cougar_face:0.0311; brain:0.0243
24,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0344.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.18801885762055473,0.09019299347792842,0,0.0,0.3749088438965656,2.821383911998611,0.2771576357111547,-25.70228,0.18063828,4.205255486094041,0.16398474204557306,-1.1920929e-07,0.2777735626844551,3.7013385566668804,0.2246532115332025,-0.0,0.6250911561034345,-0.2771576357111547,0.8193617,-0.16398474204557306,0.7222264373155449,-0.2246532115332025,0.8328835,0.7807676,0.820521,-0.7807676,0.14317529018452552,0.8568247098154744,face:0.3749; cougar_face:0.0978; crocodile_head:0.0671,face:0.1806; trilobite:0.0167; dalmatian:0.0155,face:0.2778; cougar_face:0.0531; crocodile_head:0.0390
25,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0143.jpg,0,face,36,0,0,emu,face,face,0,1,1,1,0,0,0.29205299627654113,0.6165794682835113,1,0.5929147181000444,0.24710680514689132,3.0441534606632485,0.1032288732451273,-25.869907,0.4652402,2.9261771642409435,0.43598308434875327,-5.9604645e-08,0.2908048515269526,3.2772183087286377,0.16572009215762273,-0.0,0.7528931948531087,-0.1032288732451273,0.53475976,-0.43598308434875327,0.7091951484730474,-0.16572009215762273,0.919108,0.8536755,0.9185735,-0.8536755,0.1182006221799393,0.8817993778200607,emu:0.2471; tick:0.1439; face:0.1164,face:0.4652; cougar_body:0.0293; ant:0.0256,face:0.2908; emu:0.1251; tick:0.0727
26,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0195.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.19583608200795194,0.057704079904659866,0,0.0,0.47693130169510173,2.2832532073144804,0.3724429849702949,-25.972889,0.47808823,2.6947569343693454,0.4404681266528421,-1.1920929e-07,0.47750976868902334,2.684841152849865,0.4219255452154041,-0.0,0.5230686983048982,-0.3724429849702949,0.52191174,-0.4404681266528421,0.5224902313109767,-0.4219255452154041,0.94273925,0.8625965,0.9366846,-0.8625965,0.24126641829454581,0.7587335817054541,face:0.4769; flamingo_head:0.1045; cougar_face:0.0973,face:0.4781; butterfly:0.0376; pigeon:0.0295,face:0.4775; cougar_face:0.0556; flamingo_head:0.0539
27,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0189.jpg,0,face,24,0,0,cougar_face,face,face,0,1,1,1,0,0,0.32814293616040524,0.36660653394052556,1,0.44318724564718576,0.5059620629656629,1.1428588461239058,0.08191313780851256,-27.83075,0.3669752,3.3097889046204756,0.33252628699631037,1.1920929e-07,0.39551207208598393,2.554466811532596,0.1396804850150803,-5.9604645e-08,0.49403793703433707,-0.08191313780851256,0.6330248,-0.33252628699631037,0.6044879279140161,-0.1396804850150803,0.94397444,0.8426912,0.94193935,-0.8426912,0.14977463296635316,0.8502253670336468,cougar_face:0.5060; face:0.4240; cougar_body:0.0155,face:0.3670; car_side:0.0344; platypus:0.0342,face:0.3955; cougar_face:0.2558; car_side:0.0177
28,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0014.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.14169961955403765,0.0632432152482102,0,0.0,0.3220622956267069,3.1027690164008312,0.23101264261757418,-25.719952,0.27871832,3.863114601089464,0.26322708602760897,-0.0,0.30039031620945605,3.6246414282991855,0.2487090145719939,1.1920929e-07,0.677937704373293,-0.23101264261757418,0.72128165,-0.26322708602760897,0.6996096837905439,-0.2487090145719939,0.8263321,0.7872877,0.81652707,-0.7872877,0.17582127636050893,0.8241787236394911,face:0.3221; cougar_face:0.0910; wild_cat:0.0475,face:0.2787; anchor:0.0155; accordion:0.0137,face:0.3004; cougar_face:0.0517; platypus:0.0288
29,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0407.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.12450858304768353,0.017921489667597212,0,0.0,0.738892874513356,1.4899301085700125,0.7061884755393614,-24.8688,0.5616889,2.2298846107678436,0.497538705401035,-5.9604645e-08,0.6502908688792638,1.9844159427166115,0.6155047897160537,-0.0,0.26110712548664405,-0.7061884755393614,0.4383111,-0.497538705401035,0.3497091311207362,-0.6155047897160537,0.89626,0.7263401,0.88572645,-0.7263401,0.40078500406487527,0.5992149959351247,face:0.7389; cougar_face:0.0327; cellphone:0.0244,face:0.5617; brain:0.0642; strawberry:0.0496,face:0.6503; brain:0.0348; camera:0.0250
30,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0100.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.2590262236884098,0.32084975857588627,0,0.0,0.20656618784115247,3.038596835309086,0.05284299952118815,-24.986143,0.49986777,2.5913966245607565,0.44471448741373293,-5.9604645e-08,0.35321696536436814,3.074022953623331,0.27530009046110243,-0.0,0.7934338121588476,-0.05284299952118815,0.5001322,-0.44471448741373293,0.6467830346356318,-0.27530009046110243,0.92831254,0.8405305,0.9232849,-0.8405305,0.15389838189468422,0.8461016181053158,face:0.2066; menorah:0.1537; stapler:0.1336,face:0.4999; motorbike:0.0552; accordion:0.0488,face:0.3532; menorah:0.0779; stapler:0.0680
31,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0098.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.16496635480601207,0.0961242216209347,0,0.0,0.26146194209726736,3.332271388064589,0.20258465174496734,-25.517553,0.45362714,2.9226795424080345,0.40547321814796183,-0.0,0.35754452864669883,3.2924418200423236,0.31729385387193015,-0.0,0.7385380579027326,-0.20258465174496734,0.5463729,-0.40547321814796183,0.6424554713533012,-0.31729385387193015,0.9270415,0.85539234,0.92459106,-0.85539234,0.195932871037793,0.804067128962207,face:0.2615; scissors:0.0589; brain:0.0573,face:0.4536; motorbike:0.0482; accordion:0.0338,face:0.3575; scissors:0.0403; brain:0.0309
32,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0397.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.11420108745090865,0.013291897468363123,0,0.0,0.5485849542381221,2.347956385781946,0.488528842748758,-25.791183,0.39165583,3.397214708687926,0.37571421044978076,5.9604645e-08,0.47012040291289614,2.9867866346858443,0.4349598873487379,5.9604645e-08,0.45141504576187785,-0.488528842748758,0.6083442,-0.37571421044978076,0.5298795970871039,-0.4349598873487379,0.8459683,0.8041587,0.8345791,-0.8041587,0.29924810682671404,0.7007518931732859,face:0.5486; cougar_face:0.0601; brain:0.0363,face:0.3917; cougar_body:0.0159; butterfly:0.0140,face:0.4701; cougar_face:0.0352; brain:0.0239
33,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0249.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.14174105262305006,0.03753459450882324,0,0.0,0.3964346250295502,2.900004941442073,0.34930287547777394,-24.915424,0.30266896,3.6793879651175194,0.2717488785833955,-0.0,0.3495517964056031,3.4314375059028466,0.31909556619892926,1.1920929e-07,0.6035653749704498,-0.34930287547777394,0.6973311,-0.2717488785833955,0.6504482035943969,-0.31909556619892926,0.861245,0.7726798,0.8474542,-0.7726798,0.20457114749463157,0.7954288525053684,face:0.3964; buddha:0.0471; flamingo_head:0.0458,face:0.3027; lamp:0.0309; car_side:0.0282,face:0.3496; flamingo_head:0.0305; revolver:0.0258
34,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0332.jpg,0,face,0,0,0,face,face,face,1,1,1,0,0,0,0.18182443257934003,0.04945741972185502,0,0.0,0.5588488784454706,2.2461784590950358,0.5008133617263686,-25.288115,0.21358113,4.08992812839878,0.19621050110086855,1.1920929e-07,0.38621500181492524,3.349877726326248,0.35099991537885006,-5.9604645e-08,0.4411511215545294,-0.5008133617263686,0.78641886,-0.19621050110086855,0.6137849981850747,-0.35099991537885006,0.78673804,0.75201005,0.7826905,-0.75201005,0.20229978433068077,0.7977002156693193,face:0.5588; crocodile_head:0.0580; wheelchair:0.0370,face:0.2136; dalmatian:0.0174; wheelchair:0.0164,face:0.3862; crocodile_head:0.0352; wheelchair:0.0267
