sample_index,path,y,y_name,pred_text,pred_support,pred_final,pred_text_name,pred_support_name,pred_final_name,correct_text,correct_support,correct_final,error_text,error_support,error_final,js_text_support,one_minus_cos_text_support,top1_disagree_text_support,margin_conflict_text_support,msp_text,entropy_text,margin_text,energy_text,msp_support,entropy_support,margin_support,energy_support,msp_final,entropy_final,margin_final,energy_final,one_minus_msp_text,neg_margin_text,one_minus_msp_support,neg_margin_support,one_minus_msp_final,neg_margin_final,support_density_maxsim,support_density_topk_mean,support_density_top5_mean,ignorance_score,conflict_aware_confidence,conflict_aware_error_score,top3_text,top3_support,top3_final
10,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0024.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.4646361742401262,0.9650173460946171,1,0.8797836909616992,0.36295733314777257,2.4490556943992967,0.18750120987474023,-27.870989,0.52772963,2.807390595693556,0.5124651924397318,-0.0,0.26533017079349747,3.0928593192865526,0.07986519518931975,-0.0,0.6370426668522274,-0.18750120987474023,0.47227037,-0.5124651924397318,0.7346698292065026,-0.07986519518931975,0.93953305,0.8096706,0.9250711,-0.8096706,0.07984222980244719,0.9201577701975528,octopus:0.3630; laptop:0.1755; stop_sign:0.1452,face:0.5277; anchor:0.0153; dalmatian:0.0140,face:0.2653; octopus:0.1855; laptop:0.0903
11,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0047.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.5190108937626992,0.9727362725275173,1,1.3411592465349247,0.7234195821886424,1.5203570222009148,0.6560991143605527,-24.913776,0.6352491,2.25188935706745,0.6190174792187529,2.9802322e-08,0.3647102599475274,2.405134083396882,0.04133150255640772,1.1920929e-07,0.27658041781135756,-0.6560991143605527,0.36475092,-0.6190174792187529,0.6352897400524726,-0.04133150255640772,0.8056241,0.74988574,0.7886001,-0.74988574,0.10144777029425528,0.8985522297057447,octopus:0.7234; laptop:0.0673; airplane:0.0169,face:0.6352; wheelchair:0.0162; dalmatian:0.0157,octopus:0.3647; face:0.3234; laptop:0.0350
12,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0091.jpg,0,face,10,0,0,binocular,face,face,0,1,1,1,0,0,0.4712186074952413,0.951624689235567,1,0.8758302901159248,0.16368137707415648,3.287388708140982,0.014926952105530605,-26.19713,0.72592336,1.8145968558519099,0.7184826960772803,2.9802322e-08,0.3673596670341369,3.0222113894916878,0.2830297397424595,-0.0,0.8363186229258435,-0.014926952105530605,0.27407664,-0.7184826960772803,0.6326403329658631,-0.2830297397424595,0.9379213,0.8655792,0.9311757,-0.8655792,0.1094605134398755,0.8905394865601245,binocular:0.1637; chandelier:0.1488; octopus:0.0849,face:0.7259; anchor:0.0074; brain:0.0070,face:0.3674; binocular:0.0843; chandelier:0.0750
13,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0283.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.39288285304595505,0.9011377252265591,1,0.8150596273199398,0.5604822165683097,2.213958089077152,0.4981531208300624,-25.531498,0.28957993,3.799777789660052,0.27238448439376073,1.1920929e-07,0.28730953575309226,3.399750792414557,0.13208671384216075,-1.1920929e-07,0.43951778343169035,-0.4981531208300624,0.7104201,-0.27238448439376073,0.7126904642469077,-0.13208671384216075,0.8094576,0.7532135,0.79122514,-0.7532135,0.09691949574086352,0.9030805042591364,octopus:0.5605; laptop:0.0623; emu:0.0342,face:0.2896; flamingo_head:0.0172; dalmatian:0.0171,octopus:0.2873; face:0.1552; laptop:0.0334
14,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0060.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.4793100853372616,0.9679366407195027,1,1.1755259426419207,0.6518080606337044,1.8486486443022392,0.586717483376754,-25.986795,0.5398421,2.735544943155014,0.5191795042358609,1.7881393e-07,0.3304231331557743,2.771406879065889,0.05695902320105206,-0.0,0.34819193936629556,-0.586717483376754,0.46015787,-0.5191795042358609,0.6695768668442257,-0.05695902320105206,0.81990033,0.7849186,0.81525546,-0.7849186,0.09728197484120288,0.9027180251587972,octopus:0.6518; laptop:0.0651; emu:0.0362,face:0.5398; wheelchair:0.0207; anchor:0.0152,octopus:0.3304; face:0.2735; laptop:0.0352
15,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0078.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.5039306162925876,0.9713592034667498,1,0.8185315953423142,0.3723499758083305,2.0141812242881465,0.018375567161186768,-25.543938,0.45664576,3.1275265856451244,0.4352233396347615,-0.0,0.22866177304358243,3.0747845212592235,0.0375936182730732,1.1920929e-07,0.6276500241916695,-0.018375567161186768,0.5433543,-0.4352233396347615,0.7713382269564175,-0.0375936182730732,0.88423455,0.7921112,0.86586934,-0.7921112,0.06496713390529374,0.9350328660947063,octopus:0.3723; laptop:0.3540; cup:0.0374,face:0.4566; dalmatian:0.0214; flamingo_head:0.0135,face:0.2287; octopus:0.1911; laptop:0.1792
16,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0006.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.3291599031357302,0.8535771295325809,1,0.39141862369130986,0.20346769846239268,3.309393153030828,0.10682511178748212,-27.779903,0.2074589,4.031774085776324,0.17599621909870175,-0.0,0.11012992031592414,3.999743522539306,0.00504256293203198,-0.0,0.7965323015376073,-0.10682511178748212,0.7925411,-0.17599621909870175,0.8898700796840758,-0.00504256293203198,0.7922215,0.74872786,0.7824822,-0.74872786,0.04162443891281599,0.958375561087184,octopus:0.2035; laptop:0.0966; motorbike:0.0946,face:0.2075; anchor:0.0315; accordion:0.0268,octopus:0.1101; face:0.1051; laptop:0.0514
17,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0331.jpg,0,face,22,0,0,chandelier,face,face,0,1,1,1,0,0,0.4042894936853707,0.9545945385663284,1,0.6665150785658599,0.32750936937565034,2.9597027607338853,0.22406660917236193,-22.843441,0.34342864,3.572321003666624,0.31486834891942916,-0.0,0.17258006364599943,3.670301375885625,0.007479646206220714,-1.1920929e-07,0.6724906306243497,-0.22406660917236193,0.6565714,-0.31486834891942916,0.8274199363540006,-0.007479646206220714,0.78551453,0.72316706,0.7722182,-0.72316706,0.0571183399511013,0.9428816600488987,chandelier:0.3275; octopus:0.1034; pyramid:0.0548,face:0.3434; brain:0.0286; dalmatian:0.0144,face:0.1726; chandelier:0.1651; octopus:0.0563
18,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0017.jpg,0,face,56,0,56,laptop,face,laptop,0,1,0,1,0,1,0.47954897121977336,0.9560433020824934,1,0.7335626775225084,0.4095145056526757,2.091751472385554,0.109393686354046,-28.67367,0.33022285,3.6122784570147495,0.3054946614012463,-0.0,0.20760722149575273,3.3315639359199256,0.04225839784625793,-0.0,0.5904854943473243,-0.109393686354046,0.66977715,-0.3054946614012463,0.7923927785042473,-0.04225839784625793,0.81013036,0.7781919,0.8049496,-0.7781919,0.06110147473937102,0.938898525260629,laptop:0.4095; octopus:0.3001; watch:0.0371,face:0.3302; dalmatian:0.0247; anchor:0.0223,laptop:0.2076; face:0.1653; octopus:0.1558
19,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0290.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.4658480169511925,0.9795394223624114,1,1.0490782219811872,0.46449184736235927,2.6116193794554117,0.3973823207353471,-27.734735,0.59250486,2.4947789143574974,0.580526401261167,1.1920929e-07,0.29634444779620334,3.0190471638576457,0.06023134970624838,1.1920929e-07,0.5355081526376407,-0.3973823207353471,0.40749514,-0.580526401261167,0.7036555522037966,-0.06023134970624838,0.9189616,0.8094703,0.91475046,-0.8094703,0.08901263959698051,0.9109873604030195,octopus:0.4645; garfield:0.0671; watch:0.0594,face:0.5925; wheelchair:0.0120; dalmatian:0.0117,face:0.2963; octopus:0.2361; garfield:0.0363
20,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0036.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.5383546987178932,0.9825241056531835,1,1.204790318614474,0.46277983570611486,2.2646946847784046,0.2970495597657728,-26.609097,0.7506427,1.676781674868418,0.7429149521615871,8.940697e-08,0.3774929383321601,2.5090928785413045,0.14395848167679617,-0.0,0.5372201642938852,-0.2970495597657728,0.24935728,-0.7429149521615871,0.6225070616678399,-0.14395848167679617,0.9439441,0.81459665,0.9337346,-0.81459665,0.10225246456415947,0.8977475354358405,octopus:0.4628; laptop:0.1657; stop_sign:0.0864,face:0.7506; anchor:0.0077; wheelchair:0.0076,face:0.3775; octopus:0.2335; laptop:0.0839
21,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0410.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.5931730758061384,0.9950375412740291,1,1.5374572528268935,0.773374538873719,1.2032009656921256,0.6900238771368865,-26.154194,0.76708347,1.5872179295451603,0.7585207921832023,-1.4901161e-07,0.3881491302626028,1.9883825234247812,0.004568889602447113,5.9604645e-08,0.226625461126281,-0.6900238771368865,0.23291653,-0.7585207921832023,0.6118508697373972,-0.004568889602447113,0.9218719,0.76825774,0.9196993,-0.76825774,0.0978724926758536,0.9021275073241464,octopus:0.7734; laptop:0.0834; binocular:0.0154,face:0.7671; brain:0.0086; wheelchair:0.0058,octopus:0.3881; face:0.3836; laptop:0.0433
22,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0219.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.5472782721995604,0.9906109146799215,1,1.1824308475358078,0.4092016226986265,2.5368459314343377,0.31336717209677356,-25.714384,0.77631843,1.5314896678016972,0.7663778773686131,-2.9802322e-08,0.38823516989891227,2.581446071817578,0.1821656845710513,-5.9604645e-08,0.5907983773013735,-0.31336717209677356,0.22368157,-0.7663778773686131,0.6117648301010877,-0.1821656845710513,0.9423911,0.8195479,0.9215172,-0.8195479,0.1039064520787336,0.8960935479212664,octopus:0.4092; laptop:0.0958; wheelchair:0.0951,face:0.7763; wheelchair:0.0099; dalmatian:0.0069,face:0.3882; octopus:0.2061; wheelchair:0.0525
23,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0404.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.6332432216899804,0.9964450586379734,1,1.6831140475539177,0.8838569416549732,0.643726737665481,0.8241512632780914,-25.679602,0.8018505,1.3828628519576092,0.7929611013540604,-1.7881393e-07,0.4432081947801094,1.6465380165015255,0.042266043340238646,1.1920929e-07,0.1161430583450268,-0.8241512632780914,0.1981495,-0.7929611013540604,0.5567918052198906,-0.042266043340238646,0.9440188,0.79356885,0.9348671,-0.79356885,0.10638147019814849,0.8936185298018515,octopus:0.8839; laptop:0.0597; umbrella:0.0048,face:0.8019; brain:0.0089; wheelchair:0.0053,octopus:0.4432; face:0.4009; laptop:0.0308
24,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0344.jpg,0,face,66,0,66,octopus,face,octopus,0,1,0,1,0,1,0.3790820473641687,0.9257288424641543,1,0.6479415026344869,0.3749088438965656,2.821383911998611,0.2771576357111547,-25.702282,0.2856649,3.811276993509898,0.26627613236375525,1.1920929e-07,0.19318007971696405,3.6954125001184233,0.04975717057517237,-1.1920929e-07,0.6250911561034345,-0.2771576357111547,0.7143351,-0.26627613236375525,0.806819920283036,-0.04975717057517237,0.8328835,0.7807676,0.820521,-0.7807676,0.06671941587423394,0.9332805841257661,octopus:0.3749; laptop:0.0978; emu:0.0671,face:0.2857; dalmatian:0.0194; flamingo_head:0.0153,octopus:0.1932; face:0.1434; laptop:0.0518
25,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0143.jpg,0,face,91,0,0,trilobite,face,face,0,1,1,1,0,0,0.5146695492790772,0.9768912849446785,1,1.0255416749146258,0.24710680514689132,3.0441534606632477,0.1032288732451273,-25.869907,0.78511125,1.4746225531511004,0.7729712109004149,-2.9802322e-08,0.3948410529478865,2.7740575561862513,0.2702349503562178,5.9604645e-08,0.7528931948531087,-0.1032288732451273,0.21488875,-0.7729712109004149,0.6051589470521135,-0.2702349503562178,0.919108,0.8536755,0.9185735,-0.8536755,0.11049611763819583,0.8895038823618042,trilobite:0.2471; mayfly:0.1439; octopus:0.1164,face:0.7851; anchor:0.0121; wheelchair:0.0069,face:0.3948; trilobite:0.1246; mayfly:0.0730
26,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0195.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.5968181273468187,0.9958693520779482,1,1.3509983042371099,0.47693130169510184,2.283253207314481,0.3724429849702948,-25.972889,0.8758826,0.9284069423008484,0.8717548630114714,1.7881393e-07,0.4379741135136703,2.2026482021544833,0.19863342128111136,-0.0,0.5230686983048982,-0.3724429849702948,0.124117374,-0.8717548630114714,0.5620258864863297,-0.19863342128111136,0.94273925,0.8625965,0.9366846,-0.8625965,0.10993076047905725,0.8900692395209427,octopus:0.4769; wheelchair:0.1045; laptop:0.0973,face:0.8759; dalmatian:0.0041; anchor:0.0040,face:0.4380; octopus:0.2393; wheelchair:0.0542
27,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0189.jpg,0,face,56,0,0,laptop,face,face,0,1,1,1,0,0,0.598390007129339,0.9885252859514256,1,1.126877762759929,0.5059620629656628,1.1428588461239055,0.08191313780851261,-27.83075,0.6235011,2.3376781497601997,0.6083358908636705,-2.682209e-07,0.3119114537799876,2.338658505071392,0.057798675509035335,-0.0,0.4940379370343372,-0.08191313780851261,0.37649888,-0.6083358908636705,0.6880885462200124,-0.057798675509035335,0.94397444,0.8426912,0.94193935,-0.8426912,0.07813510965686674,0.9218648903431332,laptop:0.5060; octopus:0.4240; cup:0.0155,face:0.6235; dalmatian:0.0152; flamingo_head:0.0104,face:0.3119; laptop:0.2541; octopus:0.2157
28,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0014.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.3940589573717887,0.9541547618252245,1,0.7659100145072874,0.322062295626707,3.1027690164008312,0.2310126426175742,-25.719952,0.45526397,3.139570796116245,0.43460386739356777,-5.9604645e-08,0.22898657316516524,3.5152288636303264,0.06360187075544105,-1.1920929e-07,0.677937704373293,-0.2310126426175742,0.544736,-0.43460386739356777,0.7710134268348348,-0.06360187075544105,0.8263321,0.7872877,0.81652707,-0.7872877,0.07709220451055507,0.9229077954894449,octopus:0.3221; laptop:0.0910; soccer_ball:0.0475,face:0.4553; anchor:0.0207; pigeon:0.0108,face:0.2290; octopus:0.1654; laptop:0.0485
29,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0407.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.6020807661421683,0.9974267098163451,1,1.5844517004163001,0.7388928745133556,1.4899301085700125,0.7061884755393614,-24.8688,0.8471737,1.1116739792285166,0.8436765574374493,-0.0,0.42360754479510715,1.902882810041433,0.053374306315266185,5.9604645e-08,0.2611071254866444,-0.7061884755393614,0.15282631,-0.8436765574374493,0.5763924552048929,-0.053374306315266185,0.89626,0.7263401,0.88572645,-0.7263401,0.10562715444046017,0.8943728455595399,octopus:0.7389; laptop:0.0327; binocular:0.0244,face:0.8472; elephant:0.0035; tick:0.0034,face:0.4236; octopus:0.3702; laptop:0.0171
30,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0100.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.5308421705895137,0.9659027552006773,1,1.0258795930761007,0.20656618784115244,3.0385968353090846,0.05284299952118815,-24.986143,0.82978976,1.217233048510482,0.8232629698757644,2.9802322e-08,0.41913660444741074,2.658757112499297,0.31485706464485447,5.9604645e-08,0.7934338121588476,-0.05284299952118815,0.17021024,-0.8232629698757644,0.5808633955525893,-0.31485706464485447,0.92831254,0.8405305,0.9232849,-0.8405305,0.11469962224794054,0.8853003777520595,octopus:0.2066; chandelier:0.1537; crocodile_head:0.1336,face:0.8298; brain:0.0065; anchor:0.0042,face:0.4191; octopus:0.1043; chandelier:0.0773
31,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0098.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.4287333637322205,0.8713139594496916,1,0.9749248483472887,0.26146194209726736,3.3322713880645876,0.20258465174496734,-25.517553,0.75156057,1.671786772455385,0.7452367374689158,-8.940697e-08,0.3931357777803157,2.930762443992207,0.2607114924943995,-5.9604645e-08,0.7385380579027326,-0.20258465174496734,0.24843943,-0.7452367374689158,0.6068642222196843,-0.2607114924943995,0.9270415,0.85539234,0.92459106,-0.85539234,0.12505643901148325,0.8749435609885168,octopus:0.2615; dolphin:0.0589; pyramid:0.0573,face:0.7516; euphonium:0.0063; saxophone:0.0063,face:0.3931; octopus:0.1324; dolphin:0.0303
32,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0397.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.48492843253454765,0.9828790971180885,1,1.1795482456974429,0.548584954238122,2.347956385781946,0.4885288427487579,-25.791183,0.6385768,2.2543938930850382,0.6227930843800911,-5.9604645e-08,0.32009095324137077,2.786103571968039,0.04279429013114139,-0.0,0.45141504576187796,-0.4885288427487579,0.3614232,-0.6227930843800911,0.6799090467586293,-0.04279429013114139,0.8459683,0.8041587,0.8345791,-0.8041587,0.09346697787296936,0.9065330221270307,octopus:0.5486; laptop:0.0601; pyramid:0.0363,face:0.6386; wheelchair:0.0158; dalmatian:0.0157,face:0.3201; octopus:0.2773; laptop:0.0321
33,/root/autodl-tmp/MMRL/DATASETS/caltech-101/101_ObjectCategories/Faces/image_0249.jpg,0,face,66,0,0,octopus,face,face,0,1,1,1,0,0,0.43764821998468917,0.973795042217774,1,0.9264896068641363,0.3964346250295503,2.9000049414420737,0.349302875477774,-24.915424,0.53717184,2.732089862227153,0.5164926889603804,5.9604645e-08,0.2690756872833339,3.2536956218193027,0.06778972399551206,-0.0,0.6035653749704497,-0.349302875477774,0.46282816,-0.5164926889603804,0.730924312716666,-0.06778972399551206,0.861245,0.7726798,0.8474542,-0.7726798,0.08439627959434899,0.915603720405651,octopus:0.3964; chair:0.0471; wheelchair:0.0458,face:0.5372; dalmatian:0.0207; flamingo_head:0.0179,face:0.2691; octopus:0.2013; wheelchair:0.0277
