***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [154/300] batch [1/1] loss 0.3420 (0.3420) acc 90.0000 (90.0000) loss_ce 0.2547 (0.2547) data_term 0.2547 (0.2547) kl_term 0.0873 (0.0873) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.1630 (0.1630) acc 100.0000 (100.0000) loss_ce 0.0750 (0.0750) data_term 0.0750 (0.0750) kl_term 0.0880 (0.0880) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.1382 (0.1382) acc 100.0000 (100.0000) loss_ce 0.0497 (0.0497) data_term 0.0497 (0.0497) kl_term 0.0886 (0.0886) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.1620 (0.1620) acc 100.0000 (100.0000) loss_ce 0.0728 (0.0728) data_term 0.0728 (0.0728) kl_term 0.0892 (0.0892) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.2155 (0.2155) acc 100.0000 (100.0000) loss_ce 0.1257 (0.1257) data_term 0.1257 (0.1257) kl_term 0.0898 (0.0898) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.1738 (0.1738) acc 100.0000 (100.0000) loss_ce 0.0834 (0.0834) data_term 0.0834 (0.0834) kl_term 0.0904 (0.0904) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.1885 (0.1885) acc 100.0000 (100.0000) loss_ce 0.0975 (0.0975) data_term 0.0975 (0.0975) kl_term 0.0910 (0.0910) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.1618 (0.1618) acc 100.0000 (100.0000) loss_ce 0.0702 (0.0702) data_term 0.0702 (0.0702) kl_term 0.0916 (0.0916) eta 0:00:01
epoch [162/300] batch [1/1] loss 0.1617 (0.1617) acc 100.0000 (100.0000) loss_ce 0.0695 (0.0695) data_term 0.0695 (0.0695) kl_term 0.0922 (0.0922) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.2575 (0.2575) acc 100.0000 (100.0000) loss_ce 0.1647 (0.1647) data_term 0.1647 (0.1647) kl_term 0.0928 (0.0928) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.1744 (0.1744) acc 100.0000 (100.0000) loss_ce 0.0809 (0.0809) data_term 0.0809 (0.0809) kl_term 0.0935 (0.0935) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.1694 (0.1694) acc 100.0000 (100.0000) loss_ce 0.0754 (0.0754) data_term 0.0754 (0.0754) kl_term 0.0941 (0.0941) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.1621 (0.1621) acc 100.0000 (100.0000) loss_ce 0.0674 (0.0674) data_term 0.0674 (0.0674) kl_term 0.0947 (0.0947) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.2583 (0.2583) acc 95.0000 (95.0000) loss_ce 0.1630 (0.1630) data_term 0.1630 (0.1630) kl_term 0.0953 (0.0953) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.1458 (0.1458) acc 100.0000 (100.0000) loss_ce 0.0499 (0.0499) data_term 0.0499 (0.0499) kl_term 0.0959 (0.0959) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.1467 (0.1467) acc 100.0000 (100.0000) loss_ce 0.0502 (0.0502) data_term 0.0502 (0.0502) kl_term 0.0965 (0.0965) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.1966 (0.1966) acc 100.0000 (100.0000) loss_ce 0.0996 (0.0996) data_term 0.0996 (0.0996) kl_term 0.0971 (0.0971) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.2066 (0.2066) acc 100.0000 (100.0000) loss_ce 0.1089 (0.1089) data_term 0.1089 (0.1089) kl_term 0.0977 (0.0977) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.1800 (0.1800) acc 100.0000 (100.0000) loss_ce 0.0817 (0.0817) data_term 0.0817 (0.0817) kl_term 0.0983 (0.0983) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.1486 (0.1486) acc 100.0000 (100.0000) loss_ce 0.0498 (0.0498) data_term 0.0498 (0.0498) kl_term 0.0989 (0.0989) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.2432 (0.2432) acc 95.0000 (95.0000) loss_ce 0.1438 (0.1438) data_term 0.1438 (0.1438) kl_term 0.0995 (0.0995) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.1728 (0.1728) acc 100.0000 (100.0000) loss_ce 0.0728 (0.0728) data_term 0.0728 (0.0728) kl_term 0.1000 (0.1000) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.1597 (0.1597) acc 100.0000 (100.0000) loss_ce 0.0590 (0.0590) data_term 0.0590 (0.0590) kl_term 0.1006 (0.1006) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.1815 (0.1815) acc 100.0000 (100.0000) loss_ce 0.0803 (0.0803) data_term 0.0803 (0.0803) kl_term 0.1012 (0.1012) eta 0:00:00
epoch [178/300] batch [1/1] loss 0.2273 (0.2273) acc 100.0000 (100.0000) loss_ce 0.1256 (0.1256) data_term 0.1256 (0.1256) kl_term 0.1018 (0.1018) eta 0:00:00
epoch [179/300] batch [1/1] loss 0.1879 (0.1879) acc 100.0000 (100.0000) loss_ce 0.0855 (0.0855) data_term 0.0855 (0.0855) kl_term 0.1023 (0.1023) eta 0:00:00
epoch [180/300] batch [1/1] loss 0.2485 (0.2485) acc 100.0000 (100.0000) loss_ce 0.1456 (0.1456) data_term 0.1456 (0.1456) kl_term 0.1029 (0.1029) eta 0:00:00
epoch [181/300] batch [1/1] loss 0.2161 (0.2161) acc 95.0000 (95.0000) loss_ce 0.1126 (0.1126) data_term 0.1126 (0.1126) kl_term 0.1035 (0.1035) eta 0:00:00
epoch [182/300] batch [1/1] loss 0.1656 (0.1656) acc 100.0000 (100.0000) loss_ce 0.0616 (0.0616) data_term 0.0616 (0.0616) kl_term 0.1040 (0.1040) eta 0:00:00
epoch [183/300] batch [1/1] loss 0.2004 (0.2004) acc 100.0000 (100.0000) loss_ce 0.0958 (0.0958) data_term 0.0958 (0.0958) kl_term 0.1046 (0.1046) eta 0:00:00
epoch [184/300] batch [1/1] loss 0.2085 (0.2085) acc 100.0000 (100.0000) loss_ce 0.1033 (0.1033) data_term 0.1033 (0.1033) kl_term 0.1052 (0.1052) eta 0:00:00
epoch [185/300] batch [1/1] loss 0.1630 (0.1630) acc 100.0000 (100.0000) loss_ce 0.0573 (0.0573) data_term 0.0573 (0.0573) kl_term 0.1058 (0.1058) eta 0:00:00
epoch [186/300] batch [1/1] loss 0.1832 (0.1832) acc 100.0000 (100.0000) loss_ce 0.0769 (0.0769) data_term 0.0769 (0.0769) kl_term 0.1063 (0.1063) eta 0:00:00
epoch [187/300] batch [1/1] loss 0.2077 (0.2077) acc 100.0000 (100.0000) loss_ce 0.1008 (0.1008) data_term 0.1008 (0.1008) kl_term 0.1069 (0.1069) eta 0:00:00
epoch [188/300] batch [1/1] loss 0.1942 (0.1942) acc 100.0000 (100.0000) loss_ce 0.0867 (0.0867) data_term 0.0867 (0.0867) kl_term 0.1075 (0.1075) eta 0:00:00
epoch [189/300] batch [1/1] loss 0.2041 (0.2041) acc 100.0000 (100.0000) loss_ce 0.0960 (0.0960) data_term 0.0960 (0.0960) kl_term 0.1080 (0.1080) eta 0:00:00
epoch [190/300] batch [1/1] loss 0.1533 (0.1533) acc 100.0000 (100.0000) loss_ce 0.0447 (0.0447) data_term 0.0447 (0.0447) kl_term 0.1086 (0.1086) eta 0:00:00
epoch [191/300] batch [1/1] loss 0.2456 (0.2456) acc 100.0000 (100.0000) loss_ce 0.1365 (0.1365) data_term 0.1365 (0.1365) kl_term 0.1092 (0.1092) eta 0:00:00
epoch [192/300] batch [1/1] loss 0.2696 (0.2696) acc 95.0000 (95.0000) loss_ce 0.1599 (0.1599) data_term 0.1599 (0.1599) kl_term 0.1097 (0.1097) eta 0:00:00
epoch [193/300] batch [1/1] loss 0.1737 (0.1737) acc 100.0000 (100.0000) loss_ce 0.0634 (0.0634) data_term 0.0634 (0.0634) kl_term 0.1103 (0.1103) eta 0:00:00
epoch [194/300] batch [1/1] loss 0.2408 (0.2408) acc 100.0000 (100.0000) loss_ce 0.1299 (0.1299) data_term 0.1299 (0.1299) kl_term 0.1108 (0.1108) eta 0:00:00
epoch [195/300] batch [1/1] loss 0.1702 (0.1702) acc 100.0000 (100.0000) loss_ce 0.0588 (0.0588) data_term 0.0588 (0.0588) kl_term 0.1114 (0.1114) eta 0:00:00
epoch [196/300] batch [1/1] loss 0.2942 (0.2942) acc 100.0000 (100.0000) loss_ce 0.1823 (0.1823) data_term 0.1823 (0.1823) kl_term 0.1120 (0.1120) eta 0:00:00
epoch [197/300] batch [1/1] loss 0.1898 (0.1898) acc 100.0000 (100.0000) loss_ce 0.0773 (0.0773) data_term 0.0773 (0.0773) kl_term 0.1125 (0.1125) eta 0:00:00
epoch [198/300] batch [1/1] loss 0.2134 (0.2134) acc 100.0000 (100.0000) loss_ce 0.1004 (0.1004) data_term 0.1004 (0.1004) kl_term 0.1131 (0.1131) eta 0:00:00
epoch [199/300] batch [1/1] loss 0.2788 (0.2788) acc 95.0000 (95.0000) loss_ce 0.1652 (0.1652) data_term 0.1652 (0.1652) kl_term 0.1136 (0.1136) eta 0:00:00
epoch [200/300] batch [1/1] loss 0.2525 (0.2525) acc 95.0000 (95.0000) loss_ce 0.1383 (0.1383) data_term 0.1383 (0.1383) kl_term 0.1142 (0.1142) eta 0:00:00
epoch [201/300] batch [1/1] loss 0.2501 (0.2501) acc 100.0000 (100.0000) loss_ce 0.1354 (0.1354) data_term 0.1354 (0.1354) kl_term 0.1147 (0.1147) eta 0:00:00
epoch [202/300] batch [1/1] loss 0.2299 (0.2299) acc 100.0000 (100.0000) loss_ce 0.1146 (0.1146) data_term 0.1146 (0.1146) kl_term 0.1153 (0.1153) eta 0:00:00
epoch [203/300] batch [1/1] loss 0.1947 (0.1947) acc 100.0000 (100.0000) loss_ce 0.0789 (0.0789) data_term 0.0789 (0.0789) kl_term 0.1158 (0.1158) eta 0:00:00
epoch [204/300] batch [1/1] loss 0.2069 (0.2069) acc 100.0000 (100.0000) loss_ce 0.0905 (0.0905) data_term 0.0905 (0.0905) kl_term 0.1164 (0.1164) eta 0:00:00
epoch [205/300] batch [1/1] loss 0.2057 (0.2057) acc 100.0000 (100.0000) loss_ce 0.0887 (0.0887) data_term 0.0887 (0.0887) kl_term 0.1170 (0.1170) eta 0:00:00
epoch [206/300] batch [1/1] loss 0.2041 (0.2041) acc 100.0000 (100.0000) loss_ce 0.0866 (0.0866) data_term 0.0866 (0.0866) kl_term 0.1175 (0.1175) eta 0:00:00
epoch [207/300] batch [1/1] loss 0.1978 (0.1978) acc 100.0000 (100.0000) loss_ce 0.0797 (0.0797) data_term 0.0797 (0.0797) kl_term 0.1181 (0.1181) eta 0:00:00
epoch [208/300] batch [1/1] loss 0.2340 (0.2340) acc 100.0000 (100.0000) loss_ce 0.1154 (0.1154) data_term 0.1154 (0.1154) kl_term 0.1186 (0.1186) eta 0:00:00
epoch [209/300] batch [1/1] loss 0.2155 (0.2155) acc 100.0000 (100.0000) loss_ce 0.0963 (0.0963) data_term 0.0963 (0.0963) kl_term 0.1192 (0.1192) eta 0:00:00
epoch [210/300] batch [1/1] loss 0.2505 (0.2505) acc 100.0000 (100.0000) loss_ce 0.1308 (0.1308) data_term 0.1308 (0.1308) kl_term 0.1197 (0.1197) eta 0:00:00
epoch [211/300] batch [1/1] loss 0.2057 (0.2057) acc 100.0000 (100.0000) loss_ce 0.0854 (0.0854) data_term 0.0854 (0.0854) kl_term 0.1203 (0.1203) eta 0:00:00
epoch [212/300] batch [1/1] loss 0.2118 (0.2118) acc 100.0000 (100.0000) loss_ce 0.0909 (0.0909) data_term 0.0909 (0.0909) kl_term 0.1209 (0.1209) eta 0:00:00
epoch [213/300] batch [1/1] loss 0.2084 (0.2084) acc 100.0000 (100.0000) loss_ce 0.0870 (0.0870) data_term 0.0870 (0.0870) kl_term 0.1214 (0.1214) eta 0:00:00
epoch [214/300] batch [1/1] loss 0.3500 (0.3500) acc 95.0000 (95.0000) loss_ce 0.2280 (0.2280) data_term 0.2280 (0.2280) kl_term 0.1220 (0.1220) eta 0:00:00
epoch [215/300] batch [1/1] loss 0.2419 (0.2419) acc 95.0000 (95.0000) loss_ce 0.1193 (0.1193) data_term 0.1193 (0.1193) kl_term 0.1225 (0.1225) eta 0:00:00
epoch [216/300] batch [1/1] loss 0.2790 (0.2790) acc 95.0000 (95.0000) loss_ce 0.1559 (0.1559) data_term 0.1559 (0.1559) kl_term 0.1231 (0.1231) eta 0:00:00
epoch [217/300] batch [1/1] loss 0.1833 (0.1833) acc 100.0000 (100.0000) loss_ce 0.0596 (0.0596) data_term 0.0596 (0.0596) kl_term 0.1237 (0.1237) eta 0:00:00
epoch [218/300] batch [1/1] loss 0.2085 (0.2085) acc 100.0000 (100.0000) loss_ce 0.0843 (0.0843) data_term 0.0843 (0.0843) kl_term 0.1242 (0.1242) eta 0:00:00
epoch [219/300] batch [1/1] loss 0.2087 (0.2087) acc 100.0000 (100.0000) loss_ce 0.0839 (0.0839) data_term 0.0839 (0.0839) kl_term 0.1248 (0.1248) eta 0:00:00
epoch [220/300] batch [1/1] loss 0.3087 (0.3087) acc 95.0000 (95.0000) loss_ce 0.1834 (0.1834) data_term 0.1834 (0.1834) kl_term 0.1253 (0.1253) eta 0:00:00
epoch [221/300] batch [1/1] loss 0.1923 (0.1923) acc 100.0000 (100.0000) loss_ce 0.0664 (0.0664) data_term 0.0664 (0.0664) kl_term 0.1259 (0.1259) eta 0:00:00
epoch [222/300] batch [1/1] loss 0.2021 (0.2021) acc 100.0000 (100.0000) loss_ce 0.0757 (0.0757) data_term 0.0757 (0.0757) kl_term 0.1265 (0.1265) eta 0:00:00
epoch [223/300] batch [1/1] loss 0.2696 (0.2696) acc 95.0000 (95.0000) loss_ce 0.1426 (0.1426) data_term 0.1426 (0.1426) kl_term 0.1270 (0.1270) eta 0:00:00
epoch [224/300] batch [1/1] loss 0.2230 (0.2230) acc 100.0000 (100.0000) loss_ce 0.0955 (0.0955) data_term 0.0955 (0.0955) kl_term 0.1276 (0.1276) eta 0:00:00
epoch [225/300] batch [1/1] loss 0.3167 (0.3167) acc 95.0000 (95.0000) loss_ce 0.1886 (0.1886) data_term 0.1886 (0.1886) kl_term 0.1281 (0.1281) eta 0:00:00
epoch [226/300] batch [1/1] loss 0.2053 (0.2053) acc 100.0000 (100.0000) loss_ce 0.0767 (0.0767) data_term 0.0767 (0.0767) kl_term 0.1287 (0.1287) eta 0:00:00
epoch [227/300] batch [1/1] loss 0.1882 (0.1882) acc 100.0000 (100.0000) loss_ce 0.0589 (0.0589) data_term 0.0589 (0.0589) kl_term 0.1292 (0.1292) eta 0:00:00
epoch [228/300] batch [1/1] loss 0.2332 (0.2332) acc 100.0000 (100.0000) loss_ce 0.1034 (0.1034) data_term 0.1034 (0.1034) kl_term 0.1298 (0.1298) eta 0:00:00
epoch [229/300] batch [1/1] loss 0.2164 (0.2164) acc 100.0000 (100.0000) loss_ce 0.0861 (0.0861) data_term 0.0861 (0.0861) kl_term 0.1303 (0.1303) eta 0:00:00
epoch [230/300] batch [1/1] loss 0.1960 (0.1960) acc 100.0000 (100.0000) loss_ce 0.0651 (0.0651) data_term 0.0651 (0.0651) kl_term 0.1309 (0.1309) eta 0:00:00
epoch [231/300] batch [1/1] loss 0.1920 (0.1920) acc 100.0000 (100.0000) loss_ce 0.0606 (0.0606) data_term 0.0606 (0.0606) kl_term 0.1315 (0.1315) eta 0:00:00
epoch [232/300] batch [1/1] loss 0.2808 (0.2808) acc 100.0000 (100.0000) loss_ce 0.1488 (0.1488) data_term 0.1488 (0.1488) kl_term 0.1320 (0.1320) eta 0:00:00
epoch [233/300] batch [1/1] loss 0.2231 (0.2231) acc 100.0000 (100.0000) loss_ce 0.0905 (0.0905) data_term 0.0905 (0.0905) kl_term 0.1326 (0.1326) eta 0:00:00
epoch [234/300] batch [1/1] loss 0.2006 (0.2006) acc 100.0000 (100.0000) loss_ce 0.0675 (0.0675) data_term 0.0675 (0.0675) kl_term 0.1331 (0.1331) eta 0:00:00
epoch [235/300] batch [1/1] loss 0.2609 (0.2609) acc 95.0000 (95.0000) loss_ce 0.1272 (0.1272) data_term 0.1272 (0.1272) kl_term 0.1337 (0.1337) eta 0:00:00
epoch [236/300] batch [1/1] loss 0.2948 (0.2948) acc 95.0000 (95.0000) loss_ce 0.1606 (0.1606) data_term 0.1606 (0.1606) kl_term 0.1342 (0.1342) eta 0:00:00
epoch [237/300] batch [1/1] loss 0.2134 (0.2134) acc 100.0000 (100.0000) loss_ce 0.0787 (0.0787) data_term 0.0787 (0.0787) kl_term 0.1348 (0.1348) eta 0:00:00
epoch [238/300] batch [1/1] loss 0.2414 (0.2414) acc 95.0000 (95.0000) loss_ce 0.1061 (0.1061) data_term 0.1061 (0.1061) kl_term 0.1353 (0.1353) eta 0:00:00
epoch [239/300] batch [1/1] loss 0.2384 (0.2384) acc 100.0000 (100.0000) loss_ce 0.1026 (0.1026) data_term 0.1026 (0.1026) kl_term 0.1358 (0.1358) eta 0:00:00
epoch [240/300] batch [1/1] loss 0.2946 (0.2946) acc 95.0000 (95.0000) loss_ce 0.1582 (0.1582) data_term 0.1582 (0.1582) kl_term 0.1364 (0.1364) eta 0:00:00
epoch [241/300] batch [1/1] loss 0.2332 (0.2332) acc 100.0000 (100.0000) loss_ce 0.0963 (0.0963) data_term 0.0963 (0.0963) kl_term 0.1369 (0.1369) eta 0:00:00
epoch [242/300] batch [1/1] loss 0.2181 (0.2181) acc 100.0000 (100.0000) loss_ce 0.0806 (0.0806) data_term 0.0806 (0.0806) kl_term 0.1375 (0.1375) eta 0:00:00
epoch [243/300] batch [1/1] loss 0.1983 (0.1983) acc 100.0000 (100.0000) loss_ce 0.0603 (0.0603) data_term 0.0603 (0.0603) kl_term 0.1380 (0.1380) eta 0:00:00
epoch [244/300] batch [1/1] loss 0.2134 (0.2134) acc 100.0000 (100.0000) loss_ce 0.0748 (0.0748) data_term 0.0748 (0.0748) kl_term 0.1386 (0.1386) eta 0:00:00
epoch [245/300] batch [1/1] loss 0.2427 (0.2427) acc 100.0000 (100.0000) loss_ce 0.1036 (0.1036) data_term 0.1036 (0.1036) kl_term 0.1391 (0.1391) eta 0:00:00
epoch [246/300] batch [1/1] loss 0.1821 (0.1821) acc 100.0000 (100.0000) loss_ce 0.0424 (0.0424) data_term 0.0424 (0.0424) kl_term 0.1397 (0.1397) eta 0:00:00
epoch [247/300] batch [1/1] loss 0.2587 (0.2587) acc 100.0000 (100.0000) loss_ce 0.1184 (0.1184) data_term 0.1184 (0.1184) kl_term 0.1402 (0.1402) eta 0:00:00
epoch [248/300] batch [1/1] loss 0.2579 (0.2579) acc 100.0000 (100.0000) loss_ce 0.1171 (0.1171) data_term 0.1171 (0.1171) kl_term 0.1408 (0.1408) eta 0:00:00
epoch [249/300] batch [1/1] loss 0.2493 (0.2493) acc 95.0000 (95.0000) loss_ce 0.1080 (0.1080) data_term 0.1080 (0.1080) kl_term 0.1413 (0.1413) eta 0:00:00
epoch [250/300] batch [1/1] loss 0.2454 (0.2454) acc 100.0000 (100.0000) loss_ce 0.1035 (0.1035) data_term 0.1035 (0.1035) kl_term 0.1419 (0.1419) eta 0:00:00
epoch [251/300] batch [1/1] loss 0.1876 (0.1876) acc 100.0000 (100.0000) loss_ce 0.0452 (0.0452) data_term 0.0452 (0.0452) kl_term 0.1424 (0.1424) eta 0:00:00
epoch [252/300] batch [1/1] loss 0.2169 (0.2169) acc 100.0000 (100.0000) loss_ce 0.0739 (0.0739) data_term 0.0739 (0.0739) kl_term 0.1430 (0.1430) eta 0:00:00
epoch [253/300] batch [1/1] loss 0.2215 (0.2215) acc 100.0000 (100.0000) loss_ce 0.0780 (0.0780) data_term 0.0780 (0.0780) kl_term 0.1435 (0.1435) eta 0:00:00
epoch [254/300] batch [1/1] loss 0.2157 (0.2157) acc 100.0000 (100.0000) loss_ce 0.0716 (0.0716) data_term 0.0716 (0.0716) kl_term 0.1441 (0.1441) eta 0:00:00
epoch [255/300] batch [1/1] loss 0.1868 (0.1868) acc 100.0000 (100.0000) loss_ce 0.0422 (0.0422) data_term 0.0422 (0.0422) kl_term 0.1446 (0.1446) eta 0:00:00
epoch [256/300] batch [1/1] loss 0.2330 (0.2330) acc 100.0000 (100.0000) loss_ce 0.0878 (0.0878) data_term 0.0878 (0.0878) kl_term 0.1452 (0.1452) eta 0:00:00
epoch [257/300] batch [1/1] loss 0.3147 (0.3147) acc 95.0000 (95.0000) loss_ce 0.1690 (0.1690) data_term 0.1690 (0.1690) kl_term 0.1457 (0.1457) eta 0:00:00
epoch [258/300] batch [1/1] loss 0.2981 (0.2981) acc 100.0000 (100.0000) loss_ce 0.1518 (0.1518) data_term 0.1518 (0.1518) kl_term 0.1463 (0.1463) eta 0:00:00
epoch [259/300] batch [1/1] loss 0.2137 (0.2137) acc 100.0000 (100.0000) loss_ce 0.0669 (0.0669) data_term 0.0669 (0.0669) kl_term 0.1468 (0.1468) eta 0:00:00
epoch [260/300] batch [1/1] loss 0.3320 (0.3320) acc 100.0000 (100.0000) loss_ce 0.1847 (0.1847) data_term 0.1847 (0.1847) kl_term 0.1474 (0.1474) eta 0:00:00
epoch [261/300] batch [1/1] loss 0.2186 (0.2186) acc 100.0000 (100.0000) loss_ce 0.0706 (0.0706) data_term 0.0706 (0.0706) kl_term 0.1479 (0.1479) eta 0:00:00
epoch [262/300] batch [1/1] loss 0.2145 (0.2145) acc 100.0000 (100.0000) loss_ce 0.0660 (0.0660) data_term 0.0660 (0.0660) kl_term 0.1485 (0.1485) eta 0:00:00
epoch [263/300] batch [1/1] loss 0.2186 (0.2186) acc 100.0000 (100.0000) loss_ce 0.0695 (0.0695) data_term 0.0695 (0.0695) kl_term 0.1490 (0.1490) eta 0:00:00
epoch [264/300] batch [1/1] loss 0.2216 (0.2216) acc 100.0000 (100.0000) loss_ce 0.0720 (0.0720) data_term 0.0720 (0.0720) kl_term 0.1496 (0.1496) eta 0:00:00
epoch [265/300] batch [1/1] loss 0.2019 (0.2019) acc 100.0000 (100.0000) loss_ce 0.0517 (0.0517) data_term 0.0517 (0.0517) kl_term 0.1502 (0.1502) eta 0:00:00
epoch [266/300] batch [1/1] loss 0.2301 (0.2301) acc 100.0000 (100.0000) loss_ce 0.0794 (0.0794) data_term 0.0794 (0.0794) kl_term 0.1507 (0.1507) eta 0:00:00
epoch [267/300] batch [1/1] loss 0.2304 (0.2304) acc 100.0000 (100.0000) loss_ce 0.0791 (0.0791) data_term 0.0791 (0.0791) kl_term 0.1513 (0.1513) eta 0:00:00
epoch [268/300] batch [1/1] loss 0.2066 (0.2066) acc 100.0000 (100.0000) loss_ce 0.0548 (0.0548) data_term 0.0548 (0.0548) kl_term 0.1518 (0.1518) eta 0:00:00
epoch [269/300] batch [1/1] loss 0.2312 (0.2312) acc 100.0000 (100.0000) loss_ce 0.0788 (0.0788) data_term 0.0788 (0.0788) kl_term 0.1524 (0.1524) eta 0:00:00
epoch [270/300] batch [1/1] loss 0.3193 (0.3193) acc 100.0000 (100.0000) loss_ce 0.1664 (0.1664) data_term 0.1664 (0.1664) kl_term 0.1529 (0.1529) eta 0:00:00
epoch [271/300] batch [1/1] loss 0.2111 (0.2111) acc 100.0000 (100.0000) loss_ce 0.0576 (0.0576) data_term 0.0576 (0.0576) kl_term 0.1535 (0.1535) eta 0:00:00
epoch [272/300] batch [1/1] loss 0.2311 (0.2311) acc 100.0000 (100.0000) loss_ce 0.0771 (0.0771) data_term 0.0771 (0.0771) kl_term 0.1541 (0.1541) eta 0:00:00
epoch [273/300] batch [1/1] loss 0.2512 (0.2512) acc 100.0000 (100.0000) loss_ce 0.0966 (0.0966) data_term 0.0966 (0.0966) kl_term 0.1546 (0.1546) eta 0:00:00
epoch [274/300] batch [1/1] loss 0.2163 (0.2163) acc 100.0000 (100.0000) loss_ce 0.0611 (0.0611) data_term 0.0611 (0.0611) kl_term 0.1552 (0.1552) eta 0:00:00
epoch [275/300] batch [1/1] loss 0.2305 (0.2305) acc 100.0000 (100.0000) loss_ce 0.0747 (0.0747) data_term 0.0747 (0.0747) kl_term 0.1557 (0.1557) eta 0:00:00
epoch [276/300] batch [1/1] loss 0.2219 (0.2219) acc 100.0000 (100.0000) loss_ce 0.0656 (0.0656) data_term 0.0656 (0.0656) kl_term 0.1563 (0.1563) eta 0:00:00
epoch [277/300] batch [1/1] loss 0.2510 (0.2510) acc 100.0000 (100.0000) loss_ce 0.0942 (0.0942) data_term 0.0942 (0.0942) kl_term 0.1569 (0.1569) eta 0:00:00
epoch [278/300] batch [1/1] loss 0.2542 (0.2542) acc 100.0000 (100.0000) loss_ce 0.0968 (0.0968) data_term 0.0968 (0.0968) kl_term 0.1574 (0.1574) eta 0:00:00
epoch [279/300] batch [1/1] loss 0.2635 (0.2635) acc 100.0000 (100.0000) loss_ce 0.1056 (0.1056) data_term 0.1056 (0.1056) kl_term 0.1580 (0.1580) eta 0:00:00
epoch [280/300] batch [1/1] loss 0.2120 (0.2120) acc 100.0000 (100.0000) loss_ce 0.0535 (0.0535) data_term 0.0535 (0.0535) kl_term 0.1585 (0.1585) eta 0:00:00
epoch [281/300] batch [1/1] loss 0.3343 (0.3343) acc 100.0000 (100.0000) loss_ce 0.1752 (0.1752) data_term 0.1752 (0.1752) kl_term 0.1591 (0.1591) eta 0:00:00
epoch [282/300] batch [1/1] loss 0.2458 (0.2458) acc 100.0000 (100.0000) loss_ce 0.0861 (0.0861) data_term 0.0861 (0.0861) kl_term 0.1597 (0.1597) eta 0:00:00
epoch [283/300] batch [1/1] loss 0.2288 (0.2288) acc 100.0000 (100.0000) loss_ce 0.0686 (0.0686) data_term 0.0686 (0.0686) kl_term 0.1602 (0.1602) eta 0:00:00
epoch [284/300] batch [1/1] loss 0.2293 (0.2293) acc 100.0000 (100.0000) loss_ce 0.0685 (0.0685) data_term 0.0685 (0.0685) kl_term 0.1608 (0.1608) eta 0:00:00
epoch [285/300] batch [1/1] loss 0.2650 (0.2650) acc 100.0000 (100.0000) loss_ce 0.1037 (0.1037) data_term 0.1037 (0.1037) kl_term 0.1614 (0.1614) eta 0:00:00
epoch [286/300] batch [1/1] loss 0.2499 (0.2499) acc 100.0000 (100.0000) loss_ce 0.0880 (0.0880) data_term 0.0880 (0.0880) kl_term 0.1619 (0.1619) eta 0:00:00
epoch [287/300] batch [1/1] loss 0.2437 (0.2437) acc 100.0000 (100.0000) loss_ce 0.0812 (0.0812) data_term 0.0812 (0.0812) kl_term 0.1625 (0.1625) eta 0:00:00
epoch [288/300] batch [1/1] loss 0.2261 (0.2261) acc 100.0000 (100.0000) loss_ce 0.0630 (0.0630) data_term 0.0630 (0.0630) kl_term 0.1631 (0.1631) eta 0:00:00
epoch [289/300] batch [1/1] loss 0.2852 (0.2852) acc 100.0000 (100.0000) loss_ce 0.1216 (0.1216) data_term 0.1216 (0.1216) kl_term 0.1636 (0.1636) eta 0:00:00
epoch [290/300] batch [1/1] loss 0.2153 (0.2153) acc 100.0000 (100.0000) loss_ce 0.0511 (0.0511) data_term 0.0511 (0.0511) kl_term 0.1642 (0.1642) eta 0:00:00
epoch [291/300] batch [1/1] loss 0.2310 (0.2310) acc 100.0000 (100.0000) loss_ce 0.0662 (0.0662) data_term 0.0662 (0.0662) kl_term 0.1648 (0.1648) eta 0:00:00
epoch [292/300] batch [1/1] loss 0.2117 (0.2117) acc 100.0000 (100.0000) loss_ce 0.0463 (0.0463) data_term 0.0463 (0.0463) kl_term 0.1653 (0.1653) eta 0:00:00
