***************
** Arguments **
***************
dataset_config_file: configs/datasets/stanford_cars.yaml
epoch [136/300] batch [2/4] loss 0.9121 (0.8782) acc 83.5938 (86.7188) loss_ce 0.6452 (0.6113) loss_constraint 0.2669 (0.2669) eta 0:00:02
epoch [136/300] batch [3/4] loss 0.8430 (0.8665) acc 89.0625 (87.5000) loss_ce 0.5761 (0.5995) loss_constraint 0.2669 (0.2669) eta 0:00:02
epoch [136/300] batch [4/4] loss 0.5257 (0.7813) acc 100.0000 (90.6250) loss_ce 0.2588 (0.5144) loss_constraint 0.2669 (0.2669) eta 0:00:02
epoch [137/300] batch [1/4] loss 0.8907 (0.8907) acc 86.3281 (86.3281) loss_ce 0.6238 (0.6238) loss_constraint 0.2669 (0.2669) eta 0:00:02
epoch [137/300] batch [2/4] loss 0.7334 (0.8120) acc 91.7969 (89.0625) loss_ce 0.4666 (0.5452) loss_constraint 0.2668 (0.2668) eta 0:00:02
epoch [137/300] batch [3/4] loss 0.8410 (0.8217) acc 87.8906 (88.6719) loss_ce 0.5743 (0.5549) loss_constraint 0.2668 (0.2668) eta 0:00:03
epoch [137/300] batch [4/4] loss 0.9358 (0.8502) acc 93.7500 (89.9414) loss_ce 0.6692 (0.5834) loss_constraint 0.2667 (0.2668) eta 0:00:04
epoch [138/300] batch [1/4] loss 0.8433 (0.8433) acc 88.6719 (88.6719) loss_ce 0.5766 (0.5766) loss_constraint 0.2667 (0.2667) eta 0:00:06
epoch [138/300] batch [2/4] loss 0.8246 (0.8339) acc 88.2812 (88.4766) loss_ce 0.5579 (0.5673) loss_constraint 0.2667 (0.2667) eta 0:00:06
epoch [138/300] batch [3/4] loss 0.7540 (0.8073) acc 91.7969 (89.5833) loss_ce 0.4872 (0.5406) loss_constraint 0.2667 (0.2667) eta 0:00:06
epoch [138/300] batch [4/4] loss 0.8050 (0.8067) acc 87.5000 (89.0625) loss_ce 0.5382 (0.5400) loss_constraint 0.2667 (0.2667) eta 0:00:06
epoch [139/300] batch [1/4] loss 0.8590 (0.8590) acc 87.5000 (87.5000) loss_ce 0.5921 (0.5921) loss_constraint 0.2668 (0.2668) eta 0:00:06
epoch [139/300] batch [2/4] loss 0.8474 (0.8532) acc 86.7188 (87.1094) loss_ce 0.5805 (0.5863) loss_constraint 0.2669 (0.2668) eta 0:00:06
epoch [139/300] batch [3/4] loss 0.7999 (0.8354) acc 89.0625 (87.7604) loss_ce 0.5330 (0.5686) loss_constraint 0.2669 (0.2669) eta 0:00:06
epoch [139/300] batch [4/4] loss 0.4700 (0.7441) acc 100.0000 (90.8203) loss_ce 0.2031 (0.4772) loss_constraint 0.2669 (0.2669) eta 0:00:06
epoch [140/300] batch [1/4] loss 0.6820 (0.6820) acc 93.3594 (93.3594) loss_ce 0.4151 (0.4151) loss_constraint 0.2669 (0.2669) eta 0:00:06
epoch [140/300] batch [2/4] loss 0.7966 (0.7393) acc 91.0156 (92.1875) loss_ce 0.5297 (0.4724) loss_constraint 0.2669 (0.2669) eta 0:00:06
epoch [140/300] batch [3/4] loss 0.8829 (0.7872) acc 88.6719 (91.0156) loss_ce 0.6160 (0.5203) loss_constraint 0.2668 (0.2669) eta 0:00:06
epoch [140/300] batch [4/4] loss 0.4934 (0.7137) acc 93.7500 (91.6992) loss_ce 0.2267 (0.4469) loss_constraint 0.2668 (0.2669) eta 0:00:06
epoch [141/300] batch [1/4] loss 0.8397 (0.8397) acc 89.0625 (89.0625) loss_ce 0.5731 (0.5731) loss_constraint 0.2667 (0.2667) eta 0:00:06
epoch [141/300] batch [2/4] loss 0.7431 (0.7914) acc 90.6250 (89.8438) loss_ce 0.4765 (0.5248) loss_constraint 0.2666 (0.2666) eta 0:00:06
epoch [141/300] batch [3/4] loss 0.9475 (0.8434) acc 84.3750 (88.0208) loss_ce 0.6810 (0.5769) loss_constraint 0.2664 (0.2666) eta 0:00:06
epoch [141/300] batch [4/4] loss 0.7272 (0.8144) acc 81.2500 (86.3281) loss_ce 0.4609 (0.5479) loss_constraint 0.2663 (0.2665) eta 0:00:06
epoch [142/300] batch [1/4] loss 0.7700 (0.7700) acc 89.0625 (89.0625) loss_ce 0.5038 (0.5038) loss_constraint 0.2662 (0.2662) eta 0:00:06
epoch [142/300] batch [2/4] loss 0.9345 (0.8523) acc 89.0625 (89.0625) loss_ce 0.6685 (0.5861) loss_constraint 0.2661 (0.2661) eta 0:00:06
epoch [142/300] batch [3/4] loss 0.8883 (0.8643) acc 86.3281 (88.1510) loss_ce 0.6223 (0.5982) loss_constraint 0.2660 (0.2661) eta 0:00:06
epoch [142/300] batch [4/4] loss 0.7649 (0.8394) acc 93.7500 (89.5508) loss_ce 0.4991 (0.5734) loss_constraint 0.2658 (0.2660) eta 0:00:05
epoch [143/300] batch [1/4] loss 0.7907 (0.7907) acc 89.0625 (89.0625) loss_ce 0.5250 (0.5250) loss_constraint 0.2657 (0.2657) eta 0:00:06
epoch [143/300] batch [2/4] loss 0.7354 (0.7631) acc 90.6250 (89.8438) loss_ce 0.4698 (0.4974) loss_constraint 0.2656 (0.2656) eta 0:00:06
epoch [143/300] batch [3/4] loss 0.8146 (0.7802) acc 88.6719 (89.4531) loss_ce 0.5492 (0.5147) loss_constraint 0.2655 (0.2656) eta 0:00:06
epoch [143/300] batch [4/4] loss 1.2535 (0.8985) acc 81.2500 (87.4023) loss_ce 0.9881 (0.6330) loss_constraint 0.2654 (0.2655) eta 0:00:05
epoch [144/300] batch [1/4] loss 0.8625 (0.8625) acc 86.3281 (86.3281) loss_ce 0.5972 (0.5972) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [144/300] batch [2/4] loss 0.8409 (0.8517) acc 89.0625 (87.6953) loss_ce 0.5756 (0.5864) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [144/300] batch [3/4] loss 0.9653 (0.8896) acc 85.1562 (86.8490) loss_ce 0.7000 (0.6243) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [144/300] batch [4/4] loss 0.6501 (0.8297) acc 100.0000 (90.1367) loss_ce 0.3848 (0.5644) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [145/300] batch [1/4] loss 0.8879 (0.8879) acc 86.3281 (86.3281) loss_ce 0.6226 (0.6226) loss_constraint 0.2654 (0.2654) eta 0:00:02
epoch [145/300] batch [2/4] loss 1.0114 (0.9497) acc 82.0312 (84.1797) loss_ce 0.7460 (0.6843) loss_constraint 0.2654 (0.2654) eta 0:00:02
epoch [145/300] batch [3/4] loss 0.9085 (0.9359) acc 85.9375 (84.7656) loss_ce 0.6430 (0.6705) loss_constraint 0.2655 (0.2654) eta 0:00:02
epoch [145/300] batch [4/4] loss 0.8621 (0.9175) acc 87.5000 (85.4492) loss_ce 0.5965 (0.6520) loss_constraint 0.2655 (0.2654) eta 0:00:02
epoch [146/300] batch [1/4] loss 0.8216 (0.8216) acc 88.6719 (88.6719) loss_ce 0.5560 (0.5560) loss_constraint 0.2655 (0.2655) eta 0:00:02
epoch [146/300] batch [2/4] loss 0.8313 (0.8264) acc 88.2812 (88.4766) loss_ce 0.5657 (0.5608) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [146/300] batch [3/4] loss 0.7914 (0.8147) acc 88.6719 (88.5417) loss_ce 0.5258 (0.5492) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [146/300] batch [4/4] loss 0.9350 (0.8448) acc 87.5000 (88.2812) loss_ce 0.6694 (0.5792) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [147/300] batch [1/4] loss 0.8042 (0.8042) acc 91.0156 (91.0156) loss_ce 0.5386 (0.5386) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [147/300] batch [2/4] loss 0.8121 (0.8081) acc 89.8438 (90.4297) loss_ce 0.5465 (0.5425) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [147/300] batch [3/4] loss 0.8184 (0.8116) acc 90.2344 (90.3646) loss_ce 0.5527 (0.5459) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [147/300] batch [4/4] loss 0.7624 (0.7993) acc 87.5000 (89.6484) loss_ce 0.4968 (0.5336) loss_constraint 0.2657 (0.2656) eta 0:00:01
epoch [148/300] batch [1/4] loss 0.9007 (0.9007) acc 87.5000 (87.5000) loss_ce 0.6351 (0.6351) loss_constraint 0.2657 (0.2657) eta 0:00:02
epoch [148/300] batch [2/4] loss 0.8310 (0.8658) acc 88.2812 (87.8906) loss_ce 0.5653 (0.6002) loss_constraint 0.2657 (0.2657) eta 0:00:02
epoch [148/300] batch [3/4] loss 0.8202 (0.8506) acc 87.8906 (87.8906) loss_ce 0.5546 (0.5850) loss_constraint 0.2656 (0.2656) eta 0:00:02
epoch [148/300] batch [4/4] loss 1.0455 (0.8993) acc 87.5000 (87.7930) loss_ce 0.7799 (0.6337) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [149/300] batch [1/4] loss 0.8549 (0.8549) acc 87.8906 (87.8906) loss_ce 0.5894 (0.5894) loss_constraint 0.2655 (0.2655) eta 0:00:02
epoch [149/300] batch [2/4] loss 0.8715 (0.8632) acc 87.5000 (87.6953) loss_ce 0.6060 (0.5977) loss_constraint 0.2655 (0.2655) eta 0:00:02
epoch [149/300] batch [3/4] loss 0.7705 (0.8323) acc 90.6250 (88.6719) loss_ce 0.5050 (0.5668) loss_constraint 0.2654 (0.2655) eta 0:00:02
epoch [149/300] batch [4/4] loss 0.8575 (0.8386) acc 87.5000 (88.3789) loss_ce 0.5921 (0.5731) loss_constraint 0.2654 (0.2655) eta 0:00:01
epoch [150/300] batch [1/4] loss 0.8863 (0.8863) acc 88.6719 (88.6719) loss_ce 0.6210 (0.6210) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [150/300] batch [2/4] loss 0.7514 (0.8189) acc 88.2812 (88.4766) loss_ce 0.4861 (0.5536) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [150/300] batch [3/4] loss 0.7101 (0.7826) acc 91.7969 (89.5833) loss_ce 0.4448 (0.5173) loss_constraint 0.2653 (0.2653) eta 0:00:02
epoch [150/300] batch [4/4] loss 0.7631 (0.7777) acc 87.5000 (89.0625) loss_ce 0.4979 (0.5125) loss_constraint 0.2652 (0.2653) eta 0:00:01
epoch [151/300] batch [1/4] loss 0.8700 (0.8700) acc 87.8906 (87.8906) loss_ce 0.6048 (0.6048) loss_constraint 0.2652 (0.2652) eta 0:00:02
epoch [151/300] batch [2/4] loss 0.7344 (0.8022) acc 91.7969 (89.8438) loss_ce 0.4692 (0.5370) loss_constraint 0.2651 (0.2652) eta 0:00:02
epoch [151/300] batch [3/4] loss 0.8765 (0.8270) acc 86.7188 (88.8021) loss_ce 0.6114 (0.5618) loss_constraint 0.2651 (0.2651) eta 0:00:02
epoch [151/300] batch [4/4] loss 0.6005 (0.7703) acc 93.7500 (90.0391) loss_ce 0.3354 (0.5052) loss_constraint 0.2651 (0.2651) eta 0:00:01
epoch [152/300] batch [1/4] loss 0.8340 (0.8340) acc 89.4531 (89.4531) loss_ce 0.5689 (0.5689) loss_constraint 0.2650 (0.2650) eta 0:00:02
epoch [152/300] batch [2/4] loss 0.7221 (0.7780) acc 91.7969 (90.6250) loss_ce 0.4571 (0.5130) loss_constraint 0.2650 (0.2650) eta 0:00:02
epoch [152/300] batch [3/4] loss 0.8784 (0.8115) acc 88.2812 (89.8438) loss_ce 0.6135 (0.5465) loss_constraint 0.2649 (0.2650) eta 0:00:02
epoch [152/300] batch [4/4] loss 0.6502 (0.7711) acc 87.5000 (89.2578) loss_ce 0.3853 (0.5062) loss_constraint 0.2649 (0.2649) eta 0:00:01
epoch [153/300] batch [1/4] loss 0.9883 (0.9883) acc 85.9375 (85.9375) loss_ce 0.7235 (0.7235) loss_constraint 0.2648 (0.2648) eta 0:00:02
epoch [153/300] batch [2/4] loss 0.8013 (0.8948) acc 90.2344 (88.0859) loss_ce 0.5366 (0.6300) loss_constraint 0.2647 (0.2648) eta 0:00:02
epoch [153/300] batch [3/4] loss 0.8665 (0.8854) acc 89.4531 (88.5417) loss_ce 0.6018 (0.6206) loss_constraint 0.2647 (0.2647) eta 0:00:02
epoch [153/300] batch [4/4] loss 0.8592 (0.8788) acc 68.7500 (83.5938) loss_ce 0.5946 (0.6141) loss_constraint 0.2646 (0.2647) eta 0:00:01
epoch [154/300] batch [1/4] loss 0.8075 (0.8075) acc 87.5000 (87.5000) loss_ce 0.5430 (0.5430) loss_constraint 0.2645 (0.2645) eta 0:00:02
epoch [154/300] batch [2/4] loss 0.8306 (0.8191) acc 89.4531 (88.4766) loss_ce 0.5662 (0.5546) loss_constraint 0.2645 (0.2645) eta 0:00:02
epoch [154/300] batch [3/4] loss 0.8560 (0.8314) acc 87.5000 (88.1510) loss_ce 0.5916 (0.5669) loss_constraint 0.2644 (0.2645) eta 0:00:02
epoch [154/300] batch [4/4] loss 1.0709 (0.8913) acc 87.5000 (87.9883) loss_ce 0.8065 (0.6268) loss_constraint 0.2644 (0.2645) eta 0:00:01
epoch [155/300] batch [1/4] loss 0.8565 (0.8565) acc 89.0625 (89.0625) loss_ce 0.5921 (0.5921) loss_constraint 0.2644 (0.2644) eta 0:00:02
epoch [155/300] batch [2/4] loss 0.8298 (0.8432) acc 87.1094 (88.0859) loss_ce 0.5654 (0.5787) loss_constraint 0.2644 (0.2644) eta 0:00:02
epoch [155/300] batch [3/4] loss 0.8930 (0.8598) acc 87.8906 (88.0208) loss_ce 0.6286 (0.5953) loss_constraint 0.2645 (0.2644) eta 0:00:02
epoch [155/300] batch [4/4] loss 0.8392 (0.8546) acc 87.5000 (87.8906) loss_ce 0.5747 (0.5902) loss_constraint 0.2645 (0.2645) eta 0:00:01
epoch [156/300] batch [1/4] loss 0.7796 (0.7796) acc 89.4531 (89.4531) loss_ce 0.5150 (0.5150) loss_constraint 0.2646 (0.2646) eta 0:00:02
epoch [156/300] batch [2/4] loss 0.8609 (0.8202) acc 86.3281 (87.8906) loss_ce 0.5963 (0.5556) loss_constraint 0.2646 (0.2646) eta 0:00:02
epoch [156/300] batch [3/4] loss 0.8676 (0.8360) acc 86.7188 (87.5000) loss_ce 0.6030 (0.5714) loss_constraint 0.2646 (0.2646) eta 0:00:02
epoch [156/300] batch [4/4] loss 0.8553 (0.8408) acc 87.5000 (87.5000) loss_ce 0.5906 (0.5762) loss_constraint 0.2646 (0.2646) eta 0:00:01
epoch [157/300] batch [1/4] loss 0.7515 (0.7515) acc 88.2812 (88.2812) loss_ce 0.4868 (0.4868) loss_constraint 0.2647 (0.2647) eta 0:00:02
epoch [157/300] batch [2/4] loss 0.7627 (0.7571) acc 91.4062 (89.8438) loss_ce 0.4978 (0.4923) loss_constraint 0.2648 (0.2648) eta 0:00:02
epoch [157/300] batch [3/4] loss 0.7529 (0.7557) acc 91.0156 (90.2344) loss_ce 0.4879 (0.4908) loss_constraint 0.2649 (0.2648) eta 0:00:02
epoch [157/300] batch [4/4] loss 0.9938 (0.8152) acc 75.0000 (86.4258) loss_ce 0.7288 (0.5503) loss_constraint 0.2650 (0.2649) eta 0:00:01
epoch [158/300] batch [1/4] loss 0.8060 (0.8060) acc 88.2812 (88.2812) loss_ce 0.5409 (0.5409) loss_constraint 0.2651 (0.2651) eta 0:00:01
epoch [158/300] batch [2/4] loss 0.9460 (0.8760) acc 85.1562 (86.7188) loss_ce 0.6808 (0.6108) loss_constraint 0.2652 (0.2652) eta 0:00:02
epoch [158/300] batch [3/4] loss 0.7886 (0.8469) acc 89.0625 (87.5000) loss_ce 0.5233 (0.5817) loss_constraint 0.2653 (0.2652) eta 0:00:02
epoch [158/300] batch [4/4] loss 0.5481 (0.7722) acc 100.0000 (90.6250) loss_ce 0.2827 (0.5069) loss_constraint 0.2654 (0.2653) eta 0:00:01
epoch [159/300] batch [1/4] loss 0.8307 (0.8307) acc 91.4062 (91.4062) loss_ce 0.5652 (0.5652) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [159/300] batch [2/4] loss 0.8054 (0.8181) acc 90.6250 (91.0156) loss_ce 0.5399 (0.5526) loss_constraint 0.2656 (0.2655) eta 0:00:01
epoch [159/300] batch [3/4] loss 0.8504 (0.8289) acc 88.6719 (90.2344) loss_ce 0.5848 (0.5633) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [159/300] batch [4/4] loss 0.8840 (0.8426) acc 81.2500 (87.9883) loss_ce 0.6183 (0.5771) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [160/300] batch [1/4] loss 0.8488 (0.8488) acc 86.7188 (86.7188) loss_ce 0.5831 (0.5831) loss_constraint 0.2657 (0.2657) eta 0:00:01
epoch [160/300] batch [2/4] loss 0.7539 (0.8014) acc 93.7500 (90.2344) loss_ce 0.4882 (0.5356) loss_constraint 0.2658 (0.2657) eta 0:00:01
epoch [160/300] batch [3/4] loss 0.7311 (0.7779) acc 90.6250 (90.3646) loss_ce 0.4653 (0.5122) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [160/300] batch [4/4] loss 0.4358 (0.6924) acc 100.0000 (92.7734) loss_ce 0.1699 (0.4266) loss_constraint 0.2659 (0.2658) eta 0:00:01
epoch [161/300] batch [1/4] loss 0.7645 (0.7645) acc 90.2344 (90.2344) loss_ce 0.4986 (0.4986) loss_constraint 0.2659 (0.2659) eta 0:00:01
epoch [161/300] batch [2/4] loss 0.7396 (0.7520) acc 91.4062 (90.8203) loss_ce 0.4737 (0.4862) loss_constraint 0.2659 (0.2659) eta 0:00:02
epoch [161/300] batch [3/4] loss 0.8739 (0.7927) acc 86.3281 (89.3229) loss_ce 0.6080 (0.5268) loss_constraint 0.2659 (0.2659) eta 0:00:01
epoch [161/300] batch [4/4] loss 1.1735 (0.8879) acc 81.2500 (87.3047) loss_ce 0.9076 (0.6220) loss_constraint 0.2658 (0.2659) eta 0:00:01
epoch [162/300] batch [1/4] loss 0.7670 (0.7670) acc 91.4062 (91.4062) loss_ce 0.5012 (0.5012) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [162/300] batch [2/4] loss 0.8264 (0.7967) acc 89.0625 (90.2344) loss_ce 0.5606 (0.5309) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [162/300] batch [3/4] loss 0.8422 (0.8119) acc 89.0625 (89.8438) loss_ce 0.5764 (0.5461) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [162/300] batch [4/4] loss 0.8797 (0.8288) acc 75.0000 (86.1328) loss_ce 0.6139 (0.5630) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [163/300] batch [1/4] loss 0.7278 (0.7278) acc 90.6250 (90.6250) loss_ce 0.4620 (0.4620) loss_constraint 0.2658 (0.2658) eta 0:00:01
epoch [163/300] batch [2/4] loss 0.7656 (0.7467) acc 90.2344 (90.4297) loss_ce 0.4999 (0.4810) loss_constraint 0.2657 (0.2657) eta 0:00:01
epoch [163/300] batch [3/4] loss 0.8018 (0.7651) acc 89.4531 (90.1042) loss_ce 0.5361 (0.4993) loss_constraint 0.2657 (0.2657) eta 0:00:01
epoch [163/300] batch [4/4] loss 0.4439 (0.6848) acc 100.0000 (92.5781) loss_ce 0.1782 (0.4191) loss_constraint 0.2657 (0.2657) eta 0:00:01
epoch [164/300] batch [1/4] loss 0.8403 (0.8403) acc 87.5000 (87.5000) loss_ce 0.5747 (0.5747) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [164/300] batch [2/4] loss 0.7729 (0.8066) acc 91.7969 (89.6484) loss_ce 0.5073 (0.5410) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [164/300] batch [3/4] loss 0.8265 (0.8132) acc 89.0625 (89.4531) loss_ce 0.5609 (0.5477) loss_constraint 0.2655 (0.2656) eta 0:00:01
epoch [164/300] batch [4/4] loss 0.8149 (0.8136) acc 87.5000 (88.9648) loss_ce 0.5494 (0.5481) loss_constraint 0.2655 (0.2656) eta 0:00:01
epoch [165/300] batch [1/4] loss 0.7767 (0.7767) acc 90.2344 (90.2344) loss_ce 0.5112 (0.5112) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [165/300] batch [2/4] loss 0.8200 (0.7984) acc 89.4531 (89.8438) loss_ce 0.5545 (0.5329) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [165/300] batch [3/4] loss 0.7852 (0.7940) acc 90.6250 (90.1042) loss_ce 0.5197 (0.5285) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [165/300] batch [4/4] loss 0.9495 (0.8329) acc 75.0000 (86.3281) loss_ce 0.6840 (0.5674) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [166/300] batch [1/4] loss 0.8081 (0.8081) acc 89.8438 (89.8438) loss_ce 0.5426 (0.5426) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [166/300] batch [2/4] loss 0.8258 (0.8170) acc 89.8438 (89.8438) loss_ce 0.5602 (0.5514) loss_constraint 0.2656 (0.2655) eta 0:00:01
epoch [166/300] batch [3/4] loss 0.7860 (0.8067) acc 91.7969 (90.4948) loss_ce 0.5205 (0.5411) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [166/300] batch [4/4] loss 0.8914 (0.8278) acc 93.7500 (91.3086) loss_ce 0.6259 (0.5623) loss_constraint 0.2656 (0.2656) eta 0:00:01
epoch [167/300] batch [1/4] loss 0.8677 (0.8677) acc 87.8906 (87.8906) loss_ce 0.6022 (0.6022) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [167/300] batch [2/4] loss 0.8679 (0.8678) acc 87.8906 (87.8906) loss_ce 0.6023 (0.6022) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [167/300] batch [3/4] loss 0.9267 (0.8874) acc 86.3281 (87.3698) loss_ce 0.6612 (0.6219) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [167/300] batch [4/4] loss 0.9596 (0.9055) acc 75.0000 (84.2773) loss_ce 0.6941 (0.6399) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [168/300] batch [1/4] loss 0.7340 (0.7340) acc 91.0156 (91.0156) loss_ce 0.4685 (0.4685) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [168/300] batch [2/4] loss 0.7100 (0.7220) acc 91.4062 (91.2109) loss_ce 0.4445 (0.4565) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [168/300] batch [3/4] loss 0.8241 (0.7560) acc 89.4531 (90.6250) loss_ce 0.5586 (0.4906) loss_constraint 0.2655 (0.2655) eta 0:00:01
epoch [168/300] batch [4/4] loss 1.3186 (0.8967) acc 68.7500 (85.1562) loss_ce 1.0532 (0.6312) loss_constraint 0.2654 (0.2655) eta 0:00:01
epoch [169/300] batch [1/4] loss 0.7667 (0.7667) acc 89.0625 (89.0625) loss_ce 0.5013 (0.5013) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [169/300] batch [2/4] loss 0.8026 (0.7846) acc 90.6250 (89.8438) loss_ce 0.5371 (0.5192) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [169/300] batch [3/4] loss 0.8246 (0.7980) acc 89.0625 (89.5833) loss_ce 0.5592 (0.5325) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [169/300] batch [4/4] loss 0.7865 (0.7951) acc 87.5000 (89.0625) loss_ce 0.5211 (0.5297) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [170/300] batch [1/4] loss 0.8488 (0.8488) acc 88.2812 (88.2812) loss_ce 0.5834 (0.5834) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [170/300] batch [2/4] loss 0.8754 (0.8621) acc 87.8906 (88.0859) loss_ce 0.6100 (0.5967) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [170/300] batch [3/4] loss 0.8763 (0.8668) acc 85.5469 (87.2396) loss_ce 0.6109 (0.6014) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [170/300] batch [4/4] loss 0.6066 (0.8018) acc 93.7500 (88.8672) loss_ce 0.3412 (0.5364) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [171/300] batch [1/4] loss 0.8245 (0.8245) acc 89.4531 (89.4531) loss_ce 0.5591 (0.5591) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [171/300] batch [2/4] loss 0.7990 (0.8118) acc 91.4062 (90.4297) loss_ce 0.5336 (0.5464) loss_constraint 0.2654 (0.2654) eta 0:00:01
epoch [171/300] batch [3/4] loss 0.8228 (0.8154) acc 89.4531 (90.1042) loss_ce 0.5574 (0.5501) loss_constraint 0.2653 (0.2654) eta 0:00:01
epoch [171/300] batch [4/4] loss 0.4756 (0.7305) acc 100.0000 (92.5781) loss_ce 0.2103 (0.4651) loss_constraint 0.2653 (0.2654) eta 0:00:01
epoch [172/300] batch [1/4] loss 0.8678 (0.8678) acc 88.2812 (88.2812) loss_ce 0.6026 (0.6026) loss_constraint 0.2653 (0.2653) eta 0:00:01
epoch [172/300] batch [2/4] loss 0.9263 (0.8971) acc 85.1562 (86.7188) loss_ce 0.6611 (0.6318) loss_constraint 0.2652 (0.2652) eta 0:00:01
epoch [172/300] batch [3/4] loss 0.7799 (0.8580) acc 90.6250 (88.0208) loss_ce 0.5147 (0.5928) loss_constraint 0.2652 (0.2652) eta 0:00:01
epoch [172/300] batch [4/4] loss 1.1429 (0.9292) acc 75.0000 (84.7656) loss_ce 0.8778 (0.6640) loss_constraint 0.2651 (0.2652) eta 0:00:01
epoch [173/300] batch [1/4] loss 0.7358 (0.7358) acc 91.0156 (91.0156) loss_ce 0.4707 (0.4707) loss_constraint 0.2650 (0.2650) eta 0:00:01
epoch [173/300] batch [2/4] loss 0.9091 (0.8224) acc 85.1562 (88.0859) loss_ce 0.6441 (0.5574) loss_constraint 0.2650 (0.2650) eta 0:00:01
epoch [173/300] batch [3/4] loss 0.8597 (0.8349) acc 88.6719 (88.2812) loss_ce 0.5948 (0.5699) loss_constraint 0.2649 (0.2650) eta 0:00:01
epoch [173/300] batch [4/4] loss 0.8185 (0.8308) acc 93.7500 (89.6484) loss_ce 0.5536 (0.5658) loss_constraint 0.2648 (0.2649) eta 0:00:01
epoch [174/300] batch [1/4] loss 0.8141 (0.8141) acc 89.4531 (89.4531) loss_ce 0.5493 (0.5493) loss_constraint 0.2648 (0.2648) eta 0:00:01
epoch [174/300] batch [2/4] loss 0.8455 (0.8298) acc 89.8438 (89.6484) loss_ce 0.5807 (0.5650) loss_constraint 0.2648 (0.2648) eta 0:00:01
epoch [174/300] batch [3/4] loss 0.7858 (0.8151) acc 89.4531 (89.5833) loss_ce 0.5211 (0.5504) loss_constraint 0.2647 (0.2648) eta 0:00:01
epoch [174/300] batch [4/4] loss 0.8107 (0.8140) acc 87.5000 (89.0625) loss_ce 0.5460 (0.5493) loss_constraint 0.2647 (0.2647) eta 0:00:01
epoch [175/300] batch [1/4] loss 0.7146 (0.7146) acc 92.5781 (92.5781) loss_ce 0.4499 (0.4499) loss_constraint 0.2646 (0.2646) eta 0:00:01
epoch [175/300] batch [2/4] loss 0.7561 (0.7353) acc 92.1875 (92.3828) loss_ce 0.4915 (0.4707) loss_constraint 0.2646 (0.2646) eta 0:00:01
epoch [175/300] batch [3/4] loss 0.7451 (0.7386) acc 93.7500 (92.8385) loss_ce 0.4805 (0.4740) loss_constraint 0.2646 (0.2646) eta 0:00:01
epoch [175/300] batch [4/4] loss 0.9617 (0.7944) acc 81.2500 (89.9414) loss_ce 0.6972 (0.5298) loss_constraint 0.2645 (0.2646) eta 0:00:01
epoch [176/300] batch [1/4] loss 0.8077 (0.8077) acc 90.6250 (90.6250) loss_ce 0.5431 (0.5431) loss_constraint 0.2645 (0.2645) eta 0:00:01
